%% MetaTwinsTri_behave_Conf for '_guess': starting at zhangxingchen (       48.0000000000).6-Jun-2019 17:20:507.375827e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   10   4   1    5      6      2.498869 1.233025   4.248072 1.433672   5.814033 2.185066   6  
   2  1   10   3   0    3      6      8.496177 1.816854  10.828456 0.498852  11.444834 2.551561   6  
   3  1   10   4   0    4      2     14.493453 1.182926  16.192678 0.636315  16.942354 3.051297   6  
   4  3   10   3   1    5      4     20.490753 1.366926  22.373231 0.300620  22.789714 3.201259   6  
   5  3   10   2   0    2      6     26.504696 2.165795  29.186822 0.561420  29.869848 2.135024   6  
   6  3   10   3   1    3      7     32.502000 1.816864  34.834274 0.412082  35.367350 2.634868   6  
   7  1   10   2   0    4      4     38.499278 1.216440  40.231829 0.931497  41.281352 2.718079   6  
   8  2   10   3   0    7      3     44.496582 2.016774  47.028774 0.736515  47.895026 2.101781   6  
   9  1   10   2   0    7      4     50.493865 1.916136  52.926107 0.100585  53.142667 2.851332   6  
  10  3   10   3   1    5     -1     56.491147 2.449840  59.456492 1.052666  60.639302 1.352099   6  
  11  2   10   2   1    7      4     62.488454 1.049839  64.054401 0.580276  64.754102 3.234455   6  
  12  4   10   2   0    8      6     68.502403 1.966789  70.984627 0.000333  71.101263 2.901370   6  
  13  1   10   4   0    3      6     74.499681 1.616033  76.632062 0.000764  76.748690 3.251081   6  
  14  2   10   2   1    3      4     80.496978 2.116817  83.129149 0.018669  83.262414 2.734783   6  
  15  1   10   3   0    3      4     86.494276 2.032685  89.043122 0.977005  90.142643 1.851681   6  
  16  4   10   4   1    5      5     92.508242 1.383688  94.407376 1.128522  95.656810 2.351649   6  
  17  2   10   2   1    6      4     98.505521 1.932775 100.954414 0.871839 101.953988 2.051755   6  
  18  4   10   2   0    6      4    104.502804 1.417003 106.435288 0.859317 107.418170 2.584878   6  
  19  3   10   3   1    4     -1    110.500106 1.283085 112.299291 0.128511 112.549190 3.451151   6  
  20  3   10   3   1    4      6    116.514067 1.500234 118.529818 0.124733 118.779704 3.234586   6  
  21  3   10   2   0    7      6    122.511352 0.966674 123.994004 1.120894 125.226793 2.784788   6  
