%% MetaTwinsTri_behave_Conf for '_guess': starting at wangjiaqi (       49.0000000000).3-Jan-2019 17:25:307.374387e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   12   4   1    5      8      2.498866 1.583496   4.597910 0.360499   5.064368 2.934726   6  
   2  2   12   2   1    6      8      8.496151 1.366361  10.378621 0.432465  10.928384 3.067923   6  
   3  2   12   2   1    7      8     14.493433 0.949892  15.959427 1.088517  17.158893 2.834684   6  
   4  4   12   4   1    6      8     20.490707 1.333080  22.339880 0.577085  23.022904 2.967905   6  
   5  1   12   1   1    5      6     26.487987 1.516369  28.520398 0.395901  29.036851 2.951208   6  
   6  2   12   2   1    6      6     32.501930 1.449692  34.467708 0.519760  35.100755 2.901414   6  
   7  3   12   2   0    7      6     38.499210 1.099786  40.115151 0.526605  40.748204 3.251245   6  
   8  1   12   3   0    5      6     44.513151 1.383046  46.412297 0.445326  46.978709 3.034671   6  
   9  2   12   2   1    6      6     50.510439 1.116603  52.143035 1.368796  53.625701 2.384971   6  
  10  4   12   3   0    4      7     56.507729 1.916155  58.939953 0.679810  59.739587 2.268354   6  
  11  2   12   3   0    5      7     62.505005 1.816189  64.837268 0.800873  65.753529 2.251703   6  
  12  4   12   3   0    5      7     68.502288 1.566314  70.584676 0.545313  71.234377 2.768143   6  
  13  3   12   2   0    4      6     74.499567 1.782709  76.798521 0.751435  77.664806 2.334971   6  
  14  3   12   2   0    7      6     80.496844 1.016576  82.029481 0.866378  83.012376 2.984642   6  
  15  4   12   4   1    6      6     86.494135 1.449703  88.459912 0.572615  89.142928 2.851340   6  
  16  1   12   1   1    8      8     92.491398 0.933204  93.940752 0.547994  94.607111 3.384403   6  
  17  1   12   3   0    2      6     98.505345 2.299383 101.320743 0.220917 101.653908 2.351667   6  
  18  3   12   3   1    7      4    104.502635 1.299704 106.318475 0.774444 107.201423 2.801437   6  
  19  2   12   1   0    6      3    110.499906 1.133160 112.149165 1.183240 113.448565 2.551577   6  
  20  3   12   4   0    3      4    116.513851 1.682818 118.712851 0.371607 119.195974 2.818102   6  
  21  2   12   4   0    6      8    122.511141 1.382922 124.410272 0.624556 125.143272 2.868096   6  
  22  3   12   3   1    5     -1    128.508412 1.449670 130.474188 0.490290 131.073926 2.934722   6  
  23  2   12   1   0    8      4    134.505697 0.949895 135.971696 0.589262 136.671379 3.334542   6  
  24  3   12   4   0    5      6    140.502981 1.316221 142.335489 1.084004 143.534943 2.468267   6  
  25  3   12   4   0    6      6    146.500264 1.949486 148.965800 1.075603 150.148608 1.851852   6  
  26  4   12   4   1    6      6    152.497540 1.383014 154.396683 0.860246 155.362912 2.634802   6  
  27  1   12   1   1    7      8    158.494825 1.149863 160.160732 0.611364 160.877073 3.117876   6  
  28  3   12   4   0    6      8    164.492112 1.249813 166.257990 0.424144 166.791066 3.201103   6  
  29  4   12   4   1    6      8    170.506038 1.133113 172.155285 0.653264 172.921619 3.084657   6  
  30  2   12   4   0    6      7    176.503322 1.216486 178.235871 0.422106 178.768991 3.234575   6  
  31  1   12   4   0    7      8    182.500603 1.016602 184.033240 0.735282 184.882871 3.117962   6  
  32  1   12   1   1    6      8    188.497884 1.149929 190.163791 0.389281 190.663580 3.334546   6  
  33  1   12   3   0    6      4    194.511828 1.099906 196.127768 0.426165 196.660858 3.351196   6  
  34  3   12   1   0    7      6    200.509108 1.016573 202.041747 0.556974 202.708125 3.301211   6  
  35  2   12   2   1    5      7    206.506387 1.849493 208.871987 0.518286 209.505034 2.501586   6  
  36  3   12   3   1    5      4    212.503679 1.282982 214.302861 0.499018 214.919251 3.084653   6  
  37  1   12   1   1    6      4    218.500955 1.083172 220.100235 0.650403 220.866554 3.134598   6  
  38  3   12   2   0    6      6    224.498240 1.082998 226.097515 0.484997 226.697247 3.301135   6  
  39  4   12   4   1    6      7    230.495531 1.216375 232.228067 0.547279 232.894425 3.101216   6  
  40  4   12   3   0    7      7    236.492800 1.133140 238.142062 0.647216 238.908376 3.084504   6  
  41  2   12   4   0    7      3    242.506746 1.133240 244.156005 0.460404 244.722406 3.284571   6  
  42  3   12   4   0    6      5    248.504019 1.182921 250.203263 0.310201 250.619735 3.384517   6  
  43  1   12   1   1    6      3    254.501311 1.232918 256.250519 0.283218 256.650339 3.351194   6  
  44  3   12   3   1    2      6    260.498588 2.432403 263.447245 0.477672 264.030318 1.968504   6  
  45  1   12   1   1    5      8    266.495864 1.366431 268.378343 0.760675 269.244623 2.751481   6  
  46  4   12   2   0    8      7    272.509809 0.966654 273.992470 0.533212 274.642173 3.367857   6  
  47  4   12   3   0    5     -1    278.507094 1.866068 280.889341 0.558355 281.555701 2.451624   6  
  48  4   12   3   0    4      7    284.504360 1.999281 287.019902 0.780478 287.919489 2.085101   6  
  49  3   12   3   1    2      4    290.501646 2.415947 293.433654 0.425425 293.966748 2.035078   6  
  50  2   12   2   1    6      7    296.498921 1.882865 298.897845 0.901622 299.914063 2.085015   6  
]; % This session completes at 13-Jan-2019 17:30:47, 304.004s after session start, 300s on 50 trials, totally 317.504s.

