%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at zhaoxun (       48.0000000000).1-Jun-2019 13:08:257.375775e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   10   3   0    8    2.499101 2.383918   5.064571 0.527909   5.714313 2.285022   6  
   2  1   10   1   1    8    8.496377 1.433239  10.079001 0.377450  10.578755 3.417831   6  
   3  3   10   1   0    7   14.493666 2.249506  16.909248 0.963094  17.992077 2.001755   6  
   4  3   10   4   0    3   20.490932 2.316111  22.989813 1.553034  24.655715 1.335374   6  
   5  3   10   1   0   -1   26.488217 2.249546  28.870342 0.000000  30.869514 1.118809   6  
   6  3   10   2   0    6   32.502148 1.633190  34.317897 1.644427  36.083867 1.918377   6  
   7  1   10   2   0    2   38.499438 2.249496  40.931610 1.760977  42.814142 1.185343   6  
   8  4   10   2   0    2   44.513381 1.783105  46.479159 0.890140  47.495361 2.518245   6  
   9  3   10   3   1    3   50.510648 2.016341  52.692902 1.215424  54.025716 1.985165   6  
  10  3   10   3   1    3   56.507929 2.182876  58.856859 0.806442  59.789771 2.218385   6  
  11  2   10   2   1    7   62.505199 2.082944  64.737368 0.811040  65.670421 2.335007   6  
  12  4   10   3   0    6   68.502487 1.749764  70.434917 1.730831  72.284097 1.718615   6  
  13  2   10   1   0    2   74.499756 2.482803  77.165154 1.407052  78.697854 1.302127   6  
  14  4   10   3   0    7   80.497029 2.149469  82.812623 0.978692  83.912158 2.085105   6  
  15  3   10   2   0    7   86.494314 1.983249  88.659997 0.813844  89.592919 2.401631   6  
  16  3   10   3   1    7   92.508247 2.299591  95.007121 0.621659  95.756777 2.251705   6  
  17  1   10   1   1    8   98.505536 1.816401 100.487976 0.299575 100.904447 3.101312   6  
  18  2   10   2   1    7  104.502804 2.282824 106.918372 0.788491 107.834629 2.168377   6  
  19  1   10   1   1    8  110.500090 1.116736 111.799402 0.315825 112.232637 3.767619   6  
  20  4   10   2   0    7  116.497358 1.766392 118.446456 0.629926 119.196148 2.801354   6  
  21  3   10   4   0    6  122.494641 1.949626 124.610220 0.803251 125.526610 2.468149   6  
  22  4   10   2   0    1  128.491924 2.316072 130.990788 1.188880 132.306855 1.685151   6  
  23  1   10   2   0    1  134.489202 2.099625 136.771338 1.220186 138.120878 1.868374   6  
  24  4   10   2   0    1  140.503134 2.466015 143.201793 1.028994 144.351386 1.651986   6  
  25  2   10   3   0    7  146.500417 1.849607 148.499451 1.132499 149.748953 2.251688   6  
  26  2   10   2   1    8  152.514344 2.199658 154.879953 0.437009 155.446347 2.568233   6  
  27  1   10   3   0    2  158.511620 2.399528 161.076968 1.180210 162.376542 1.635343   6  
  28  3   10   3   1    5  164.508902 1.766420 166.441372 0.972693 167.540867 2.468272   6  
  29  4   10   2   0    3  170.506200 2.182781 172.888314 1.129649 174.137871 1.868537   6  
  30  2   10   1   0    1  176.503459 1.849737 178.485909 1.055239 179.668700 2.335003   6  
  31  1   10   1   1    4  182.500743 2.249525 184.916314 1.328885 186.365647 1.635327   6  
  32  2   10   2   1    3  188.498088 2.116224 190.813630 1.665248 192.596153 1.402095   6  
  33  2   10   3   0    5  194.495295 1.799777 196.494386 1.177903 197.793803 2.201726   6  
  34  2   10   2   1    6  200.492568 2.099496 202.724894 1.380063 204.224216 1.768547   6  
  35  3   10   3   1    4  206.489854 2.166116 208.872174 1.367845 210.354772 1.635235   6  
  36  3   10   2   0    2  212.503777 2.299302 214.985998 1.000226 216.102171 1.901804   6  
  37  2   10   1   0    1  218.501077 1.633028 220.266876 1.941141 222.332658 1.668524   6  
  38  3   10   3   1    1  224.498345 2.465974 227.163803 0.702242 227.980102 2.018332   6  
  39  4   10   1   0    1  230.512280 2.316139 232.994450 0.697895 233.810789 2.201727   6  
  40  3   10   4   0    2  236.509567 1.966312 238.675261 1.698659 240.491091 1.518706   6  
  41  4   10   3   0    2  242.506849 2.265955 244.972266 1.386852 246.488371 1.518697   6  
  42  1   10   1   1    1  248.504111 2.099485 250.769758 0.848021 251.735991 2.268351   6  
  43  4   10   3   0    3  254.501402 2.382887 257.116880 1.055498 258.299677 1.701941   6  
  44  2   10  -1   0    1  260.498689 0.000000 263.014209 0.004585 263.147471 2.851433   6  
  45  1   10   2   0    2  266.495947 1.783013 268.461723 1.274478 269.861094 2.135095   6  
  46  1   10   1   1    8  272.509892 1.783058 274.458924 0.249937 274.825502 3.184623   6  
  47  2   10   2   1    5  278.507172 2.332793 281.039184 1.348477 282.505356 1.502036   6  
  48  1   10  -1   0    3  284.504459 0.000000 287.019990 0.012176 287.153237 2.851445   6  
  49  4   10  -1   0    1  290.501719 0.000000 293.017267 0.098829 293.233820 2.768134   6  
  50  1   10   2   0    7  296.498997 1.583178 298.264831 0.535405 298.914570 3.084621   6  
  51  4   10   4   1    8  302.496283 1.433217 304.095503 0.266670 304.478713 3.517724   6  
  52  3   10   4   0    8  308.493557 1.966271 310.625919 0.236999 310.975775 3.017910   6  
  53  1   10   1   1    8  314.490834 2.332773 316.956394 0.265601 317.339539 2.651405   6  
  54  1   10   3   0    1  320.488109 2.033128 322.736962 1.173711 324.036496 1.951691   6  
  55  4   10   2   0    1  326.502046 2.199457 328.917625 0.813764 329.850538 2.151744   6  
  56  4   10   1   0    7  332.515988 1.633110 334.281774 0.840517 335.248090 2.768131   6  
  57  1   10   1   1    7  338.513266 1.899778 340.579002 0.562373 341.262019 2.751475   6  
  58  2   10   4   0    8  344.510553 1.716317 346.376287 0.753455 347.242647 2.768117   6  
  59  3   10   1   0    1  350.507830 1.966295 352.640199 1.779216 354.539327 1.468722   6  
  60  3   10   2   0    2  356.505101 2.299463 359.020627 0.924306 360.070146 1.935187   6  
  61  4   10   1   0    3  362.502380 2.432734 365.117870 1.085086 366.317309 1.685304   6  
  62  1   10   1   1    7  368.499649 1.899599 370.565391 1.041588 371.731522 2.268362   6  
  63  2   10   3   0    8  374.496931 2.282890 376.962484 0.490267 377.578875 2.418313   6  
  64  2   10   1   0    1  380.494222 2.066277 382.693178 1.665972 384.475732 1.518724   6  
  65  2   10   4   0    5  386.491496 2.332752 389.007026 0.866466 389.989913 2.001810   6  
  66  1   10   1   1    8  392.505459 2.116195 394.771071 1.390195 396.287046 1.718586   6  
  67  2   10   1   0    8  398.502703 2.382769 401.018173 0.292928 401.434715 2.568153   6  
  68  4   10   4   1    7  404.499992 2.149508 406.798928 0.828925 407.748509 2.251611   6  
  69  4   10   4   1    6  410.497259 2.449406 413.079435 0.869795 414.078974 1.918395   6  
  70  1   10   1   1    8  416.494549 1.899687 418.543595 0.785775 419.443189 2.551417   6  
  71  2   10  -1   0    1  422.508468 0.000000 425.024015 0.022622 425.173940 2.834778   6  
  72  4   10   1   0    1  428.505751 1.799737 430.454765 0.749661 431.321154 2.684828   6  
  73  2   10   2   1    7  434.503030 1.716376 436.418836 1.011196 437.551649 2.451613   6  
  74  3   10  -1   0    3  440.500316 0.000000 443.015853 0.267399 443.398997 2.601546   6  
  75  3   10   1   0    8  446.497593 1.833030 448.480031 0.489288 449.096411 2.901411   6  
  76  1   10   1   1    8  452.511527 1.083348 453.744226 0.222227 454.094152 3.917597   6  
  77  1   10   1   1    8  458.508798 1.666372 460.341197 0.275266 460.741123 3.267906   6  
  78  4   10   4   1    6  464.506074 2.016929 466.688393 0.886804 467.704637 2.301682   6  
  79  1   10   1   1    8  470.503367 1.683103 472.369180 0.428033 472.918930 3.084662   6  
  80  3   10   1   0    5  476.500635 2.049516 478.732966 1.002291 479.849125 2.151737   6  
  81  4   10   3   0    6  482.497914 1.349816 484.030492 1.508450 485.663151 2.334978   6  
  82  1   10   1   1    8  488.495202 1.116662 489.777952 0.281473 490.177765 3.817627   6  
  83  1   10   1   1    8  494.492464 2.166207 496.824752 0.300515 497.241224 2.751390   6  
  84  2   10   1   0    8  500.489752 1.383264 502.039050 0.325088 502.488842 3.501048   6  
  85  3   10   4   0    6  506.487031 1.982926 508.636051 0.970557 509.735553 2.251580   6  
  86  2   10   3   0    7  512.500966 2.249469 514.933149 1.095592 516.149313 1.851744   6  
  87  4   10   2   0    1  518.514905 2.349590 521.080403 1.079797 522.279866 1.735262   6  
  88  4   10   3   0    7  524.512173 2.366197 527.077698 1.246623 528.443730 1.568680   6  
  89  3   10   1   0    7  530.509465 1.999666 532.658491 1.319924 534.107834 1.901861   6  
  90  3   10  -1   0    4  536.506735 0.000000 539.022275 0.294685 539.438752 2.568217   6  
]; % This session completes at 01-Jun-2019 13:17:48, 544.005s after session start, 540s on 90 trials, totally 562.965s.

