%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at fumengxiao (       49.0000000000).7-Mar-2019 12:37:307.375015e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   10   2   0    2      6      2.498861 1.832991   4.847807 1.675955   6.646993 1.352095   6  
   2  2   10   4   0    6      5      8.496158 1.149982  10.162057 0.947215  11.228255 2.768105   6  
   3  2   10   4   0    5      3     14.493457 1.366494  16.375918 0.347799  16.859035 3.134584   6  
   4  4   10   2   0    4      5     20.490732 1.516464  22.523145 0.629801  23.289487 2.701413   6  
   5  3   10   3   1    4      5     26.488032 2.032847  29.036866 1.071312  30.236335 1.751827   6  
   6  4   10   4   1    5      7     32.501973 1.333227  34.351143 0.800175  35.267401 2.734693   6  
   7  1   10   2   0    7      5     38.499272 1.233207  40.248483 0.825227  41.198057 2.801292   6  
   8  3   10   4   0    7      5     44.496561 1.099967  46.112498 1.016099  47.261987 2.734627   6  
   9  2   10   2   1    5      5     50.510504 1.449734  52.476286 1.031717  53.642432 2.368300   6  
  10  3   10   2   0    5      5     56.507786 1.266605  58.290320 0.689635  59.106621 2.901403   6  
  11  2   10   3   0    7      5     62.505097 1.383092  64.404226 0.925724  65.470412 2.534896   6  
  12  1   10   4   0    7      5     68.502372 1.383203  70.401521 0.580857  71.117856 2.884746   6  
  13  2   10   3   0    3      5     74.499664 1.283105  76.298851 0.904954  77.331728 2.668160   6  
  14  2   10   2   1    5      7     80.513615 1.299786  82.329461 0.328685  82.795924 3.217928   6  
  15  4   10   4   1    7      6     86.510910 1.266550  88.293435 0.264621  88.676603 3.334534   6  
  16  2   10   4   0    3      2     92.508194 1.333127  94.357358 0.426868  94.907123 3.101309   6  
  17  2   10   3   0    3      5     98.505493 1.682922 100.704488 0.608150 101.454154 2.551571   6  
  18  2   10   2   1    5      6    104.502791 1.416390 106.435238 0.459102 107.018314 2.984693   6  
  19  4   10   4   1    4      6    110.500072 1.416417 112.432526 0.655373 113.215510 2.784782   6  
  20  4   10   4   1    7      5    116.497355 1.016705 118.030002 1.106189 119.262767 2.734827   6  
  21  2   10   3   0    2      7    122.494646 1.683052 124.693650 0.375587 125.210099 2.784786   6  
  22  3   10   1   0    3      5    128.491945 1.549746 130.557669 0.760842 131.457260 2.534892   6  
  23  3   10   4   0    7      3    134.505890 1.283215 136.305085 0.789793 137.221337 2.784756   6  
