%% MetaTwinsTri_behave_Conf for '_guess': starting at zhaojiayue (       50.0000000000).6-Mar-2019 12:26:427.375105e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   9    3   1    4      6      2.498867 2.149402   5.164322 1.101516   6.380442 1.618638   6  
   2  3   9    3   1    6      5      8.496155 1.067265  10.078783 1.291751  11.478107 2.518278   6  
   3  1   9    2   0    6      4     14.493428 1.316324  16.325954 1.233483  17.675350 2.318207   6  
   4  4   9    4   1    8      4     20.490715 1.050092  22.056678 1.595550  23.772562 2.218380   6  
   5  3   9    3   1    6      3     26.504650 1.832885  28.853585 1.105988  30.069696 1.935174   6  
   6  4   9    4   1    6      3     32.501930 1.883076  34.900849 1.098515  36.116967 1.885209   6  
   7  4   9    4   1    6      4     38.499219 1.216378  40.231752 0.704148  41.048053 2.951389   6  
   8  4   9    4   1    8      4     44.496504 0.966898  45.979161 0.587683  46.678847 3.317879   6  
   9  3   9    2   0    6      2     50.493760 1.549442  52.559502 0.581718  53.259177 2.734825   6  
  10  3   9    3   1    6      2     56.507730 1.216757  58.240270 0.713424  59.073230 2.934719   6  
  11  3   9    3   1    8      2     62.504996 0.999895  64.020980 0.423553  64.554091 3.451108   6  
  12  2   9    3   0    6      2     68.502275 1.966024  70.984474 0.766392  71.867411 2.135097   6  
  13  4   9    4   1    7      3     74.499559 1.000226  76.015550 0.917868  77.048407 2.951345   6  
  14  1   9    3   0    5      2     80.496839 1.932777  82.945729 0.846962  83.911951 2.084947   6  
  15  4   9    4   1    7      4     86.510790 1.133632  88.160035 0.919900  89.192904 2.818128   6  
  16  2   9    3   0    6      2     92.508064 1.732686  94.757046 1.239472  96.106426 1.901861   6  
  17  1   9    2   0    6      1     98.505349 1.416830 100.437805 0.419218 100.970891 3.034673   6  
  18  2   9    4   0    7      3    104.502624 1.116518 106.135241 1.233829 107.484601 2.518246   6  
  19  1   9    3   0    5      2    110.499917 1.783136 112.798811 0.502577 113.415234 2.584885   6  
  20  2   9    2   1    5      1    116.497181 1.982727 118.996044 0.848311 119.962274 2.035136   6  
  21  2   9    4   0    6      2    122.494470 1.400265 124.410272 0.890899 125.409823 2.584883   6  
  22  3   9    3   1    5      2    128.491746 1.732720 130.740718 0.401692 131.257158 2.734731   6  
  23  2   9    3   0    2      2    134.489033 2.016444 137.021212 1.832696 138.970337 1.018926   6  
  24  1   9    3   0    7      1    140.502958 1.099804 142.118900 0.766781 143.001838 3.001376   6  
  25  4   9    4   1    7      2    146.500265 1.266721 148.282780 0.293563 148.682596 3.317906   6  
  26  4   9    4   1    6      2    152.514189 1.582994 154.613237 0.762716 155.496167 2.518241   6  
