%% MetaTwinsTri_behave_Conf for '_guess': starting at zhaojiayue (       50.0000000000).6-Mar-2019 12:47:097.375105e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   11   3   0    7      7      2.498906 1.716286   4.731233 1.226369   6.063966 1.935172   6  
   2  3   11   2   0    6      2      8.496213 1.833200  10.845146 0.635466  11.594810 2.401550   6  
   3  4   11   3   0    4      3     14.493479 2.449375  17.458808 0.938181  18.508321 1.485397   6  
   4  1   11   3   0    5      4     20.507432 2.199782  23.222867 0.857973  24.189093 1.818576   6  
   5  3   11   3   1    6      4     26.504726 1.882661  28.903612 1.673807  30.686145 1.318786   6  
   6  1   11   3   0    4      2     32.501991 2.433207  35.450664 0.747662  36.316931 1.685292   6  
   7  3   11  -1   0    2      3     38.499266 0.000000  41.014821 0.928887  42.064310 1.935188   6  
   8  4   11   3   0    6      4     44.496552 1.833195  46.845495 1.078276  48.028286 1.968453   6  
   9  3   11   3   1    6      5     50.493827 1.766164  52.776142 0.445894  53.342534 2.651522   6  
  10  2   11  -1   0    4      3     56.507780 2.499474  59.023298 0.707973  59.839603 2.168410   6  
  11  3   11   3   1    6      6     62.505050 1.532700  64.554123 0.573254  65.237178 2.768105   6  
  12  2   11   3   0    5      4     68.502358 2.066493  71.084515 0.929184  72.134027 1.868541   6  
  13  3   11   4   0    2      3     74.499633 0.000000  77.531566 0.801590  78.447844 1.551997   6  
  14  4   11   3   0    6      4     80.496899 1.799848  82.812454 0.881164  83.812074 2.184996   6  
  15  1   11  -1   0    1      2     86.494179 0.000000  89.026363 1.026315  90.159185 1.835224   6  
  16  1   11   3   0    5      5     92.508130 1.966425  94.990288 0.796328  95.906591 2.101766   6  
  17  1   11   2   0    4      4     98.505396 2.082675 101.104221 0.968419 102.187063 1.818552   6  
  18  2   11   3   0    4      3    104.502688 2.199942 107.218124 0.503099 107.834516 2.168416   6  
  19  2   11  -1   0    2      2    110.499949 0.000000 113.015493 1.220118 114.348217 1.651971   6  
  20  4   11   4   1    6      5    116.497262 1.799930 118.812862 0.832780 119.762426 2.235060   6  
  21  1   11   2   0    7      5    122.494518 1.382986 124.393664 0.794250 125.293242 2.701512   6  
  22  3   11   3   1    7      5    128.491814 1.783684 130.790773 0.551826 131.457140 2.534888   6  
  23  4   11   3   0    2     -1    134.505730 2.482564 137.504405 0.857036 138.470613 1.535363   6  
  24  3   11   2   0    4      4    140.503036 2.316399 143.335086 0.728056 144.184690 1.818580   6  
  25  4   11   3   0    4      4    146.500295 2.082715 149.099119 1.051545 150.265288 1.735241   6  
  26  4   11   4   1    6      5    152.497593 1.550312 154.563329 0.810307 155.479577 2.518242   6  
  27  1   11   2   0    7      5    158.494857 1.283058 160.294060 0.725209 161.127007 2.868093   6  
  28  4   11   1   0    7      4    164.492161 1.533166 166.541232 0.536218 167.190934 2.801439   6  
  29  3   11   2   0    5      3    170.506078 2.182677 173.204857 0.549357 173.871255 2.135059   6  
  30  2   11  -1   0    1      2    176.503382 0.000000 179.018913 0.643163 179.768565 2.235026   6  
  31  4   11   4   1    4      5    182.500647 2.149246 185.166105 0.766276 186.049045 1.951832   6  
  32  3   11   1   0    4      1    188.497944 2.083017 191.096763 0.949350 192.162945 1.835231   6  
  33  4   11   4   1    5      4    194.495211 2.166034 197.177321 0.087515 197.377260 2.618179   6  
  34  3   11   2   0    5      4    200.492512 2.383321 203.391185 0.177936 203.691051 2.301707   6  
  35  1   11   1   1    7      3    206.506434 1.865984 208.888687 0.661727 209.671663 2.334998   6  
  36  2   11   2   1    8      3    212.503724 1.666505 214.686062 0.000484 214.802692 3.201255   6  
  37  3   11   2   0    5      2    218.500996 2.149339 221.166456 0.593918 221.866130 2.135085   6  
  38  4   11   3   0    4      4    224.498287 2.466545 227.480272 1.291071 228.879632 1.118882   6  
  39  2   11   4   0    5      4    230.495561 2.232536 233.244310 0.517903 233.877362 2.118427   6  
  40  3   11   3   1    5      3    236.492853 2.382906 239.391541 0.504246 240.007919 1.985145   6  
  41  1   11   1   1    2      3    242.506769 2.499278 245.522086 0.458291 246.088491 1.918516   6  
  42  3   11   4   0    4      3    248.504075 2.433182 251.452730 0.515509 252.085779 1.918518   6  
  43  2   11   4   0    7      4    254.501338 1.449692 256.467122 0.754896 257.333386 2.668193   6  
  44  4   11   4   1    8      5    260.498639 1.100107 262.114559 0.393698 262.614337 3.384537   6  
  45  1   11   4   0    7      5    266.495898 1.849500 268.861499 0.640754 269.611163 2.384969   6  
  46  2   11   2   1    5      4    272.493201 2.299859 275.308582 0.480052 275.908319 2.085093   6  
  47  2   11   1   0    1     -1    278.507122 0.000000 281.522456 0.409322 282.038875 1.968485   6  
  48  2   11   3   0    4      3    284.504420 2.416359 287.436424 1.006814 288.552575 1.452065   6  
  49  1   11   2   0    7      4    290.501691 1.632887 292.650721 0.877856 293.633607 2.368311   6  
  50  3   11   4   0    2      3    296.498987 0.000000 299.514280 0.709510 300.330585 1.668617   6  
  51  4   11   4   1    7      5    302.496252 1.333086 304.345410 0.569469 305.028438 2.968040   6  
  52  2   11   4   0    8      5    308.493584 1.116679 310.126143 0.269555 310.509299 3.484472   6  
  53  1   11   1   1    7      7    314.507467 1.599621 316.623179 0.708589 317.439466 2.568243   6  
  54  2   11   2   1    5      4    320.504760 2.049674 323.070264 0.554986 323.736626 2.268371   6  
  55  1   11   1   1    7      6    326.502031 1.666253 328.684403 0.591496 329.384063 2.618200   6  
  56  4   11   4   1    7      5    332.499321 1.433280 334.448446 0.509626 335.064831 2.934709   6  
  57  1   11   1   1    7      5    338.496599 1.832834 340.845532 0.298232 341.262002 2.734832   6  
  58  4   11   4   1    7      7    344.493890 1.150084 346.159802 0.392874 346.659560 3.334482   6  
  59  1   11   1   1    5      4    350.507820 2.166041 353.189938 0.568575 353.872957 2.135091   6  
  60  2   11   2   1    7      6    356.505103 1.466786 358.487544 0.536446 359.137248 2.868088   6  
]; % This session completes at 26-Mar-2019 12:53:35, 364.003s after session start, 360s on 60 trials, totally 386.422s.

