%% MetaTwinsTri_behave_Conf for '_notguess': starting at pengzibo (       48.0000000000).2-Jun-2019 17:34:157.375787e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   10   1   1    5    2.498858 1.899847   4.514602 0.878096   5.514151 2.484925   6  
   2  3   10   4   0    6    8.496142 1.183395   9.795559 0.529465  10.445264 3.551055   6  
   3  2   10   2   1    5   14.493429 1.399717  16.009391 0.456138  16.592480 3.401091   6  
   4  4   10   4   1    6   20.490697 1.516385  22.156627 0.384709  22.656389 3.334439   6  
   5  1   10   2   0    4   26.487977 2.316304  28.920219 1.293853  30.336233 1.651834   6  
   6  3   10   4   0    2   32.501913 2.133018  34.750899 1.693301  36.566739 1.435408   6  
   7  2   10   2   1    5   38.515851 2.049581  40.681542 0.619693  41.431206 2.584890   6  
   8  1   10   2   0    5   44.513136 1.333189  45.962489 1.340449  47.428491 2.584881   6  
   9  1   10   3   0    5   50.510451 2.466402  53.109246 0.753867  53.975528 2.035118   6  
  10  2   10   2   1    6   56.507716 1.333244  57.957039 1.512513  59.589646 2.418290   6  
  11  1   10   4   0    5   62.504992 2.449548  65.087150 1.515009  66.719735 1.285487   6  
  12  4   10   3   0    5   68.502266 2.249592  70.884523 0.365550  71.367629 2.634865   6  
  13  2   10   3   0    6   74.499536 1.799852  76.432006 0.911483  77.464870 2.534921   6  
  14  1   10   1   1    6   80.496831 1.349968  81.962835 0.963968  83.045671 2.951390   6  
  15  4   10   4   1    8   86.494109 1.333321  87.943395 0.948178  89.009639 2.984657   6  
  16  2   10   2   1    5   92.491399 1.916368  94.523687 0.909933  95.556659 2.434882   6  
  17  3   10   4   0    1   98.488666 1.566487 100.187903 1.726669 102.037066 1.951721   6  
  18  4   10   4   1    8  104.502610 1.383291 106.001929 0.502940 106.618319 3.384376   6  
  19  2   10   2   1    5  110.516549 1.783200 112.415701 1.302666 113.831715 2.185074   6  
  20  4   10   4   1    8  116.513822 1.416466 118.046473 0.561455 118.729490 3.284566   6  
  21  1   10   4   0    3  122.511106 2.466162 125.093280 1.670331 126.892455 1.118890   6  
  22  3   10   4   0    5  128.508389 1.533134 130.157639 1.149517 131.423740 2.584872   6  
  23  4   10   4   1    8  134.505677 1.116703 135.738449 0.739297 136.604724 3.401179   6  
  24  2   10   3   0    5  140.502971 2.299517 142.918529 1.153628 144.201273 1.801911   6  
  25  2   10   4   0    4  146.500243 2.349602 148.982455 1.760837 150.864915 1.135550   6  
  26  1   10   3   0    6  152.497524 1.682966 154.296702 1.792409 156.212506 1.785246   6  
  27  2   10   2   1    6  158.494814 2.132910 160.743788 0.962001 161.826612 2.168410   6  
  28  4   10   4   1    6  164.492091 1.399728 166.024682 1.180127 167.324127 2.668141   6  
  29  4   10   4   1    6  170.489359 1.783193 172.388503 0.907927 173.421371 2.568141   6  
  30  3   10   3   1    8  176.503297 1.250044 177.869356 0.556410 178.552362 3.451064   6  
  31  1   10   3   0    2  182.500570 2.466223 185.082747 0.972895 186.182244 1.818425   6  
  32  1   10   2   0    5  188.497859 1.799701 190.413661 0.387403 190.930086 3.067825   6  
  33  3   10   3   1    6  194.511803 2.199552 196.827247 0.138016 197.093973 2.918057   6  
  34  4   10   4   1    8  200.509076 1.250862 201.875132 0.484012 202.474859 3.534462   6  
  35  3   10   4   0    1  206.506368 1.400104 208.022346 1.775734 209.921480 2.085108   6  
  36  3   10   4   0    6  212.503647 2.366215 214.985850 0.690537 215.802141 2.201732   6  
  37  2   10   3   0    6  218.500922 1.483350 220.100205 0.572843 220.799882 3.201276   6  
  38  3   10   4   0    6  224.498186 1.533213 226.147459 0.826864 227.097036 2.901400   6  
  39  4   10   4   1    8  230.495499 1.383233 231.994809 0.540951 232.661177 3.334539   6  
  40  2   10   3   0    6  236.492774 2.099613 238.708407 0.445214 239.274844 2.718157   6  
  41  3   10   3   1    6  242.506710 1.816493 244.439166 0.373002 244.938944 3.067953   6  
  42  3   10   3   1    6  248.503980 1.999696 250.619708 0.320589 251.069497 2.934657   6  
  43  1   10   4   0    5  254.501277 1.549896 256.167185 0.696654 256.983470 3.017928   6  
  44  1   10   1   1    5  260.498552 1.666434 262.281085 0.203517 262.614252 3.384402   6  
  45  3   10   3   1    5  266.495831 1.583008 268.211726 0.407627 268.744821 3.251070   6  
  46  4   10   4   1    5  272.509777 2.266204 274.908695 0.327284 275.358475 2.651538   6  
  47  4   10   3   0    5  278.507045 1.449997 280.073013 0.794218 280.972597 3.034685   6  
  48  1   10   4   0    5  284.504325 2.149574 286.769973 0.796215 287.686235 2.318322   6  
  49  3   10   3   1    6  290.501606 1.466542 292.117559 0.457605 292.700626 3.301213   6  
  50  1   10   2   0    5  296.498887 1.433291 298.048196 0.829826 298.997768 3.001359   6  
  51  2   10   2   1    5  302.496180 1.866417 304.478610 0.424127 305.028372 2.968040   6  
  52  3   10   1   0    5  308.493464 1.666403 310.275982 0.855723 311.258864 2.734831   6  
  53  2   10   3   0    5  314.507395 1.233362 315.856782 0.340672 316.323244 3.684383   6  
  54  4   10   2   0    5  320.504687 0.866806 321.487555 0.288620 321.904058 4.100833   6  
  55  4   10   4   1    6  326.501957 1.849566 328.467738 0.554709 329.150758 2.851368   6  
  56  1   10   1   1    5  332.499248 2.066296 334.681586 0.788377 335.597846 2.401551   6  
  57  2   10   2   1    5  338.496533 2.366181 340.978733 0.257732 341.361892 2.634741   6  
  58  2   10   2   1    5  344.493808 2.249649 346.859404 0.364068 347.342521 2.651350   6  
  59  3   10   4   0    5  350.507744 1.333294 351.957079 0.803977 352.890007 3.117969   6  
  60  4   10   3   0    5  356.505032 0.966730 357.604526 0.348409 358.070991 3.934267   6  
]; % This session completes at 02-Jun-2019 17:40:35, 364.005s after session start, 360s on 60 trials, totally 380.437s.

