%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at guoyuqi (       48.0000000000).2-Jun-2019 12:57:057.375785e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   7    3   0    6    2.498858 1.749643   4.397898 0.210639   4.731182 3.267909   6  
   2  2   7    1   0    5    8.496138 1.683047  10.328648 0.731987  11.178247 2.818073   6  
   3  4   7    4   1    7   14.493411 1.966340  16.625780 0.482608  17.225521 2.768053   6  
   4  3   7    3   1    4   20.490688 1.599930  22.239786 1.631479  23.989109 2.001722   6  
   5  1   7    4   0    3   26.487977 2.132890  28.803597 1.038719  29.969732 2.018338   6  
   6  4   7    3   0    4   32.501910 1.633185  34.284274 1.014896  35.417253 2.584724   6  
   7  3   7    3   1    6   38.515851 1.599874  40.281732 1.354127  41.764371 2.251707   6  
   8  2   7    2   1    1   44.513123 2.116255  46.745449 1.571111  48.444675 1.568680   6  
   9  4   7    4   1    4   50.510401 2.116261  52.776043 0.909482  53.808910 2.201717   6  
  10  2   7    3   0    5   56.507679 1.966356  58.656721 0.784033  59.556309 2.451605   6  
  11  1   7    2   0    8   62.504967 1.266602  63.904334 0.195899  64.220856 3.784335   6  
  12  2   7    3   0    6   68.502228 1.399925  70.068026 1.461722  71.650811 2.351658   6  
  13  3   7    2   0    3   74.499508 2.333022  76.964918 1.646929  78.730931 1.268811   6  
  14  1   7    2   0    4   80.496788 2.432811  83.045542 1.319959  84.478314 1.518707   6  
  15  1   7    2   0   -1   86.494075 2.232779  88.842847 0.000000  90.842030 1.152284   6  
  16  4   7    3   0    5   92.491339 2.266385  94.873495 1.730484  96.722767 1.268803   6  
  17  2   7    2   1    5   98.505295 1.949810 100.587611 0.794242 101.503929 2.501542   6  
  18  4   7    3   0    7  104.502561 1.283384 105.968414 0.996628 107.084736 2.917973   6  
  19  4   7    4   1    3  110.499838 2.316255 112.948727 1.411848 114.481371 1.518595   6  
  20  3   7    2   0    3  116.497121 2.299455 118.946013 1.352335 120.412014 1.585190   6  
  21  3   7    2   0    7  122.494402 2.216116 124.859983 0.215915 125.193185 2.801261   6  
  22  2   7    3   0    6  128.508333 1.749755 130.457458 0.989777 131.573616 2.434945   6  
  23  1   7    2   0    8  134.505609 1.916471 136.588012 0.150949 136.854558 3.151281   6  
  24  1   7   -1   0    3  140.502900 0.000000 143.018424 0.054076 143.201671 2.801451   6  
  25  4   7   -1   0    6  146.500167 0.000000 149.015710 0.749316 149.881961 2.118443   6  
  26  1   7    3   0    5  152.497448 2.016342 154.663146 1.468552 156.245754 1.751917   6  
  27  3   7    2   0    2  158.511388 2.349366 161.010248 1.245383 162.376308 1.635299   6  
  28  3   7    3   1    7  164.508698 1.949589 166.641038 0.648576 167.407349 2.601544   6  
  29  4   7    4   1    6  170.505941 1.583102 172.221836 0.000726 172.338444 3.667731   6  
  30  1   7    3   0    6  176.503221 1.966524 178.635512 0.207419 178.968759 3.034686   6  
  31  2   7    2   1    5  182.500502 1.683120 184.382974 0.345154 184.849434 3.151261   6  
  32  3   7    3   1    2  188.497777 2.032974 190.663326 0.762506 191.546398 2.451547   6  
  33  3   7    1   0    4  194.495046 2.382850 197.010577 1.088761 198.226700 1.768497   6  
  34  2   7    4   0    3  200.492334 2.299485 202.924561 1.089772 204.140687 1.851752   6  
  35  2   7   -1   0    2  206.489611 0.000000 209.005146 0.001759 209.121742 2.867947   6  
  36  3   7    3   1    5  212.503547 1.716442 214.352626 0.651538 215.119031 2.884746   6  
  37  4   7    3   0    2  218.500821 2.499383 221.149633 0.482571 221.749358 2.251695   6  
  38  1   7    2   0    6  224.514766 2.166183 226.847046 0.667603 227.630016 2.384967   6  
  39  3   7    2   0    5  230.512036 2.182773 232.877553 0.546333 233.544011 2.468261   6  
  40  3   7    3   1    2  236.509319 2.266060 238.924892 0.780098 239.824490 2.185056   6  
  41  1   7    2   0    5  242.506607 2.266211 244.905407 1.242825 246.271556 1.735261   6  
  42  2   7    2   1    2  248.503877 2.399435 251.035936 0.671680 251.835691 2.168440   6  
  43  2   7    3   0    5  254.501153 2.366206 257.050006 1.217784 258.382730 1.618658   6  
  44  4   7    4   1    7  260.498428 1.683096 262.314276 0.047892 262.480869 3.517791   6  
  45  2   7    1   0    4  266.495715 2.232853 268.894474 0.819988 269.827527 2.168389   6  
  46  3   7    2   0    6  272.492992 2.199429 274.825262 0.443052 275.391674 2.601495   6  
  47  4   7    2   0    5  278.490270 2.166296 280.789168 0.680451 281.588864 2.401558   6  
  48  2   7    3   0    5  284.487547 1.916200 286.569936 0.707494 287.402895 2.584764   6  
  49  4   7    3   0    6  290.501486 2.249635 292.950268 0.568538 293.633397 2.368174   6  
  50  1   7    1   1    5  296.498762 1.966323 298.597809 0.279038 298.997615 3.001196   6  
