%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at gengxu (       48.0000000000).2-Mar-2019 17:33:577.374867e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   12   3   0    7      7      2.498991 0.966507   3.981657 0.668341   4.764627 3.234590   6  
   2  4   12   4   1    7      6      8.496265 1.133095  10.145510 0.278753  10.528668 3.467783   6  
   3  3   12   2   0    7      5     14.493533 0.949878  15.959523 0.286836  16.359351 3.634341   6  
   4  3   12   3   1    5      5     20.490799 1.383000  22.389941 0.515592  23.022992 2.967939   6  
   5  3   12   3   1    6      7     26.488072 1.016508  28.020710 0.298587  28.437198 3.550967   6  
   6  4   12   4   1    6      6     32.502003 1.066384  34.084616 0.656119  34.850938 3.151295   6  
   7  3   12   3   1    7      8     38.515923 0.949772  39.981934 0.328921  40.431725 3.584444   6  
   8  2   12   2   1    7      5     44.513201 1.699507  46.728857 0.669582  47.511838 2.501594   6  
   9  4   12   1   0    4      6     50.510472 1.916097  52.942700 0.406919  53.459143 2.551563   6  
  10  3   12   3   1    4      5     56.507749 1.516297  58.540146 0.544963  59.206512 2.801464   6  
  11  3   12   3   1    3      3     62.505020 2.215741  65.237105 0.861602  66.203330 1.801911   6  
  12  2   12   2   1    7      3     68.502275 1.832791  70.851220 0.265961  71.234382 2.768130   6  
  13  3   12   3   1    2      5     74.499551 2.049164  77.065061 0.263844  77.448215 2.551581   6  
  14  2   12   2   1    2      3     80.496835 1.682900  82.695830 0.106106  82.912401 3.084662   6  
  15  1   12   4   0    7      3     86.494095 2.082627  89.092921 0.553627  89.759279 2.235024   6  
  16  4   12   2   0    6      3     92.491382 1.882701  94.890281 0.270622  95.273441 2.718091   6  
  17  3   12   3   1    7      3     98.488636 1.133089 100.137903 0.228393 100.471069 3.517712   6  
  18  1   12   1   1    1      2    104.502572 2.399263 107.417913 0.595121 108.134245 1.868432   6  
  19  4   12   2   0    3      3    110.499839 1.766143 112.782135 1.289155 114.181502 1.818416   6  
  20  1   12   1   1    6      3    116.513775 1.416196 118.446231 0.201863 118.762744 3.251260   6  
  21  2   12   2   1    2      3    122.511023 2.349255 125.376402 0.751029 126.242674 1.768612   6  
  22  4   12   4   1    2      2    128.508303 2.365914 131.390343 0.314289 131.823465 2.185088   6  
  23  2   12   3   0    7      2    134.505584 2.049384 137.071080 0.301787 137.487553 2.518254   6  
  24  4   12   2   0    4      3    140.502850 2.082665 143.101680 0.159147 143.368216 2.634859   6  
  25  1   12   1   1    1      3    146.500128 2.382627 149.398810 0.487635 149.998541 2.001812   6  
  26  4   12   2   0    4      3    152.497393 2.166036 155.179510 0.783501 156.079103 1.918525   6  
  27  4   12   3   0    2      2    158.494665 2.332598 161.343366 0.421993 161.876465 2.118441   6  
  28  1   12   1   1    7      8    164.491942 0.899928 165.907961 0.583732 166.607645 3.384513   6  
  29  4   12   1   0    6      8    170.505861 1.532806 172.554937 0.694494 173.354577 2.651461   6  
  30  3   12   2   0    1      3    176.503143 2.315953 179.335176 0.296027 179.751651 2.251639   6  
  31  4   12   1   0    4      2    182.500406 0.949878 183.966403 0.999221 185.082567 2.917967   6  
  32  1   12   2   0    3      3    188.497679 2.365877 191.379704 1.422591 192.912346 1.085428   6  
  33  1   12   2   0    6      3    194.511613 1.632917 196.660626 0.647446 197.426948 2.584887   6  
  34  4   12   2   0    6      3    200.508877 1.682896 202.707879 0.276059 203.091051 2.918055   6  
  35  4   12   4   1    1      3    206.506155 2.415665 209.438154 0.801485 210.354404 1.651980   6  
  36  2   12   2   1    7      3    212.503425 1.699546 214.719079 0.527820 215.352124 2.651520   6  
  37  3   12   3   1    4      5    218.500701 1.716139 220.733007 1.287907 222.132373 1.868542   6  
  38  2   12   4   0    4      2    224.497959 2.299261 227.313340 1.133797 228.562791 1.435404   6  
  39  3   12   2   0    6      3    230.495228 1.749534 232.760873 0.864619 233.743755 2.251704   6  
  40  3   12   3   1    5      5    236.509169 2.116134 239.141305 0.999242 240.257463 1.751935   6  
  41  1   12   1   1    5      2    242.506438 1.932842 244.955320 0.706333 245.771618 2.235043   6  
  42  2   12   2   1    4      3    248.503697 2.199132 251.219138 1.192594 252.518550 1.485353   6  
  43  1   12   3   0    6      2    254.500982 1.682871 256.699975 0.425827 257.233065 2.768068   6  
  44  1   12   1   1    6      2    260.498250 2.232647 263.246991 0.384295 263.746772 2.251620   6  
  45  4   12   4   1    4      3    266.495516 2.315954 269.327557 0.673137 270.110533 1.885080   6  
  46  2   12  -1   0    4      2    272.492801 0.000000 275.008315 0.810696 275.924571 2.068278   6  
  47  3   12   2   0    4      2    278.506721 1.399677 280.422507 0.721808 281.255466 2.751484   6  
  48  3   12   3   1    5      8    284.503995 1.766041 286.786294 1.479697 288.385551 1.618663   6  
  49  4   12   4   1    5      6    290.501262 1.982652 293.000120 0.917649 294.032987 1.968496   6  
  50  4   12   3   0    1      3    296.498536 2.432425 299.447187 0.254610 299.813687 2.185074   6  
  51  3   12   1   0    3      2    302.495805 2.149352 305.161252 0.733499 306.010865 1.985160   6  
  52  1   12   4   0    5      2    308.509748 2.132727 311.158523 0.557630 311.824888 2.185080   6  
  53  4   12   4   1    3      2    314.507005 2.382555 317.405693 0.320699 317.838824 2.168406   6  
  54  1   12   1   1    7      8    320.504267 1.599552 322.619977 0.523879 323.253027 2.751483   6  
  55  2   12   3   0    3      2    326.501554 2.399117 329.416886 0.501708 330.033281 1.968471   6  
  56  1   12   1   1    6      8    332.498813 1.349736 334.364630 0.452980 334.931046 3.067939   6  
  57  3   12   3   1    6      8    338.496077 1.799522 340.811695 0.018566 340.944966 3.051273   6  
  58  3   12   2   0    4      1    344.493357 2.199373 347.208780 0.447041 347.775174 2.218300   6  
  59  2   12   3   0    7      1    350.490630 1.965939 352.972828 0.327905 353.405961 2.584743   6  
  60  2   12   2   1    4      2    356.504563 2.299217 359.319934 0.330696 359.769742 2.235041   6  
  61  2   12   3   0    5      1    362.501828 2.249382 365.267235 0.288947 365.667060 2.334994   6  
  62  4   12   4   1    6      8    368.499104 1.582921 370.598140 0.495808 371.214532 2.784798   6  
  63  2   12   1   0    4      2    374.513023 2.265921 377.295091 0.792968 378.194687 1.818568   6  
  64  4   12   4   1    5      6    380.510302 1.866163 382.892552 0.027164 383.025820 2.984715   6  
  65  2   12   2   1    5      3    386.507560 2.299069 389.322959 0.857242 390.289190 1.718615   6  
  66  1   12   4   0    6      2    392.504841 2.132700 395.153637 0.572075 395.836660 2.168412   6  
  67  2   12   4   0    6      3    398.502103 1.849322 400.867693 0.306753 401.284187 2.718162   6  
  68  1   12   3   0    6      2    404.499389 2.082671 407.098192 0.254509 407.464696 2.534932   6  
  69  1   12  -1   0    1      2    410.496657 0.000000 413.012182 0.735566 413.861783 2.135055   6  
  70  3   12   4   0    6      2    416.493922 1.133132 418.143174 0.191735 418.443033 3.551041   6  
  71  2   12   2   1    7      3    422.491190 1.849511 424.856779 0.522212 425.489827 2.501486   6  
  72  4   12   2   0    4      3    428.488467 2.265895 431.270529 0.330336 431.720328 2.268237   6  
  73  2   12   2   1    6      3    434.485737 2.232616 437.234480 0.001532 437.351094 2.634704   6  
  74  3   12   2   0    6      3    440.516317 2.349273 443.381683 0.173503 443.664896 2.351664   6  
  75  1   12   3   0    6      3    446.513599 2.032763 449.062431 0.000882 449.179050 2.834774   6  
  76  3   12   4   0    5      2    452.510870 2.399153 455.426204 0.000856 455.542815 2.468278   6  
  77  4   12   2   0    7      3    458.508141 1.849473 460.873732 0.486403 461.473450 2.534923   6  
  78  2   12   4   0    6      2    464.505408 1.849446 466.871003 0.484655 467.470746 2.534896   6  
  79  2   12  -1   0    1      2    470.502680 0.000000 473.018215 0.588485 473.717880 2.285033   6  
  80  3   12   2   0    7      3    476.499951 1.932692 478.948827 0.106079 479.165401 2.834776   6  
  81  4   12   4   1    4      2    482.497219 2.365892 485.379245 1.090737 486.578701 1.418751   6  
  82  4   12   2   0    2      2    488.494494 2.365884 491.376514 0.351165 491.842960 2.151741   6  
  83  1   12   3   0    5      2    494.491753 2.182712 497.190534 0.197132 497.507060 2.484872   6  
  84  1   12   4   0    5      3    500.489026 2.082721 503.087845 0.376988 503.570969 2.418213   6  
  85  2   12   2   1    5      3    506.502967 2.116097 509.135105 0.307465 509.551573 2.451505   6  
  86  3   12   4   0    5      3    512.500243 2.282447 515.298967 0.213704 515.632138 2.368172   6  
  87  2   12   3   0    5      2    518.514162 2.415889 521.446166 0.850611 522.412398 1.601986   6  
  88  1   12   1   1    4      2    524.511444 2.432647 527.460096 0.332446 527.909883 2.101775   6  
  89  1   12   1   1    6      2    530.508699 2.016117 533.040889 0.346730 533.507328 2.501607   6  
  90  3   12  -1   0    1      2    536.505980 2.499196 539.021523 0.543384 539.671194 2.335018   6  
]; % This session completes at 02-Mar-2019 17:43:20, 544.004s after session start, 540s on 90 trials, totally 563.438s.

