%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at lichongyang (       49.0000000000).0-Mar-2019 12:58:527.374945e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   18   2   0    6      3      2.498913 1.699684   4.714569 0.820580   5.664138 2.334982   6  
   2  2   18   4   0    8      5      8.496185 1.649668  10.661888 0.173039  10.961753 3.034647   6  
   3  1   18   3   0    8      5     14.493488 1.483391  16.492570 0.417662  17.025676 2.967979   6  
   4  3   18   2   0    7      3     20.490766 1.483171  22.489870 0.624842  23.239549 2.751371   6  
   5  2   18   4   0    8      3     26.488061 1.333149  28.337221 0.613887  29.070225 2.917951   6  
   6  1   18   2   0    8      6     32.502017 1.366159  34.384503 0.614982  35.117508 2.884595   6  
   7  1   18   2   0    6      5     38.515955 1.683047  40.714962 0.943287  41.781155 2.235036   6  
   8  4   18   4   1    8      6     44.513254 1.016472  46.045893 0.298109  46.462366 3.551109   6  
   9  2   18   2   1    7      3     50.510548 1.349660  52.376358 0.499508  52.992748 3.018018   6  
  10  3   18   3   1    8      2     56.508092 1.232681  58.257048 0.404390  58.790144 3.217922   6  
  11  1   18   2   0    8      5     62.505118 1.149621  64.171052 0.447748  64.737463 3.267897   6  
  12  2   18   2   1    6      3     68.502418 1.466365  70.484854 0.528864  71.134565 2.868089   6  
  13  3   18   2   0    6      1     74.499704 1.982901  76.998580 0.776111  77.898177 2.101755   6  
  14  1   18   4   0    5      2     80.496995 2.349213  83.362361 0.687008  84.178657 1.818568   6  
  15  4   18   2   0    5      6     86.494282 2.149423  89.159759 0.773114  90.059347 1.935168   6  
  16  1   18   2   0    8      7     92.508231 0.983103  94.007561 0.511614  94.640603 3.367858   6  
  17  4   18   4   1    6      2     98.505520 1.066695 100.088151 0.652150 100.854469 3.151284   6  
  18  2   18   2   1    5      2    104.502815 1.832806 106.851756 0.700681 107.668055 2.334985   6  
  19  3   18   4   0    8      6    110.500101 0.899852 111.916132 0.509599 112.549175 3.451117   6  
  20  4   18   2   0    6      5    116.497393 1.233093 118.246613 0.534862 118.896306 3.101240   6  
  21  3   18   1   0    6      2    122.494702 1.699396 124.710348 0.864826 125.693219 2.301596   6  
  22  2   18   2   1    7      5    128.491983 1.499528 130.507718 0.806553 131.440643 2.551438   6  
  23  1   18   2   0    7      2    134.489267 1.449774 136.455041 1.153021 137.737808 2.251537   6  
  24  2   18   2   1    8      5    140.503213 1.249900 142.269090 0.462797 142.852162 3.151282   6  
  25  4   18   4   1    8      6    146.500516 0.966624 147.983143 0.059400 148.166425 3.834306   6  
  26  3   18   3   1    8      2    152.514442 1.366364 154.396938 0.481839 154.996672 3.018011   6  
  27  1   18   2   0    7      2    158.511743 1.183103 160.210982 0.382047 160.710746 3.301224   6  
  28  3   18   3   1    6      2    164.509043 1.466369 166.491477 0.501998 167.107862 2.901389   6  
  29  2   18   2   1    8      3    170.506322 0.966501 171.988997 0.489352 172.605381 3.401179   6  
  30  3   18   3   1    6      2    176.503611 1.682865 178.702605 0.475664 179.302346 2.701504   6  
  31  1   18   1   1    7      2    182.500914 1.649495 184.666604 0.521952 185.316307 2.684824   6  
  32  4   18   2   0    8      7    188.498194 1.016515 190.030845 0.495359 190.647230 3.351204   6  
  33  4   18   4   1    7      8    194.495494 1.516224 196.527901 0.631263 197.277561 2.718154   6  
  34  2   18   2   1    8      5    200.492776 0.883315 201.892139 0.430275 202.441893 3.551126   6  
  35  3   18   3   1    8      5    206.506730 0.899745 207.922752 0.333905 208.372557 3.634369   6  
  36  1   18   1   1    8      7    212.504016 0.966409 213.986663 0.562747 214.669707 3.334489   6  
  37  4   18   2   0    8      8    218.501309 0.933147 219.950634 0.238862 220.317170 3.684287   6  
  38  3   18   3   1    8      8    224.498598 0.900218 225.914624 0.394960 226.431069 3.567638   6  
  39  2   18   4   0    8      7    230.495881 0.716747 231.728657 0.416395 232.261762 3.734220   6  
  40  2   18   2   1    8      8    236.493168 0.550185 237.559368 0.524905 238.209076 3.784169   6  
  41  2   18   4   0    8      6    242.507132 0.599991 243.623289 0.358902 244.106401 3.900951   6  
  42  2   18   2   1    8      7    248.504398 0.666648 249.687208 1.142537 250.953316 3.051327   6  
  43  1   18   3   0    7      6    254.501709 0.783122 255.801112 0.934693 256.850642 3.151292   6  
  44  3   18   3   1    8      2    260.499002 0.933129 261.948366 0.382887 262.448128 3.551094   6  
  45  4   18   4   1    7      6    266.512943 0.949903 267.978950 0.942230 269.045145 2.968032   6  
  46  1   18   2   0    8      1    272.510245 0.533620 273.559762 0.326779 274.009583 4.000888   6  
  47  4   18   2   0    6      2    278.507528 1.299997 280.323376 0.593942 281.039709 2.968050   6  
  48  2   18   3   0    8      6    284.504810 0.649994 285.670968 0.606542 286.403963 3.601093   6  
  49  4   18   4   1    7      6    290.502116 1.316267 292.334611 0.357319 292.817726 3.184614   6  
  50  2   18   2   1    8      7    296.499398 0.649889 297.665544 0.224471 298.015390 3.984234   6  
  51  1   18   2   0    6      6    302.496692 1.216408 304.229237 0.041260 304.395836 3.601061   6  
  52  4   18   4   1    6      5    308.493983 1.183154 310.193217 0.213973 310.526400 3.467783   6  
  53  3   18   3   1    8      5    314.491268 0.949970 315.957270 0.393796 316.473715 3.517716   6  
  54  3   18   3   1    7      5    320.488560 1.332894 322.337729 0.462024 322.920794 3.067909   6  
  55  4   18   4   1    6      2    326.502512 1.349504 328.368343 0.983542 329.467840 2.534785   6  
  56  4   18   2   0    6      6    332.499796 1.666079 334.682143 0.021790 334.832074 3.167802   6  
  57  3   18   3   1    6      6    338.497099 1.999413 341.012623 0.021566 341.162550 2.834588   6  
  58  4   18   4   1    8     -1    344.511033 0.916576 345.943723 0.052715 346.126981 3.884278   6  
  59  2   18   2   1    8      8    350.508331 1.233148 352.257531 0.316352 352.690685 3.317869   6  
  60  2   18   2   1    6      3    356.505620 1.033188 358.054920 0.752242 358.921198 3.084649   6  
  61  2   18   4   0    7      2    362.502911 1.133260 364.152165 0.595109 364.868517 3.134626   6  
  62  2   18   4   0    6      6    368.500199 1.283116 370.299395 0.407536 370.832485 3.167967   6  
  63  1   18   2   0    5      5    374.497500 1.516202 376.529908 0.606380 377.262911 2.734822   6  
  64  4   18   4   1    5      5    380.494775 1.649610 382.660477 0.614749 383.393475 2.601538   6  
  65  3   18   2   0    5      2    386.508733 1.049857 388.074693 1.396055 389.590672 2.418282   6  
