%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at guoshan (       48.0000000000).5-Mar-2019 17:22:427.374897e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   12   3   1    4    2.498391 1.499724   4.114034 1.531027   5.762980 2.235734   6  
   2  2   12   4   0    5    8.494585 1.133060   9.743780 0.505418  10.360063 3.634837   6  
   3  3   12   3   1    3   14.507431 0.899937  15.523426 0.718116  16.356222 3.651522   6  
   4  2   12   3   0    2   20.503582 2.232370  22.852090 1.320199  24.284520 1.719403   6  
   5  2   12   2   1    5   26.499764 1.849273  28.464970 1.026873  29.597800 2.402291   6  
   6  1   12   2   0    2   32.495954 1.649371  34.261491 0.818527  35.194236 2.802045   6  
   7  4   12   4   1    5   38.492135 1.532640  40.141079 0.325862  40.574145 3.418312   6  
   8  2   12   3   0    2   44.504956 0.983153  45.604278 0.857732  46.570321 3.434969   6  
   9  3   12   3   1    5   50.501159 1.549391  52.166758 0.575978  52.849653 3.151834   6  
  10  4   12   3   0    3   56.497321 1.516150  58.129615 1.530819  59.778569 2.219096   6  
  11  3   12   4   0    4   62.493496 1.066465  63.676098 1.790285  65.574886 2.418946   6  
  12  4   12   1   0    3   68.506339 2.298945  70.954791 0.973652  72.037422 1.969250   6  
  13  3   12   3   1    5   74.502537 1.049771  75.668443 0.396067  76.184798 3.818061   6  
  14  4   12   3   0    5   80.498707 1.499493  82.114353 0.151901  82.380839 3.618192   6  
  15  1   12   2   0    1   86.494877 1.849250  88.460167 1.091223  89.659544 2.335666   6  
  16  2   12   4   0    5   92.507711 2.332361  94.972820 0.299744  95.389224 2.618822   6  
  17  2   12   3   0    5   98.503894 1.866825 100.485962 1.400874 102.001672 2.002565   6  
  18  4   12   4   1    5  104.500070 1.649261 106.265623 1.011924 107.398231 2.602173   6  
  19  4   12   4   1    5  110.496259 1.682759 112.361755 0.722617 113.194539 2.802039   6  
  20  2   12   1   0    3  116.509096 2.248977 118.907575 0.567032 119.590466 2.418950   6  
  21  1   12   1   1    4  122.505271 0.950199 123.621209 0.446873 124.187545 3.818057   6  
  22  1   12  -1   0    4  128.501446 0.000000 131.016512 0.208358 131.332986 2.668799   6  
  23  1   12   1   1    4  134.497644 1.416295 136.113286 0.157617 136.379777 3.618189   6  
  24  2   12   2   1    5  140.493819 1.815945 142.475893 0.332910 142.925598 3.068548   6  
  25  3   12   3   1    5  146.506652 1.166369 147.789164 0.564549 148.472069 3.534901   6  
  26  3   12   3   1    5  152.502833 0.999722 153.685211 0.151216 153.951908 4.051246   6  
  27  4   12   1   0    5  158.499015 0.966375 159.664941 0.657293 160.431121 3.568210   6  
  28  3   12   3   1    5  164.495190 0.916435 165.527799 0.437527 166.077525 3.917992   6  
