%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at suchang (       50.0000000000).0-Jul-2019 12:18:257.376265e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   13   4   0    6    2.498856 1.366541   3.998172 0.142622   4.264720 3.734340   6  
   2  4   13   1   0    7    8.496127 1.466511  10.078746 0.074901  10.278664 3.717617   6  
   3  2   13   3   0    6   14.493411 1.466654  16.075944 0.546160  16.742394 3.251129   6  
   4  4   13   4   1    2   20.507356 1.433613  22.056654 0.787022  22.972910 3.034671   6  
   5  2   13   1   0    2   26.504631 1.366653  27.987301 0.575739  28.670326 3.334542   6  
   6  1   13   3   0    2   32.501906 1.599845  34.217797 0.535185  34.867502 3.134636   6  
   7  1   13   1   1    3   38.499193 1.566487  40.181763 0.894997  41.197976 2.801445   6  
   8  4   13   3   0    6   44.496480 1.566616  46.179043 0.210476  46.512229 3.484477   6  
   9  1   13   1   1    6   50.493745 1.166803  51.776507 0.293695  52.192986 3.801001   6  
  10  3   13   3   1    7   56.491031 1.466584  58.073653 0.220820  58.423496 3.567718   6  
  11  4   13   1   0    7   62.488328 1.300047  63.904342 0.382272  64.404118 3.584324   6  
  12  2   13   1   0    2   68.485597 1.716476  70.318107 0.485464  70.934489 3.051168   6  
  13  2   13   2   1    7   74.516188 1.783215  76.465318 0.569742  77.165001 2.851439   6  
  14  2   13   1   0    3   80.513470 1.583385  82.212700 0.234374  82.562554 3.451153   6  
  15  1   13   3   0    7   86.510756 1.966372  88.593141 0.406330  89.126240 2.884750   6  
  16  3   13   1   0    3   92.508037 1.133321  93.757464 0.601130  94.473811 3.534466   6  
  17  4   13   2   0    7   98.505317 1.083525  99.704785 0.232016 100.054615 3.950926   6  
  18  4   13   4   1    7  104.502600 1.649840 106.268475 0.486898 106.884859 3.117930   6  
  19  1   13   3   0    7  110.499880 1.949771 112.565608 0.458246 113.148688 2.851336   6  
  20  4   13   2   0    7  116.497167 1.000147 117.613322 0.959028 118.696167 3.301071   6  
  21  1   13   1   1    3  122.511104 1.783139 124.410240 0.554020 125.093266 2.918057   6  
  22  1   13   3   0    6  128.508380 1.799773 130.424186 0.840104 131.390410 2.618195   6  
  23  1   13   2   0    3  134.505659 2.099631 136.721322 0.982048 137.820829 2.185060   6  
  24  2   13   3   0    6  140.502951 2.249589 142.868539 0.553312 143.551560 2.451622   6  
  25  2   13   4   0    7  146.500226 1.299976 147.916245 0.519175 148.565948 3.434515   6  
  26  3   13   1   0    2  152.497504 1.266749 153.880204 0.613630 154.613218 3.384494   6  
  27  1   13   1   1    7  158.494775 1.533241 160.144041 0.402169 160.677125 3.317803   6  
  28  1   13   3   0    2  164.492062 1.916571 166.524479 0.924068 167.574002 2.418161   6  
  29  2   13   4   0    7  170.506000 1.366532 171.988661 0.614779 172.721666 3.284566   6  
  30  3   13   4   0    7  176.503283 1.683045 178.302472 0.556607 178.985494 3.018013   6  
  31  3   13   2   0    6  182.500561 1.682998 184.299756 0.666085 185.082723 2.918070   6  
  32  2   13   2   1    7  188.497849 0.883446 189.497390 0.408520 190.030481 3.967600   6  
  33  3   13   3   1    7  194.495114 1.566566 196.177698 0.513115 196.810745 3.184610   6  
  34  3   13   2   0    1  200.492409 1.416522 202.025049 0.511598 202.658094 3.334523   6  
  35  2   13   2   1    7  206.489695 1.316519 207.922379 0.346308 208.388827 3.601018   6  
  36  4   13   3   0    7  212.486966 2.383055 214.985837 0.454108 215.568897 2.418177   6  
  37  1   13   2   0    7  218.517557 1.516650 220.150163 0.415568 220.683259 3.334546   6  
  38  3   13   1   0    3  224.514838 1.599892 226.230736 0.559765 226.897097 3.117973   6  
  39  3   13   3   1    7  230.512122 1.466503 232.094738 0.291851 232.511221 3.501131   6  
