%% MetaTwinsTri_behave_Conf for '_guess': starting at yanghongwei (       49.0000000000).2-Jan-2019 12:29:177.374375e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   13   1   1    8      5      2.498860 1.183231   4.198082 0.394466   4.714529 3.284519   6  
   2  2   13   4   0    1      1      8.496140 2.216060  11.228240 0.903028  12.244445 1.751858   6  
   3  2   13   1   0    8     -1     14.510069 1.716230  16.742392 0.488280  17.342125 2.668178   6  
   4  4   13   4   1    2      2     20.507359 2.150012  23.172824 1.307590  24.588851 1.418759   6  
   5  4   13   1   0    8      2     26.504624 1.682839  28.703627 0.308798  29.120105 2.884761   6  
   6  1   13   4   0    8      3     32.501915 1.966857  34.984130 0.608095  35.700459 2.301691   6  
   7  1   13   3   0    8      3     38.499182 1.716038  40.731504 0.576772  41.414524 2.584814   6  
   8  1   13   2   0    8      4     44.496486 1.649814  46.662158 0.237872  47.011998 2.984680   6  
   9  2   13   2   1    8      8     50.510406 1.499659  52.526163 0.363095  53.009293 3.001342   6  
  10  4   13   4   1    8      5     56.507687 1.833205  58.856624 0.398011  59.373062 2.634851   6  
  11  3   13   2   0    8      8     62.504960 1.083090  64.104224 0.356168  64.570708 3.434489   6  
  12  1   13   2   0    8      8     68.502243 0.966912  69.984908 0.837928  70.934483 3.067995   6  
  13  4   13   2   0    7      5     74.499528 1.949477  76.965088 1.279430  78.364433 1.635175   6  
  14  3   13   2   0    8     -1     80.513475 1.783097  82.812437 0.486675  83.412156 2.601533   6  
  15  4   13   3   0    2      1     86.510738 2.149347  89.176194 0.756241  90.042501 1.968462   6  
  16  4   13   4   1    7      1     92.508027 1.883204  94.906932 0.616557  95.639934 2.368305   6  
  17  2   13   2   1    8      8     98.505281 1.283141 100.304499 0.462137 100.870888 3.134619   6  
  18  3   13   2   0    8      8    104.502589 1.200452 106.218472 0.484426 106.818200 3.184611   6  
  19  4   13   2   0    8      8    110.516496 1.233147 112.265723 0.378875 112.765491 3.251252   6  
  20  1   13   2   0    8      7    116.513803 1.433351 118.462924 0.514158 119.095969 2.918071   6  
  21  1   13   4   0    7      3    122.511064 1.699473 124.726733 0.557670 125.393102 2.618195   6  
  22  1   13   2   0    8      7    128.508368 1.250187 130.274223 0.421993 130.807319 3.201274   6  
  23  2   13   2   1    7      7    134.488960 1.283148 136.288151 0.548047 136.954551 3.034574   6  
  24  3   13   4   0    1      5    140.486252 1.816773 142.818541 0.000371 142.935127 3.051338   6  
  25  2   13   2   1    8      8    146.500180 0.982978 147.999506 0.267484 148.382657 3.617762   6  
  26  2   13   2   1    8      7    152.497491 1.117023 154.130073 0.996294 155.246222 2.751484   6  
  27  2   13   2   1    8      7    158.494738 0.933216 159.944090 0.420158 160.477185 3.517785   6  
  28  3   13   1   0    1      2    164.492027 1.766323 166.774315 1.423445 168.306965 1.685295   6  
  29  3   13   4   0    1     -1    170.489308 1.883080 172.888228 0.530720 173.537926 2.451619   6  
  30  2   13   2   1    8      7    176.503232 1.132960 178.152493 0.676402 178.935470 3.068002   6  
  31  1   13   2   0    8      6    182.500532 1.083570 184.099800 0.460919 184.666220 3.334527   6  
  32  4   13   4   1    8      6    188.497782 1.216454 190.230359 0.603577 190.946688 3.051340   6  
  33  3   13   1   0    3      2    194.495051 1.566821 196.577481 0.724281 197.410428 2.584885   6  
  34  1   13   1   1    7      3    200.492352 1.366396 202.374842 0.506375 202.991222 3.001263   6  
  35  1   13   3   0    1      2    206.506308 2.232930 209.255063 0.168450 209.538263 2.468267   6  
  36  4   13   1   0    7      4    212.503566 1.199841 214.219455 0.600820 214.935806 3.067998   6  
  37  3   13   4   0    1     -1    218.500872 2.116725 221.132919 0.230720 221.482849 2.518241   6  
  38  2   13   4   0    7      4    224.498125 1.516343 226.530548 1.151567 227.796644 2.201714   6  
  39  1   13   1   1    7      3    230.495415 1.450089 232.461193 1.098934 233.677318 2.318332   6  
  40  2   13   2   1    7      8    236.492691 1.199784 238.208570 0.646255 238.974907 3.017865   6  
  41  1   13   1   1    7      5    242.506632 1.366946 244.389121 0.602884 245.105470 2.901413   6  
  42  2   13   2   1    8      8    248.503912 1.166480 250.186488 0.867803 251.169357 2.834781   6  
  43  3   13   3   1    7      3    254.501197 1.383623 256.400337 0.746671 257.266608 2.734796   6  
  44  2   13   2   1    8      8    260.498464 0.883305 261.897829 0.457343 262.464265 3.534384   6  
  45  2   13   2   1    8      8    266.495733 0.983091 267.995068 0.410562 268.511486 3.484433   6  
  46  3   13   3   1    1      3    272.509695 1.866820 274.891944 0.587675 275.591628 2.418315   6  
  47  4   13   2   0    6      6    278.506962 1.466386 280.489408 1.155682 281.755485 2.251698   6  
  48  4   13   3   0    3     -1    284.504248 1.533695 286.553330 1.489041 288.152602 1.851877   6  
  49  3   13   4   0    7      6    290.501514 1.133201 292.150773 0.570742 292.833798 3.167945   6  
  50  1   13   1   1    1      2    296.498801 2.282947 299.297543 0.107033 299.514116 2.484872   6  
]; % This session completes at 12-Jan-2019 12:34:34, 304.004s after session start, 300s on 50 trials, totally 317.714s.

