%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at heruiqi (       50.0000000000).7-Jan-2019 17:54:157.374527e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   12   4   0    8      4      2.498655 1.665964   4.680592 0.312624   5.113657 2.885326   6  
   2  3   12   2   0    7      1      8.494839 1.282748  10.293697 0.189681  10.593508 3.401606   6  
   3  3   12   3   1    8      1     14.491031 1.232678  16.239916 0.000998  16.356515 3.634750   6  
   4  3   12   2   0    7      8     20.503871 1.282727  22.302742 0.129332  22.552571 3.451509   6  
   5  3   12   2   0    7      1     26.500058 1.249499  28.265596 0.128628  28.515441 3.484788   6  
   6  4   12   4   1    7      4     32.496249 1.615787  34.628216 0.276134  35.011310 2.985068   6  
   7  2   12   2   1    8      8     38.509082 0.966170  39.991472 0.268221  40.374567 3.634848   6  
   8  3   12   3   1    7      4     44.505279 1.332518  46.354090 0.080758  46.553960 3.451634   6  
   9  2   12   4   0    7      4     50.501460 1.266115  52.283654 0.527506  52.916599 3.085177   6  
  10  2   12   2   1    7      1     56.514288 1.265941  58.296493 0.231049  58.646269 3.368347   6  
  11  1   12   3   0    7      1     62.510483 1.599061  64.625813 0.460035  65.192119 2.818692   6  
  12  3   12   1   0    7      1     68.506662 1.332576  70.355498 0.593536  71.055053 2.951946   6  
  13  1   12   3   0    7      3     74.502865 1.299347  76.318351 0.433399  76.868016 3.135173   6  
  14  3   12   1   0    7      1     80.499049 1.082750  82.098033 0.511978  82.730944 3.268425   6  
  15  1   12   1   1    7      8     86.495231 1.282619  88.294080 0.390128  88.793764 3.201798   6  
  16  1   12   3   0    7      1     92.508072 1.132858  94.157019 0.247380  94.523462 3.484942   6  
  17  4   12   4   1    7      4     98.504254 1.432659 100.453004 0.028406 100.586277 3.418280   6  
  18  1   12   2   0    8      6    104.500463 0.816177 105.832932 0.019643 105.966177 4.034515   6  
  19  3   12   3   1    7      4    110.496641 1.215933 112.228859 0.411281 112.745201 3.251652   6  
  20  2   12   2   1    8      8    116.492809 0.849567 117.858626 0.311207 118.275023 3.717999   6  
  21  3   12   3   1    7      1    122.489002 1.166078 124.171244 0.438867 124.720921 3.268229   6  
  22  2   12   2   1    8      8    128.501848 0.982655 130.000880 0.268440 130.383983 3.617960   6  
  23  2   12   4   0    7      1    134.514667 1.082629 136.113657 0.429306 136.663315 3.351698   6  
  24  2   12   2   1    8      1    140.510876 0.966366 141.993260 0.315982 142.426323 3.584872   6  
  25  2   12   2   1    8      6    146.507036 0.999470 148.022766 0.264144 148.405849 3.601526   6  
  26  3   12   3   1    7      4    152.503248 1.265990 154.285449 0.462394 154.868398 3.135166   6  
  27  4   12   2   0    8      2    158.499438 0.932954 159.948523 0.323918 160.381560 3.618195   6  
  28  3   12   3   1    8      8    164.495606 0.966120 165.978010 0.342130 166.427736 3.568194   6  
  29  2   12   2   1    8      8    170.508460 0.699687 171.724358 0.291219 172.124097 3.884687   6  
  30  1   12   1   1    7      1    176.504638 1.232839 178.253530 0.656354 179.019723 2.985243   6  
  31  4   12   2   0    8      6    182.500828 0.916259 183.933240 0.274330 184.316342 3.684824   6  
  32  2   12   2   1    8      7    188.497006 0.682993 189.696245 0.328686 190.145973 3.851348   6  
  33  4   12   4   1    7      5    194.493201 1.282618 196.292053 0.393664 196.791737 3.201754   6  
  34  1   12   4   0    7      5    200.489376 1.365961 202.371526 0.355678 202.837894 3.151722   6  
  35  4   12   1   0    7      1    206.502233 1.665574 208.684169 0.353706 209.150546 2.851888   6  
  36  2   12   2   1    7      3    212.498423 1.066098 214.080732 0.519623 214.713685 3.284893   6  
  37  4   12   3   0    7      4    218.494604 1.549178 220.559954 0.421277 221.092960 2.901773   6  
  38  4   12   1   0    7      1    224.507440 1.465858 226.489512 0.450187 227.055813 2.951946   6  
  39  3   12   3   1    7      3    230.503635 1.349033 232.369117 0.326703 232.802172 3.201783   6  
  40  4   12   2   0    7      6    236.499824 1.215892 238.232050 0.285482 238.631791 3.368360   6  
  41  1   12   1   1    7      3    242.512639 1.549144 244.578007 0.302809 244.994414 3.018561   6  
  42  4   12   4   1    7      4    248.508814 1.632303 250.657475 0.236083 251.007319 3.001854   6  
  43  2   12   2   1    7      6    254.505023 1.166030 256.187292 0.410098 256.703647 3.301704   6  
  44  2   12   4   0    7      3    260.501209 1.199169 262.216799 0.211764 262.549919 3.451618   6  
  45  2   12   3   0    7      4    266.497402 1.549156 268.562747 0.350726 269.029118 2.968611   6  
  46  3   12   1   0    7      1    272.493588 1.515697 274.525616 0.324762 274.958757 3.035150   6  
  47  2   12   2   1    8      8    278.506425 0.882942 279.905522 0.469686 280.488499 3.518256   6  
  48  1   12   3   0    7      3    284.502616 1.315797 286.334781 0.317626 286.767833 3.235078   6  
  49  4   12   2   0    7      1    290.498816 1.616004 292.630788 0.324784 293.063844 2.935206   6  
  50  2   12   3   0    7      1    296.494985 1.882267 298.893456 0.309586 299.309863 2.685352   6  
  51  4   12   3   0    7      1    302.491177 1.382672 304.389963 0.366811 304.872991 3.118371   6  
  52  4   12   4   1    7      4    308.487369 1.582606 310.586015 0.321923 311.019080 2.968424   6  
  53  2   12   2   1    8      8    314.500210 0.849542 315.865985 0.388294 316.365692 3.634615   6  
  54  4   12   4   1    7      4    320.513028 1.682498 322.711629 0.390848 323.211329 2.802042   6  
  55  4   12   3   0    7      1    326.509225 1.599198 328.624548 0.322373 329.057613 2.951924   6  
  56  1   12   4   0    7      4    332.505424 1.632219 334.654038 0.346873 335.120419 2.885318   6  
  57  2   12   1   0    7      1    338.501599 1.682486 340.700195 0.338182 341.149916 2.851996   6  
  58  2   12   2   1    8      8    344.497786 0.932902 345.946858 0.298212 346.363262 3.634840   6  
  59  4   12   4   1    8      4    350.510600 1.115999 352.142924 0.062473 352.326151 3.684796   6  
  60  1   12   4   0    7      1    356.506806 1.465785 358.488874 0.366430 358.971901 3.035244   6  
  61  4   12   4   1    7      4    362.502989 1.349203 364.368474 0.646675 365.134669 2.868662   6  
  62  4   12   4   1    7      4    368.499171 1.399262 370.414627 0.570115 371.097548 2.901977   6  
  63  3   12   1   0    7      4    374.495374 1.499225 376.510749 0.342620 376.960471 3.035213   6  
  64  3   12   3   1    7      4    380.491571 1.765705 382.773439 0.413762 383.306422 2.685400   6  
  65  1   12   2   0    7      4    386.504395 1.149301 388.170010 0.557231 388.836232 3.168419   6  
  66  1   12   1   1    7      1    392.500588 1.149303 394.166176 0.309567 394.582603 3.418190   6  
  67  1   12   3   0    7      1    398.496775 1.565862 400.578765 0.175737 400.861946 3.134986   6  
  68  1   12   1   1    7      1    404.492953 1.815848 406.824797 0.236341 407.174585 2.818494   6  
  69  3   12   3   1    7      3    410.505794 1.382499 412.404593 0.685970 413.204088 2.802034   6  
  70  3   12   1   0    7      1    416.501979 1.266019 418.284182 0.326491 418.717246 3.285069   6  
  71  3   12   1   0    7      1    422.514820 1.432500 424.463589 0.322359 424.896640 3.118506   6  
  72  1   12   1   1    7      1    428.511003 1.565881 430.593025 0.335955 431.042738 2.968603   6  
  73  1   12   4   0    7      4    434.507201 1.715560 436.739111 0.311321 437.155515 2.852007   6  
  74  1   12   2   0    7      1    440.503371 1.765688 442.785267 0.285463 443.185008 2.818690   6  
  75  3   12   4   0    7      4    446.499570 1.898895 448.914709 0.296954 449.331117 2.668773   6  
  76  3   12   4   0    7      4    452.495755 1.682273 454.694369 0.367588 455.177389 2.818686   6  
  77  2   12   2   1    8      8    458.508607 0.766316 459.791119 0.843606 460.740521 3.268399   6  
  78  2   12   1   0    7      1    464.504837 1.882190 466.903249 0.001096 467.019854 2.985254   6  
  79  1   12   4   0    7      2    470.500961 1.665657 472.682902 0.339855 473.132627 2.868632   6  
  80  1   12   2   0    8      6    476.497159 0.932863 477.946231 0.270566 478.329327 3.668075   6  
  81  2   12   2   1    7      7    482.493356 1.016131 484.025697 0.737418 484.875157 3.118423   6  
  82  4   12   4   1    7      6    488.489535 1.349385 490.355015 0.336931 490.804720 3.184995   6  
  83  4   12   4   1    7      4    494.502372 1.432535 496.451119 0.298742 496.867542 3.134977   6  
  84  1   12   4   0    7      1    500.498566 1.832411 502.847068 0.000826 502.963663 3.034994   6  
  85  1   12   1   1    6      1    506.511386 1.849151 508.876556 0.337614 509.326282 2.685438   6  
  86  4   12   4   1    7      1    512.507589 1.349339 514.373052 0.049824 514.539630 3.468293   6  
  87  3   12   1   0    7      1    518.503771 1.249327 520.269310 0.025743 520.402571 3.601524   6  
  88  4   12   4   1    7      4    524.499952 1.299260 526.315469 0.313011 526.748529 3.251748   6  
  89  3   12   3   1    6      3    530.512794 1.565627 532.594799 0.630601 533.344332 2.668782   6  
  90  4   12   4   1    8      5    536.508979 0.982791 538.008018 0.510463 538.624308 3.385002   6  
]; % This session completes at 27-Jan-2019 18:03:43, 544.005s after session start, 540s on 90 trials, totally 568.767s.

