%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at wangxin (       48.0000000000).7-Apr-2019 17:26:127.375227e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   8    2   0    7      8      2.498946 1.649767   4.664629 0.239250   5.031115 2.968062   6  
   2  1   8    4   0    7      8      8.496230 1.999776  11.011750 0.175946  11.311611 2.684840   6  
   3  4   8    4   1    2      8     14.493486 0.933235  15.942824 0.094520  16.159383 3.834303   6  
   4  1   8    4   0    1      8     20.490743 1.349742  22.356585 0.615622  23.089571 2.901412   6  
   5  3   8    3   1    7      7     26.504687 1.899930  28.920261 0.373479  29.420031 2.584894   6  
   6  1   8    1   1    7      6     32.501944 2.149376  35.167402 0.478529  35.767135 2.234995   6  
   7  4   8    4   1    7      8     38.499222 0.867351  39.881938 0.526207  40.531645 3.467816   6  
   8  2   8    4   0    5      8     44.496491 1.449682  46.462257 1.371323  47.961589 2.035066   6  
   9  2   8    1   0    7      8     50.493774 1.600337  52.609470 0.391810  53.125923 2.868100   6  
  10  2   8    3   0    4      7     56.491034 1.533057  58.540099 0.677490  59.339724 2.651442   6  
  11  4   8    3   0    7      7     62.488312 2.183230  65.187125 0.000464  65.303692 2.684854   6  
  12  3   8    4   0    7      8     68.502238 1.183047  70.201456 0.449390  70.767870 3.234482   6  
  13  3   8    3   1    7      7     74.499561 1.966512  76.981704 0.428269  77.531470 2.468181   6  
  14  4   8    3   0    6      7     80.496766 2.382663  83.395450 0.787775  84.311706 1.685168   6  
  15  4   8    2   0    2      7     86.494063 1.616695  88.626414 0.609823  89.359407 2.634851   6  
  16  3   8    3   1    7      8     92.491303 2.199345  95.206744 0.417916  95.739835 2.251551   6  
  17  4   8    2   0    7      6     98.488596 2.166293 101.170705 0.000501 101.287318 2.701475   6  
  18  4   8    3   0    2      6    104.502510 1.899471 106.918071 0.164706 107.201279 2.801453   6  
  19  1   8    1   1    2      5    110.499786 2.200094 113.215222 1.073503 114.414681 1.585288   6  
  20  1   8    4   0    7      7    116.513705 2.315978 119.345752 0.580066 120.045435 1.968501   6  
  21  2   8    1   0    2      5    122.511027 2.482805 125.509617 0.412098 126.042715 1.968489   6  
