%% MetaTwinsTri_behave_Conf for '_guess': starting at douyunli (       51.0000000000).1-Mar-2019 17:06:047.375157e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   10   4   1    4      7      2.498872 1.216589   4.231424 1.579453   5.930660 2.068452   6  
   2  2   10   4   0   -1      7      8.496162 1.632696  10.645189 0.000000  12.644247 1.352173   6  
   3  1   10   1   1    6      7     14.510121 1.533060  16.559203 1.545252  18.225100 1.785248   6  
   4  3   10   3   1    4      1     20.507410 1.832823  22.856342 1.355357  24.339029 1.668614   6  
   5  4   10   4   1    6      6     26.504695 1.283072  28.303881 1.291101  29.719914 2.285011   6  
   6  1   10   1   1    6      8     32.501992 1.133161  34.151241 1.350546  35.617244 2.384971   6  
   7  4   10   4   1    7      7     38.499277 0.899897  39.915309 0.837034  40.881540 3.117974   6  
   8  3   10   3   1    4      6     44.513218 1.882733  46.912151 1.380296  48.411467 1.601980   6  
   9  2   10   4   0    3      4     50.510516 1.866092  52.892772 0.881836  53.892322 2.118421   6  
  10  3   10   3   1    2      4     56.507813 2.182648  59.206587 1.112616  60.439369 1.568666   6  
  11  3   10   1   0    5      4     62.488428 1.516383  64.520850 1.484288  66.120145 1.868354   6  
  12  3   10   3   1    6      7     68.502394 1.182981  70.201620 1.519147  71.834220 2.168251   6  
  13  4   10   4   1    7      7     74.499674 0.966385  75.982339 1.147480  77.248441 2.751360   6  
  14  3   10   1   0    1      5     80.496971 1.999457  83.012497 1.051355  84.178635 1.818477   6  
  15  2   10   1   0   -1      7     86.494249 1.632981  88.643280 0.000000  90.642345 1.352067   6  
  16  2   10   2   1    3      7     92.491547 1.899333  94.907129 1.187331  96.223204 1.768542   6  
  17  4   10   4   1    3      6     98.505518 1.616287 100.637866 0.805977 101.570773 2.434945   6  
  18  4   10   3   0    3      6    104.502789 2.032734 107.051645 1.535661 108.700883 1.302134   6  
  19  2   10   2   1    1      6    110.500092 0.000000 113.515376 1.084964 114.714833 1.285477   6  
  20  2   10   3   0    6      6    116.497370 1.483035 118.496465 1.116578 119.729249 2.268341   6  
  21  2   10   2   1    3      6    122.511326 1.266411 124.293851 1.684955 126.093036 1.918512   6  
  22  4   10   4   1    3      7    128.508609 1.483007 130.507700 0.793923 131.423965 2.584870   6  
  23  3   10   3   1    1      7    134.505906 2.149415 137.171364 1.444727 138.737319 1.268805   6  
  24  1   10  -1   0    2      1    140.503195 2.499109 143.018755 1.237221 144.384764 1.618651   6  
  25  1   10   4   0    4      7    146.500504 1.799444 148.816102 0.681545 149.615738 2.384977   6  
  26  4   10   4   1    2      7    152.514440 1.432962 154.463547 0.797287 155.379802 2.634846   6  
  27  3   10   3   1    7      7    158.511722 1.149809 160.177641 1.095753 161.393753 2.618195   6  
  28  4   10   4   1    6      7    164.492354 1.449691 166.458126 0.662610 167.241112 2.751311   6  
  29  1   10   1   1    1      7    170.489647 2.399123 173.404991 0.826760 174.354573 1.635168   6  
  30  4   10   4   1    5      7    176.503587 1.216439 178.236149 1.215941 179.568879 2.434834   6  
  31  2   10   2   1    7      7    182.500884 1.316382 184.333392 0.747107 185.199669 2.801357   6  
  32  1   10   4   0    3      7    188.498164 2.132496 191.146977 1.206971 192.479700 1.518653   6  
  33  4   10   4   1   -1      7    194.495469 1.549593 196.561191 0.000000 198.560251 1.435410   6  
  34  3   10   3   1    6      8    200.492750 1.299702 202.308597 1.273963 203.707962 2.285016   6  
  35  4   10   4   1    6      7    206.506692 1.049744 208.072659 0.900115 209.088875 2.918059   6  
  36  1   10   1   1    7      8    212.503998 0.866478 213.886719 1.041776 215.052836 2.951378   6  
  37  1   10   2   0    1      7    218.501286 2.032503 221.050137 0.866026 222.033022 1.968494   6  
  38  3   10   3   1    3      7    224.498571 1.766217 226.780877 1.883733 228.779973 1.218826   6  
  39  2   10   2   1    4      7    230.512520 1.216484 232.245077 1.750599 234.110905 1.901849   6  
  40  2   10   2   1    3      7    236.509807 1.599561 238.625527 0.939453 239.691710 2.318330   6  
  41  3   10   3   1    3      7    242.507105 1.566336 244.589505 1.314286 246.022182 1.985153   6  
  42  1   10   4   0    4      7    248.504395 1.283124 250.303578 1.041406 251.469719 2.534906   6  
  43  2   10   2   1    4      7    254.501686 1.249827 256.267551 1.328292 257.716900 2.285000   6  
  44  3   10   3   1   -1      7    260.515626 1.882799 262.914538 0.000000 264.913598 1.102257   6  
  45  2   10   1   0   -1      7    266.496264 1.782709 268.795225 0.000000 270.794281 1.202060   6  
  46  3   10   4   0    7      6    272.493555 0.966581 273.976218 1.637541 275.742096 2.251563   6  
  47  4   10   4   1    5      7    278.490848 1.432890 280.439961 1.393416 281.955942 2.035036   6  
  48  4   10   4   1    7      7    284.504798 0.799981 285.820859 0.792572 286.737125 3.267820   6  
  49  1   10   1   1    6      7    290.502109 1.282992 292.301273 0.872427 293.300809 2.701461   6  
  50  2   10   2   1    5      7    296.499366 1.999495 299.014908 1.603315 300.747464 1.252124   6  
  51  1   10   1   1    1      7    302.496672 2.165789 305.178778 0.634728 305.928446 2.068442   6  
  52  4   10   4   1    2      7    308.493943 1.682807 310.692956 0.466291 311.276042 2.718149   6  
  53  3   10   3   1    5      7    314.507908 1.266359 316.290427 1.367883 317.773094 2.235044   6  
  54  1   10   1   1   -1      7    320.505195 0.766454 321.787950 0.000000 323.787001 2.218431   6  
  55  1   10   1   1    2      6    326.502481 2.182546 329.201275 0.542842 329.867640 2.135076   6  
  56  3   10  -1   0    1      1    332.499782 0.000000 335.031991 0.820736 335.981536 2.018472   6  
  57  2   10   2   1    1      6    338.513725 2.465838 341.495716 0.863978 342.478599 1.535351   6  
  58  1   10   2   0    2      7    344.511023 1.333127 346.360180 0.796666 347.276437 2.734796   6  
  59  2   10   2   1    4      3    350.508300 1.632952 352.657328 0.813618 353.590249 2.418291   6  
