%% MetaTwinsTri_behave_Conf for '_guess': starting at douyunli (       51.0000000000).1-Mar-2019 17:13:117.375157e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   10  -1   0    1      4      2.498885 2.499154   5.014416 0.973764   6.113909 1.885176   6  
   2  1   10   2   0    3     -1      8.496161 1.732879  10.745152 0.819970  11.694718 2.301600   6  
   3  4   10   4   1    6     -1     14.493459 1.133086  16.142706 0.520748  16.792422 3.201138   6  
   4  1   10   4   0    7      5     20.507394 1.033108  22.056702 0.789482  22.972960 3.034677   6  
   5  4   10   4   1    1      3     26.504687 1.449731  28.470471 0.592490  29.186820 2.818100   6  
   6  1   10   3   0    5      5     32.501985 1.566282  34.584381 1.188878  35.900451 2.101757   6  
   7  4   10   4   1    4      4     38.499272 1.449613  40.465056 0.674759  41.264695 2.734805   6  
   8  2   10   3   0    2      4     44.496553 2.066030  47.078747 0.917326  48.111611 1.885184   6  
   9  1   10   2   0    1      5     50.493853 2.499118  53.509161 0.355394  53.992266 2.001772   6  
  10  3   10   3   1    6      4     56.491151 1.499702  58.506903 1.243198  59.872959 2.118330   6  
  11  1   10   3   0    4      4     62.488442 1.866175  64.870697 1.181696  66.170118 1.818397   6  
  12  1   10   2   0    3      1     68.502396 2.249342  71.267811 0.539064  71.934176 2.068447   6  
  13  2   10   2   1    4      4     74.499685 2.215844  77.231783 1.455683  78.814396 1.185510   6  
  14  1   10   3   0    2      5     80.496965 2.199353  83.212408 0.775644  84.112013 1.885188   6  
  15  2   10   3   0    3      1     86.494268 2.165895  89.176375 1.267197  90.559087 1.435408   6  
  16  1   10   2   0    4      2     92.491540 1.949398  94.957104 1.195147  96.273171 1.718596   6  
  17  2   10   3   0    5      1     98.505500 1.649484 100.671199 0.420582 101.220940 2.784732   6  
  18  3   10   3   1    3      4    104.502795 1.932774 106.951683 0.588641 107.668019 2.334883   6  
  19  4   10   4   1    4      4    110.500093 1.882819 112.898985 1.196939 114.215066 1.785063   6  
  20  3   10   2   0    4      3    116.514023 2.049383 119.079536 1.077782 120.278985 1.735284   6  
  21  1   10   1   1    2      4    122.511320 2.132705 125.160121 0.787426 126.076376 1.935164   6  
  22  3   10   3   1    3      4    128.508600 2.232585 131.257367 0.684500 132.057004 1.951828   6  
  23  2   10   2   1    5      3    134.505891 1.316400 136.338403 0.985612 137.454569 2.551558   6  
  24  4   10  -1   0    1      3    140.503192 2.499229 143.018733 0.987050 144.134876 1.868527   6  
  25  3   10   3   1    3      5    146.500478 1.982777 148.999353 0.563734 149.682377 2.318260   6  
  26  2   10   2   1    4     -1    152.497770 1.416357 154.430223 1.434394 155.979539 2.018323   6  
  27  2   10   3   0    3      4    158.511720 2.382593 161.410414 0.446434 161.976828 2.035115   6  
  28  4   10   2   0    3      3    164.509013 2.316018 167.341064 0.312370 167.774196 2.235040   6  
  29  4   10  -1   0    3      2    170.506295 2.482670 173.005177 0.354668 173.488283 2.518247   6  
  30  3   10   3   1    2      2    176.503580 2.149237 179.169051 0.647558 179.935377 2.068440   6  
  31  2   10   2   1    5      3    182.500880 1.299754 184.316717 0.705652 185.149680 2.851434   6  
  32  4   10   2   0    5      4    188.498173 1.932777 190.947070 0.516535 191.580117 2.418255   6  
  33  1   10   2   0    5      3    194.495452 1.499524 196.511215 1.119996 197.760654 2.234946   6  
  34  2   10   2   1    4      4    200.492760 2.049384 203.058264 0.801678 203.974518 2.018312   6  
  35  3   10   3   1    6      5    206.506699 1.549567 208.572431 1.125984 209.821874 2.185049   6  
  36  2   10   3   0    4      4    212.503984 2.116089 215.136142 1.027498 216.285610 1.718607   6  
  37  3   10   3   1    5      3    218.501284 1.732810 220.750256 1.684036 222.549449 1.452060   6  
  38  4   10   2   0    1      2    224.498569 2.449189 227.463897 0.659027 228.246886 1.751922   6  
  39  2   10  -1   0    2      3    230.495860 0.000000 233.011421 0.825305 233.960958 2.035126   6  
  40  3   10   2   0    2      1    236.493148 2.382645 239.391849 0.545379 240.058206 1.935107   6  
  41  1   10   2   0    3      1    242.490444 1.916090 244.922678 0.637616 245.688993 2.301566   6  
  42  4   10   2   0    4      3    248.487727 2.249248 251.253146 0.286422 251.669634 2.318154   6  
  43  1   10   3   0    1      2    254.501694 2.499166 257.516986 1.042573 258.683133 1.318785   6  
  44  4   10   4   1    6      3    260.498979 1.349504 262.364800 1.133514 263.614234 2.384970   6  
  45  3   10   3   1    5      2    266.496267 1.716150 268.728588 0.897195 269.744800 2.251701   6  
  46  1   10   1   1    2      2    272.493552 1.982816 274.992417 1.301140 276.408449 1.585338   6  
  47  3   10   2   0    5      3    278.507504 1.316454 280.340005 0.591501 281.056346 2.951369   6  
  48  2   10  -1   0    1      2    284.504789 2.499290 287.020343 0.643180 287.786641 2.218294   6  
  49  1   10   3   0    5      2    290.502087 1.982854 293.000955 0.173153 293.300828 2.701356   6  
  50  4   10   3   0    2      1    296.516029 2.365898 299.398059 0.000862 299.514687 2.501579   6  
  51  4   10  -1   0    1      2    302.513320 2.482511 305.012227 0.293129 305.428698 2.584857   6  
  52  2   10   2   1    3      1    308.510610 2.032760 311.059458 0.238663 311.425958 2.584883   6  
  53  4   10   3   0    2      3    314.507891 2.366015 317.389938 0.247926 317.756434 2.251695   6  
  54  3   10  -1   0    3      2    320.505185 2.482548 323.004095 0.654985 323.787059 2.218371   6  
  55  3   10   3   1    5      1    326.502476 2.299135 329.317866 1.048657 330.500680 1.502002   6  
  56  2   10   2   1    2      1    332.499777 2.399314 335.415131 0.395296 335.931554 2.068359   6  
  57  4   10   2   0    4      3    338.497070 2.432579 341.445727 0.711306 342.278693 1.718451   6  
  58  3   10  -1   0    4      3    344.511010 2.499089 347.026558 1.348412 348.492539 1.518702   6  
  59  3   10   3   1    5      2    350.508296 1.483024 352.507399 1.542716 354.173313 1.835223   6  
  60  2   10   1   0    2      2    356.505592 1.916057 358.937829 1.053451 360.103963 1.901864   6  
]; % This session completes at 31-Mar-2019 17:19:28, 364.003s after session start, 360s on 60 trials, totally 377.463s.

