%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at laimixue (       50.0000000000).0-Jan-2019 12:17:387.374455e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   14   3   0    6      1      2.498902 1.433038   4.448037 0.122489   4.681269 3.317853   6  
   2  1   14   2   0   -1      1      8.496244 2.399985  11.411530 0.000000  13.410636 0.585834   6  
   3  4   14   2   0    2      7     14.493469 1.849441  16.859047 0.049041  17.025656 2.967963   6  
   4  2   14   2   1    4      7     20.490757 1.616806  22.623113 0.535509  23.272814 2.718161   6  
   5  3   14   3   1    5      7     26.488015 1.383052  28.387150 0.785697  29.286763 2.701325   6  
   6  1   14  -1   0    2      1     32.501965 0.000000  35.017498 0.029273  35.167426 2.834788   6  
   7  1   14   2   0   -1      1     38.515889 2.265775  41.297975 0.000000  43.297083 0.719035   6  
   8  4   14   4   1    5      8     44.513179 1.417179  46.445647 0.476708  47.028701 2.984710   6  
   9  3   14   3   1    7      7     50.510451 1.149896  52.176360 0.815696  53.109280 2.901407   6  
  10  3   14   3   1    4      8     56.507651 1.650246  58.673421 0.944174  59.739666 2.268301   6  
  11  1   14   2   0    2      1     62.505000 2.432610  65.453673 0.495627  66.070058 1.935182   6  
  12  1   14   2   0    1      1     68.502311 2.483201  71.500988 0.000460  71.617551 2.384989   6  
  13  2   14   2   1    5      5     74.499574 1.616134  76.631932 0.836150  77.581513 2.418286   6  
  14  1   14   2   0    5      5     80.496856 1.483351  82.495961 0.537868  83.145652 2.851429   6  
  15  3   14   3   1    6      8     86.494124 1.216574  88.226685 0.972987  89.309509 2.684762   6  
  16  3   14   3   1    7      8     92.491417 1.200546  94.207307 0.906669  95.223510 2.768052   6  
  17  4   14   3   0    4      6     98.488679 1.666215 100.671036 0.904597 101.687250 2.301500   6  
  18  4   14   2   0    3      5    104.502634 1.883461 106.901545 0.766795 107.784482 2.218400   6  
  19  1   14   2   0    5      1    110.499904 1.499478 112.515657 0.965280 113.598487 2.401645   6  
  20  2   14   2   1    1      1    116.513892 0.000000 119.529150 0.311804 119.945617 2.068453   6  
  21  3   14   3   1    6      7    122.511128 1.399719 124.426921 0.682796 125.226563 2.784788   6  
  22  3   14   3   1    7      8    128.508412 1.100141 130.124345 0.802307 131.040588 2.968038   6  
  23  1   14   2   0    2      1    134.505670 2.016121 137.037865 0.686564 137.837502 2.168397   6  
  24  3   14   3   1    7      7    140.502968 1.066675 142.085578 1.135339 143.335018 2.668173   6  
  25  4   14   2   0    4      1    146.500245 1.666147 148.682560 0.737672 149.532191 2.468277   6  
  26  2   14   2   1    4      5    152.497534 1.816573 154.829808 0.773854 155.712734 2.285023   6  
  27  4   14   2   0    3      3    158.494788 2.099401 161.110298 0.473183 161.693338 2.301618   6  
  28  2   14   2   1    4      8    164.492093 1.767128 166.774386 1.318566 168.207061 1.785138   6  
  29  4   14   4   1    5      7    170.489349 1.332898 172.338517 0.909170 173.354721 2.634707   6  
  30  2   14   2   1    6      8    176.503291 1.466749 178.485726 0.654363 179.252049 2.751491   6  
  31  3   14  -1   0    3      1    182.500558 0.000000 185.199156 0.409913 185.715781 2.285015   6  
  32  4   14   2   0    1      1    188.514523 2.449471 191.479883 0.301990 191.896311 2.118458   6  
  33  3   14   2   0    3      1    194.511779 1.799528 196.827407 1.128401 198.060174 1.951852   6  
