%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at shangxu (       49.0000000000).3-Jan-2019 12:06:377.374385e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   9    2   0    6      6      2.498952 1.283484   4.298144 0.265293   4.681299 3.317888   6  
   2  2   9    1   0    7      5      8.496269 1.617095  10.628611 0.500000  11.245010 2.751486   6  
   3  4   9    3   0    7      3     14.493509 1.283164  16.292697 0.268681  16.675851 3.317867   6  
   4  3   9    1   0    3      1     20.490817 1.666688  22.673143 0.600355  23.389487 2.601563   6  
   5  4   9    4   1   -1      6     26.504735 2.032740  29.053578 0.000000  31.052701 0.952200   6  
   6  4   9    3   0    2      7     32.502048 1.450542  34.467789 0.759852  35.334088 2.668175   6  
   7  4   9    4   1    3      7     38.499290 1.716261  40.731602 0.062456  40.914860 3.084577   6  
   8  3   9    2   0    1      3     44.496595 2.166765  47.178717 0.370213  47.661809 2.335014   6  
   9  1   9    2   0    1      6     50.493847 1.582937  52.592904 0.466705  53.175965 2.818003   6  
  10  4   9    4   1    6      6     56.491162 1.549996  58.556871 0.866481  59.539768 2.451601   6  
  11  3   9    3   1    4      6     62.488400 1.482991  64.487506 0.837482  65.437067 2.551429   6  
  12  1   9    1   1    6      2     68.485720 1.816459  70.817990 0.791170  71.717573 2.268323   6  
  13  3   9    3   1    1      1     74.499630 2.465717  77.481599 0.783877  78.381193 1.618481   6  
  14  4   9    3   0    3      1     80.513593 2.266303  83.295660 0.838093  84.245232 1.768578   6  
  15  1   9    2   0    3      1     86.510839 2.232654  89.259588 0.584161  89.959278 2.051788   6  
  16  2   9    2   1    5      2     92.508149 1.799883  94.823765 0.841817  95.773368 2.235003   6  
  17  3   9    3   1    1      3     98.505400 1.532977 100.554472 0.401626 101.070912 2.934723   6  
  18  4   9    1   0    6      6    104.502704 1.416781 106.435139 1.033695 107.584643 2.418281   6  
  19  2   9    2   1    5      7    110.499946 1.766212 112.782252 0.729132 113.631882 2.368301   6  
  20  2   9    2   1    3      7    116.513929 1.666530 118.696270 1.136996 119.945705 2.068429   6  
  21  1   9    2   0    4      7    122.511167 1.716230 124.743504 1.543686 126.392747 1.618652   6  
  22  1   9    1   1    5      8    128.508487 1.549912 130.574196 0.902733 131.590399 2.418304   6  
  23  1   9    3   0    8      2    134.505738 1.966222 136.987944 1.163888 138.270690 1.735272   6  
  24  1   9    1   1    3      1    140.503041 2.199798 143.218454 0.656734 143.984768 2.018487   6  
  25  4   9    1   0    8      3    146.500285 1.716248 148.732614 0.303702 149.149088 2.851423   6  
