%% MetaTwinsTri_behave_Conf for '_notguess': starting at zhangying (       48.0000000000).9-Jul-2019 16:36:087.376157e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   12   2   0    6    2.498862 1.416736   4.031510 0.726429   4.864448 3.134612   6  
   2  2   12   1   0    6    8.496154 1.517668  10.145397 1.038904  11.311539 2.684832   6  
   3  4   12   4   1    5   14.493426 2.066205  16.692434 1.076392  17.891893 2.101648   6  
   4  4   12   2   0    5   20.490716 1.667701  22.273244 0.759829  23.156172 2.834749   6  
   5  1   12   2   0    6   26.504639 1.766756  28.387159 0.747382  29.253402 2.751469   6  
   6  2   12   1   0    5   32.501944 1.417936  34.034582 0.462222  34.617646 3.384544   6  
   7  3   12   4   0    5   38.499218 2.366163  40.981452 0.960575  42.064288 1.935164   6  
   8  1   12   2   0    1   44.496510 1.733166  46.379008 0.567791  47.061977 2.934753   6  
   9  2   12   3   0    4   50.493783 1.849705  52.476232 1.160581  53.758985 2.235027   6  
  10  3   12   1   0    1   56.507728 2.383606  59.006593 0.952910  60.072796 1.935172   6  
  11  3   12   2   0    3   62.505011 1.200100  63.821042 0.895540  64.837291 3.167902   6  
  12  4   12   1   0    3   68.502299 1.467580  70.084928 0.595333  70.801270 3.201156   6  
  13  1   12   1   1    3   74.499577 1.949766  76.565316 0.800962  77.481588 2.518075   6  
  14  3   12   4   0    5   80.513539 2.067457  82.695885 0.738550  83.562155 2.451615   6  
  15  1   12   2   0    5   86.510804 1.733175  88.359980 1.801181  90.275798 1.735239   6  
  16  4   12   1   0    3   92.508106 2.167516  94.823720 1.241134  96.189767 1.818578   6  
  17  2   12   2   1    3   98.505368 1.616582 100.271280 1.593820 101.987129 2.018474   6  
  18  1   12   1   1    2  104.502674 2.266246 106.884928 0.996400 108.001093 2.001795   6  
  19  1   12   2   0    3  110.499943 1.533077 112.165890 0.701804 112.982175 3.017990   6  
  20  2   12   3   0    6  116.497243 1.816326 118.446361 0.234983 118.796200 3.201268   6  
  21  4   12   4   1    6  122.494511 1.683154 124.293698 0.420699 124.826797 3.167867   6  
  22  2   12   2   1    5  128.491816 1.834388 130.490930 0.878234 131.490449 2.501476   6  
  23  3   12   2   0    3  134.489081 2.366222 137.021274 1.167088 138.304037 1.685096   6  
  24  4   12   1   0    3  140.503035 2.367286 142.985213 0.715125 143.818197 2.185070   6  
  25  1   12  -1   0    3  146.500305 0.000000 149.015872 0.018661 149.149104 2.851424   6  
  26  3   12   3   1    1  152.497600 1.534980 154.213494 0.774664 155.113091 2.884727   6  
  27  4   12   1   0    5  158.494866 2.083100 160.710551 0.826095 161.660115 2.334998   6  
  28  3   12   2   0    5  164.508824 1.833972 166.474594 0.538758 167.140967 2.868108   6  
  29  3   12   4   0    5  170.506101 1.966208 172.605122 0.772828 173.504748 2.501570   6  
  30  1   12   1   1    2  176.503395 2.267229 178.918950 1.419986 180.451608 1.552018   6  
  31  1   12   3   0    7  182.500679 1.250042 183.866687 0.749548 184.732990 3.267810   6  
  32  2   12   2   1    5  188.497961 1.667836 190.297127 0.734334 191.146765 2.851406   6  
  33  3   12   4   0    5  194.511893 1.166784 195.811344 0.885750 196.810864 3.201265   6  
  34  4   12  -1   0    1  200.509188 0.000000 203.024715 0.017087 203.157993 2.851444   6  
  35  1   12   2   0    3  206.506466 1.033472 207.672634 1.416082 209.221909 2.784793   6  
  36  1   12   4   0    3  212.503755 1.783925 214.419555 1.179172 215.718962 2.285052   6  
  37  4   12   1   0    5  218.501033 1.150088 219.783801 0.691179 220.600098 3.401171   6  
  38  4   12   3   0    6  224.498328 1.234163 225.847710 0.924681 226.897249 3.101306   6  
  39  3   12   3   1    5  230.495592 1.716542 232.378094 0.847187 233.344310 2.651465   6  
  40  1   12   1   1    5  236.492900 0.917927 237.559069 0.925692 238.608578 3.384556   6  
  41  3   12   2   0    3  242.490162 1.516608 244.172776 0.832406 245.122306 2.867952   6  
  42  1   12   4   0    6  248.504126 1.350811 249.986789 1.023350 251.136268 2.868077   6  
  43  4   12   1   0    5  254.501391 1.533200 256.183980 0.866177 257.166881 2.834736   6  
  44  2   12   2   1    3  260.498688 1.952315 262.597694 0.692367 263.414043 2.584871   6  
  45  1   12   3   0    6  266.495966 1.866677 268.495073 0.984276 269.594571 2.401632   6  
  46  4   12   2   0    5  272.509914 2.034013 274.675612 0.910196 275.708475 2.301649   6  
