%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at guozhangxi (       49.0000000000).6-Mar-2019 17:45:537.375007e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   9    4   1    4      4      2.498701 1.416394   4.430819 1.375801   5.929858 2.069177   6  
   2  3   9    2   0    3      3      8.494899 2.032232  11.043263 0.001216  11.159859 2.835363   6  
   3  3   9    3   1    5      5     14.507729 1.066169  16.090059 0.739365  16.939513 3.068542   6  
   4  3   9    3   1    3      3     20.503915 1.465893  22.485984 0.777126  23.385419 2.618815   6  
   5  1   9    1   1    4      3     26.500085 1.299343  28.315688 0.521894  28.948530 3.051891   6  
   6  4   9    4   1    3      3     32.496271 1.565778  34.578278 0.534090  35.227882 2.768718   6  
   7  4   9    4   1    5      3     38.509109 0.933007  39.958188 0.616439  40.691057 3.318391   6  
   8  1   9    1   1    4      3     44.505294 1.099389  46.120932 1.282647  47.520054 2.485567   6  
   9  4   9    3   0    3      3     50.501471 1.349281  52.366964 0.949353  53.432995 2.568803   6  
  10  1   9    1   1    3      3     56.514314 1.249403  58.279846 0.659156  59.046046 2.968599   6  
  11  2   9    3   0    3      3     62.510487 1.216070  64.242730 0.649774  65.008907 3.001907   6  
  12  4   9    2   0    4      3     68.506674 1.299381  70.322188 0.786015  71.221615 2.785381   6  
  13  4   9    4   1    2      3     74.502858 2.032204  77.051240 0.413692  77.584239 2.418947   6  
  14  4   9    3   0    2      3     80.499037 1.565927  82.581057 0.651506  83.347230 2.651936   6  
  15  2   9    2   1    3      3     86.495226 1.682471  88.693892 0.583526  89.393377 2.601999   6  
  16  3   9    1   0    3      3     92.491408 1.482504  94.490136 0.592853  95.189689 2.801905   6  
  17  1   9    3   0    3      3     98.504245 1.998868 101.019319 0.630130 101.768835 2.235625   6  
  18  2   9    2   1    4      3    104.500432 1.965331 106.982182 0.890634 107.981557 2.019093   6  
  19  2   9    2   1    2      3    110.496618 2.181791 113.194894 0.465744 113.777860 2.219028   6  
  20  4   9    3   0    3      2    116.492806 1.982054 118.991212 0.713796 119.824000 2.169111   6  
  21  4   9    1   0    4      3    122.505627 1.915679 124.937417 0.984887 126.036719 1.969224   6  
  22  2   9    2   1    2      3    128.501798 2.332087 131.350000 0.762800 132.232766 1.769361   6  
  23  4   9    3   0    2      2    134.497991 2.098787 137.112999 0.448160 137.679289 2.319020   6  
  24  3   9    1   0    2      2    140.494173 2.048841 143.059203 0.864178 144.041920 1.952566   6  
  25  2   9    3   0    4      2    146.507016 1.832171 148.855505 0.724801 149.688324 2.319012   6  
  26  4   9    2   0    3      3    152.503203 1.965508 154.984939 0.532417 155.634527 2.368985   6  
  27  1   9    3   0    4      2    158.499371 1.665751 160.681322 0.685269 161.480811 2.518900   6  
  28  2   9    3   0    1      3    164.512209 2.298765 167.327088 0.308594 167.743481 2.269059   6  
  29  2   9    2   1    4      3    170.508378 1.532470 172.557081 0.656452 173.323260 2.685468   6  
  30  4   9    4   1    2      3    176.504583 2.115455 179.136227 0.336209 179.585946 2.418960   6  
  31  3   9    3   1    3      3    182.500755 1.499296 184.516138 0.754135 185.382249 2.618822   6  
  32  4   9    4   1    3      3    188.513595 1.232781 190.262479 0.635821 191.012014 3.001907   6  
  33  4   9    1   0    4      3    194.509775 1.249477 196.275366 1.202954 197.591150 2.418941   6  
  34  1   9    1   1    4      4    200.505958 1.099359 202.121588 0.554195 202.787839 3.218437   6  
  35  2   9    2   1    2      3    206.502144 1.682356 208.700730 0.863598 209.683444 2.318819   6  
  36  3   9    3   1    4      3    212.498317 1.132745 214.147272 1.130915 215.396465 2.602015   6  
  37  1   9    1   1    5      5    218.494517 0.816247 219.826982 0.719685 220.659795 3.334900   6  
  38  3   9    3   1    4      6    224.490693 1.299429 226.306199 0.459350 226.872504 3.118392   6  
  39  3   9   -1   0    1      3    230.503521 2.448563 232.968634 0.493733 233.568256 2.435511   6  
  40  2   9    2   1    4      3    236.499696 1.715769 238.731633 0.987435 239.830923 2.169048   6  
  41  2   9    1   0    3      3    242.495876 1.499259 244.511343 0.678919 245.310756 2.685424   6  
  42  1   9    3   0    4      3    248.492059 1.748923 250.757296 0.379853 251.256969 2.735425   6  
  43  4   9    4   1    4      1    254.504912 1.582098 256.603578 0.436231 257.153225 2.852018   6  
  44  4   9    4   1    5      3    260.501102 0.999185 262.016801 0.668890 262.799638 3.201788   6  
  45  4   9    3   0    4      2    266.497260 1.099447 268.112915 0.811071 269.045652 2.951947   6  
  46  1   9    1   1    5      3    272.510109 0.999533 274.025804 0.664236 274.808636 3.201799   6  
