"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"43",7,0,0.6063,0.514,0,0.5412,0.4588,"DE"
"44",7,0,0.3625,0.5434,0,0.4002,0.5998,"DE"
"45",8,0,0,1.0335,0,0,1,"E"
"46",6,0.3424,0,0.7083,0.3259,0,0.6741,"AE"
"47",3,0,0.3114,0.7969,0,0.2809,0.7191,"CE"
"48",6,0.4388,0,0.6784,0.3928,0,0.6072,"AE"
"49",7,0,0.5093,0.5859,0,0.465,0.535,"DE"
"50",7,0,0.3987,0.5582,0,0.4167,0.5833,"DE"
"51",6,0.4973,0,0.613,0.4479,0,0.5521,"AE"
"52",2,0.4137,0,0.6768,0.3793,0,0.6207,"AE"
"53",7,0,0.3945,0.6826,0,0.3663,0.6337,"DE"
"54",7,0,0.6395,0.4304,0,0.5977,0.4023,"DE"
"55",7,0,0.4076,0.608,0,0.4013,0.5987,"DE"
"56",7,0,0.3549,0.767,0,0.3163,0.6837,"DE"
"57",7,0,0.2941,0.8188,0,0.2643,0.7357,"DE"
"58",8,0,0,1.039,0,0,1,"E"
"59",2,0.3695,0,0.4871,0.4314,0,0.5686,"AE"
"60",4,0,0,0.947,0,0,1,"E"
"61",3,0,0.3365,0.7642,0,0.3057,0.6943,"CE"
"62",2,0.2371,0,0.7243,0.2466,0,0.7534,"AE"
"63",6,0.285,0,0.754,0.2743,0,0.7257,"AE"
"64",7,0,0.4497,0.6096,0,0.4245,0.5755,"DE"
"65",7,0,0.3289,0.6964,0,0.3208,0.6792,"DE"
"66",8,0,0,1.0371,0,0,1,"E"
"67",6,0.411,0,0.6267,0.3961,0,0.6039,"AE"
"68",7,0,0.5296,0.4769,0,0.5262,0.4738,"DE"
"69",7,0,0.4789,0.5115,0,0.4836,0.5164,"DE"
"70",7,0,0.4351,0.644,0,0.4032,0.5968,"DE"
"71",8,0,0,1.0195,0,0,1,"E"
"72",2,0.4599,0,0.5203,0.4691,0,0.5309,"AE"
"73",7,0,0.4687,0.6559,0,0.4168,0.5832,"DE"
"74",7,0,0.3096,0.6054,0,0.3384,0.6616,"DE"
"75",7,0,0.627,0.4746,0,0.5692,0.4308,"DE"
"76",7,0,0.3547,0.6661,0,0.3474,0.6526,"DE"
"77",7,0,0.2948,0.7661,0,0.2778,0.7222,"DE"
"78",6,0.3104,0,0.7961,0.2805,0,0.7195,"AE"
"79",7,0,0.3281,0.6399,0,0.3389,0.6611,"DE"
"80",6,0.3954,0,0.585,0.4033,0,0.5967,"AE"
"81",2,0.2704,0,0.7427,0.2669,0,0.7331,"AE"
"82",7,0,0.384,0.7047,0,0.3527,0.6473,"DE"
"83",4,0,0,1.072,0,0,1,"E"
"84",7,0,0.2662,0.8512,0,0.2382,0.7618,"DE"
"85",3,0,0.219,0.7484,0,0.2264,0.7736,"CE"
"86",3,0,0.208,0.845,0,0.1975,0.8025,"CE"
"87",7,0,0.692,0.4023,0,0.6324,0.3676,"DE"
"88",7,0,0.4726,0.7148,0,0.398,0.602,"DE"
"89",7,0,0.3918,0.6605,0,0.3723,0.6277,"DE"
"90",8,0,0,1.0704,0,0,1,"E"
"91",7,0,0.6004,0.4736,0,0.5591,0.4409,"DE"
"92",2,0.3319,0,0.6364,0.3428,0,0.6572,"AE"
"93",6,0.3589,0,0.7737,0.3169,0,0.6831,"AE"
"94",7,0,0.4228,0.6095,0,0.4096,0.5904,"DE"
"95",7,0,0.3222,0.6946,0,0.3169,0.6831,"DE"
"96",2,0.2568,0,0.7696,0.2502,0,0.7498,"AE"
"97",6,0.225,0,0.7704,0.226,0,0.774,"AE"
"98",7,0,0.524,0.6218,0,0.4573,0.5427,"DE"
"99",7,0,0.6931,0.3744,0,0.6493,0.3507,"DE"
"100",7,0,0.3263,0.6743,0,0.3261,0.6739,"DE"
"101",7,0,0.469,0.624,0,0.4291,0.5709,"DE"
"102",8,0,0,1.0261,0,0,1,"E"
"103",2,0.5532,0,0.6033,0.4783,0,0.5217,"AE"
"104",7,0,0.6194,0.4833,0,0.5617,0.4383,"DE"
"105",7,0,0.3743,0.6422,0,0.3682,0.6318,"DE"
"106",7,0,0.4651,0.6387,0,0.4213,0.5787,"DE"
"107",2,0.3115,0,0.7387,0.2966,0,0.7034,"AE"
"108",6,0.4782,0,0.6275,0.4325,0,0.5675,"AE"
"109",7,0,0.3441,0.6412,0,0.3492,0.6508,"DE"
"110",6,0.4333,0,0.6956,0.3838,0,0.6162,"AE"
"111",7,0,0.497,0.5924,0,0.4562,0.5438,"DE"
"112",7,0,0.2497,0.738,0,0.2528,0.7472,"DE"
"113",7,0,0.5697,0.615,0,0.4808,0.5192,"DE"
"114",7,0,0.4632,0.6659,0,0.4102,0.5898,"DE"
"115",6,0.2731,0,0.737,0.2704,0,0.7296,"AE"
"116",7,0,0.3833,0.6085,0,0.3865,0.6135,"DE"
"117",7,0,0.3281,0.8168,0,0.2865,0.7135,"DE"
"118",7,0,0.2933,0.8731,0,0.2514,0.7486,"DE"
"119",7,0,0.2859,0.7949,0,0.2645,0.7355,"DE"
"120",7,0,0.4744,0.6742,0,0.413,0.587,"DE"
"121",7,0,0.4658,0.6145,0,0.4312,0.5688,"DE"
"122",6,0.3834,0,0.7237,0.3463,0,0.6537,"AE"
"123",7,0,0.2519,0.6108,0,0.292,0.708,"DE"
"124",7,0,0.6156,0.4855,0,0.559,0.441,"DE"
"125",8,0,0,1.0234,0,0,1,"E"
"126",3,0,0.2999,0.8219,0,0.2674,0.7326,"CE"
"127",4,0,0,1.0512,0,0,1,"E"
"128",7,0,0.4287,0.7508,0,0.3635,0.6365,"DE"
"129",7,0,0.4218,0.5903,0,0.4167,0.5833,"DE"
"130",2,0.2497,0,0.7878,0.2407,0,0.7593,"AE"
"131",7,0,0.3929,0.7271,0,0.3508,0.6492,"DE"
"132",6,0.3743,0,0.5592,0.401,0,0.599,"AE"
"133",4,0,0,0.9589,0,0,1,"E"
"134",7,0,0.4693,0.6577,0,0.4164,0.5836,"DE"
"135",3,0,0.3181,0.8264,0,0.278,0.722,"CE"
"136",7,0,0.3883,0.6997,0,0.3569,0.6431,"DE"
"137",7,0,0.6278,0.3849,0,0.6199,0.3801,"DE"
"138",8,0,0,1.0452,0,0,1,"E"
"139",6,0.4827,0,0.6301,0.4338,0,0.5662,"AE"
"140",7,0,0.2856,0.6226,0,0.3145,0.6855,"DE"
"141",7,0,0.4716,0.7046,0,0.401,0.599,"DE"
"142",7,0,0.2876,0.5975,0,0.3249,0.6751,"DE"
"143",7,0,0.3495,0.8142,0,0.3003,0.6997,"DE"
"144",4,0,0,1.0563,0,0,1,"E"
"145",3,0,0.2425,0.8425,0,0.2235,0.7765,"CE"
"146",7,0,0.3184,0.6089,0,0.3434,0.6566,"DE"
"147",2,0.4715,0,0.6719,0.4124,0,0.5876,"AE"
"148",8,0,0,0.9341,0,0,1,"E"
"149",7,0,0.5743,0.6571,0,0.4664,0.5336,"DE"
"150",8,0,0,1.0413,0,0,1,"E"
"151",7,0,0.2978,0.7212,0,0.2923,0.7077,"DE"
"152",7,0,0.3619,0.7224,0,0.3337,0.6663,"DE"
"153",8,0,0,0.9733,0,0,1,"E"
"154",7,0,0.3527,0.7158,0,0.3301,0.6699,"DE"
"155",7,0,0.3743,0.7071,0,0.3461,0.6539,"DE"
"156",7,0,0.3907,0.5837,0,0.401,0.599,"DE"
"157",7,0,0.3831,0.5635,0,0.4047,0.5953,"DE"
"158",7,0,0.3265,0.684,0,0.3231,0.6769,"DE"
"159",4,0,0,1.0212,0,0,1,"E"
"160",7,0,0.2605,0.7597,0,0.2553,0.7447,"DE"
"161",3,0,0.3288,0.8025,0,0.2906,0.7094,"CE"
"162",3,0,0.2871,0.5998,0,0.3237,0.6763,"CE"
"163",2,0.2862,0,0.738,0.2795,0,0.7205,"AE"
"164",7,0,0.4357,0.6523,0,0.4004,0.5996,"DE"
"165",7,0,0.505,0.6625,0,0.4325,0.5675,"DE"
"166",6,0.283,0,0.6559,0.3014,0,0.6986,"AE"
"167",4,0,0,1.1289,0,0,1,"E"
"168",7,0,0.4207,0.6844,0,0.3807,0.6193,"DE"
"169",6,0.5676,0,0.4197,0.5749,0,0.4251,"AE"
"170",7,0,0.4485,0.591,0,0.4314,0.5686,"DE"
"171",7,0,0.4273,0.7641,0,0.3587,0.6413,"DE"
"172",7,0,0.5647,0.6386,0,0.4693,0.5307,"DE"
"173",7,0,0.4302,0.6325,0,0.4048,0.5952,"DE"
"174",7,0,0.3138,0.7471,0,0.2958,0.7042,"DE"
"175",3,0,0.2481,0.8722,0,0.2214,0.7786,"CE"
"176",2,0.4907,0,0.6946,0.414,0,0.586,"AE"
"177",7,0,0.5328,0.5328,0,0.5,0.5,"DE"
"178",6,0.5375,0,0.7164,0.4286,0,0.5714,"AE"
"179",7,0,0.3043,0.6548,0,0.3172,0.6828,"DE"
"180",8,0,0,1.1178,0,0,1,"E"
"181",7,0,0.3691,0.7071,0,0.343,0.657,"DE"
"182",2,0.504,0,0.5444,0.4807,0,0.5193,"AE"
"183",7,0,0.3982,0.6693,0,0.373,0.627,"DE"
"184",6,0.3145,0,0.8062,0.2806,0,0.7194,"AE"
"185",7,0,0.2675,0.8478,0,0.2398,0.7602,"DE"
"186",7,0,0.3706,0.7086,0,0.3434,0.6566,"DE"
"187",3,0,0.1822,0.8658,0,0.1739,0.8261,"CE"
"188",4,0,0,1.0192,0,0,1,"E"
"189",3,0,0.3039,0.9034,0,0.2517,0.7483,"CE"
"190",7,0,0.3854,0.6569,0,0.3697,0.6303,"DE"
"191",6,0.3322,0,0.757,0.305,0,0.695,"AE"
"192",7,0,0.4904,0.6414,0,0.4333,0.5667,"DE"
"193",7,0,0.3531,0.6412,0,0.3551,0.6449,"DE"
"194",7,0,0.3901,0.6822,0,0.3638,0.6362,"DE"
"195",7,0,0.394,0.796,0,0.3311,0.6689,"DE"
"196",7,0,0.5581,0.3836,0,0.5927,0.4073,"DE"
"197",8,0,0,0.9479,0,0,1,"E"
"198",7,0,0.4935,0.5363,0,0.4792,0.5208,"DE"
"199",2,0.3163,0,0.7368,0.3003,0,0.6997,"AE"
"200",7,0,0.5383,0.5596,0,0.4903,0.5097,"DE"
"201",7,0,0.3789,0.745,0,0.3371,0.6629,"DE"
"202",3,0,0.3241,0.7343,0,0.3062,0.6938,"CE"
"203",3,0,0.3832,0.8603,0,0.3081,0.6919,"CE"
"204",7,0,0.4357,0.639,0,0.4054,0.5946,"DE"
"205",7,0,0.5496,0.483,0,0.5322,0.4678,"DE"
"206",2,0.5095,0,0.5926,0.4623,0,0.5377,"AE"
"207",7,0,0.4453,0.6784,0,0.3963,0.6037,"DE"
"208",8,0,0,1.0326,0,0,1,"E"
"209",7,0,0.4983,0.6362,0,0.4392,0.5608,"DE"
"210",7,0,0.3242,0.8124,0,0.2852,0.7148,"DE"
"211",7,0,0.3159,0.739,0,0.2994,0.7006,"DE"
"212",7,0,0.2713,0.8155,0,0.2496,0.7504,"DE"
"213",8,0,0,0.9677,0,0,1,"E"
"214",7,0,0.4583,0.5982,0,0.4338,0.5662,"DE"
"215",8,0,0,1.1441,0,0,1,"E"
"216",7,0,0.5055,0.6045,0,0.4554,0.5446,"DE"
"217",3,0,0.2084,0.8429,0,0.1983,0.8017,"CE"
"218",8,0,0,0.9477,0,0,1,"E"
"219",7,0,0.4646,0.5345,0,0.465,0.535,"DE"
"220",7,0,0.5944,0.4311,0,0.5796,0.4204,"DE"
"221",4,0,0,1.1517,0,0,1,"E"
"222",7,0,0.6925,0.3805,0,0.6454,0.3546,"DE"
"223",3,0,0.271,0.8749,0,0.2365,0.7635,"CE"
"224",2,0.3627,0,0.7496,0.3261,0,0.6739,"AE"
"225",7,0,0.4276,0.7168,0,0.3736,0.6264,"DE"
"226",7,0,0.4645,0.5654,0,0.451,0.549,"DE"
"227",7,0,0.5352,0.4969,0,0.5185,0.4815,"DE"
"228",7,0,0.3631,0.6122,0,0.3723,0.6277,"DE"
"229",8,0,0,0.9443,0,0,1,"E"
"230",8,0,0,0.8553,0,0,1,"E"
"231",7,0,0.377,0.7718,0,0.3282,0.6718,"DE"
"232",7,0,0.3624,0.7914,0,0.3141,0.6859,"DE"
"233",3,0,0.2284,0.7627,0,0.2305,0.7695,"CE"
"234",7,0,0.4435,0.6315,0,0.4125,0.5875,"DE"
"235",8,0,0,1.0512,0,0,1,"E"
"236",7,0,0.4703,0.615,0,0.4333,0.5667,"DE"
"237",7,0,0.281,0.7144,0,0.2823,0.7177,"DE"
"238",2,0.2655,0,0.828,0.2428,0,0.7572,"AE"
"239",6,0.313,0,0.7257,0.3013,0,0.6987,"AE"
"240",7,0,0.3798,0.7083,0,0.349,0.651,"DE"
"241",2,0.411,0,0.5052,0.4486,0,0.5514,"AE"
"242",7,0,0.4827,0.6615,0,0.4219,0.5781,"DE"
"243",7,0,0.3596,0.7108,0,0.3359,0.6641,"DE"
"244",2,0.297,0,0.6234,0.3227,0,0.6773,"AE"
"245",7,0,0.5089,0.6172,0,0.4519,0.5481,"DE"
"246",7,0,0.4308,0.6517,0,0.398,0.602,"DE"
"247",6,0.2627,0,0.697,0.2738,0,0.7262,"AE"
"248",7,0,0.3577,0.5944,0,0.3757,0.6243,"DE"
"249",7,0,0.5214,0.7308,0,0.4164,0.5836,"DE"
"250",2,0.4034,0,0.7129,0.3614,0,0.6386,"AE"
"251",8,0,0,0.9804,0,0,1,"E"
"252",3,0,0.2983,0.6418,0,0.3173,0.6827,"CE"
"253",7,0,0.4711,0.6175,0,0.4328,0.5672,"DE"
"254",7,0,0.5868,0.544,0,0.5189,0.4811,"DE"
"255",7,0,0.3605,0.6062,0,0.3729,0.6271,"DE"
"256",8,0,0,1.0403,0,0,1,"E"
"257",7,0,0.5466,0.4747,0,0.5352,0.4648,"DE"
"258",7,0,0.498,0.6206,0,0.4452,0.5548,"DE"
"259",4,0,0,0.9737,0,0,1,"E"
"260",7,0,0.6513,0.43,0,0.6023,0.3977,"DE"
"261",7,0,0.5367,0.4878,0,0.5239,0.4761,"DE"
"262",7,0,0.4305,0.7653,0,0.36,0.64,"DE"
"263",7,0,0.6897,0.3315,0,0.6754,0.3246,"DE"
"264",6,0.358,0,0.6868,0.3426,0,0.6574,"AE"
"265",7,0,0.3179,0.8463,0,0.2731,0.7269,"DE"
"266",4,0,0,1.1134,0,0,1,"E"
"267",8,0,0,1.1495,0,0,1,"E"
"268",7,0,0.5888,0.601,0,0.4949,0.5051,"DE"
"269",3,0,0.2207,0.8573,0,0.2047,0.7953,"CE"
"270",7,0,0.6464,0.5529,0,0.539,0.461,"DE"
"271",7,0,0.3161,0.744,0,0.2982,0.7018,"DE"
"272",7,0,0.4304,0.6305,0,0.4057,0.5943,"DE"
"273",7,0,0.3897,0.6135,0,0.3885,0.6115,"DE"
"274",7,0,0.3122,0.6534,0,0.3233,0.6767,"DE"
"275",6,0.4514,0,0.5801,0.4376,0,0.5624,"AE"
"276",6,0.3139,0,0.6745,0.3176,0,0.6824,"AE"
"277",7,0,0.5714,0.5515,0,0.5089,0.4911,"DE"
"278",2,0.3528,0,0.6873,0.3392,0,0.6608,"AE"
"279",7,0,0.4554,0.7301,0,0.3841,0.6159,"DE"
"280",7,0,0.5402,0.5454,0,0.4976,0.5024,"DE"
"281",7,0,0.3741,0.6961,0,0.3496,0.6504,"DE"
"282",7,0,0.4027,0.5452,0,0.4248,0.5752,"DE"
"283",7,0,0.5291,0.5363,0,0.4966,0.5034,"DE"
"284",7,0,0.7352,0.3513,0,0.6767,0.3233,"DE"
"285",7,0,0.6182,0.5809,0,0.5155,0.4845,"DE"
"286",7,0,0.505,0.6968,0,0.4202,0.5798,"DE"
"287",7,0,0.367,0.6231,0,0.3707,0.6293,"DE"
"288",7,0,0.402,0.6229,0,0.3922,0.6078,"DE"
"289",7,0,0.3524,0.7206,0,0.3285,0.6715,"DE"
"290",7,0,0.3307,0.7419,0,0.3083,0.6917,"DE"
"291",7,0,0.3943,0.6271,0,0.3861,0.6139,"DE"
"292",2,0.238,0,0.7234,0.2476,0,0.7524,"AE"
"293",7,0,0.5385,0.5961,0,0.4746,0.5254,"DE"
"294",6,0.3209,0,0.6236,0.3398,0,0.6602,"AE"
"295",3,0,0.2899,0.7994,0,0.2661,0.7339,"CE"
"296",2,0.307,0,0.71,0.3019,0,0.6981,"AE"
"297",3,0,0.2264,0.791,0,0.2225,0.7775,"CE"
"298",7,0,0.4121,0.6936,0,0.3727,0.6273,"DE"
"299",7,0,0.4619,0.7041,0,0.3961,0.6039,"DE"
"300",3,0,0.3117,0.7923,0,0.2824,0.7176,"CE"
"301",2,0.2782,0,0.7843,0.2619,0,0.7381,"AE"
"302",8,0,0,1.0494,0,0,1,"E"
"303",4,0,0,0.9925,0,0,1,"E"
"304",7,0,0.6869,0.3865,0,0.6399,0.3601,"DE"
"305",2,0.3482,0,0.7881,0.3064,0,0.6936,"AE"
"306",7,0,0.3804,0.8267,0,0.3152,0.6848,"DE"
"307",7,0,0.5592,0.3574,0,0.6101,0.3899,"DE"
"308",7,0,0.418,0.5784,0,0.4195,0.5805,"DE"
"309",8,0,0,0.9768,0,0,1,"E"
"310",7,0,0.4782,0.5706,0,0.4559,0.5441,"DE"
"311",7,0,0.4467,0.6176,0,0.4197,0.5803,"DE"
"312",2,0.4209,0,0.5472,0.4348,0,0.5652,"AE"
"313",8,0,0,1.0089,0,0,1,"E"
"314",3,0,0.1744,0.7812,0,0.1825,0.8175,"CE"
"315",2,0.4238,0,0.6125,0.4089,0,0.5911,"AE"
"316",7,0,0.4767,0.6915,0,0.4081,0.5919,"DE"
"317",2,0.3091,0,0.7331,0.2966,0,0.7034,"AE"
"318",7,0,0.5377,0.5703,0,0.4853,0.5147,"DE"
"319",7,0,0.3469,0.7693,0,0.3108,0.6892,"DE"
"320",7,0,0.4971,0.5976,0,0.4541,0.5459,"DE"
"321",2,0.2531,0,0.8069,0.2388,0,0.7612,"AE"
"322",7,0,0.4316,0.5609,0,0.4349,0.5651,"DE"
"323",7,0,0.4105,0.6672,0,0.3809,0.6191,"DE"
"324",8,0,0,1.0629,0,0,1,"E"
"325",6,0.4183,0,0.7635,0.3539,0,0.6461,"AE"
"326",3,0,0.2365,0.8848,0,0.2109,0.7891,"CE"
"327",2,0.3631,0,0.5601,0.3933,0,0.6067,"AE"
"328",3,0,0.1909,0.9009,0,0.1749,0.8251,"CE"
"329",8,0,0,1.0527,0,0,1,"E"
"330",8,0,0,1.0336,0,0,1,"E"
"331",7,0,0.5284,0.4907,0,0.5185,0.4815,"DE"
"332",6,0.3737,0,0.7451,0.334,0,0.666,"AE"
"333",6,0.444,0,0.6517,0.4052,0,0.5948,"AE"
"334",2,0.4205,0,0.7525,0.3585,0,0.6415,"AE"
"335",7,0,0.5755,0.5277,0,0.5216,0.4784,"DE"
"336",6,0.3856,0,0.6462,0.3737,0,0.6263,"AE"
"337",7,0,0.3571,0.7954,0,0.3098,0.6902,"DE"
"338",7,0,0.3133,0.771,0,0.2889,0.7111,"DE"
"339",8,0,0,1.1584,0,0,1,"E"
"340",7,0,0.5042,0.5653,0,0.4714,0.5286,"DE"
"341",2,0.4714,0,0.7384,0.3896,0,0.6104,"AE"
"342",7,0,0.3213,0.7976,0,0.2871,0.7129,"DE"
"343",8,0,0,0.9681,0,0,1,"E"
"344",7,0,0.4937,0.6508,0,0.4314,0.5686,"DE"
"345",3,0,0.2351,0.7936,0,0.2286,0.7714,"CE"
"346",7,0,0.6471,0.4742,0,0.5771,0.4229,"DE"
"347",7,0,0.5349,0.4758,0,0.5292,0.4708,"DE"
"348",7,0,0.3458,0.6246,0,0.3563,0.6437,"DE"
"349",6,0.2625,0,0.7716,0.2538,0,0.7462,"AE"
"350",7,0,0.4887,0.4801,0,0.5044,0.4956,"DE"
"351",7,0,0.4302,0.5959,0,0.4193,0.5807,"DE"
"352",8,0,0,0.9226,0,0,1,"E"
"353",7,0,0.3979,0.7,0,0.3624,0.6376,"DE"
"354",7,0,0.4384,0.542,0,0.4472,0.5528,"DE"
"355",7,0,0.3332,0.7364,0,0.3115,0.6885,"DE"
"356",7,0,0.4556,0.592,0,0.4349,0.5651,"DE"
"357",7,0,0.3451,0.8072,0,0.2995,0.7005,"DE"
"358",6,0.4336,0,0.6983,0.3831,0,0.6169,"AE"
"359",8,0,0,0.9069,0,0,1,"E"
"360",6,0.2904,0,0.7089,0.2906,0,0.7094,"AE"
"361",7,0,0.3352,0.8455,0,0.2839,0.7161,"DE"
"362",7,0,0.4956,0.6622,0,0.428,0.572,"DE"
"363",7,0,0.2986,0.6639,0,0.3103,0.6897,"DE"
"364",3,0,0.2654,0.8737,0,0.233,0.767,"CE"
"365",3,0,0.2406,0.864,0,0.2178,0.7822,"CE"
"366",8,0,0,0.9488,0,0,1,"E"
"367",7,0,0.336,0.7227,0,0.3174,0.6826,"DE"
"368",6,0.2901,0,0.7569,0.2771,0,0.7229,"AE"
"369",7,0,0.3917,0.7601,0,0.3401,0.6599,"DE"
"370",7,0,0.5106,0.6131,0,0.4544,0.5456,"DE"
"371",7,0,0.3036,0.7543,0,0.287,0.713,"DE"
"372",6,0.2324,0,0.7631,0.2334,0,0.7666,"AE"
"373",7,0,0.4769,0.7322,0,0.3944,0.6056,"DE"
"374",7,0,0.4748,0.5098,0,0.4822,0.5178,"DE"
"375",2,0.3054,0,0.7892,0.279,0,0.721,"AE"
"376",7,0,0.3353,0.6559,0,0.3383,0.6617,"DE"
"377",8,0,0,0.977,0,0,1,"E"
"378",7,0,0.3482,0.6395,0,0.3525,0.6475,"DE"
"379",3,0,0.3203,0.7905,0,0.2883,0.7117,"CE"
"380",7,0,0.4522,0.5621,0,0.4458,0.5542,"DE"
"381",6,0.2751,0,0.8477,0.245,0,0.755,"AE"
"382",7,0,0.5195,0.5464,0,0.4874,0.5126,"DE"
"383",8,0,0,0.9463,0,0,1,"E"
"384",6,0.3394,0,0.5184,0.3956,0,0.6044,"AE"
"385",7,0,0.3845,0.6827,0,0.3603,0.6397,"DE"
"386",7,0,0.5061,0.6881,0,0.4238,0.5762,"DE"
"387",7,0,0.4014,0.5768,0,0.4103,0.5897,"DE"
"388",7,0,0.5045,0.5242,0,0.4904,0.5096,"DE"
"389",2,0.3921,0,0.7375,0.3471,0,0.6529,"AE"
"390",8,0,0,1.0357,0,0,1,"E"
"391",6,0.4076,0,0.7096,0.3648,0,0.6352,"AE"
"392",7,0,0.2382,0.74,0,0.2435,0.7565,"DE"
"393",7,0,0.545,0.5152,0,0.514,0.486,"DE"
"394",7,0,0.5818,0.5686,0,0.5058,0.4942,"DE"
"395",7,0,0.3411,0.8994,0,0.275,0.725,"DE"
"396",7,0,0.3685,0.6259,0,0.3706,0.6294,"DE"
"397",7,0,0.3172,0.7418,0,0.2995,0.7005,"DE"
"398",2,0.4378,0,0.5053,0.4642,0,0.5358,"AE"
"399",7,0,0.3204,0.6988,0,0.3144,0.6856,"DE"
"400",7,0,0.4201,0.7474,0,0.3598,0.6402,"DE"
"401",3,0,0.2144,0.8223,0,0.2068,0.7932,"CE"
"402",3,0,0.3314,0.7221,0,0.3146,0.6854,"CE"
"403",4,0,0,0.7916,0,0,1,"E"
"404",7,0,0.3585,0.6887,0,0.3423,0.6577,"DE"
"405",7,0,0.3333,0.8449,0,0.2829,0.7171,"DE"
"406",7,0,0.3701,0.7476,0,0.3311,0.6689,"DE"
"407",7,0,0.4734,0.5577,0,0.4591,0.5409,"DE"
"408",7,0,0.3181,0.7449,0,0.2993,0.7007,"DE"
"409",8,0,0,1.1507,0,0,1,"E"
"410",8,0,0,0.9564,0,0,1,"E"
"411",7,0,0.2685,0.5893,0,0.313,0.687,"DE"
"412",7,0,0.3902,0.5501,0,0.415,0.585,"DE"
"413",2,0.3254,0,0.8399,0.2792,0,0.7208,"AE"
"414",7,0,0.384,0.6445,0,0.3734,0.6266,"DE"
"415",7,0,0.2893,0.7385,0,0.2815,0.7185,"DE"
"416",6,0.307,0,0.5424,0.3614,0,0.6386,"AE"
"417",7,0,0.3295,0.7262,0,0.3121,0.6879,"DE"
"418",7,0,0.2824,0.6838,0,0.2923,0.7077,"DE"
"419",4,0,0,1.0776,0,0,1,"E"
"420",8,0,0,1.0913,0,0,1,"E"
"421",7,0,0.5596,0.6417,0,0.4658,0.5342,"DE"
"422",6,0.3247,0,0.7231,0.3099,0,0.6901,"AE"
"423",6,0.2752,0,0.6907,0.2849,0,0.7151,"AE"
"424",2,0.4189,0,0.7246,0.3663,0,0.6337,"AE"
"425",7,0,0.3069,0.6914,0,0.3074,0.6926,"DE"
"426",2,0.3078,0,0.7963,0.2788,0,0.7212,"AE"
"427",3,0,0.3007,0.8014,0,0.2729,0.7271,"CE"
"428",8,0,0,1.0988,0,0,1,"E"
"429",7,0,0.3345,0.7919,0,0.297,0.703,"DE"
"430",7,0,0.564,0.5015,0,0.5293,0.4707,"DE"
"431",7,0,0.5365,0.5565,0,0.4909,0.5091,"DE"
"432",2,0.3516,0,0.6763,0.342,0,0.658,"AE"
"433",7,0,0.4851,0.5203,0,0.4825,0.5175,"DE"
