"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"61",7,0,0.042,0.0279,0,0.6005,0.3995,"DE"
"62",2,0.0322,0,0.037,0.4656,0,0.5344,"AE"
"63",2,0.0355,0,0.0307,0.5362,0,0.4638,"AE"
"64",6,0.0325,0,0.0332,0.4947,0,0.5053,"AE"
"65",2,0.037,0,0.0349,0.5143,0,0.4857,"AE"
"66",3,0,0.0338,0.0407,0,0.4538,0.5462,"CE"
"67",3,0,0.0152,0.0432,0,0.2599,0.7401,"CE"
"68",3,0,0.0313,0.0406,0,0.435,0.565,"CE"
"69",2,0.0386,0,0.0327,0.5414,0,0.4586,"AE"
"70",2,0.0526,0,0.0242,0.6847,0,0.3153,"AE"
"71",2,0.0456,0,0.0365,0.5549,0,0.4451,"AE"
"72",2,0.0387,0,0.0361,0.5175,0,0.4825,"AE"
"73",3,0,0.0316,0.0376,0,0.4567,0.5433,"CE"
"74",7,0,0.0321,0.03,0,0.5173,0.4827,"DE"
"75",3,0,0.0394,0.0395,0,0.4999,0.5001,"CE"
"76",2,0.0232,0,0.0416,0.3584,0,0.6416,"AE"
"77",3,0,0.0244,0.0426,0,0.3644,0.6356,"CE"
"78",7,0,0.0314,0.0286,0,0.5236,0.4764,"DE"
"79",2,0.0255,0,0.0374,0.406,0,0.594,"AE"
"80",6,0.0457,0,0.0268,0.6299,0,0.3701,"AE"
"81",2,0.0378,0,0.0266,0.5869,0,0.4131,"AE"
"82",2,0.0331,0,0.0343,0.4911,0,0.5089,"AE"
"83",3,0,0.0277,0.0454,0,0.3792,0.6208,"CE"
"84",3,0,0.0388,0.0364,0,0.5163,0.4837,"CE"
"85",2,0.0233,0,0.0329,0.4151,0,0.5849,"AE"
"86",6,0.0274,0,0.0317,0.4629,0,0.5371,"AE"
"87",7,0,0.0338,0.0355,0,0.4882,0.5118,"DE"
"88",2,0.0396,0,0.0282,0.5835,0,0.4165,"AE"
"89",2,0.0294,0,0.037,0.4427,0,0.5573,"AE"
"90",2,0.0446,0,0.0364,0.5504,0,0.4496,"AE"
"91",2,0.0343,0,0.0329,0.5108,0,0.4892,"AE"
"92",3,0,0.0277,0.0389,0,0.4158,0.5842,"CE"
"93",3,0,0.0226,0.039,0,0.3671,0.6329,"CE"
"94",6,0.0498,0,0.0227,0.6867,0,0.3133,"AE"
"95",2,0.0452,0,0.0286,0.6124,0,0.3876,"AE"
"96",7,0,0.0381,0.0365,0,0.5112,0.4888,"DE"
"97",6,0.0549,0,0.0221,0.7127,0,0.2873,"AE"
"98",2,0.0373,0,0.0306,0.5493,0,0.4507,"AE"
"99",2,0.0383,0,0.0252,0.6035,0,0.3965,"AE"
"100",7,0,0.03,0.0294,0,0.5051,0.4949,"DE"
"101",6,0.0444,0,0.0254,0.6363,0,0.3637,"AE"
"102",7,0,0.0312,0.0312,0,0.5004,0.4996,"DE"
"103",2,0.0452,0,0.0328,0.5791,0,0.4209,"AE"
"104",2,0.0305,0,0.0339,0.4739,0,0.5261,"AE"
"105",6,0.0414,0,0.028,0.5969,0,0.4031,"AE"
"106",7,0,0.036,0.0295,0,0.5496,0.4504,"DE"
"107",6,0.0364,0,0.0264,0.5794,0,0.4206,"AE"
"108",6,0.0484,0,0.0241,0.6671,0,0.3329,"AE"
"109",2,0.0289,0,0.0349,0.4532,0,0.5468,"AE"
"110",3,0,0.0183,0.042,0,0.3034,0.6966,"CE"
"111",2,0.0321,0,0.0352,0.4773,0,0.5227,"AE"
"112",2,0.035,0,0.0357,0.4951,0,0.5049,"AE"
"113",6,0.0401,0,0.0356,0.5301,0,0.4699,"AE"
"114",3,0,0.0306,0.0413,0,0.4258,0.5742,"CE"
"115",3,0,0.0265,0.0431,0,0.3806,0.6194,"CE"
"116",2,0.0394,0,0.0296,0.5705,0,0.4295,"AE"
"117",6,0.0302,0,0.0361,0.4551,0,0.5449,"AE"
"118",7,0,0.0361,0.0355,0,0.5044,0.4956,"DE"
"119",3,0,0.0235,0.04,0,0.3699,0.6301,"CE"
"120",6,0.0419,0,0.0328,0.5607,0,0.4393,"AE"
"121",6,0.0421,0,0.0297,0.5865,0,0.4135,"AE"
"122",7,0,0.0223,0.0335,0,0.3993,0.6007,"DE"
"123",7,0,0.0303,0.029,0,0.5105,0.4895,"DE"
"124",2,0.0438,0,0.0241,0.6448,0,0.3552,"AE"
"125",7,0,0.0283,0.0378,0,0.4282,0.5718,"DE"
"126",2,0.0471,0,0.0316,0.5986,0,0.4014,"AE"
"127",2,0.0388,0,0.0351,0.5249,0,0.4751,"AE"
"128",3,0,0.0301,0.0406,0,0.4255,0.5745,"CE"
"129",7,0,0.0402,0.0239,0,0.6276,0.3724,"DE"
"130",6,0.037,0,0.0375,0.4971,0,0.5029,"AE"
"131",7,0,0.0296,0.0308,0,0.4899,0.5101,"DE"
"132",6,0.0188,0,0.0442,0.2981,0,0.7019,"AE"
"133",2,0.04,0,0.0233,0.6317,0,0.3683,"AE"
"134",7,0,0.0335,0.034,0,0.4956,0.5044,"DE"
"135",6,0.0285,0,0.0337,0.458,0,0.542,"AE"
"136",2,0.0342,0,0.0352,0.4927,0,0.5073,"AE"
"137",2,0.0396,0,0.0342,0.5361,0,0.4639,"AE"
"138",2,0.0319,0,0.0341,0.4836,0,0.5164,"AE"
"139",6,0.0351,0,0.0376,0.4828,0,0.5172,"AE"
"140",2,0.0284,0,0.0332,0.4613,0,0.5387,"AE"
"141",2,0.0373,0,0.0269,0.5803,0,0.4197,"AE"
"142",7,0,0.0264,0.0343,0,0.4351,0.5649,"DE"
"143",3,0,0.0416,0.0372,0,0.5282,0.4718,"CE"
"144",7,0,0.0275,0.0335,0,0.4508,0.5492,"DE"
"145",2,0.0381,0,0.0339,0.5286,0,0.4714,"AE"
"146",3,0,0.0296,0.0437,0,0.4033,0.5967,"CE"
"147",3,0,0.0427,0.0341,0,0.5556,0.4444,"CE"
"148",2,0.045,0,0.0268,0.6271,0,0.3729,"AE"
"149",2,0.0356,0,0.0352,0.5026,0,0.4974,"AE"
"150",2,0.0328,0,0.0311,0.5134,0,0.4866,"AE"
"151",3,0,0.0223,0.0427,0,0.3436,0.6564,"CE"
"152",6,0.0377,0,0.0267,0.5855,0,0.4145,"AE"
"153",3,0,0.0344,0.0431,0,0.4443,0.5557,"CE"
"154",2,0.0452,0,0.0322,0.5842,0,0.4158,"AE"
"155",2,0.0381,0,0.0318,0.5446,0,0.4554,"AE"
"156",7,0,0.0282,0.03,0,0.4847,0.5153,"DE"
"157",3,0,0.0314,0.04,0,0.4396,0.5604,"CE"
"158",2,0.0434,0,0.0286,0.6025,0,0.3975,"AE"
"159",3,0,0.021,0.0447,0,0.3203,0.6797,"CE"
"160",6,0.0312,0,0.0311,0.5005,0,0.4995,"AE"
"161",3,0,0.0244,0.0445,0,0.3543,0.6457,"CE"
"162",2,0.0298,0,0.0319,0.4833,0,0.5167,"AE"
"163",7,0,0.0451,0.0271,0,0.6246,0.3754,"DE"
"164",7,0,0.0451,0.0241,0,0.6511,0.3489,"DE"
"165",7,0,0.0358,0.0274,0,0.5664,0.4336,"DE"
"166",7,0,0.0202,0.0321,0,0.3863,0.6137,"DE"
"167",6,0.0263,0,0.0343,0.4338,0,0.5662,"AE"
"168",2,0.0451,0,0.0338,0.5714,0,0.4286,"AE"
"169",2,0.0422,0,0.0281,0.6003,0,0.3997,"AE"
"170",2,0.0252,0,0.0385,0.3956,0,0.6044,"AE"
"171",2,0.0443,0,0.0276,0.616,0,0.384,"AE"
"172",7,0,0.0235,0.0329,0,0.4173,0.5827,"DE"
"173",3,0,0.0282,0.037,0,0.4321,0.5679,"CE"
"174",3,0,0.0332,0.0379,0,0.4671,0.5329,"CE"
"175",7,0,0.0269,0.0282,0,0.4885,0.5115,"DE"
"176",2,0.0411,0,0.0314,0.5671,0,0.4329,"AE"
"177",7,0,0.0343,0.0342,0,0.5011,0.4989,"DE"
"178",6,0.0508,0,0.0261,0.661,0,0.339,"AE"
"179",6,0.0383,0,0.0339,0.5304,0,0.4696,"AE"
"180",2,0.0423,0,0.0301,0.5845,0,0.4155,"AE"
"181",7,0,0.0355,0.0278,0,0.5606,0.4394,"DE"
"182",6,0.0214,0,0.0347,0.3819,0,0.6181,"AE"
"183",2,0.032,0,0.0354,0.4745,0,0.5255,"AE"
"184",2,0.0405,0,0.0338,0.5453,0,0.4547,"AE"
"185",3,0,0.0323,0.0376,0,0.4625,0.5375,"CE"
"186",3,0,0.0223,0.0421,0,0.3461,0.6539,"CE"
"187",2,0.0424,0,0.0347,0.5502,0,0.4498,"AE"
"188",3,0,0.0316,0.0344,0,0.4787,0.5213,"CE"
"189",7,0,0.0241,0.0317,0,0.432,0.568,"DE"
"190",2,0.0271,0,0.0328,0.4528,0,0.5472,"AE"
"191",2,0.0346,0,0.0302,0.5344,0,0.4656,"AE"
"192",2,0.0335,0,0.0394,0.46,0,0.54,"AE"
"193",6,0.0467,0,0.0242,0.6584,0,0.3416,"AE"
"194",2,0.0397,0,0.0299,0.5701,0,0.4299,"AE"
"195",3,0,0.0214,0.0355,0,0.3767,0.6233,"CE"
"196",3,0,0.0168,0.0373,0,0.3107,0.6893,"CE"
"197",6,0.0261,0,0.0291,0.4727,0,0.5273,"AE"
"198",7,0,0.0382,0.0273,0,0.5827,0.4173,"DE"
"199",7,0,0.0322,0.0337,0,0.4891,0.5109,"DE"
"200",7,0,0.0297,0.0265,0,0.5286,0.4714,"DE"
"201",7,0,0.0388,0.0301,0,0.563,0.437,"DE"
"202",7,0,0.0257,0.0289,0,0.4705,0.5295,"DE"
"203",6,0.0383,0,0.0327,0.5395,0,0.4605,"AE"
"204",2,0.0217,0,0.036,0.3763,0,0.6237,"AE"
"205",7,0,0.0339,0.0396,0,0.4607,0.5393,"DE"
"206",7,0,0.034,0.0348,0,0.4942,0.5058,"DE"
"207",7,0,0.0366,0.031,0,0.5416,0.4584,"DE"
"208",3,0,0.0222,0.042,0,0.3455,0.6545,"CE"
"209",6,0.0408,0,0.0286,0.5877,0,0.4123,"AE"
"210",2,0.048,0,0.0273,0.638,0,0.362,"AE"
"211",3,0,0.0146,0.0465,0,0.2394,0.7606,"CE"
"212",3,0,0.0333,0.0425,0,0.4389,0.5611,"CE"
"213",7,0,0.0394,0.0283,0,0.5817,0.4183,"DE"
"214",2,0.0342,0,0.0369,0.4811,0,0.5189,"AE"
"215",2,0.0321,0,0.0361,0.4711,0,0.5289,"AE"
"216",2,0.0192,0,0.0411,0.3182,0,0.6818,"AE"
"217",6,0.0274,0,0.029,0.4862,0,0.5138,"AE"
"218",3,0,0.0335,0.0411,0,0.4493,0.5507,"CE"
"219",8,0,0,0.052,0,0,1,"E"
"220",6,0.0477,0,0.0328,0.5923,0,0.4077,"AE"
"221",6,0.0387,0,0.0283,0.5778,0,0.4222,"AE"
"222",2,0.0278,0,0.0334,0.4546,0,0.5454,"AE"
"223",2,0.0427,0,0.032,0.5714,0,0.4286,"AE"
"224",6,0.0369,0,0.0366,0.5021,0,0.4979,"AE"
"225",3,0,0.0247,0.0514,0,0.3244,0.6756,"CE"
"226",2,0.0287,0,0.0395,0.4206,0,0.5794,"AE"
"227",7,0,0.0327,0.0241,0,0.5754,0.4246,"DE"
"228",3,0,0.0412,0.0363,0,0.5313,0.4687,"CE"
"229",6,0.0209,0,0.0295,0.4144,0,0.5856,"AE"
"230",7,0,0.0332,0.0297,0,0.5283,0.4717,"DE"
"231",2,0.0457,0,0.0328,0.5826,0,0.4174,"AE"
"232",2,0.0384,0,0.0246,0.61,0,0.39,"AE"
"233",6,0.0401,0,0.0312,0.5624,0,0.4376,"AE"
"234",6,0.0376,0,0.028,0.5736,0,0.4264,"AE"
"235",6,0.0364,0,0.0277,0.568,0,0.432,"AE"
"236",3,0,0.0275,0.0424,0,0.3935,0.6065,"CE"
"237",2,0.0292,0,0.0368,0.4423,0,0.5577,"AE"
"238",7,0,0.0289,0.0394,0,0.423,0.577,"DE"
"239",7,0,0.0383,0.0276,0,0.5807,0.4193,"DE"
"240",7,0,0.0304,0.0287,0,0.5141,0.4859,"DE"
"241",3,0,0.0216,0.0381,0,0.3613,0.6387,"CE"
"242",3,0,0.0212,0.0408,0,0.3421,0.6579,"CE"
"243",6,0.0282,0,0.0313,0.474,0,0.526,"AE"
"244",7,0,0.0307,0.0365,0,0.4572,0.5428,"DE"
"245",6,0.0249,0,0.0268,0.4821,0,0.5179,"AE"
"246",3,0,0.0255,0.04,0,0.3891,0.6109,"CE"
"247",3,0,0.0223,0.0431,0,0.3411,0.6589,"CE"
"248",2,0.031,0,0.0401,0.4361,0,0.5639,"AE"
"249",7,0,0.0343,0.0345,0,0.4985,0.5015,"DE"
"250",7,0,0.0392,0.0316,0,0.5537,0.4463,"DE"
"251",2,0.0323,0,0.0327,0.4967,0,0.5033,"AE"
"252",2,0.0282,0,0.0357,0.4418,0,0.5582,"AE"
"253",7,0,0.0368,0.0236,0,0.6088,0.3912,"DE"
"254",3,0,0.0229,0.0491,0,0.3184,0.6816,"CE"
"255",2,0.0332,0,0.0286,0.5376,0,0.4624,"AE"
"256",2,0.0337,0,0.0335,0.5017,0,0.4983,"AE"
"257",7,0,0.0368,0.0312,0,0.5411,0.4589,"DE"
"258",7,0,0.0368,0.0265,0,0.5819,0.4181,"DE"
"259",3,0,0.0315,0.0409,0,0.4355,0.5645,"CE"
"260",2,0.0306,0,0.0385,0.4431,0,0.5569,"AE"
"261",2,0.0482,0,0.0282,0.6308,0,0.3692,"AE"
"262",6,0.0406,0,0.0323,0.5567,0,0.4433,"AE"
"263",6,0.045,0,0.0249,0.6435,0,0.3565,"AE"
"264",7,0,0.0279,0.0262,0,0.5158,0.4842,"DE"
"265",3,0,0.0295,0.0433,0,0.4055,0.5945,"CE"
"266",2,0.0492,0,0.0255,0.6583,0,0.3417,"AE"
"267",3,0,0.0214,0.0432,0,0.3312,0.6688,"CE"
"268",6,0.0267,0,0.0299,0.4713,0,0.5287,"AE"
"269",7,0,0.0361,0.0348,0,0.5093,0.4907,"DE"
"270",2,0.0265,0,0.0361,0.4236,0,0.5764,"AE"
"271",7,0,0.0368,0.0323,0,0.5323,0.4677,"DE"
"272",7,0,0.0298,0.0325,0,0.4783,0.5217,"DE"
"273",2,0.0371,0,0.0362,0.5059,0,0.4941,"AE"
"274",2,0.0439,0,0.0318,0.5795,0,0.4205,"AE"
"275",7,0,0.0334,0.0303,0,0.5246,0.4754,"DE"
"276",6,0.0351,0,0.0383,0.4781,0,0.5219,"AE"
"277",3,0,0.0132,0.0427,0,0.2362,0.7638,"CE"
"278",2,0.0428,0,0.0368,0.5373,0,0.4627,"AE"
"279",3,0,0.0363,0.0367,0,0.4979,0.5021,"CE"
"280",3,0,0.0369,0.039,0,0.4861,0.5139,"CE"
"281",2,0.0422,0,0.0282,0.5994,0,0.4006,"AE"
"282",3,0,0.026,0.0427,0,0.3792,0.6208,"CE"
"283",7,0,0.0381,0.026,0,0.5939,0.4061,"DE"
"284",3,0,0.0408,0.0415,0,0.4954,0.5046,"CE"
"285",6,0.0387,0,0.0325,0.5435,0,0.4565,"AE"
"286",7,0,0.0341,0.0288,0,0.542,0.458,"DE"
"287",2,0.0342,0,0.0301,0.5319,0,0.4681,"AE"
"288",7,0,0.0383,0.0268,0,0.5881,0.4119,"DE"
"289",6,0.0363,0,0.0287,0.5586,0,0.4414,"AE"
"290",2,0.0359,0,0.0346,0.5091,0,0.4909,"AE"
"291",2,0.0422,0,0.0374,0.5304,0,0.4696,"AE"
"292",7,0,0.0263,0.0228,0,0.5352,0.4648,"DE"
"293",6,0.0312,0,0.0386,0.4476,0,0.5524,"AE"
"294",3,0,0.0354,0.034,0,0.5106,0.4894,"CE"
"295",3,0,0.0275,0.0421,0,0.3951,0.6049,"CE"
"296",6,0.0358,0,0.0331,0.5194,0,0.4806,"AE"
"297",7,0,0.0246,0.0343,0,0.4178,0.5822,"DE"
"298",2,0.0393,0,0.0356,0.5247,0,0.4753,"AE"
"299",3,0,0.0381,0.0415,0,0.4788,0.5212,"CE"
"300",7,0,0.0216,0.0337,0,0.3903,0.6097,"DE"
"301",7,0,0.0287,0.0292,0,0.4954,0.5046,"DE"
"302",2,0.0491,0,0.0266,0.6482,0,0.3518,"AE"
"303",7,0,0.0447,0.0293,0,0.6039,0.3961,"DE"
"304",2,0.0391,0,0.0322,0.5485,0,0.4515,"AE"
"305",7,0,0.0267,0.0311,0,0.4624,0.5376,"DE"
"306",3,0,0.0329,0.042,0,0.4393,0.5607,"CE"
"307",2,0.0334,0,0.0324,0.5075,0,0.4925,"AE"
"308",3,0,0.0337,0.0421,0,0.4446,0.5554,"CE"
"309",2,0.0464,0,0.0321,0.5908,0,0.4092,"AE"
"310",2,0.0363,0,0.035,0.5093,0,0.4907,"AE"
"311",3,0,0.035,0.0407,0,0.4625,0.5375,"CE"
"312",2,0.0442,0,0.0345,0.5613,0,0.4387,"AE"
"313",2,0.0427,0,0.0347,0.5514,0,0.4486,"AE"
"314",7,0,0.0285,0.0288,0,0.4977,0.5023,"DE"
"315",2,0.0423,0,0.0262,0.6173,0,0.3827,"AE"
"316",2,0.0313,0,0.0361,0.464,0,0.536,"AE"
"317",2,0.0393,0,0.0258,0.6035,0,0.3965,"AE"
"318",6,0.0279,0,0.0326,0.4617,0,0.5383,"AE"
"319",3,0,0.0264,0.0431,0,0.3796,0.6204,"CE"
"320",2,0.0282,0,0.0344,0.4506,0,0.5494,"AE"
"321",6,0.0237,0,0.0402,0.3709,0,0.6291,"AE"
"322",7,0,0.0266,0.0309,0,0.4619,0.5381,"DE"
"323",2,0.0418,0,0.038,0.5239,0,0.4761,"AE"
"324",3,0,0.0301,0.0444,0,0.4045,0.5955,"CE"
"325",2,0.0506,0,0.0239,0.6793,0,0.3207,"AE"
"326",3,0,0.0239,0.0422,0,0.3612,0.6388,"CE"
"327",6,0.0317,0,0.031,0.5061,0,0.4939,"AE"
"328",3,0,0.0242,0.0348,0,0.4105,0.5895,"CE"
"329",6,0.0477,0,0.0286,0.6251,0,0.3749,"AE"
"330",2,0.041,0,0.0284,0.5913,0,0.4087,"AE"
"331",3,0,0.0239,0.0387,0,0.3821,0.6179,"CE"
"332",7,0,0.0324,0.032,0,0.5027,0.4973,"DE"
"333",7,0,0.0221,0.0236,0,0.4831,0.5169,"DE"
"334",3,0,0.0263,0.0464,0,0.3616,0.6384,"CE"
"335",6,0.027,0,0.0343,0.4403,0,0.5597,"AE"
"336",3,0,0.0208,0.0404,0,0.3399,0.6601,"CE"
"337",7,0,0.0327,0.0407,0,0.4456,0.5544,"DE"
"338",2,0.0466,0,0.0294,0.6136,0,0.3864,"AE"
"339",3,0,0.0356,0.0462,0,0.4352,0.5648,"CE"
"340",3,0,0.0383,0.0352,0,0.5211,0.4789,"CE"
"341",2,0.0419,0,0.0382,0.5227,0,0.4773,"AE"
"342",3,0,0.0357,0.0334,0,0.5162,0.4838,"CE"
"343",7,0,0.0312,0.0276,0,0.5303,0.4697,"DE"
"344",3,0,0.039,0.04,0,0.4934,0.5066,"CE"
"345",6,0.0342,0,0.0275,0.554,0,0.446,"AE"
"346",2,0.0206,0,0.0413,0.3326,0,0.6674,"AE"
"347",2,0.0361,0,0.0341,0.5149,0,0.4851,"AE"
"348",3,0,0.0324,0.0402,0,0.4463,0.5537,"CE"
"349",3,0,0.0261,0.0401,0,0.3938,0.6062,"CE"
"350",6,0.0315,0,0.035,0.474,0,0.526,"AE"
"351",7,0,0.0451,0.0317,0,0.5871,0.4129,"DE"
"352",3,0,0.0395,0.0394,0,0.5005,0.4995,"CE"
"353",2,0.0462,0,0.0263,0.6369,0,0.3631,"AE"
"354",3,0,0.0293,0.0397,0,0.4249,0.5751,"CE"
"355",2,0.0377,0,0.0279,0.5743,0,0.4257,"AE"
"356",7,0,0.0386,0.0243,0,0.6138,0.3862,"DE"
"357",6,0.0378,0,0.0356,0.5148,0,0.4852,"AE"
"358",2,0.0407,0,0.0337,0.5474,0,0.4526,"AE"
"359",2,0.0154,0,0.0371,0.2933,0,0.7067,"AE"
"360",6,0.0387,0,0.0341,0.5317,0,0.4683,"AE"
"361",2,0.0473,0,0.0228,0.6751,0,0.3249,"AE"
"362",6,0.0398,0,0.0354,0.5295,0,0.4705,"AE"
"363",2,0.0321,0,0.0371,0.4643,0,0.5357,"AE"
"364",2,0.047,0,0.0273,0.6323,0,0.3677,"AE"
"365",3,0,0.0212,0.0436,0,0.3269,0.6731,"CE"
"366",7,0,0.0331,0.0335,0,0.4966,0.5034,"DE"
"367",2,0.0382,0,0.0329,0.5371,0,0.4629,"AE"
"368",6,0.0367,0,0.0342,0.5177,0,0.4823,"AE"
"369",7,0,0.0179,0.0369,0,0.3262,0.6738,"DE"
"370",2,0.0434,0,0.0314,0.5801,0,0.4199,"AE"
"371",6,0.0449,0,0.0317,0.5865,0,0.4135,"AE"
"372",2,0.0328,0,0.0383,0.4614,0,0.5386,"AE"
"373",6,0.0269,0,0.0372,0.4199,0,0.5801,"AE"
"374",2,0.0498,0,0.0339,0.5949,0,0.4051,"AE"
"375",2,0.0294,0,0.038,0.436,0,0.564,"AE"
"376",7,0,0.027,0.0315,0,0.4618,0.5382,"DE"
"377",7,0,0.033,0.0302,0,0.522,0.478,"DE"
"378",2,0.0334,0,0.0323,0.5083,0,0.4917,"AE"
"379",7,0,0.0352,0.029,0,0.5477,0.4523,"DE"
"380",3,0,0.0282,0.0366,0,0.4349,0.5651,"CE"
"381",7,0,0.0422,0.0234,0,0.6431,0.3569,"DE"
"382",2,0.0206,0,0.0358,0.365,0,0.635,"AE"
"383",2,0.0415,0,0.0284,0.5941,0,0.4059,"AE"
"384",2,0.042,0,0.0331,0.5594,0,0.4406,"AE"
"385",2,0.0457,0,0.0283,0.6182,0,0.3818,"AE"
"386",7,0,0.0243,0.0363,0,0.4012,0.5988,"DE"
"387",2,0.0586,0,0.0264,0.6891,0,0.3109,"AE"
"388",3,0,0.0356,0.0412,0,0.4638,0.5362,"CE"
"389",6,0.0451,0,0.0246,0.6465,0,0.3535,"AE"
"390",2,0.0322,0,0.0336,0.4898,0,0.5102,"AE"
"391",2,0.0415,0,0.0395,0.5121,0,0.4879,"AE"
"392",3,0,0.0214,0.0443,0,0.3262,0.6738,"CE"
"393",6,0.0363,0,0.0299,0.5486,0,0.4514,"AE"
"394",2,0.0401,0,0.0293,0.5773,0,0.4227,"AE"
"395",7,0,0.0396,0.0165,0,0.7062,0.2938,"DE"
"396",2,0.0347,0,0.0356,0.4937,0,0.5063,"AE"
"397",2,0.0258,0,0.0362,0.4165,0,0.5835,"AE"
"398",7,0,0.024,0.0359,0,0.4006,0.5994,"DE"
"399",7,0,0.0194,0.0416,0,0.3183,0.6817,"DE"
"400",2,0.0368,0,0.0318,0.5362,0,0.4638,"AE"
"401",3,0,0.0344,0.0307,0,0.5285,0.4715,"CE"
"402",2,0.0396,0,0.0349,0.532,0,0.468,"AE"
"403",3,0,0.0308,0.0352,0,0.4668,0.5332,"CE"
"404",2,0.0288,0,0.0365,0.4408,0,0.5592,"AE"
"405",6,0.0375,0,0.0311,0.5474,0,0.4526,"AE"
"406",3,0,0.0256,0.0427,0,0.3748,0.6252,"CE"
"407",2,0.0386,0,0.0343,0.5291,0,0.4709,"AE"
"408",2,0.0416,0,0.0341,0.5499,0,0.4501,"AE"
"409",3,0,0.0295,0.0374,0,0.4416,0.5584,"CE"
"410",7,0,0.0256,0.0341,0,0.4285,0.5715,"DE"
"411",2,0.0427,0,0.0293,0.5926,0,0.4074,"AE"
"412",6,0.0313,0,0.0401,0.4382,0,0.5618,"AE"
"413",2,0.0393,0,0.0266,0.5961,0,0.4039,"AE"
