"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"46",7,0,0.0163,0.0433,0,0.2738,0.7262,"DE"
"47",8,0,0,0.0501,0,0,1,"E"
"48",6,0.022,0,0.0281,0.439,0,0.561,"AE"
"49",7,0,0.0262,0.0352,0,0.4272,0.5728,"DE"
"50",7,0,0.018,0.0352,0,0.3381,0.6619,"DE"
"51",8,0,0,0.0497,0,0,1,"E"
"52",7,0,0.0241,0.0265,0,0.4759,0.5241,"DE"
"53",7,0,0.0216,0.0341,0,0.3883,0.6117,"DE"
"54",7,0,0.0212,0.0301,0,0.4133,0.5867,"DE"
"55",6,0.0148,0,0.0276,0.3488,0,0.6512,"AE"
"56",7,0,0.0275,0.0308,0,0.4722,0.5278,"DE"
"57",7,0,0.0314,0.028,0,0.5282,0.4718,"DE"
"58",7,0,0.0252,0.0292,0,0.4633,0.5367,"DE"
"59",7,0,0.0183,0.0341,0,0.3488,0.6512,"DE"
"60",7,0,0.027,0.0271,0,0.4993,0.5007,"DE"
"61",6,0.0195,0,0.0336,0.3672,0,0.6328,"AE"
"62",6,0.0251,0,0.0253,0.4984,0,0.5016,"AE"
"63",7,0,0.0345,0.0256,0,0.5737,0.4263,"DE"
"64",2,0.0186,0,0.035,0.3463,0,0.6537,"AE"
"65",3,0,0.0162,0.0295,0,0.3544,0.6456,"CE"
"66",7,0,0.0242,0.0299,0,0.4476,0.5524,"DE"
"67",8,0,0,0.0517,0,0,1,"E"
"68",7,0,0.0199,0.0278,0,0.4174,0.5826,"DE"
"69",7,0,0.0218,0.0327,0,0.3999,0.6001,"DE"
"70",7,0,0.0265,0.027,0,0.4946,0.5054,"DE"
"71",7,0,0.0228,0.0324,0,0.4124,0.5876,"DE"
"72",2,0.0236,0,0.0345,0.406,0,0.594,"AE"
"73",7,0,0.0254,0.0372,0,0.4064,0.5936,"DE"
"74",7,0,0.0183,0.0316,0,0.3665,0.6335,"DE"
"75",7,0,0.0213,0.0286,0,0.4272,0.5728,"DE"
"76",7,0,0.0267,0.0299,0,0.4715,0.5285,"DE"
"77",3,0,0.0162,0.031,0,0.3434,0.6566,"CE"
"78",7,0,0.0274,0.0306,0,0.4726,0.5274,"DE"
"79",7,0,0.0143,0.0352,0,0.2886,0.7114,"DE"
"80",7,0,0.0191,0.0299,0,0.3892,0.6108,"DE"
"81",7,0,0.0193,0.0339,0,0.3622,0.6378,"DE"
"82",7,0,0.021,0.0352,0,0.373,0.627,"DE"
"83",7,0,0.0297,0.0257,0,0.5366,0.4634,"DE"
"84",7,0,0.02,0.0291,0,0.4076,0.5924,"DE"
"85",6,0.0177,0,0.0309,0.3645,0,0.6355,"AE"
"86",7,0,0.0242,0.0301,0,0.4458,0.5542,"DE"
"87",7,0,0.0278,0.0334,0,0.4543,0.5457,"DE"
"88",7,0,0.0353,0.0211,0,0.6258,0.3742,"DE"
"89",7,0,0.0251,0.0284,0,0.4691,0.5309,"DE"
"90",2,0.0244,0,0.0233,0.5118,0,0.4882,"AE"
"91",7,0,0.0178,0.0365,0,0.328,0.672,"DE"
"92",7,0,0.022,0.0292,0,0.4299,0.5701,"DE"
"93",7,0,0.0328,0.0243,0,0.5747,0.4253,"DE"
"94",3,0,0.0096,0.0316,0,0.2336,0.7664,"CE"
"95",8,0,0,0.0555,0,0,1,"E"
"96",7,0,0.0243,0.029,0,0.4555,0.5445,"DE"
"97",7,0,0.0214,0.033,0,0.3936,0.6064,"DE"
"98",7,0,0.023,0.0278,0,0.4525,0.5475,"DE"
"99",8,0,0,0.0537,0,0,1,"E"
"100",7,0,0.0159,0.0348,0,0.3134,0.6866,"DE"
"101",7,0,0.0218,0.0383,0,0.3628,0.6372,"DE"
"102",6,0.0181,0,0.0366,0.3306,0,0.6694,"AE"
"103",7,0,0.0212,0.0344,0,0.3817,0.6183,"DE"
"104",2,0.0198,0,0.0293,0.4027,0,0.5973,"AE"
"105",7,0,0.0256,0.0279,0,0.4789,0.5211,"DE"
"106",7,0,0.0188,0.0355,0,0.3471,0.6529,"DE"
"107",7,0,0.0314,0.0249,0,0.5576,0.4424,"DE"
"108",7,0,0.0211,0.0309,0,0.4053,0.5947,"DE"
"109",7,0,0.0262,0.0291,0,0.474,0.526,"DE"
"110",3,0,0.0119,0.0382,0,0.2371,0.7629,"CE"
"111",2,0.0224,0,0.0216,0.5086,0,0.4914,"AE"
"112",7,0,0.0278,0.0294,0,0.486,0.514,"DE"
"113",7,0,0.0193,0.0329,0,0.3696,0.6304,"DE"
"114",7,0,0.0233,0.0323,0,0.4182,0.5818,"DE"
"115",8,0,0,0.0503,0,0,1,"E"
"116",8,0,0,0.052,0,0,1,"E"
"117",7,0,0.0284,0.02,0,0.5866,0.4134,"DE"
"118",7,0,0.0256,0.028,0,0.4784,0.5216,"DE"
"119",6,0.0225,0,0.029,0.4371,0,0.5629,"AE"
"120",7,0,0.0251,0.0237,0,0.5144,0.4856,"DE"
"121",7,0,0.0174,0.0316,0,0.3555,0.6445,"DE"
"122",7,0,0.0206,0.0345,0,0.3744,0.6256,"DE"
"123",3,0,0.0162,0.0328,0,0.3303,0.6697,"CE"
"124",7,0,0.018,0.0287,0,0.3853,0.6147,"DE"
"125",7,0,0.0325,0.0247,0,0.5689,0.4311,"DE"
"126",8,0,0,0.0536,0,0,1,"E"
"127",7,0,0.027,0.03,0,0.4734,0.5266,"DE"
"128",2,0.0227,0,0.0313,0.4206,0,0.5794,"AE"
"129",7,0,0.0213,0.032,0,0.399,0.601,"DE"
"130",6,0.0254,0,0.0318,0.444,0,0.556,"AE"
"131",7,0,0.0149,0.0346,0,0.3008,0.6992,"DE"
"132",7,0,0.0223,0.0224,0,0.4991,0.5009,"DE"
"133",7,0,0.0244,0.0321,0,0.4317,0.5683,"DE"
"134",7,0,0.017,0.0313,0,0.3519,0.6481,"DE"
"135",7,0,0.0318,0.0282,0,0.5294,0.4706,"DE"
"136",7,0,0.0205,0.0353,0,0.3676,0.6324,"DE"
"137",7,0,0.0195,0.0308,0,0.3873,0.6127,"DE"
"138",2,0.0207,0,0.0269,0.4348,0,0.5652,"AE"
"139",7,0,0.0274,0.0276,0,0.4979,0.5021,"DE"
"140",3,0,0.0196,0.0237,0,0.4529,0.5471,"CE"
"141",7,0,0.0252,0.0284,0,0.4704,0.5296,"DE"
"142",7,0,0.0179,0.0356,0,0.3347,0.6653,"DE"
"143",7,0,0.0227,0.0309,0,0.4238,0.5762,"DE"
"144",7,0,0.0246,0.028,0,0.4684,0.5316,"DE"
"145",7,0,0.0253,0.0314,0,0.4462,0.5538,"DE"
"146",7,0,0.0236,0.0236,0,0.5001,0.4999,"DE"
"147",7,0,0.0187,0.0351,0,0.3473,0.6527,"DE"
"148",7,0,0.0258,0.0285,0,0.4754,0.5246,"DE"
"149",2,0.026,0,0.0231,0.5299,0,0.4701,"AE"
"150",7,0,0.0208,0.0313,0,0.3989,0.6011,"DE"
"151",7,0,0.0188,0.0305,0,0.3812,0.6188,"DE"
"152",7,0,0.0221,0.0315,0,0.4126,0.5874,"DE"
"153",2,0.0179,0,0.0338,0.3458,0,0.6542,"AE"
"154",7,0,0.0183,0.0389,0,0.3196,0.6804,"DE"
"155",7,0,0.0278,0.0226,0,0.5513,0.4487,"DE"
"156",7,0,0.0197,0.0337,0,0.3685,0.6315,"DE"
"157",8,0,0,0.0513,0,0,1,"E"
"158",7,0,0.0259,0.0323,0,0.445,0.555,"DE"
"159",7,0,0.0271,0.0266,0,0.5046,0.4954,"DE"
"160",7,0,0.0171,0.0298,0,0.3642,0.6358,"DE"
"161",8,0,0,0.0476,0,0,1,"E"
"162",7,0,0.0166,0.0389,0,0.2985,0.7015,"DE"
"163",7,0,0.0196,0.0293,0,0.4004,0.5996,"DE"
"164",7,0,0.0291,0.0239,0,0.5489,0.4511,"DE"
"165",7,0,0.0188,0.0334,0,0.361,0.639,"DE"
"166",7,0,0.0156,0.0368,0,0.2983,0.7017,"DE"
"167",7,0,0.0237,0.028,0,0.458,0.542,"DE"
"168",7,0,0.0222,0.0312,0,0.4161,0.5839,"DE"
"169",7,0,0.0258,0.0282,0,0.4777,0.5223,"DE"
"170",2,0.0183,0,0.0309,0.3715,0,0.6285,"AE"
"171",7,0,0.0317,0.0226,0,0.5845,0.4155,"DE"
"172",2,0.0247,0,0.0247,0.4999,0,0.5001,"AE"
"173",2,0.0214,0,0.0305,0.4119,0,0.5881,"AE"
"174",7,0,0.022,0.0338,0,0.3944,0.6056,"DE"
"175",2,0.0228,0,0.0285,0.4438,0,0.5562,"AE"
"176",8,0,0,0.0497,0,0,1,"E"
"177",7,0,0.0179,0.033,0,0.3518,0.6482,"DE"
"178",7,0,0.0281,0.0229,0,0.551,0.449,"DE"
"179",7,0,0.0268,0.0288,0,0.4818,0.5182,"DE"
"180",7,0,0.0274,0.0241,0,0.5328,0.4672,"DE"
"181",7,0,0.0232,0.0299,0,0.4367,0.5633,"DE"
"182",2,0.0122,0,0.0305,0.2857,0,0.7143,"AE"
"183",2,0.0163,0,0.0286,0.3631,0,0.6369,"AE"
"184",7,0,0.0238,0.0285,0,0.4555,0.5445,"DE"
"185",2,0.0215,0,0.0334,0.3918,0,0.6082,"AE"
"186",2,0.0241,0,0.0242,0.4987,0,0.5013,"AE"
"187",7,0,0.0215,0.0301,0,0.4172,0.5828,"DE"
"188",7,0,0.0206,0.0314,0,0.3957,0.6043,"DE"
"189",8,0,0,0.0545,0,0,1,"E"
"190",6,0.0141,0,0.0353,0.2852,0,0.7148,"AE"
"191",7,0,0.017,0.0345,0,0.3298,0.6702,"DE"
"192",7,0,0.0247,0.0283,0,0.4661,0.5339,"DE"
"193",7,0,0.0246,0.0329,0,0.4277,0.5723,"DE"
"194",7,0,0.0311,0.0272,0,0.5328,0.4672,"DE"
"195",7,0,0.0286,0.0241,0,0.5426,0.4574,"DE"
"196",7,0,0.0173,0.0288,0,0.3745,0.6255,"DE"
"197",7,0,0.016,0.0333,0,0.3252,0.6748,"DE"
"198",6,0.0227,0,0.0266,0.4603,0,0.5397,"AE"
"199",7,0,0.0312,0.0248,0,0.5572,0.4428,"DE"
"200",7,0,0.0251,0.0325,0,0.4351,0.5649,"DE"
"201",7,0,0.0119,0.0351,0,0.2534,0.7466,"DE"
"202",7,0,0.0166,0.0331,0,0.3347,0.6653,"DE"
"203",7,0,0.0303,0.0275,0,0.5241,0.4759,"DE"
"204",7,0,0.0241,0.0273,0,0.469,0.531,"DE"
"205",7,0,0.0246,0.0339,0,0.4204,0.5796,"DE"
"206",7,0,0.0211,0.0324,0,0.3947,0.6053,"DE"
"207",7,0,0.0178,0.0306,0,0.3678,0.6322,"DE"
"208",7,0,0.0233,0.0309,0,0.4306,0.5694,"DE"
"209",8,0,0,0.054,0,0,1,"E"
"210",3,0,0.0125,0.0303,0,0.2929,0.7071,"CE"
"211",7,0,0.0272,0.026,0,0.511,0.489,"DE"
"212",7,0,0.0148,0.0358,0,0.2929,0.7071,"DE"
"213",7,0,0.0217,0.0346,0,0.3855,0.6145,"DE"
"214",7,0,0.0317,0.0243,0,0.5666,0.4334,"DE"
"215",3,0,0.0177,0.0333,0,0.3472,0.6528,"CE"
"216",7,0,0.0204,0.0321,0,0.3885,0.6115,"DE"
"217",7,0,0.0272,0.0278,0,0.4944,0.5056,"DE"
"218",7,0,0.0202,0.0289,0,0.411,0.589,"DE"
"219",7,0,0.0242,0.0296,0,0.4499,0.5501,"DE"
"220",8,0,0,0.0489,0,0,1,"E"
"221",7,0,0.0232,0.0402,0,0.3653,0.6347,"DE"
"222",2,0.0224,0,0.0282,0.4434,0,0.5566,"AE"
"223",2,0.0199,0,0.0266,0.4281,0,0.5719,"AE"
"224",3,0,0.0164,0.0302,0,0.3514,0.6486,"CE"
"225",7,0,0.0297,0.025,0,0.5437,0.4563,"DE"
"226",7,0,0.0236,0.0305,0,0.4365,0.5635,"DE"
"227",3,0,0.013,0.0314,0,0.2934,0.7066,"CE"
"228",7,0,0.0186,0.0361,0,0.3397,0.6603,"DE"
"229",7,0,0.0224,0.0305,0,0.4237,0.5763,"DE"
"230",7,0,0.0307,0.0252,0,0.5488,0.4512,"DE"
"231",7,0,0.0205,0.0266,0,0.436,0.564,"DE"
"232",8,0,0,0.0501,0,0,1,"E"
"233",7,0,0.0229,0.0328,0,0.4117,0.5883,"DE"
"234",7,0,0.0207,0.0347,0,0.3739,0.6261,"DE"
"235",7,0,0.0212,0.0284,0,0.4278,0.5722,"DE"
"236",6,0.0148,0,0.039,0.2743,0,0.7257,"AE"
"237",8,0,0,0.0496,0,0,1,"E"
"238",7,0,0.0193,0.0372,0,0.3417,0.6583,"DE"
"239",7,0,0.0201,0.027,0,0.4263,0.5737,"DE"
"240",6,0.0267,0,0.0274,0.4935,0,0.5065,"AE"
"241",7,0,0.0155,0.0381,0,0.2894,0.7106,"DE"
"242",7,0,0.0292,0.0267,0,0.5222,0.4778,"DE"
"243",7,0,0.0197,0.033,0,0.3739,0.6261,"DE"
"244",7,0,0.023,0.0235,0,0.4943,0.5057,"DE"
"245",7,0,0.0268,0.0267,0,0.5017,0.4983,"DE"
"246",7,0,0.0237,0.0333,0,0.4159,0.5841,"DE"
"247",7,0,0.024,0.0255,0,0.4846,0.5154,"DE"
"248",7,0,0.023,0.0344,0,0.4007,0.5993,"DE"
"249",2,0.0178,0,0.0284,0.3857,0,0.6143,"AE"
"250",7,0,0.0248,0.0257,0,0.4911,0.5089,"DE"
"251",7,0,0.0358,0.0236,0,0.6028,0.3972,"DE"
"252",7,0,0.0169,0.0364,0,0.3168,0.6832,"DE"
"253",8,0,0,0.052,0,0,1,"E"
"254",7,0,0.0217,0.0327,0,0.3992,0.6008,"DE"
"255",7,0,0.0262,0.034,0,0.4352,0.5648,"DE"
"256",7,0,0.0221,0.0349,0,0.3875,0.6125,"DE"
"257",7,0,0.0185,0.031,0,0.3744,0.6256,"DE"
"258",3,0,0.0117,0.0351,0,0.2494,0.7506,"CE"
"259",6,0.0203,0,0.023,0.4688,0,0.5312,"AE"
"260",8,0,0,0.0478,0,0,1,"E"
"261",7,0,0.0248,0.0327,0,0.4311,0.5689,"DE"
"262",7,0,0.0324,0.0273,0,0.5426,0.4574,"DE"
"263",7,0,0.0269,0.0306,0,0.4674,0.5326,"DE"
"264",7,0,0.0289,0.0261,0,0.5246,0.4754,"DE"
"265",7,0,0.023,0.0283,0,0.4484,0.5516,"DE"
"266",3,0,0.0151,0.0341,0,0.3074,0.6926,"CE"
"267",7,0,0.0262,0.0277,0,0.4863,0.5137,"DE"
"268",3,0,0.0168,0.0308,0,0.3528,0.6472,"CE"
"269",7,0,0.0144,0.0312,0,0.3162,0.6838,"DE"
"270",7,0,0.0175,0.0325,0,0.3502,0.6498,"DE"
"271",7,0,0.0221,0.0316,0,0.4109,0.5891,"DE"
"272",2,0.0177,0,0.0325,0.3532,0,0.6468,"AE"
"273",8,0,0,0.0533,0,0,1,"E"
"274",7,0,0.0215,0.0263,0,0.4502,0.5498,"DE"
"275",7,0,0.0166,0.0401,0,0.2931,0.7069,"DE"
"276",7,0,0.0305,0.0261,0,0.5389,0.4611,"DE"
"277",3,0,0.0154,0.0318,0,0.3264,0.6736,"CE"
"278",7,0,0.0166,0.0367,0,0.3118,0.6882,"DE"
"279",7,0,0.0203,0.0338,0,0.375,0.625,"DE"
"280",4,0,0,0.0509,0,0,1,"E"
"281",3,0,0.0234,0.0331,0,0.4137,0.5863,"CE"
"282",7,0,0.0245,0.0276,0,0.4703,0.5297,"DE"
"283",2,0.0189,0,0.0303,0.3843,0,0.6157,"AE"
"284",7,0,0.0297,0.0277,0,0.5174,0.4826,"DE"
"285",2,0.0122,0,0.035,0.2586,0,0.7414,"AE"
"286",7,0,0.0289,0.0264,0,0.5235,0.4765,"DE"
"287",8,0,0,0.0497,0,0,1,"E"
"288",2,0.0192,0,0.028,0.4072,0,0.5928,"AE"
"289",7,0,0.0302,0.0294,0,0.5066,0.4934,"DE"
"290",7,0,0.03,0.0223,0,0.5735,0.4265,"DE"
"291",7,0,0.0258,0.0283,0,0.4768,0.5232,"DE"
"292",6,0.016,0,0.0292,0.3534,0,0.6466,"AE"
"293",6,0.013,0,0.0337,0.2791,0,0.7209,"AE"
"294",6,0.0158,0,0.0337,0.3187,0,0.6813,"AE"
"295",7,0,0.0224,0.0334,0,0.4009,0.5991,"DE"
"296",7,0,0.0185,0.0352,0,0.3438,0.6562,"DE"
"297",2,0.0205,0,0.0262,0.4386,0,0.5614,"AE"
"298",7,0,0.0172,0.0329,0,0.3439,0.6561,"DE"
"299",7,0,0.0201,0.0349,0,0.3656,0.6344,"DE"
"300",7,0,0.0245,0.0299,0,0.45,0.55,"DE"
"301",8,0,0,0.0504,0,0,1,"E"
"302",7,0,0.0246,0.0323,0,0.4326,0.5674,"DE"
"303",3,0,0.0113,0.0321,0,0.2608,0.7392,"CE"
"304",7,0,0.0225,0.0347,0,0.3936,0.6064,"DE"
"305",7,0,0.02,0.0324,0,0.3809,0.6191,"DE"
"306",2,0.0161,0,0.0305,0.3456,0,0.6544,"AE"
"307",7,0,0.0301,0.0254,0,0.543,0.457,"DE"
"308",8,0,0,0.0472,0,0,1,"E"
"309",7,0,0.0168,0.0355,0,0.3215,0.6785,"DE"
"310",2,0.016,0,0.0279,0.365,0,0.635,"AE"
"311",7,0,0.0201,0.0295,0,0.4053,0.5947,"DE"
"312",8,0,0,0.0471,0,0,1,"E"
"313",7,0,0.0215,0.0333,0,0.3922,0.6078,"DE"
"314",7,0,0.0192,0.0326,0,0.3711,0.6289,"DE"
"315",7,0,0.0201,0.0329,0,0.3799,0.6201,"DE"
"316",6,0.0255,0,0.0235,0.5198,0,0.4802,"AE"
"317",7,0,0.0166,0.0416,0,0.2856,0.7144,"DE"
"318",7,0,0.0145,0.0374,0,0.2798,0.7202,"DE"
"319",7,0,0.0246,0.0249,0,0.4977,0.5023,"DE"
"320",2,0.0145,0,0.0337,0.3005,0,0.6995,"AE"
"321",7,0,0.0295,0.0223,0,0.5697,0.4303,"DE"
"322",6,0.0147,0,0.0364,0.2879,0,0.7121,"AE"
"323",7,0,0.0284,0.0264,0,0.5187,0.4813,"DE"
"324",7,0,0.0145,0.036,0,0.2878,0.7122,"DE"
"325",7,0,0.0316,0.0234,0,0.5746,0.4254,"DE"
"326",7,0,0.0326,0.0223,0,0.5936,0.4064,"DE"
"327",7,0,0.0289,0.0298,0,0.492,0.508,"DE"
"328",7,0,0.024,0.0315,0,0.432,0.568,"DE"
"329",2,0.0141,0,0.0315,0.309,0,0.691,"AE"
"330",7,0,0.0249,0.0339,0,0.423,0.577,"DE"
"331",7,0,0.0266,0.0229,0,0.537,0.463,"DE"
"332",7,0,0.0138,0.0331,0,0.2945,0.7055,"DE"
"333",7,0,0.0257,0.0298,0,0.4626,0.5374,"DE"
"334",7,0,0.0227,0.0291,0,0.4388,0.5612,"DE"
"335",7,0,0.0307,0.0234,0,0.5668,0.4332,"DE"
"336",7,0,0.0274,0.0261,0,0.5127,0.4873,"DE"
"337",8,0,0,0.0542,0,0,1,"E"
"338",7,0,0.0276,0.0333,0,0.453,0.547,"DE"
"339",7,0,0.0196,0.0373,0,0.3447,0.6553,"DE"
"340",3,0,0.0116,0.0373,0,0.2377,0.7623,"CE"
"341",7,0,0.0223,0.0339,0,0.3971,0.6029,"DE"
"342",7,0,0.0229,0.0273,0,0.4565,0.5435,"DE"
"343",7,0,0.0174,0.0314,0,0.356,0.644,"DE"
"344",7,0,0.0223,0.0384,0,0.3673,0.6327,"DE"
"345",3,0,0.0167,0.0293,0,0.3639,0.6361,"CE"
"346",7,0,0.0196,0.0341,0,0.3652,0.6348,"DE"
"347",7,0,0.0198,0.0375,0,0.3461,0.6539,"DE"
"348",8,0,0,0.0487,0,0,1,"E"
"349",7,0,0.0231,0.0337,0,0.4062,0.5938,"DE"
"350",7,0,0.0244,0.0322,0,0.4305,0.5695,"DE"
"351",7,0,0.0223,0.0321,0,0.4094,0.5906,"DE"
"352",7,0,0.0332,0.0252,0,0.5689,0.4311,"DE"
"353",7,0,0.0228,0.0253,0,0.4744,0.5256,"DE"
"354",7,0,0.0264,0.0273,0,0.4918,0.5082,"DE"
"355",3,0,0.0169,0.0272,0,0.3836,0.6164,"CE"
"356",2,0.0227,0,0.0266,0.4608,0,0.5392,"AE"
"357",4,0,0,0.0486,0,0,1,"E"
"358",7,0,0.0218,0.031,0,0.4121,0.5879,"DE"
"359",7,0,0.0327,0.0242,0,0.5749,0.4251,"DE"
"360",7,0,0.0217,0.0347,0,0.3851,0.6149,"DE"
"361",7,0,0.0231,0.0338,0,0.4063,0.5937,"DE"
"362",7,0,0.022,0.0341,0,0.3922,0.6078,"DE"
"363",7,0,0.0259,0.0242,0,0.5167,0.4833,"DE"
"364",4,0,0,0.0441,0,0,1,"E"
"365",7,0,0.017,0.0354,0,0.3241,0.6759,"DE"
"366",7,0,0.0231,0.0322,0,0.4184,0.5816,"DE"
"367",7,0,0.0201,0.0352,0,0.3636,0.6364,"DE"
"368",7,0,0.0254,0.0247,0,0.5064,0.4936,"DE"
"369",7,0,0.0257,0.0283,0,0.4762,0.5238,"DE"
"370",7,0,0.026,0.0302,0,0.4632,0.5368,"DE"
"371",7,0,0.0249,0.0257,0,0.4916,0.5084,"DE"
"372",7,0,0.0168,0.0314,0,0.3486,0.6514,"DE"
"373",7,0,0.0159,0.036,0,0.3066,0.6934,"DE"
"374",7,0,0.0255,0.0305,0,0.4552,0.5448,"DE"
"375",2,0.0163,0,0.0284,0.3645,0,0.6355,"AE"
"376",3,0,0.0196,0.029,0,0.4034,0.5966,"CE"
"377",7,0,0.026,0.0255,0,0.5051,0.4949,"DE"
"378",7,0,0.0179,0.036,0,0.3322,0.6678,"DE"
"379",7,0,0.018,0.0343,0,0.3442,0.6558,"DE"
"380",6,0.0252,0,0.0189,0.5714,0,0.4286,"AE"
"381",3,0,0.019,0.0303,0,0.3859,0.6141,"CE"
"382",2,0.0207,0,0.0284,0.421,0,0.579,"AE"
"383",7,0,0.0238,0.0357,0,0.4006,0.5994,"DE"
"384",7,0,0.0277,0.0289,0,0.4894,0.5106,"DE"
"385",3,0,0.0174,0.0357,0,0.3275,0.6725,"CE"
"386",7,0,0.0242,0.029,0,0.455,0.545,"DE"
"387",7,0,0.0187,0.0347,0,0.3501,0.6499,"DE"
"388",7,0,0.0156,0.0392,0,0.285,0.715,"DE"
"389",7,0,0.0272,0.026,0,0.5113,0.4887,"DE"
"390",3,0,0.0182,0.0348,0,0.3436,0.6564,"CE"
"391",7,0,0.0171,0.032,0,0.348,0.652,"DE"
"392",7,0,0.0149,0.0332,0,0.3104,0.6896,"DE"
"393",7,0,0.0222,0.0347,0,0.3903,0.6097,"DE"
"394",7,0,0.0178,0.0299,0,0.3735,0.6265,"DE"
"395",7,0,0.0214,0.0309,0,0.4092,0.5908,"DE"
"396",7,0,0.0241,0.0285,0,0.4586,0.5414,"DE"
"397",2,0.0157,0,0.0361,0.3032,0,0.6968,"AE"
"398",7,0,0.0313,0.0237,0,0.5696,0.4304,"DE"
"399",6,0.0194,0,0.0294,0.3973,0,0.6027,"AE"
"400",7,0,0.0245,0.0336,0,0.4217,0.5783,"DE"
"401",7,0,0.0187,0.0356,0,0.344,0.656,"DE"
"402",7,0,0.0251,0.0293,0,0.4614,0.5386,"DE"
"403",7,0,0.0245,0.0282,0,0.4649,0.5351,"DE"
"404",7,0,0.0273,0.0278,0,0.4951,0.5049,"DE"
"405",7,0,0.0171,0.0344,0,0.3319,0.6681,"DE"
"406",7,0,0.0159,0.0287,0,0.3563,0.6437,"DE"
"407",7,0,0.0171,0.038,0,0.3107,0.6893,"DE"
"408",2,0.0179,0,0.0283,0.3874,0,0.6126,"AE"
"409",7,0,0.0249,0.0315,0,0.4422,0.5578,"DE"
"410",7,0,0.0232,0.0296,0,0.4399,0.5601,"DE"
"411",7,0,0.0229,0.0322,0,0.4153,0.5847,"DE"
"412",7,0,0.0305,0.028,0,0.5212,0.4788,"DE"
"413",8,0,0,0.052,0,0,1,"E"
"414",7,0,0.0249,0.0337,0,0.4251,0.5749,"DE"
"415",7,0,0.0224,0.0316,0,0.4148,0.5852,"DE"
"416",6,0.0208,0,0.0296,0.4122,0,0.5878,"AE"
"417",7,0,0.0246,0.0321,0,0.4335,0.5665,"DE"
"418",7,0,0.0313,0.0236,0,0.5704,0.4296,"DE"
"419",3,0,0.0141,0.0271,0,0.3429,0.6571,"CE"
"420",7,0,0.0122,0.0334,0,0.2666,0.7334,"DE"
"421",8,0,0,0.0541,0,0,1,"E"
"422",2,0.0171,0,0.0298,0.3637,0,0.6363,"AE"
"423",7,0,0.0201,0.0332,0,0.3772,0.6228,"DE"
"424",7,0,0.028,0.025,0,0.5286,0.4714,"DE"
