"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"34",2,0.0217,0,0.0456,0.3226,0,0.6774,"AE"
"35",2,0.0317,0,0.0364,0.4652,0,0.5348,"AE"
"36",3,0,0.0254,0.0515,0,0.3304,0.6696,"CE"
"37",2,0.0343,0,0.045,0.4327,0,0.5673,"AE"
"38",6,0.0318,0,0.0335,0.4865,0,0.5135,"AE"
"39",3,0,0.0288,0.0454,0,0.3878,0.6122,"CE"
"40",2,0.0468,0,0.0392,0.544,0,0.456,"AE"
"41",2,0.0339,0,0.0365,0.4818,0,0.5182,"AE"
"42",3,0,0.0272,0.0526,0,0.3409,0.6591,"CE"
"43",3,0,0.0214,0.0639,0,0.2508,0.7492,"CE"
"44",3,0,0.0376,0.0471,0,0.4434,0.5566,"CE"
"45",3,0,0.0181,0.0558,0,0.2449,0.7551,"CE"
"46",2,0.0527,0,0.0458,0.5351,0,0.4649,"AE"
"47",3,0,0.0313,0.0484,0,0.3929,0.6071,"CE"
"48",2,0.0339,0,0.0565,0.3749,0,0.6251,"AE"
"49",7,0,0.0295,0.0402,0,0.4236,0.5764,"DE"
"50",3,0,0.0357,0.0502,0,0.4157,0.5843,"CE"
"51",3,0,0.027,0.0481,0,0.36,0.64,"CE"
"52",3,0,0.0176,0.0436,0,0.2874,0.7126,"CE"
"53",3,0,0.0309,0.0601,0,0.3396,0.6604,"CE"
"54",3,0,0.0362,0.042,0,0.4627,0.5373,"CE"
"55",7,0,0.0241,0.0537,0,0.3098,0.6902,"DE"
"56",2,0.0252,0,0.0447,0.3608,0,0.6392,"AE"
"57",2,0.0387,0,0.0492,0.4404,0,0.5596,"AE"
"58",7,0,0.0299,0.0544,0,0.3544,0.6456,"DE"
"59",3,0,0.0154,0.0582,0,0.2099,0.7901,"CE"
"60",7,0,0.0347,0.0477,0,0.4205,0.5795,"DE"
"61",7,0,0.0281,0.0395,0,0.4158,0.5842,"DE"
"62",3,0,0.018,0.0537,0,0.2512,0.7488,"CE"
"63",2,0.0174,0,0.0583,0.2298,0,0.7702,"AE"
"64",3,0,0.033,0.0571,0,0.366,0.634,"CE"
"65",6,0.0301,0,0.0369,0.4495,0,0.5505,"AE"
"66",6,0.0277,0,0.0429,0.3922,0,0.6078,"AE"
"67",2,0.0421,0,0.0484,0.465,0,0.535,"AE"
"68",3,0,0.0271,0.059,0,0.3146,0.6854,"CE"
"69",6,0.0403,0,0.0288,0.5831,0,0.4169,"AE"
"70",6,0.0325,0,0.0333,0.4935,0,0.5065,"AE"
"71",2,0.0191,0,0.0478,0.2858,0,0.7142,"AE"
"72",3,0,0.0237,0.0582,0,0.289,0.711,"CE"
"73",2,0.0291,0,0.0443,0.3962,0,0.6038,"AE"
"74",2,0.0393,0,0.0526,0.4277,0,0.5723,"AE"
"75",3,0,0.0246,0.0524,0,0.3192,0.6808,"CE"
"76",6,0.0402,0,0.0345,0.5384,0,0.4616,"AE"
"77",2,0.0315,0,0.0506,0.3836,0,0.6164,"AE"
"78",2,0.0203,0,0.0356,0.3632,0,0.6368,"AE"
"79",3,0,0.0313,0.054,0,0.3669,0.6331,"CE"
"80",3,0,0.0213,0.0377,0,0.3605,0.6395,"CE"
"81",2,0.0221,0,0.0403,0.3545,0,0.6455,"AE"
"82",3,0,0.0193,0.0545,0,0.2615,0.7385,"CE"
"83",3,0,0.0222,0.0432,0,0.3395,0.6605,"CE"
"84",3,0,0.0242,0.0529,0,0.3139,0.6861,"CE"
"85",3,0,0.0297,0.0448,0,0.3982,0.6018,"CE"
"86",2,0.0373,0,0.0479,0.4377,0,0.5623,"AE"
"87",3,0,0.0353,0.0492,0,0.4173,0.5827,"CE"
"88",7,0,0.0234,0.0342,0,0.4059,0.5941,"DE"
"89",3,0,0.0313,0.0344,0,0.4765,0.5235,"CE"
"90",2,0.0452,0,0.0419,0.5192,0,0.4808,"AE"
"91",3,0,0.0333,0.0343,0,0.4926,0.5074,"CE"
"92",3,0,0.0249,0.0551,0,0.311,0.689,"CE"
"93",4,0,0,0.0653,0,0,1,"E"
"94",3,0,0.0158,0.0484,0,0.2463,0.7537,"CE"
"95",6,0.0376,0,0.0412,0.4771,0,0.5229,"AE"
"96",2,0.0242,0,0.0589,0.2916,0,0.7084,"AE"
"97",3,0,0.0111,0.05,0,0.1814,0.8186,"CE"
"98",3,0,0.0281,0.0543,0,0.3409,0.6591,"CE"
"99",6,0.0205,0,0.0481,0.2991,0,0.7009,"AE"
"100",2,0.0369,0,0.0481,0.434,0,0.566,"AE"
"101",6,0.0359,0,0.0373,0.4909,0,0.5091,"AE"
"102",3,0,0.0276,0.0599,0,0.3151,0.6849,"CE"
"103",3,0,0.0399,0.0416,0,0.4899,0.5101,"CE"
"104",3,0,0.0258,0.0375,0,0.4075,0.5925,"CE"
"105",3,0,0.0321,0.0324,0,0.4978,0.5022,"CE"
"106",3,0,0.0298,0.0431,0,0.4087,0.5913,"CE"
"107",3,0,0.0139,0.0523,0,0.21,0.79,"CE"
"108",7,0,0.0413,0.029,0,0.5873,0.4127,"DE"
"109",2,0.0391,0,0.0354,0.5246,0,0.4754,"AE"
"110",6,0.0518,0,0.0368,0.5845,0,0.4155,"AE"
"111",6,0.0488,0,0.036,0.5758,0,0.4242,"AE"
"112",6,0.0224,0,0.0445,0.3348,0,0.6652,"AE"
"113",3,0,0.0278,0.051,0,0.3528,0.6472,"CE"
"114",3,0,0.0308,0.0555,0,0.3568,0.6432,"CE"
"115",3,0,0.0271,0.0608,0,0.3082,0.6918,"CE"
"116",3,0,0.0335,0.0396,0,0.4581,0.5419,"CE"
"117",3,0,0.0297,0.0405,0,0.4227,0.5773,"CE"
"118",3,0,0.0226,0.0541,0,0.2947,0.7053,"CE"
"119",3,0,0.0227,0.0488,0,0.3173,0.6827,"CE"
"120",7,0,0.0318,0.0477,0,0.4003,0.5997,"DE"
"121",2,0.0325,0,0.0488,0.3996,0,0.6004,"AE"
"122",2,0.035,0,0.0492,0.4157,0,0.5843,"AE"
"123",7,0,0.0261,0.0495,0,0.3455,0.6545,"DE"
"124",2,0.0363,0,0.0395,0.4786,0,0.5214,"AE"
"125",6,0.0313,0,0.0542,0.3664,0,0.6336,"AE"
"126",2,0.0223,0,0.0453,0.3302,0,0.6698,"AE"
"127",6,0.0249,0,0.0468,0.3472,0,0.6528,"AE"
"128",7,0,0.028,0.0365,0,0.4338,0.5662,"DE"
"129",7,0,0.0352,0.0377,0,0.4828,0.5172,"DE"
"130",3,0,0.0367,0.0468,0,0.4396,0.5604,"CE"
"131",7,0,0.0199,0.0475,0,0.295,0.705,"DE"
"132",3,0,0.0325,0.0604,0,0.3498,0.6502,"CE"
"133",2,0.0353,0,0.0429,0.4516,0,0.5484,"AE"
"134",3,0,0.0249,0.0472,0,0.3449,0.6551,"CE"
"135",6,0.0397,0,0.0354,0.5282,0,0.4718,"AE"
"136",3,0,0.0229,0.0295,0,0.437,0.563,"CE"
"137",3,0,0.0325,0.0506,0,0.391,0.609,"CE"
"138",3,0,0.021,0.052,0,0.2874,0.7126,"CE"
"139",7,0,0.0353,0.0507,0,0.4104,0.5896,"DE"
"140",7,0,0.0356,0.0367,0,0.4923,0.5077,"DE"
"141",7,0,0.0423,0.0358,0,0.5416,0.4584,"DE"
"142",2,0.0357,0,0.0476,0.4288,0,0.5712,"AE"
"143",3,0,0.0321,0.0497,0,0.3928,0.6072,"CE"
"144",3,0,0.0257,0.059,0,0.3039,0.6961,"CE"
"145",3,0,0.0175,0.0563,0,0.2368,0.7632,"CE"
"146",3,0,0.0232,0.0434,0,0.3482,0.6518,"CE"
"147",6,0.0229,0,0.038,0.3762,0,0.6238,"AE"
"148",3,0,0.0199,0.0551,0,0.2657,0.7343,"CE"
"149",3,0,0.0336,0.0604,0,0.3574,0.6426,"CE"
"150",7,0,0.0329,0.0357,0,0.4795,0.5205,"DE"
"151",2,0.0357,0,0.0414,0.463,0,0.537,"AE"
"152",3,0,0.0344,0.0543,0,0.3876,0.6124,"CE"
"153",2,0.0361,0,0.0521,0.4091,0,0.5909,"AE"
"154",6,0.0236,0,0.0346,0.4057,0,0.5943,"AE"
"155",3,0,0.0143,0.0536,0,0.2107,0.7893,"CE"
"156",7,0,0.0353,0.0492,0,0.4178,0.5822,"DE"
"157",2,0.0372,0,0.0427,0.4658,0,0.5342,"AE"
"158",7,0,0.0341,0.0508,0,0.4019,0.5981,"DE"
"159",3,0,0.0205,0.0628,0,0.246,0.754,"CE"
"160",7,0,0.0383,0.0485,0,0.4409,0.5591,"DE"
"161",3,0,0.0288,0.0408,0,0.4137,0.5863,"CE"
"162",2,0.0272,0,0.0396,0.4077,0,0.5923,"AE"
"163",3,0,0.0309,0.0533,0,0.3672,0.6328,"CE"
"164",2,0.0272,0,0.0442,0.3816,0,0.6184,"AE"
"165",3,0,0.0313,0.0505,0,0.383,0.617,"CE"
"166",3,0,0.025,0.0513,0,0.3272,0.6728,"CE"
"167",4,0,0,0.0535,0,0,1,"E"
"168",2,0.039,0,0.0401,0.4928,0,0.5072,"AE"
"169",3,0,0.0193,0.037,0,0.3427,0.6573,"CE"
"170",3,0,0.0135,0.0566,0,0.1931,0.8069,"CE"
"171",3,0,0.0328,0.0485,0,0.4031,0.5969,"CE"
"172",3,0,0.0263,0.0377,0,0.4107,0.5893,"CE"
"173",7,0,0.0265,0.0378,0,0.4119,0.5881,"DE"
"174",2,0.0282,0,0.0365,0.4362,0,0.5638,"AE"
"175",3,0,0.0299,0.0575,0,0.3419,0.6581,"CE"
"176",3,0,0.0394,0.0422,0,0.4828,0.5172,"CE"
"177",3,0,0.0181,0.0599,0,0.2319,0.7681,"CE"
"178",3,0,0.0263,0.0555,0,0.3212,0.6788,"CE"
"179",3,0,0.0276,0.043,0,0.3913,0.6087,"CE"
"180",6,0.0447,0,0.0307,0.5928,0,0.4072,"AE"
"181",7,0,0.0428,0.0292,0,0.5947,0.4053,"DE"
"182",2,0.0247,0,0.0532,0.3172,0,0.6828,"AE"
"183",3,0,0.0285,0.0411,0,0.4097,0.5903,"CE"
"184",7,0,0.0413,0.0369,0,0.5284,0.4716,"DE"
"185",2,0.0359,0,0.044,0.4492,0,0.5508,"AE"
"186",7,0,0.0295,0.0537,0,0.3545,0.6455,"DE"
"187",3,0,0.0379,0.0432,0,0.4668,0.5332,"CE"
"188",2,0.0412,0,0.0425,0.4926,0,0.5074,"AE"
"189",2,0.0271,0,0.0474,0.364,0,0.636,"AE"
"190",2,0.0311,0,0.0457,0.4053,0,0.5947,"AE"
"191",6,0.0195,0,0.0466,0.2954,0,0.7046,"AE"
"192",2,0.0281,0,0.0418,0.4023,0,0.5977,"AE"
"193",2,0.0239,0,0.0517,0.3162,0,0.6838,"AE"
"194",2,0.0241,0,0.0369,0.3952,0,0.6048,"AE"
"195",3,0,0.0319,0.045,0,0.4152,0.5848,"CE"
"196",2,0.0255,0,0.0516,0.3311,0,0.6689,"AE"
"197",6,0.0248,0,0.0539,0.3146,0,0.6854,"AE"
"198",3,0,0.0226,0.0504,0,0.3101,0.6899,"CE"
"199",2,0.035,0,0.0537,0.3945,0,0.6055,"AE"
"200",2,0.045,0,0.045,0.4997,0,0.5003,"AE"
"201",3,0,0.0296,0.0448,0,0.3975,0.6025,"CE"
"202",3,0,0.03,0.0492,0,0.3787,0.6213,"CE"
"203",2,0.0315,0,0.0529,0.3729,0,0.6271,"AE"
"204",3,0,0.0253,0.0593,0,0.2985,0.7015,"CE"
"205",2,0.0244,0,0.0381,0.3906,0,0.6094,"AE"
"206",3,0,0.0312,0.0467,0,0.4005,0.5995,"CE"
"207",2,0.0348,0,0.0297,0.5391,0,0.4609,"AE"
"208",6,0.0299,0,0.0465,0.3915,0,0.6085,"AE"
"209",2,0.0421,0,0.0405,0.5097,0,0.4903,"AE"
"210",2,0.0349,0,0.0537,0.3942,0,0.6058,"AE"
"211",7,0,0.0395,0.0304,0,0.5648,0.4352,"DE"
"212",2,0.0377,0,0.0451,0.455,0,0.545,"AE"
"213",2,0.0426,0,0.0338,0.5573,0,0.4427,"AE"
"214",2,0.0287,0,0.0424,0.4032,0,0.5968,"AE"
"215",2,0.0312,0,0.0332,0.4845,0,0.5155,"AE"
"216",3,0,0.0345,0.0539,0,0.3905,0.6095,"CE"
"217",6,0.039,0,0.0409,0.4878,0,0.5122,"AE"
"218",3,0,0.0226,0.0423,0,0.3478,0.6522,"CE"
"219",3,0,0.025,0.0654,0,0.2763,0.7237,"CE"
"220",2,0.0195,0,0.0469,0.2939,0,0.7061,"AE"
"221",8,0,0,0.0725,0,0,1,"E"
"222",3,0,0.0242,0.0545,0,0.3073,0.6927,"CE"
"223",3,0,0.0241,0.0593,0,0.2889,0.7111,"CE"
"224",3,0,0.0286,0.0462,0,0.3822,0.6178,"CE"
"225",2,0.0325,0,0.0418,0.4373,0,0.5627,"AE"
"226",3,0,0.0267,0.0578,0,0.3161,0.6839,"CE"
"227",2,0.0367,0,0.0472,0.4375,0,0.5625,"AE"
"228",6,0.0477,0,0.0328,0.5926,0,0.4074,"AE"
"229",7,0,0.0243,0.0417,0,0.3682,0.6318,"DE"
"230",3,0,0.0223,0.0419,0,0.3478,0.6522,"CE"
"231",2,0.0319,0,0.037,0.4629,0,0.5371,"AE"
"232",3,0,0.0321,0.0502,0,0.3903,0.6097,"CE"
"233",7,0,0.0345,0.0373,0,0.4807,0.5193,"DE"
"234",2,0.0453,0,0.0439,0.5079,0,0.4921,"AE"
"235",3,0,0.0137,0.0528,0,0.2065,0.7935,"CE"
"236",3,0,0.0268,0.0442,0,0.3774,0.6226,"CE"
"237",3,0,0.0426,0.0342,0,0.5548,0.4452,"CE"
"238",3,0,0.0284,0.0426,0,0.4,0.6,"CE"
"239",3,0,0.0327,0.0542,0,0.3761,0.6239,"CE"
"240",2,0.0308,0,0.0572,0.35,0,0.65,"AE"
"241",7,0,0.0335,0.0545,0,0.3806,0.6194,"DE"
"242",3,0,0.0342,0.0368,0,0.4817,0.5183,"CE"
"243",8,0,0,0.0657,0,0,1,"E"
"244",3,0,0.0328,0.0457,0,0.4178,0.5822,"CE"
"245",6,0.051,0,0.0258,0.6641,0,0.3359,"AE"
"246",3,0,0.0215,0.057,0,0.2741,0.7259,"CE"
"247",6,0.0304,0,0.0489,0.3836,0,0.6164,"AE"
"248",3,0,0.0259,0.0524,0,0.331,0.669,"CE"
"249",2,0.0363,0,0.0369,0.4958,0,0.5042,"AE"
"250",3,0,0.0313,0.0609,0,0.3397,0.6603,"CE"
"251",7,0,0.0239,0.0334,0,0.4172,0.5828,"DE"
"252",2,0.0304,0,0.0446,0.4052,0,0.5948,"AE"
"253",3,0,0.0285,0.0472,0,0.3764,0.6236,"CE"
"254",3,0,0.0323,0.0466,0,0.4093,0.5907,"CE"
"255",3,0,0.0244,0.033,0,0.4247,0.5753,"CE"
"256",2,0.0392,0,0.0405,0.4921,0,0.5079,"AE"
"257",3,0,0.0217,0.0462,0,0.3192,0.6808,"CE"
"258",3,0,0.0314,0.0389,0,0.4462,0.5538,"CE"
"259",3,0,0.0193,0.0373,0,0.3412,0.6588,"CE"
"260",2,0.0216,0,0.0564,0.2766,0,0.7234,"AE"
"261",3,0,0.0359,0.0546,0,0.3969,0.6031,"CE"
"262",6,0.0422,0,0.0477,0.4695,0,0.5305,"AE"
"263",3,0,0.0336,0.0499,0,0.4026,0.5974,"CE"
"264",7,0,0.0189,0.0423,0,0.3092,0.6908,"DE"
"265",3,0,0.0257,0.0357,0,0.4185,0.5815,"CE"
"266",6,0.0243,0,0.048,0.3356,0,0.6644,"AE"
"267",3,0,0.0265,0.0536,0,0.3313,0.6687,"CE"
"268",6,0.0241,0,0.0551,0.3039,0,0.6961,"AE"
"269",3,0,0.0156,0.0573,0,0.2137,0.7863,"CE"
"270",2,0.0157,0,0.0421,0.2713,0,0.7287,"AE"
"271",3,0,0.0312,0.0429,0,0.4209,0.5791,"CE"
"272",3,0,0.0272,0.0552,0,0.33,0.67,"CE"
"273",2,0.0331,0,0.0495,0.4008,0,0.5992,"AE"
"274",3,0,0.0311,0.0526,0,0.3712,0.6288,"CE"
"275",7,0,0.0374,0.0397,0,0.4848,0.5152,"DE"
"276",2,0.0428,0,0.0406,0.5134,0,0.4866,"AE"
"277",2,0.0331,0,0.036,0.4791,0,0.5209,"AE"
"278",3,0,0.0177,0.059,0,0.2308,0.7692,"CE"
"279",6,0.0354,0,0.0384,0.4798,0,0.5202,"AE"
"280",6,0.0358,0,0.0442,0.4471,0,0.5529,"AE"
"281",3,0,0.0294,0.0447,0,0.3964,0.6036,"CE"
"282",7,0,0.0263,0.0397,0,0.3986,0.6014,"DE"
"283",2,0.0183,0,0.0324,0.3607,0,0.6393,"AE"
"284",2,0.0367,0,0.0472,0.4375,0,0.5625,"AE"
"285",3,0,0.024,0.0431,0,0.3571,0.6429,"CE"
"286",6,0.0391,0,0.0399,0.4952,0,0.5048,"AE"
"287",6,0.0197,0,0.0382,0.3398,0,0.6602,"AE"
"288",6,0.0362,0,0.053,0.4056,0,0.5944,"AE"
"289",3,0,0.0322,0.059,0,0.3533,0.6467,"CE"
"290",3,0,0.0268,0.0598,0,0.3097,0.6903,"CE"
"291",3,0,0.0335,0.0554,0,0.3766,0.6234,"CE"
"292",3,0,0.0249,0.039,0,0.3896,0.6104,"CE"
"293",2,0.0326,0,0.0416,0.4396,0,0.5604,"AE"
"294",3,0,0.0192,0.0567,0,0.2523,0.7477,"CE"
"295",3,0,0.0167,0.0426,0,0.2812,0.7188,"CE"
"296",2,0.051,0,0.0371,0.5789,0,0.4211,"AE"
"297",7,0,0.0383,0.029,0,0.5685,0.4315,"DE"
"298",3,0,0.0137,0.0451,0,0.2328,0.7672,"CE"
"299",3,0,0.0301,0.0598,0,0.3352,0.6648,"CE"
"300",3,0,0.0238,0.0422,0,0.3605,0.6395,"CE"
"301",3,0,0.0236,0.0448,0,0.3453,0.6547,"CE"
"302",4,0,0,0.078,0,0,1,"E"
"303",3,0,0.0196,0.0513,0,0.2769,0.7231,"CE"
"304",2,0.0254,0,0.0483,0.3442,0,0.6558,"AE"
"305",7,0,0.0356,0.0368,0,0.4923,0.5077,"DE"
"306",3,0,0.0238,0.0577,0,0.2921,0.7079,"CE"
"307",3,0,0.0217,0.046,0,0.3205,0.6795,"CE"
"308",7,0,0.043,0.0309,0,0.5814,0.4186,"DE"
"309",2,0.036,0,0.0503,0.4174,0,0.5826,"AE"
"310",7,0,0.0411,0.0401,0,0.5061,0.4939,"DE"
"311",3,0,0.0245,0.0497,0,0.3302,0.6698,"CE"
"312",6,0.0237,0,0.0461,0.3393,0,0.6607,"AE"
"313",2,0.0443,0,0.0435,0.5047,0,0.4953,"AE"
"314",7,0,0.0352,0.0469,0,0.429,0.571,"DE"
"315",7,0,0.0188,0.0539,0,0.2588,0.7412,"DE"
"316",2,0.0325,0,0.0418,0.4368,0,0.5632,"AE"
"317",3,0,0.0249,0.0537,0,0.3164,0.6836,"CE"
"318",3,0,0.0209,0.0581,0,0.2643,0.7357,"CE"
"319",3,0,0.0265,0.0513,0,0.3406,0.6594,"CE"
"320",3,0,0.0342,0.0616,0,0.3571,0.6429,"CE"
"321",7,0,0.0232,0.0433,0,0.3484,0.6516,"DE"
"322",3,0,0.0191,0.053,0,0.2648,0.7352,"CE"
"323",2,0.0432,0,0.0481,0.4733,0,0.5267,"AE"
"324",3,0,0.0236,0.054,0,0.3039,0.6961,"CE"
"325",2,0.0267,0,0.0488,0.3538,0,0.6462,"AE"
"326",3,0,0.0249,0.0563,0,0.3071,0.6929,"CE"
"327",6,0.0249,0,0.0512,0.327,0,0.673,"AE"
"328",3,0,0.0325,0.0567,0,0.3645,0.6355,"CE"
"329",3,0,0.0329,0.0414,0,0.4431,0.5569,"CE"
"330",3,0,0.0274,0.0452,0,0.3776,0.6224,"CE"
"331",3,0,0.0341,0.0532,0,0.3907,0.6093,"CE"
"332",3,0,0.0207,0.0411,0,0.3355,0.6645,"CE"
"333",2,0.028,0,0.0355,0.4408,0,0.5592,"AE"
"334",3,0,0.0248,0.0559,0,0.3072,0.6928,"CE"
"335",6,0.0325,0,0.0471,0.4083,0,0.5917,"AE"
"336",3,0,0.0168,0.0367,0,0.3146,0.6854,"CE"
"337",6,0.0237,0,0.0534,0.3076,0,0.6924,"AE"
"338",2,0.0371,0,0.05,0.4256,0,0.5744,"AE"
"339",2,0.0275,0,0.0438,0.3855,0,0.6145,"AE"
"340",2,0.0424,0,0.0452,0.4839,0,0.5161,"AE"
"341",7,0,0.0252,0.0386,0,0.3951,0.6049,"DE"
"342",3,0,0.0125,0.0407,0,0.2354,0.7646,"CE"
"343",3,0,0.0253,0.0594,0,0.2989,0.7011,"CE"
"344",7,0,0.0315,0.0517,0,0.3782,0.6218,"DE"
"345",3,0,0.036,0.0423,0,0.46,0.54,"CE"
"346",3,0,0.0195,0.0416,0,0.3188,0.6812,"CE"
"347",3,0,0.0291,0.0342,0,0.4593,0.5407,"CE"
"348",7,0,0.0418,0.0293,0,0.5877,0.4123,"DE"
"349",2,0.0402,0,0.0511,0.4406,0,0.5594,"AE"
"350",3,0,0.0314,0.0606,0,0.3418,0.6582,"CE"
"351",6,0.0287,0,0.0438,0.3956,0,0.6044,"AE"
"352",6,0.022,0,0.0485,0.312,0,0.688,"AE"
"353",3,0,0.0275,0.0416,0,0.3981,0.6019,"CE"
"354",3,0,0.0232,0.0454,0,0.338,0.662,"CE"
"355",3,0,0.0244,0.0469,0,0.3421,0.6579,"CE"
"356",3,0,0.0173,0.0409,0,0.297,0.703,"CE"
"357",3,0,0.0312,0.0455,0,0.4067,0.5933,"CE"
"358",7,0,0.0483,0.0341,0,0.5861,0.4139,"DE"
"359",3,0,0.0254,0.044,0,0.3657,0.6343,"CE"
"360",2,0.029,0,0.0493,0.3699,0,0.6301,"AE"
"361",2,0.0223,0,0.0615,0.2663,0,0.7337,"AE"
"362",3,0,0.0149,0.0472,0,0.2393,0.7607,"CE"
"363",7,0,0.0474,0.0427,0,0.5263,0.4737,"DE"
"364",2,0.028,0,0.0513,0.3532,0,0.6468,"AE"
"365",2,0.0426,0,0.0426,0.5001,0,0.4999,"AE"
"366",3,0,0.0274,0.0356,0,0.4347,0.5653,"CE"
"367",6,0.0515,0,0.032,0.6167,0,0.3833,"AE"
"368",3,0,0.0262,0.0428,0,0.3793,0.6207,"CE"
"369",7,0,0.0294,0.0502,0,0.3691,0.6309,"DE"
"370",2,0.03,0,0.0472,0.3891,0,0.6109,"AE"
"371",2,0.0306,0,0.0585,0.3437,0,0.6563,"AE"
"372",2,0.0401,0,0.0388,0.508,0,0.492,"AE"
"373",2,0.043,0,0.0528,0.4488,0,0.5512,"AE"
"374",2,0.0355,0,0.0458,0.4366,0,0.5634,"AE"
"375",3,0,0.031,0.0442,0,0.412,0.588,"CE"
"376",6,0.0297,0,0.0501,0.3721,0,0.6279,"AE"
"377",3,0,0.026,0.032,0,0.4483,0.5517,"CE"
"378",6,0.0253,0,0.0518,0.3284,0,0.6716,"AE"
"379",6,0.0164,0,0.045,0.2668,0,0.7332,"AE"
"380",3,0,0.0329,0.0381,0,0.4632,0.5368,"CE"
"381",3,0,0.0304,0.0413,0,0.4237,0.5763,"CE"
"382",6,0.0327,0,0.0442,0.4253,0,0.5747,"AE"
"383",3,0,0.0242,0.0573,0,0.2974,0.7026,"CE"
"384",3,0,0.021,0.0469,0,0.3095,0.6905,"CE"
"385",3,0,0.0301,0.0363,0,0.4534,0.5466,"CE"
"386",2,0.039,0,0.0468,0.4548,0,0.5452,"AE"
"387",3,0,0.0173,0.0578,0,0.2308,0.7692,"CE"
"388",6,0.0404,0,0.0375,0.5189,0,0.4811,"AE"
"389",2,0.0303,0,0.0452,0.4012,0,0.5988,"AE"
"390",3,0,0.0238,0.0487,0,0.3279,0.6721,"CE"
"391",2,0.0288,0,0.0491,0.3697,0,0.6303,"AE"
"392",2,0.047,0,0.0472,0.4991,0,0.5009,"AE"
"393",6,0.0448,0,0.03,0.5991,0,0.4009,"AE"
"394",3,0,0.0147,0.0571,0,0.2047,0.7953,"CE"
"395",3,0,0.0199,0.0449,0,0.3074,0.6926,"CE"
"396",3,0,0.0182,0.0633,0,0.223,0.777,"CE"
"397",3,0,0.0223,0.0484,0,0.316,0.684,"CE"
"398",6,0.0232,0,0.0509,0.3135,0,0.6865,"AE"
"399",3,0,0.0314,0.061,0,0.3398,0.6602,"CE"
"400",3,0,0.0272,0.0464,0,0.3698,0.6302,"CE"
"401",3,0,0.0251,0.0618,0,0.2889,0.7111,"CE"
"402",2,0.0261,0,0.0416,0.385,0,0.615,"AE"
"403",3,0,0.0198,0.0557,0,0.2624,0.7376,"CE"
"404",3,0,0.0214,0.0431,0,0.3315,0.6685,"CE"
"405",3,0,0.0319,0.0388,0,0.4513,0.5487,"CE"
"406",3,0,0.0362,0.0407,0,0.4708,0.5292,"CE"
"407",3,0,0.0283,0.0464,0,0.379,0.621,"CE"
"408",2,0.0267,0,0.0469,0.3626,0,0.6374,"AE"
"409",3,0,0.028,0.0624,0,0.31,0.69,"CE"
"410",7,0,0.0259,0.0567,0,0.3137,0.6863,"DE"
"411",3,0,0.0334,0.0534,0,0.3844,0.6156,"CE"
"412",7,0,0.0313,0.0324,0,0.4912,0.5088,"DE"
"413",3,0,0.015,0.056,0,0.2107,0.7893,"CE"
"414",2,0.0172,0,0.0593,0.2245,0,0.7755,"AE"
"415",3,0,0.0144,0.0462,0,0.2372,0.7628,"CE"
"416",2,0.0447,0,0.0376,0.543,0,0.457,"AE"
