"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"263",3,0,0.0034,0.0031,0,0.522,0.478,"CE"
"264",2,0.0036,0,0.0024,0.5977,0,0.4023,"AE"
"265",3,0,0.0025,0.0038,0,0.3993,0.6007,"CE"
"266",3,0,0.002,0.0035,0,0.3641,0.6359,"CE"
"267",3,0,0.0024,0.0029,0,0.4473,0.5527,"CE"
"268",3,0,0.0022,0.0036,0,0.3831,0.6169,"CE"
"269",2,0.003,0,0.0028,0.518,0,0.482,"AE"
"270",6,0.005,0,0.0019,0.7204,0,0.2796,"AE"
"271",3,0,0.0018,0.004,0,0.3069,0.6931,"CE"
"272",2,0.0024,0,0.0029,0.453,0,0.547,"AE"
"273",3,0,0.0027,0.0036,0,0.4298,0.5702,"CE"
"274",2,0.0034,0,0.0025,0.5697,0,0.4303,"AE"
"275",3,0,0.0029,0.0038,0,0.4392,0.5608,"CE"
"276",3,0,0.0033,0.0027,0,0.5477,0.4523,"CE"
"277",3,0,0.0026,0.0036,0,0.4214,0.5786,"CE"
"278",3,0,0.0036,0.0036,0,0.5002,0.4998,"CE"
"279",2,0.0038,0,0.0023,0.6264,0,0.3736,"AE"
"280",3,0,0.0019,0.0036,0,0.3479,0.6521,"CE"
"281",3,0,0.0024,0.0031,0,0.4424,0.5576,"CE"
"282",2,0.0034,0,0.0023,0.6019,0,0.3981,"AE"
"283",2,0.0027,0,0.0034,0.4376,0,0.5624,"AE"
"284",2,0.0047,0,0.0025,0.6541,0,0.3459,"AE"
"285",3,0,0.0024,0.0032,0,0.4226,0.5774,"CE"
"286",6,0.0027,0,0.0036,0.4285,0,0.5715,"AE"
"287",3,0,0.0028,0.0038,0,0.4217,0.5783,"CE"
"288",2,0.0022,0,0.0025,0.4682,0,0.5318,"AE"
"289",6,0.0036,0,0.0024,0.6017,0,0.3983,"AE"
"290",6,0.0026,0,0.0038,0.4095,0,0.5905,"AE"
"291",3,0,0.0033,0.0024,0,0.5757,0.4243,"CE"
"292",6,0.0022,0,0.0036,0.3792,0,0.6208,"AE"
"293",6,0.0029,0,0.003,0.4863,0,0.5137,"AE"
"294",6,0.0042,0,0.0022,0.6546,0,0.3454,"AE"
"295",3,0,0.0028,0.0027,0,0.5098,0.4902,"CE"
"296",3,0,0.0019,0.0028,0,0.4057,0.5943,"CE"
"297",2,0.003,0,0.0025,0.5416,0,0.4584,"AE"
"298",3,0,0.0031,0.0033,0,0.4812,0.5188,"CE"
"299",3,0,0.0028,0.0035,0,0.4456,0.5544,"CE"
"300",2,0.0026,0,0.0023,0.5275,0,0.4725,"AE"
"301",3,0,0.0031,0.003,0,0.5148,0.4852,"CE"
"302",3,0,0.002,0.0038,0,0.3462,0.6538,"CE"
"303",2,0.0033,0,0.0029,0.5392,0,0.4608,"AE"
"304",6,0.0036,0,0.0022,0.6168,0,0.3832,"AE"
"305",3,0,0.002,0.0036,0,0.3573,0.6427,"CE"
"306",3,0,0.0021,0.0038,0,0.3569,0.6431,"CE"
"307",2,0.0039,0,0.0023,0.6358,0,0.3642,"AE"
"308",3,0,0.003,0.0029,0,0.5045,0.4955,"CE"
"309",3,0,0.0036,0.0024,0,0.5939,0.4061,"CE"
"310",3,0,0.0027,0.004,0,0.4043,0.5957,"CE"
"311",3,0,0.0025,0.0037,0,0.4056,0.5944,"CE"
"312",2,0.0032,0,0.0028,0.5299,0,0.4701,"AE"
"313",3,0,0.0016,0.0043,0,0.276,0.724,"CE"
"314",2,0.0035,0,0.0025,0.585,0,0.415,"AE"
"315",3,0,0.0032,0.0033,0,0.4961,0.5039,"CE"
"316",3,0,0.0018,0.0035,0,0.3432,0.6568,"CE"
"317",3,0,0.0021,0.0039,0,0.35,0.65,"CE"
"318",2,0.0016,0,0.0035,0.3126,0,0.6874,"AE"
"319",2,0.0038,0,0.0031,0.5558,0,0.4442,"AE"
"320",3,0,0.0019,0.0034,0,0.3553,0.6447,"CE"
"321",3,0,0.0021,0.0038,0,0.3612,0.6388,"CE"
"322",3,0,0.0032,0.0042,0,0.4328,0.5672,"CE"
"323",3,0,0.0025,0.0033,0,0.4264,0.5736,"CE"
"324",2,0.0024,0,0.0037,0.395,0,0.605,"AE"
"325",3,0,0.0024,0.0039,0,0.3832,0.6168,"CE"
"326",3,0,0.0023,0.0035,0,0.3946,0.6054,"CE"
"327",2,0.0029,0,0.0031,0.4853,0,0.5147,"AE"
"328",3,0,0.0018,0.0033,0,0.354,0.646,"CE"
"329",3,0,0.0027,0.0039,0,0.4088,0.5912,"CE"
"330",3,0,0.0026,0.0037,0,0.4072,0.5928,"CE"
"331",3,0,0.0029,0.0031,0,0.4775,0.5225,"CE"
"332",6,0.0029,0,0.0023,0.5501,0,0.4499,"AE"
"333",3,0,0.0021,0.0041,0,0.3447,0.6553,"CE"
"334",3,0,0.0033,0.0037,0,0.4743,0.5257,"CE"
"335",3,0,0.0021,0.0042,0,0.3348,0.6652,"CE"
"336",2,0.0033,0,0.0033,0.4947,0,0.5053,"AE"
"337",6,0.003,0,0.0036,0.4517,0,0.5483,"AE"
"338",2,0.0041,0,0.0026,0.6132,0,0.3868,"AE"
"339",3,0,0.0028,0.0027,0,0.512,0.488,"CE"
"340",2,0.0041,0,0.0024,0.634,0,0.366,"AE"
"341",3,0,0.0019,0.0037,0,0.339,0.661,"CE"
"342",3,0,0.0021,0.0039,0,0.3453,0.6547,"CE"
"343",3,0,0.0019,0.0042,0,0.3172,0.6828,"CE"
"344",3,0,0.0036,0.0034,0,0.514,0.486,"CE"
"345",3,0,0.003,0.0035,0,0.461,0.539,"CE"
"346",2,0.0024,0,0.0027,0.476,0,0.524,"AE"
"347",3,0,0.0026,0.003,0,0.4653,0.5347,"CE"
"348",3,0,0.0022,0.0038,0,0.3619,0.6381,"CE"
"349",3,0,0.0016,0.0036,0,0.3063,0.6937,"CE"
"350",3,0,0.0023,0.0041,0,0.3571,0.6429,"CE"
"351",2,0.0048,0,0.0021,0.6887,0,0.3113,"AE"
"352",3,0,0.0031,0.004,0,0.4374,0.5626,"CE"
"353",2,0.0018,0,0.0029,0.3853,0,0.6147,"AE"
"354",3,0,0.0038,0.003,0,0.5602,0.4398,"CE"
"355",2,0.0049,0,0.0024,0.672,0,0.328,"AE"
"356",3,0,0.0014,0.0036,0,0.2815,0.7185,"CE"
"357",2,0.0039,0,0.0028,0.5783,0,0.4217,"AE"
"358",3,0,0.0027,0.0032,0,0.4555,0.5445,"CE"
"359",2,0.0041,0,0.0025,0.6159,0,0.3841,"AE"
"360",3,0,0.0023,0.0037,0,0.3825,0.6175,"CE"
"361",6,0.0031,0,0.0027,0.541,0,0.459,"AE"
"362",3,0,0.0013,0.0032,0,0.2905,0.7095,"CE"
"363",7,0,0.0031,0.0028,0,0.526,0.474,"DE"
"364",3,0,0.002,0.0043,0,0.3218,0.6782,"CE"
"365",3,0,0.0024,0.0036,0,0.3956,0.6044,"CE"
"366",2,0.0037,0,0.0024,0.6061,0,0.3939,"AE"
"367",2,0.0035,0,0.0027,0.5605,0,0.4395,"AE"
"368",6,0.0042,0,0.0023,0.6503,0,0.3497,"AE"
"369",2,0.0031,0,0.0031,0.5049,0,0.4951,"AE"
"370",2,0.0027,0,0.0022,0.5525,0,0.4475,"AE"
"371",3,0,0.0023,0.0032,0,0.4183,0.5817,"CE"
"372",2,0.003,0,0.0034,0.4674,0,0.5326,"AE"
"373",2,0.003,0,0.0027,0.5291,0,0.4709,"AE"
"374",3,0,0.0019,0.0036,0,0.3495,0.6505,"CE"
"375",6,0.0041,0,0.0019,0.6791,0,0.3209,"AE"
"376",6,0.0033,0,0.0029,0.531,0,0.469,"AE"
"377",3,0,0.0031,0.0032,0,0.4919,0.5081,"CE"
"378",3,0,0.003,0.0032,0,0.4876,0.5124,"CE"
"379",3,0,0.0025,0.0023,0,0.5218,0.4782,"CE"
"380",3,0,0.0023,0.0032,0,0.417,0.583,"CE"
"381",2,0.0027,0,0.0027,0.5,0,0.5,"AE"
"382",2,0.0043,0,0.0021,0.6707,0,0.3293,"AE"
"383",3,0,0.0032,0.0035,0,0.4729,0.5271,"CE"
"384",3,0,0.0033,0.0034,0,0.489,0.511,"CE"
"385",6,0.0028,0,0.0039,0.418,0,0.582,"AE"
"386",3,0,0.0035,0.0033,0,0.5169,0.4831,"CE"
"387",3,0,0.0022,0.0039,0,0.3547,0.6453,"CE"
"388",3,0,0.0024,0.0034,0,0.4196,0.5804,"CE"
"389",3,0,0.0032,0.0038,0,0.4565,0.5435,"CE"
"390",2,0.0038,0,0.0034,0.5293,0,0.4707,"AE"
"391",2,0.0037,0,0.0028,0.5661,0,0.4339,"AE"
"392",3,0,0.0031,0.0035,0,0.4693,0.5307,"CE"
"393",2,0.0026,0,0.0034,0.436,0,0.564,"AE"
"394",3,0,0.003,0.0024,0,0.5528,0.4472,"CE"
"395",2,0.0019,0,0.0035,0.3471,0,0.6529,"AE"
"396",3,0,0.0029,0.0024,0,0.5464,0.4536,"CE"
"397",3,0,0.0016,0.0036,0,0.3019,0.6981,"CE"
"398",3,0,0.0024,0.0038,0,0.3865,0.6135,"CE"
"399",2,0.0036,0,0.0034,0.5182,0,0.4818,"AE"
"400",2,0.0032,0,0.0027,0.5437,0,0.4563,"AE"
"401",3,0,0.0018,0.0035,0,0.3384,0.6616,"CE"
"402",2,0.0048,0,0.0021,0.6946,0,0.3054,"AE"
"403",2,0.0033,0,0.0029,0.5356,0,0.4644,"AE"
"404",3,0,0.0031,0.0036,0,0.47,0.53,"CE"
"405",2,0.0044,0,0.0021,0.6813,0,0.3187,"AE"
"406",3,0,0.0017,0.0031,0,0.3559,0.6441,"CE"
"407",2,0.0037,0,0.0024,0.6055,0,0.3945,"AE"
"408",2,0.0043,0,0.0023,0.6498,0,0.3502,"AE"
"409",3,0,0.0021,0.0037,0,0.3565,0.6435,"CE"
"410",3,0,0.0025,0.0034,0,0.4306,0.5694,"CE"
"411",3,0,0.0019,0.0035,0,0.3486,0.6514,"CE"
"412",3,0,0.003,0.0036,0,0.4534,0.5466,"CE"
"413",3,0,0.0024,0.0037,0,0.4008,0.5992,"CE"
"414",3,0,0.003,0.0032,0,0.4846,0.5154,"CE"
"415",3,0,0.0022,0.0038,0,0.3637,0.6363,"CE"
