"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"52",7,0,0.0027,0.004,0,0.4044,0.5956,"DE"
"53",6,0.0021,0,0.0043,0.3309,0,0.6691,"AE"
"54",7,0,0.003,0.003,0,0.4963,0.5037,"DE"
"55",4,0,0,0.0057,0,0,1,"E"
"56",7,0,0.0029,0.0035,0,0.4501,0.5499,"DE"
"57",8,0,0,0.0051,0,0,1,"E"
"58",2,0.0026,0,0.0033,0.4421,0,0.5579,"AE"
"59",2,0.0024,0,0.0041,0.3741,0,0.6259,"AE"
"60",3,0,0.0022,0.0037,0,0.3728,0.6272,"CE"
"61",7,0,0.0039,0.0029,0,0.5781,0.4219,"DE"
"62",7,0,0.002,0.0034,0,0.376,0.624,"DE"
"63",7,0,0.0023,0.0037,0,0.3874,0.6126,"DE"
"64",8,0,0,0.0062,0,0,1,"E"
"65",7,0,0.002,0.0042,0,0.3196,0.6804,"DE"
"66",8,0,0,0.0054,0,0,1,"E"
"67",8,0,0,0.006,0,0,1,"E"
"68",7,0,0.0029,0.0038,0,0.4293,0.5707,"DE"
"69",3,0,0.002,0.0038,0,0.3424,0.6576,"CE"
"70",7,0,0.0017,0.0038,0,0.3114,0.6886,"DE"
"71",4,0,0,0.0055,0,0,1,"E"
"72",7,0,0.0022,0.0037,0,0.3765,0.6235,"DE"
"73",7,0,0.0026,0.0044,0,0.3752,0.6248,"DE"
"74",7,0,0.0025,0.0038,0,0.3946,0.6054,"DE"
"75",8,0,0,0.0055,0,0,1,"E"
"76",6,0.0015,0,0.0045,0.2535,0,0.7465,"AE"
"77",7,0,0.0034,0.0034,0,0.5009,0.4991,"DE"
"78",7,0,0.0024,0.0036,0,0.4026,0.5974,"DE"
"79",7,0,0.0021,0.0038,0,0.3575,0.6425,"DE"
"80",7,0,0.0022,0.0042,0,0.3428,0.6572,"DE"
"81",6,0.0024,0,0.0031,0.429,0,0.571,"AE"
"82",8,0,0,0.0051,0,0,1,"E"
"83",7,0,0.0031,0.0032,0,0.4912,0.5088,"DE"
"84",7,0,0.0035,0.0033,0,0.5096,0.4904,"DE"
"85",8,0,0,0.0056,0,0,1,"E"
"86",7,0,0.0026,0.0038,0,0.4088,0.5912,"DE"
"87",7,0,0.0018,0.0041,0,0.3113,0.6887,"DE"
"88",6,0.0017,0,0.0043,0.2799,0,0.7201,"AE"
"89",7,0,0.0018,0.0036,0,0.3321,0.6679,"DE"
"90",8,0,0,0.0053,0,0,1,"E"
"91",7,0,0.0036,0.0026,0,0.5764,0.4236,"DE"
"92",6,0.0023,0,0.0045,0.3442,0,0.6558,"AE"
"93",7,0,0.0027,0.0033,0,0.4449,0.5551,"DE"
"94",6,0.0026,0,0.0034,0.4319,0,0.5681,"AE"
"95",2,0.0019,0,0.0036,0.3444,0,0.6556,"AE"
"96",7,0,0.0026,0.0035,0,0.4239,0.5761,"DE"
"97",7,0,0.0027,0.003,0,0.4704,0.5296,"DE"
"98",2,0.0029,0,0.0035,0.45,0,0.55,"AE"
"99",2,0.0021,0,0.004,0.3427,0,0.6573,"AE"
"100",7,0,0.0033,0.0034,0,0.4938,0.5062,"DE"
"101",7,0,0.002,0.004,0,0.3386,0.6614,"DE"
"102",7,0,0.0029,0.003,0,0.4966,0.5034,"DE"
"103",7,0,0.0032,0.003,0,0.5167,0.4833,"DE"
"104",6,0.0024,0,0.0036,0.4024,0,0.5976,"AE"
"105",7,0,0.0018,0.004,0,0.3135,0.6865,"DE"
"106",3,0,0.0015,0.0043,0,0.2578,0.7422,"CE"
"107",7,0,0.0027,0.0031,0,0.4608,0.5392,"DE"
"108",8,0,0,0.0056,0,0,1,"E"
"109",7,0,0.0023,0.0032,0,0.4192,0.5808,"DE"
"110",7,0,0.0025,0.0038,0,0.3988,0.6012,"DE"
"111",7,0,0.0027,0.003,0,0.4684,0.5316,"DE"
"112",8,0,0,0.0059,0,0,1,"E"
"113",7,0,0.0024,0.0036,0,0.3991,0.6009,"DE"
"114",7,0,0.0024,0.0039,0,0.3788,0.6212,"DE"
"115",7,0,0.0023,0.0042,0,0.3565,0.6435,"DE"
"116",7,0,0.0034,0.0031,0,0.5279,0.4721,"DE"
"117",7,0,0.002,0.0043,0,0.3164,0.6836,"DE"
"118",6,0.0019,0,0.0036,0.3489,0,0.6511,"AE"
"119",7,0,0.0022,0.0044,0,0.3369,0.6631,"DE"
"120",7,0,0.0028,0.0032,0,0.4633,0.5367,"DE"
"121",7,0,0.0022,0.004,0,0.3582,0.6418,"DE"
"122",6,0.003,0,0.0032,0.4794,0,0.5206,"AE"
"123",7,0,0.0029,0.0037,0,0.4397,0.5603,"DE"
"124",6,0.0018,0,0.0045,0.2911,0,0.7089,"AE"
"125",7,0,0.0027,0.0033,0,0.448,0.552,"DE"
"126",7,0,0.0026,0.0037,0,0.4147,0.5853,"DE"
"127",2,0.0022,0,0.004,0.3577,0,0.6423,"AE"
"128",7,0,0.0033,0.0036,0,0.4824,0.5176,"DE"
"129",6,0.0028,0,0.0033,0.456,0,0.544,"AE"
"130",8,0,0,0.0065,0,0,1,"E"
"131",7,0,0.0024,0.0036,0,0.3984,0.6016,"DE"
"132",2,0.0019,0,0.004,0.3217,0,0.6783,"AE"
"133",8,0,0,0.0056,0,0,1,"E"
"134",4,0,0,0.0056,0,0,1,"E"
"135",8,0,0,0.0058,0,0,1,"E"
"136",6,0.0023,0,0.0036,0.386,0,0.614,"AE"
"137",7,0,0.0023,0.0042,0,0.3549,0.6451,"DE"
"138",7,0,0.0022,0.003,0,0.4317,0.5683,"DE"
"139",7,0,0.0019,0.0036,0,0.3453,0.6547,"DE"
"140",7,0,0.002,0.004,0,0.3292,0.6708,"DE"
"141",7,0,0.002,0.0039,0,0.3391,0.6609,"DE"
"142",3,0,0.0013,0.0048,0,0.2115,0.7885,"CE"
"143",7,0,0.0031,0.0027,0,0.5321,0.4679,"DE"
"144",6,0.0024,0,0.0037,0.3916,0,0.6084,"AE"
"145",7,0,0.0029,0.0035,0,0.4487,0.5513,"DE"
"146",8,0,0,0.0053,0,0,1,"E"
"147",7,0,0.0025,0.0037,0,0.4,0.6,"DE"
"148",7,0,0.0021,0.0032,0,0.3958,0.6042,"DE"
"149",8,0,0,0.0058,0,0,1,"E"
"150",6,0.0019,0,0.0037,0.3358,0,0.6642,"AE"
"151",7,0,0.0029,0.0033,0,0.4681,0.5319,"DE"
"152",7,0,0.0027,0.0031,0,0.4731,0.5269,"DE"
"153",7,0,0.0034,0.003,0,0.5359,0.4641,"DE"
"154",7,0,0.0028,0.0036,0,0.4373,0.5627,"DE"
"155",7,0,0.0021,0.0042,0,0.3312,0.6688,"DE"
"156",7,0,0.0029,0.0026,0,0.5296,0.4704,"DE"
"157",7,0,0.0018,0.004,0,0.3162,0.6838,"DE"
"158",7,0,0.0022,0.0037,0,0.3743,0.6257,"DE"
"159",7,0,0.0033,0.0029,0,0.5356,0.4644,"DE"
"160",7,0,0.0026,0.0037,0,0.4112,0.5888,"DE"
"161",7,0,0.0023,0.0033,0,0.4155,0.5845,"DE"
"162",7,0,0.0032,0.0035,0,0.4768,0.5232,"DE"
"163",7,0,0.0027,0.0036,0,0.4333,0.5667,"DE"
"164",7,0,0.002,0.0036,0,0.3603,0.6397,"DE"
"165",7,0,0.0024,0.004,0,0.3753,0.6247,"DE"
"166",8,0,0,0.0053,0,0,1,"E"
"167",7,0,0.0024,0.0039,0,0.3789,0.6211,"DE"
"168",7,0,0.0027,0.0037,0,0.4184,0.5816,"DE"
"169",7,0,0.0021,0.0039,0,0.3477,0.6523,"DE"
"170",8,0,0,0.0059,0,0,1,"E"
"171",7,0,0.002,0.0044,0,0.3134,0.6866,"DE"
"172",8,0,0,0.0057,0,0,1,"E"
"173",8,0,0,0.0057,0,0,1,"E"
"174",8,0,0,0.0061,0,0,1,"E"
"175",8,0,0,0.0058,0,0,1,"E"
"176",7,0,0.0034,0.0035,0,0.4954,0.5046,"DE"
"177",6,0.0023,0,0.0046,0.3387,0,0.6613,"AE"
"178",7,0,0.0025,0.0035,0,0.4159,0.5841,"DE"
"179",7,0,0.0031,0.0027,0,0.5341,0.4659,"DE"
"180",4,0,0,0.005,0,0,1,"E"
"181",7,0,0.0018,0.0044,0,0.2951,0.7049,"DE"
"182",2,0.0014,0,0.0041,0.2582,0,0.7418,"AE"
"183",7,0,0.0022,0.0042,0,0.3442,0.6558,"DE"
"184",8,0,0,0.006,0,0,1,"E"
"185",7,0,0.0014,0.004,0,0.2613,0.7387,"DE"
"186",7,0,0.0027,0.0036,0,0.4328,0.5672,"DE"
"187",8,0,0,0.006,0,0,1,"E"
"188",7,0,0.0019,0.0039,0,0.3282,0.6718,"DE"
"189",7,0,0.002,0.0044,0,0.3093,0.6907,"DE"
"190",7,0,0.003,0.0036,0,0.4488,0.5512,"DE"
"191",2,0.0025,0,0.0035,0.4182,0,0.5818,"AE"
"192",7,0,0.0017,0.0044,0,0.2768,0.7232,"DE"
"193",7,0,0.0018,0.0044,0,0.2878,0.7122,"DE"
"194",6,0.0026,0,0.0037,0.4095,0,0.5905,"AE"
"195",2,0.002,0,0.0036,0.357,0,0.643,"AE"
"196",7,0,0.002,0.0038,0,0.3416,0.6584,"DE"
"197",8,0,0,0.0053,0,0,1,"E"
"198",8,0,0,0.0061,0,0,1,"E"
"199",7,0,0.0022,0.0042,0,0.3453,0.6547,"DE"
"200",7,0,0.0026,0.0034,0,0.4276,0.5724,"DE"
"201",7,0,0.0023,0.0036,0,0.3861,0.6139,"DE"
"202",6,0.0018,0,0.004,0.3142,0,0.6858,"AE"
"203",8,0,0,0.0064,0,0,1,"E"
"204",7,0,0.0026,0.0034,0,0.4301,0.5699,"DE"
"205",7,0,0.0023,0.0033,0,0.4094,0.5906,"DE"
"206",7,0,0.0024,0.0042,0,0.3579,0.6421,"DE"
"207",8,0,0,0.0058,0,0,1,"E"
"208",6,0.0016,0,0.0041,0.2832,0,0.7168,"AE"
"209",7,0,0.0034,0.0027,0,0.55,0.45,"DE"
"210",8,0,0,0.006,0,0,1,"E"
"211",6,0.002,0,0.0039,0.3377,0,0.6623,"AE"
"212",7,0,0.0022,0.0041,0,0.3468,0.6532,"DE"
"213",7,0,0.0018,0.0042,0,0.3069,0.6931,"DE"
"214",7,0,0.0021,0.0043,0,0.3283,0.6717,"DE"
"215",7,0,0.0023,0.0038,0,0.3725,0.6275,"DE"
"216",2,0.0024,0,0.0033,0.4134,0,0.5866,"AE"
"217",7,0,0.0024,0.0041,0,0.3634,0.6366,"DE"
"218",7,0,0.0022,0.0041,0,0.3484,0.6516,"DE"
"219",7,0,0.003,0.0037,0,0.4544,0.5456,"DE"
"220",7,0,0.0025,0.0044,0,0.3652,0.6348,"DE"
"221",7,0,0.0026,0.0033,0,0.4481,0.5519,"DE"
"222",8,0,0,0.0057,0,0,1,"E"
"223",7,0,0.0026,0.0037,0,0.416,0.584,"DE"
"224",8,0,0,0.0056,0,0,1,"E"
"225",8,0,0,0.0054,0,0,1,"E"
"226",7,0,0.0023,0.0035,0,0.3959,0.6041,"DE"
"227",7,0,0.0027,0.0038,0,0.4181,0.5819,"DE"
"228",7,0,0.0022,0.0041,0,0.3459,0.6541,"DE"
"229",7,0,0.0023,0.0043,0,0.3454,0.6546,"DE"
"230",2,0.0021,0,0.0045,0.3158,0,0.6842,"AE"
"231",4,0,0,0.0054,0,0,1,"E"
"232",8,0,0,0.0062,0,0,1,"E"
"233",7,0,0.0024,0.0039,0,0.381,0.619,"DE"
"234",7,0,0.0033,0.0035,0,0.4844,0.5156,"DE"
"235",8,0,0,0.0052,0,0,1,"E"
"236",7,0,0.0031,0.0031,0,0.498,0.502,"DE"
"237",8,0,0,0.0055,0,0,1,"E"
"238",3,0,0.0014,0.0046,0,0.2393,0.7607,"CE"
"239",8,0,0,0.0061,0,0,1,"E"
"240",2,0.0016,0,0.0046,0.2581,0,0.7419,"AE"
"241",7,0,0.0022,0.0041,0,0.348,0.652,"DE"
"242",7,0,0.0027,0.0037,0,0.4276,0.5724,"DE"
"243",8,0,0,0.0062,0,0,1,"E"
"244",7,0,0.0024,0.0033,0,0.4185,0.5815,"DE"
"245",7,0,0.0029,0.0031,0,0.4774,0.5226,"DE"
"246",7,0,0.0032,0.0027,0,0.5424,0.4576,"DE"
"247",6,0.0023,0,0.0037,0.3815,0,0.6185,"AE"
"248",7,0,0.0025,0.0038,0,0.3948,0.6052,"DE"
"249",7,0,0.0022,0.0041,0,0.3511,0.6489,"DE"
"250",7,0,0.0026,0.0039,0,0.3964,0.6036,"DE"
"251",3,0,0.0012,0.0046,0,0.2061,0.7939,"CE"
"252",8,0,0,0.0051,0,0,1,"E"
"253",7,0,0.0026,0.0034,0,0.4321,0.5679,"DE"
"254",2,0.0019,0,0.0039,0.3303,0,0.6697,"AE"
"255",7,0,0.0027,0.0031,0,0.4644,0.5356,"DE"
"256",7,0,0.0034,0.003,0,0.5339,0.4661,"DE"
"257",7,0,0.0019,0.0042,0,0.3106,0.6894,"DE"
"258",8,0,0,0.0059,0,0,1,"E"
"259",8,0,0,0.0065,0,0,1,"E"
"260",6,0.0024,0,0.0038,0.3907,0,0.6093,"AE"
"261",7,0,0.0026,0.0036,0,0.417,0.583,"DE"
"262",7,0,0.0026,0.0033,0,0.4412,0.5588,"DE"
"263",7,0,0.0026,0.0031,0,0.4618,0.5382,"DE"
"264",7,0,0.0025,0.0037,0,0.4086,0.5914,"DE"
"265",8,0,0,0.0054,0,0,1,"E"
"266",8,0,0,0.0058,0,0,1,"E"
"267",8,0,0,0.006,0,0,1,"E"
"268",4,0,0,0.0048,0,0,1,"E"
"269",4,0,0,0.0054,0,0,1,"E"
"270",6,0.0026,0,0.0027,0.4922,0,0.5078,"AE"
"271",7,0,0.0029,0.0037,0,0.4373,0.5627,"DE"
"272",8,0,0,0.0063,0,0,1,"E"
"273",8,0,0,0.006,0,0,1,"E"
"274",7,0,0.0033,0.0025,0,0.5724,0.4276,"DE"
"275",7,0,0.0026,0.0033,0,0.4381,0.5619,"DE"
"276",7,0,0.0023,0.0038,0,0.3752,0.6248,"DE"
"277",7,0,0.0021,0.0034,0,0.3878,0.6122,"DE"
"278",2,0.0025,0,0.0033,0.4264,0,0.5736,"AE"
"279",7,0,0.0023,0.004,0,0.359,0.641,"DE"
"280",7,0,0.0024,0.0038,0,0.3902,0.6098,"DE"
"281",8,0,0,0.0055,0,0,1,"E"
"282",8,0,0,0.0056,0,0,1,"E"
"283",7,0,0.0021,0.0038,0,0.353,0.647,"DE"
"284",2,0.0024,0,0.0033,0.4217,0,0.5783,"AE"
"285",7,0,0.0023,0.0037,0,0.3865,0.6135,"DE"
"286",7,0,0.0019,0.0045,0,0.3016,0.6984,"DE"
"287",2,0.0016,0,0.0039,0.292,0,0.708,"AE"
"288",7,0,0.0037,0.0027,0,0.5781,0.4219,"DE"
"289",7,0,0.0022,0.0038,0,0.3747,0.6253,"DE"
"290",6,0.0013,0,0.0041,0.2449,0,0.7551,"AE"
"291",7,0,0.0027,0.0035,0,0.4312,0.5688,"DE"
"292",7,0,0.0018,0.0043,0,0.2939,0.7061,"DE"
"293",7,0,0.0036,0.0026,0,0.5793,0.4207,"DE"
"294",7,0,0.003,0.0037,0,0.4502,0.5498,"DE"
"295",7,0,0.0019,0.0045,0,0.3033,0.6967,"DE"
"296",7,0,0.0025,0.0032,0,0.4335,0.5665,"DE"
"297",7,0,0.0026,0.0037,0,0.4127,0.5873,"DE"
"298",7,0,0.0022,0.0028,0,0.4416,0.5584,"DE"
"299",7,0,0.0021,0.004,0,0.3499,0.6501,"DE"
"300",6,0.0026,0,0.0038,0.4059,0,0.5941,"AE"
"301",7,0,0.0024,0.0035,0,0.4077,0.5923,"DE"
"302",7,0,0.0023,0.0032,0,0.4169,0.5831,"DE"
"303",7,0,0.0022,0.0038,0,0.3645,0.6355,"DE"
"304",7,0,0.0024,0.0034,0,0.4206,0.5794,"DE"
"305",7,0,0.0024,0.0035,0,0.403,0.597,"DE"
"306",2,0.0026,0,0.0035,0.4236,0,0.5764,"AE"
"307",7,0,0.002,0.0044,0,0.3114,0.6886,"DE"
"308",6,0.0015,0,0.004,0.2769,0,0.7231,"AE"
"309",7,0,0.0016,0.004,0,0.2887,0.7113,"DE"
"310",3,0,0.0013,0.0043,0,0.232,0.768,"CE"
"311",7,0,0.0019,0.0043,0,0.3071,0.6929,"DE"
"312",7,0,0.0021,0.0031,0,0.4026,0.5974,"DE"
"313",8,0,0,0.0058,0,0,1,"E"
"314",7,0,0.0017,0.0041,0,0.2994,0.7006,"DE"
"315",8,0,0,0.0055,0,0,1,"E"
"316",8,0,0,0.0056,0,0,1,"E"
"317",8,0,0,0.006,0,0,1,"E"
"318",7,0,0.0034,0.0034,0,0.4999,0.5001,"DE"
"319",7,0,0.0026,0.0028,0,0.4858,0.5142,"DE"
"320",8,0,0,0.0058,0,0,1,"E"
"321",6,0.0031,0,0.0031,0.5016,0,0.4984,"AE"
"322",7,0,0.0027,0.0032,0,0.4581,0.5419,"DE"
"323",7,0,0.0022,0.004,0,0.3553,0.6447,"DE"
"324",7,0,0.0029,0.0038,0,0.4325,0.5675,"DE"
"325",8,0,0,0.0056,0,0,1,"E"
"326",6,0.0022,0,0.0036,0.3724,0,0.6276,"AE"
"327",8,0,0,0.0054,0,0,1,"E"
"328",7,0,0.0025,0.0039,0,0.3942,0.6058,"DE"
"329",6,0.0026,0,0.004,0.3947,0,0.6053,"AE"
"330",7,0,0.0021,0.0038,0,0.3534,0.6466,"DE"
"331",3,0,0.0019,0.0042,0,0.3124,0.6876,"CE"
"332",7,0,0.0022,0.0039,0,0.3635,0.6365,"DE"
"333",7,0,0.0024,0.0042,0,0.3678,0.6322,"DE"
"334",3,0,0.0011,0.0044,0,0.2017,0.7983,"CE"
"335",8,0,0,0.0064,0,0,1,"E"
"336",7,0,0.003,0.0033,0,0.4743,0.5257,"DE"
"337",8,0,0,0.0057,0,0,1,"E"
"338",4,0,0,0.0052,0,0,1,"E"
"339",7,0,0.0017,0.0045,0,0.2786,0.7214,"DE"
"340",7,0,0.0032,0.0028,0,0.5374,0.4626,"DE"
"341",7,0,0.0029,0.0031,0,0.4875,0.5125,"DE"
"342",7,0,0.0024,0.0043,0,0.3554,0.6446,"DE"
"343",7,0,0.0023,0.0035,0,0.3975,0.6025,"DE"
"344",7,0,0.0042,0.0023,0,0.6439,0.3561,"DE"
"345",7,0,0.0021,0.0044,0,0.3168,0.6832,"DE"
"346",7,0,0.0023,0.0037,0,0.3816,0.6184,"DE"
"347",6,0.0021,0,0.0045,0.3133,0,0.6867,"AE"
"348",8,0,0,0.0052,0,0,1,"E"
"349",6,0.0015,0,0.0041,0.2706,0,0.7294,"AE"
"350",7,0,0.0024,0.0037,0,0.397,0.603,"DE"
"351",8,0,0,0.0063,0,0,1,"E"
"352",7,0,0.0036,0.0023,0,0.61,0.39,"DE"
"353",7,0,0.0036,0.0029,0,0.5572,0.4428,"DE"
"354",7,0,0.0026,0.004,0,0.3923,0.6077,"DE"
"355",7,0,0.002,0.0038,0,0.3421,0.6579,"DE"
"356",7,0,0.0028,0.0032,0,0.4688,0.5312,"DE"
"357",3,0,0.0012,0.0034,0,0.2654,0.7346,"CE"
"358",6,0.0021,0,0.0039,0.3543,0,0.6457,"AE"
"359",7,0,0.0021,0.0033,0,0.3906,0.6094,"DE"
"360",7,0,0.0027,0.0035,0,0.4284,0.5716,"DE"
"361",8,0,0,0.0056,0,0,1,"E"
"362",2,0.0019,0,0.0034,0.3573,0,0.6427,"AE"
"363",7,0,0.0026,0.004,0,0.3923,0.6077,"DE"
"364",6,0.0026,0,0.0038,0.409,0,0.591,"AE"
"365",8,0,0,0.006,0,0,1,"E"
"366",2,0.0017,0,0.004,0.2939,0,0.7061,"AE"
"367",2,0.0019,0,0.0035,0.3558,0,0.6442,"AE"
"368",7,0,0.003,0.0037,0,0.4497,0.5503,"DE"
"369",7,0,0.0022,0.0037,0,0.3664,0.6336,"DE"
"370",8,0,0,0.0062,0,0,1,"E"
"371",7,0,0.0034,0.0024,0,0.5852,0.4148,"DE"
"372",7,0,0.0027,0.0033,0,0.4493,0.5507,"DE"
"373",7,0,0.0029,0.0033,0,0.4669,0.5331,"DE"
"374",7,0,0.0031,0.0037,0,0.4609,0.5391,"DE"
"375",7,0,0.003,0.0031,0,0.4938,0.5062,"DE"
"376",7,0,0.0023,0.0036,0,0.3911,0.6089,"DE"
"377",7,0,0.0026,0.0035,0,0.4291,0.5709,"DE"
"378",7,0,0.0017,0.0044,0,0.2787,0.7213,"DE"
"379",8,0,0,0.0058,0,0,1,"E"
"380",8,0,0,0.0049,0,0,1,"E"
"381",2,0.0019,0,0.004,0.3231,0,0.6769,"AE"
"382",7,0,0.0027,0.0039,0,0.4113,0.5887,"DE"
"383",7,0,0.0019,0.0037,0,0.3406,0.6594,"DE"
"384",7,0,0.0021,0.0044,0,0.321,0.679,"DE"
"385",7,0,0.0024,0.0034,0,0.4098,0.5902,"DE"
"386",4,0,0,0.0053,0,0,1,"E"
"387",7,0,0.0022,0.0038,0,0.3631,0.6369,"DE"
"388",7,0,0.0028,0.0035,0,0.4417,0.5583,"DE"
"389",8,0,0,0.0055,0,0,1,"E"
"390",7,0,0.0023,0.0038,0,0.3764,0.6236,"DE"
"391",7,0,0.0027,0.0034,0,0.4424,0.5576,"DE"
"392",2,0.0016,0,0.004,0.2903,0,0.7097,"AE"
"393",7,0,0.0022,0.0038,0,0.3686,0.6314,"DE"
"394",7,0,0.0022,0.0038,0,0.3681,0.6319,"DE"
"395",8,0,0,0.0059,0,0,1,"E"
"396",4,0,0,0.0061,0,0,1,"E"
"397",7,0,0.002,0.0032,0,0.3837,0.6163,"DE"
"398",7,0,0.0027,0.0028,0,0.4875,0.5125,"DE"
"399",7,0,0.0031,0.003,0,0.5143,0.4857,"DE"
"400",7,0,0.0026,0.0035,0,0.4237,0.5763,"DE"
"401",7,0,0.0017,0.0033,0,0.3372,0.6628,"DE"
"402",7,0,0.0021,0.0038,0,0.3561,0.6439,"DE"
"403",7,0,0.0029,0.0041,0,0.4104,0.5896,"DE"
"404",7,0,0.0029,0.0027,0,0.5167,0.4833,"DE"
"405",7,0,0.0022,0.0039,0,0.364,0.636,"DE"
"406",2,0.0017,0,0.0039,0.3043,0,0.6957,"AE"
"407",7,0,0.0029,0.0037,0,0.4393,0.5607,"DE"
"408",7,0,0.0023,0.0035,0,0.4023,0.5977,"DE"
"409",8,0,0,0.0063,0,0,1,"E"
"410",7,0,0.0028,0.0024,0,0.5402,0.4598,"DE"
"411",7,0,0.0027,0.0027,0,0.5018,0.4982,"DE"
"412",7,0,0.0021,0.0038,0,0.3556,0.6444,"DE"
"413",8,0,0,0.0057,0,0,1,"E"
"414",7,0,0.0031,0.0031,0,0.4969,0.5031,"DE"
"415",6,0.0018,0,0.0041,0.3097,0,0.6903,"AE"
"416",7,0,0.0027,0.0034,0,0.4461,0.5539,"DE"
"417",8,0,0,0.0055,0,0,1,"E"
"418",7,0,0.0019,0.0039,0,0.322,0.678,"DE"
"419",4,0,0,0.0057,0,0,1,"E"
"420",8,0,0,0.0063,0,0,1,"E"
"421",7,0,0.0023,0.0035,0,0.394,0.606,"DE"
"422",7,0,0.0032,0.0027,0,0.5429,0.4571,"DE"
"423",7,0,0.0016,0.0042,0,0.2695,0.7305,"DE"
"424",6,0.0026,0,0.0035,0.428,0,0.572,"AE"
"425",6,0.0017,0,0.0042,0.2955,0,0.7045,"AE"
"426",7,0,0.0033,0.0026,0,0.563,0.437,"DE"
"427",7,0,0.0033,0.0032,0,0.5131,0.4869,"DE"
"428",2,0.0021,0,0.0037,0.3631,0,0.6369,"AE"
"429",8,0,0,0.0058,0,0,1,"E"
"430",7,0,0.0026,0.0037,0,0.4191,0.5809,"DE"
"431",8,0,0,0.0059,0,0,1,"E"
"432",7,0,0.0026,0.003,0,0.4719,0.5281,"DE"
"433",7,0,0.0024,0.003,0,0.4382,0.5618,"DE"
"434",7,0,0.0021,0.0044,0,0.321,0.679,"DE"
"435",8,0,0,0.0057,0,0,1,"E"
"436",7,0,0.0034,0.0025,0,0.5793,0.4207,"DE"
"437",7,0,0.0029,0.0036,0,0.4455,0.5545,"DE"
"438",8,0,0,0.0057,0,0,1,"E"
"439",8,0,0,0.0056,0,0,1,"E"
"440",7,0,0.0025,0.004,0,0.3853,0.6147,"DE"
"441",7,0,0.0022,0.0038,0,0.3671,0.6329,"DE"
"442",2,0.0019,0,0.0044,0.3055,0,0.6945,"AE"
