"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"47",2,0.0416,0,0.0493,0.4577,0,0.5423,"AE"
"48",4,0,0,0.0951,0,0,1,"E"
"49",8,0,0,0.0757,0,0,1,"E"
"50",7,0,0.0313,0.0596,0,0.3444,0.6556,"DE"
"51",8,0,0,0.0952,0,0,1,"E"
"52",7,0,0.0346,0.0617,0,0.3592,0.6408,"DE"
"53",8,0,0,0.0983,0,0,1,"E"
"54",4,0,0,0.0755,0,0,1,"E"
"55",7,0,0.0405,0.0482,0,0.4569,0.5431,"DE"
"56",4,0,0,0.0687,0,0,1,"E"
"57",3,0,0.0169,0.0618,0,0.2144,0.7856,"CE"
"58",6,0.0301,0,0.047,0.3909,0,0.6091,"AE"
"59",4,0,0,0.0886,0,0,1,"E"
"60",7,0,0.0388,0.0542,0,0.417,0.583,"DE"
"61",8,0,0,0.0877,0,0,1,"E"
"62",4,0,0,0.0709,0,0,1,"E"
"63",6,0.0396,0,0.0459,0.4631,0,0.5369,"AE"
"64",7,0,0.0376,0.0519,0,0.4201,0.5799,"DE"
"65",7,0,0.0367,0.0475,0,0.4357,0.5643,"DE"
"66",7,0,0.024,0.056,0,0.2997,0.7003,"DE"
"67",3,0,0.017,0.065,0,0.2077,0.7923,"CE"
"68",7,0,0.0368,0.0613,0,0.375,0.625,"DE"
"69",3,0,0.0186,0.0489,0,0.2753,0.7247,"CE"
"70",8,0,0,0.073,0,0,1,"E"
"71",7,0,0.0349,0.0568,0,0.3809,0.6191,"DE"
"72",8,0,0,0.0732,0,0,1,"E"
"73",4,0,0,0.0815,0,0,1,"E"
"74",6,0.0225,0,0.0565,0.2846,0,0.7154,"AE"
"75",8,0,0,0.0814,0,0,1,"E"
"76",4,0,0,0.0838,0,0,1,"E"
"77",7,0,0.0275,0.0578,0,0.3221,0.6779,"DE"
"78",8,0,0,0.0749,0,0,1,"E"
"79",8,0,0,0.0741,0,0,1,"E"
"80",7,0,0.028,0.0562,0,0.3327,0.6673,"DE"
"81",8,0,0,0.0829,0,0,1,"E"
"82",7,0,0.0378,0.0534,0,0.4143,0.5857,"DE"
"83",3,0,0.013,0.0484,0,0.2125,0.7875,"CE"
"84",4,0,0,0.0867,0,0,1,"E"
"85",8,0,0,0.0877,0,0,1,"E"
"86",8,0,0,0.0866,0,0,1,"E"
"87",2,0.0378,0,0.0529,0.4168,0,0.5832,"AE"
"88",7,0,0.0427,0.0583,0,0.423,0.577,"DE"
"89",3,0,0.0179,0.0485,0,0.27,0.73,"CE"
"90",8,0,0,0.0746,0,0,1,"E"
"91",7,0,0.0311,0.0548,0,0.3619,0.6381,"DE"
"92",8,0,0,0.0883,0,0,1,"E"
"93",8,0,0,0.0892,0,0,1,"E"
"94",8,0,0,0.0794,0,0,1,"E"
"95",7,0,0.0315,0.0558,0,0.3607,0.6393,"DE"
"96",4,0,0,0.0773,0,0,1,"E"
"97",7,0,0.0322,0.0623,0,0.341,0.659,"DE"
"98",4,0,0,0.0662,0,0,1,"E"
"99",8,0,0,0.0859,0,0,1,"E"
"100",8,0,0,0.0688,0,0,1,"E"
"101",7,0,0.0376,0.0563,0,0.4006,0.5994,"DE"
"102",7,0,0.0393,0.0555,0,0.415,0.585,"DE"
"103",2,0.0346,0,0.049,0.4135,0,0.5865,"AE"
"104",7,0,0.035,0.0557,0,0.3857,0.6143,"DE"
"105",7,0,0.0249,0.0542,0,0.3151,0.6849,"DE"
"106",7,0,0.0282,0.0554,0,0.3373,0.6627,"DE"
"107",2,0.0227,0,0.0579,0.2815,0,0.7185,"AE"
"108",8,0,0,0.0865,0,0,1,"E"
"109",7,0,0.0296,0.0576,0,0.3396,0.6604,"DE"
"110",8,0,0,0.0679,0,0,1,"E"
"111",8,0,0,0.0732,0,0,1,"E"
"112",7,0,0.0285,0.0546,0,0.3431,0.6569,"DE"
"113",7,0,0.0263,0.0542,0,0.3266,0.6734,"DE"
"114",4,0,0,0.0792,0,0,1,"E"
"115",3,0,0.0269,0.0549,0,0.3284,0.6716,"CE"
"116",8,0,0,0.072,0,0,1,"E"
"117",8,0,0,0.0904,0,0,1,"E"
"118",2,0.0323,0,0.0606,0.3479,0,0.6521,"AE"
"119",2,0.0261,0,0.0681,0.2769,0,0.7231,"AE"
"120",8,0,0,0.091,0,0,1,"E"
"121",8,0,0,0.079,0,0,1,"E"
"122",2,0.0398,0,0.0467,0.4603,0,0.5397,"AE"
"123",4,0,0,0.0886,0,0,1,"E"
"124",8,0,0,0.0746,0,0,1,"E"
"125",8,0,0,0.0833,0,0,1,"E"
"126",4,0,0,0.0794,0,0,1,"E"
"127",6,0.034,0,0.0504,0.4027,0,0.5973,"AE"
"128",6,0.0323,0,0.058,0.3577,0,0.6423,"AE"
"129",3,0,0.0194,0.0644,0,0.2316,0.7684,"CE"
"130",6,0.0294,0,0.0655,0.3097,0,0.6903,"AE"
"131",3,0,0.0227,0.0618,0,0.2687,0.7313,"CE"
"132",4,0,0,0.0837,0,0,1,"E"
"133",7,0,0.0355,0.0639,0,0.3575,0.6425,"DE"
"134",4,0,0,0.074,0,0,1,"E"
"135",7,0,0.0223,0.0485,0,0.3148,0.6852,"DE"
"136",4,0,0,0.0766,0,0,1,"E"
"137",3,0,0.0176,0.0629,0,0.2185,0.7815,"CE"
"138",7,0,0.0479,0.0513,0,0.4831,0.5169,"DE"
"139",6,0.0258,0,0.0646,0.2855,0,0.7145,"AE"
"140",7,0,0.0345,0.0602,0,0.3639,0.6361,"DE"
"141",7,0,0.0325,0.0604,0,0.3503,0.6497,"DE"
"142",7,0,0.034,0.0647,0,0.3441,0.6559,"DE"
"143",8,0,0,0.0931,0,0,1,"E"
"144",8,0,0,0.0744,0,0,1,"E"
"145",8,0,0,0.0767,0,0,1,"E"
"146",4,0,0,0.0878,0,0,1,"E"
"147",7,0,0.0214,0.059,0,0.2664,0.7336,"DE"
"148",8,0,0,0.0784,0,0,1,"E"
"149",8,0,0,0.0844,0,0,1,"E"
"150",2,0.0235,0,0.0553,0.2984,0,0.7016,"AE"
"151",4,0,0,0.0844,0,0,1,"E"
"152",7,0,0.0483,0.0511,0,0.486,0.514,"DE"
"153",4,0,0,0.083,0,0,1,"E"
"154",7,0,0.0312,0.0613,0,0.337,0.663,"DE"
"155",7,0,0.046,0.0461,0,0.4995,0.5005,"DE"
"156",2,0.0254,0,0.0477,0.3475,0,0.6525,"AE"
"157",7,0,0.0326,0.0543,0,0.3751,0.6249,"DE"
"158",2,0.0276,0,0.0378,0.4214,0,0.5786,"AE"
"159",2,0.0205,0,0.0629,0.2454,0,0.7546,"AE"
"160",8,0,0,0.0901,0,0,1,"E"
"161",8,0,0,0.0894,0,0,1,"E"
"162",7,0,0.0363,0.0506,0,0.4176,0.5824,"DE"
"163",7,0,0.0337,0.0569,0,0.3717,0.6283,"DE"
"164",8,0,0,0.0907,0,0,1,"E"
"165",3,0,0.023,0.0643,0,0.2631,0.7369,"CE"
"166",4,0,0,0.09,0,0,1,"E"
"167",7,0,0.0357,0.054,0,0.3977,0.6023,"DE"
"168",8,0,0,0.0817,0,0,1,"E"
"169",4,0,0,0.0831,0,0,1,"E"
"170",4,0,0,0.082,0,0,1,"E"
"171",8,0,0,0.0695,0,0,1,"E"
"172",4,0,0,0.0804,0,0,1,"E"
"173",6,0.0276,0,0.0601,0.3144,0,0.6856,"AE"
"174",8,0,0,0.0896,0,0,1,"E"
"175",7,0,0.0339,0.0515,0,0.3969,0.6031,"DE"
"176",4,0,0,0.0868,0,0,1,"E"
"177",7,0,0.0344,0.0462,0,0.4274,0.5726,"DE"
"178",3,0,0.0193,0.0597,0,0.2443,0.7557,"CE"
"179",8,0,0,0.0833,0,0,1,"E"
"180",8,0,0,0.0867,0,0,1,"E"
"181",8,0,0,0.0828,0,0,1,"E"
"182",4,0,0,0.0723,0,0,1,"E"
"183",7,0,0.0421,0.0493,0,0.4608,0.5392,"DE"
"184",7,0,0.0461,0.0484,0,0.4881,0.5119,"DE"
"185",8,0,0,0.0855,0,0,1,"E"
"186",8,0,0,0.0907,0,0,1,"E"
"187",7,0,0.0324,0.0563,0,0.3651,0.6349,"DE"
"188",7,0,0.0317,0.0663,0,0.3232,0.6768,"DE"
"189",4,0,0,0.0698,0,0,1,"E"
"190",7,0,0.0453,0.0466,0,0.4926,0.5074,"DE"
"191",7,0,0.0476,0.0484,0,0.4956,0.5044,"DE"
"192",7,0,0.0408,0.0401,0,0.5044,0.4956,"DE"
"193",3,0,0.0194,0.0677,0,0.2225,0.7775,"CE"
"194",8,0,0,0.0891,0,0,1,"E"
"195",8,0,0,0.082,0,0,1,"E"
"196",7,0,0.0234,0.0474,0,0.3303,0.6697,"DE"
"197",2,0.0352,0,0.0614,0.3642,0,0.6358,"AE"
"198",6,0.0352,0,0.0581,0.3768,0,0.6232,"AE"
"199",6,0.0241,0,0.064,0.2736,0,0.7264,"AE"
"200",8,0,0,0.088,0,0,1,"E"
"201",3,0,0.0158,0.0552,0,0.2222,0.7778,"CE"
"202",8,0,0,0.0792,0,0,1,"E"
"203",2,0.0227,0,0.0634,0.2639,0,0.7361,"AE"
"204",7,0,0.0344,0.0527,0,0.395,0.605,"DE"
"205",7,0,0.0372,0.0518,0,0.4184,0.5816,"DE"
"206",4,0,0,0.09,0,0,1,"E"
"207",7,0,0.0347,0.0566,0,0.3803,0.6197,"DE"
"208",4,0,0,0.0691,0,0,1,"E"
"209",7,0,0.0346,0.0621,0,0.3577,0.6423,"DE"
"210",7,0,0.0316,0.0565,0,0.3589,0.6411,"DE"
"211",3,0,0.0259,0.0642,0,0.2871,0.7129,"CE"
"212",8,0,0,0.0808,0,0,1,"E"
"213",8,0,0,0.0723,0,0,1,"E"
"214",3,0,0.0183,0.0706,0,0.2057,0.7943,"CE"
"215",4,0,0,0.0785,0,0,1,"E"
"216",8,0,0,0.0974,0,0,1,"E"
"217",6,0.0283,0,0.0495,0.3639,0,0.6361,"AE"
"218",8,0,0,0.0814,0,0,1,"E"
"219",4,0,0,0.0727,0,0,1,"E"
"220",8,0,0,0.0833,0,0,1,"E"
"221",6,0.0311,0,0.0555,0.3591,0,0.6409,"AE"
"222",4,0,0,0.071,0,0,1,"E"
"223",4,0,0,0.0833,0,0,1,"E"
"224",7,0,0.0255,0.0579,0,0.3056,0.6944,"DE"
"225",8,0,0,0.0766,0,0,1,"E"
"226",8,0,0,0.08,0,0,1,"E"
"227",7,0,0.0263,0.0558,0,0.3202,0.6798,"DE"
"228",2,0.0288,0,0.0603,0.3234,0,0.6766,"AE"
"229",8,0,0,0.0704,0,0,1,"E"
"230",8,0,0,0.0711,0,0,1,"E"
"231",7,0,0.0341,0.0524,0,0.3942,0.6058,"DE"
"232",2,0.0333,0,0.0487,0.4059,0,0.5941,"AE"
"233",8,0,0,0.0752,0,0,1,"E"
"234",8,0,0,0.0824,0,0,1,"E"
"235",6,0.0243,0,0.0499,0.3275,0,0.6725,"AE"
"236",4,0,0,0.0855,0,0,1,"E"
"237",7,0,0.0249,0.0502,0,0.331,0.669,"DE"
"238",7,0,0.0292,0.0569,0,0.3391,0.6609,"DE"
"239",6,0.0289,0,0.0606,0.323,0,0.677,"AE"
"240",7,0,0.0427,0.0503,0,0.459,0.541,"DE"
"241",4,0,0,0.0787,0,0,1,"E"
"242",8,0,0,0.0754,0,0,1,"E"
"243",4,0,0,0.076,0,0,1,"E"
"244",6,0.023,0,0.0656,0.2597,0,0.7403,"AE"
"245",3,0,0.0209,0.0639,0,0.2463,0.7537,"CE"
"246",8,0,0,0.0777,0,0,1,"E"
"247",7,0,0.0329,0.057,0,0.3661,0.6339,"DE"
"248",6,0.0384,0,0.0542,0.4145,0,0.5855,"AE"
"249",2,0.0223,0,0.0611,0.267,0,0.733,"AE"
"250",3,0,0.0205,0.0676,0,0.2331,0.7669,"CE"
"251",7,0,0.0539,0.0425,0,0.5588,0.4412,"DE"
"252",8,0,0,0.083,0,0,1,"E"
"253",8,0,0,0.0703,0,0,1,"E"
"254",4,0,0,0.0825,0,0,1,"E"
"255",7,0,0.0365,0.0595,0,0.3803,0.6197,"DE"
"256",8,0,0,0.0793,0,0,1,"E"
"257",8,0,0,0.0835,0,0,1,"E"
"258",8,0,0,0.0811,0,0,1,"E"
"259",8,0,0,0.0858,0,0,1,"E"
"260",4,0,0,0.0801,0,0,1,"E"
"261",8,0,0,0.0807,0,0,1,"E"
"262",8,0,0,0.0791,0,0,1,"E"
"263",7,0,0.0202,0.0508,0,0.2844,0.7156,"DE"
"264",8,0,0,0.0845,0,0,1,"E"
"265",7,0,0.0277,0.0622,0,0.3084,0.6916,"DE"
"266",7,0,0.0314,0.0544,0,0.3662,0.6338,"DE"
"267",4,0,0,0.0825,0,0,1,"E"
"268",4,0,0,0.0824,0,0,1,"E"
"269",7,0,0.0345,0.0666,0,0.3409,0.6591,"DE"
"270",7,0,0.0225,0.0581,0,0.2789,0.7211,"DE"
"271",8,0,0,0.092,0,0,1,"E"
"272",4,0,0,0.084,0,0,1,"E"
"273",6,0.0215,0,0.0618,0.2576,0,0.7424,"AE"
"274",4,0,0,0.0886,0,0,1,"E"
"275",3,0,0.0239,0.0569,0,0.2958,0.7042,"CE"
"276",7,0,0.0325,0.0512,0,0.3885,0.6115,"DE"
"277",8,0,0,0.0702,0,0,1,"E"
"278",4,0,0,0.0824,0,0,1,"E"
"279",6,0.027,0,0.0559,0.3257,0,0.6743,"AE"
"280",7,0,0.0358,0.0517,0,0.4094,0.5906,"DE"
"281",4,0,0,0.096,0,0,1,"E"
"282",8,0,0,0.0722,0,0,1,"E"
"283",7,0,0.026,0.0589,0,0.3059,0.6941,"DE"
"284",7,0,0.0258,0.0576,0,0.309,0.691,"DE"
"285",8,0,0,0.0881,0,0,1,"E"
"286",4,0,0,0.0758,0,0,1,"E"
"287",6,0.0324,0,0.047,0.4082,0,0.5918,"AE"
"288",7,0,0.0366,0.066,0,0.3567,0.6433,"DE"
"289",7,0,0.0286,0.0663,0,0.3018,0.6982,"DE"
"290",6,0.0289,0,0.0522,0.3566,0,0.6434,"AE"
"291",4,0,0,0.0867,0,0,1,"E"
"292",8,0,0,0.0726,0,0,1,"E"
"293",7,0,0.0354,0.05,0,0.4141,0.5859,"DE"
"294",8,0,0,0.082,0,0,1,"E"
"295",3,0,0.0154,0.0668,0,0.1871,0.8129,"CE"
"296",8,0,0,0.0893,0,0,1,"E"
"297",7,0,0.0266,0.058,0,0.314,0.686,"DE"
"298",8,0,0,0.0806,0,0,1,"E"
"299",8,0,0,0.0886,0,0,1,"E"
"300",8,0,0,0.0679,0,0,1,"E"
"301",8,0,0,0.0776,0,0,1,"E"
"302",7,0,0.041,0.0601,0,0.4055,0.5945,"DE"
"303",8,0,0,0.0709,0,0,1,"E"
"304",7,0,0.0268,0.049,0,0.3537,0.6463,"DE"
"305",2,0.0335,0,0.0465,0.4191,0,0.5809,"AE"
"306",7,0,0.0189,0.056,0,0.2526,0.7474,"DE"
"307",4,0,0,0.0845,0,0,1,"E"
"308",4,0,0,0.075,0,0,1,"E"
"309",8,0,0,0.0731,0,0,1,"E"
"310",8,0,0,0.0845,0,0,1,"E"
"311",8,0,0,0.0654,0,0,1,"E"
"312",7,0,0.0255,0.0473,0,0.3501,0.6499,"DE"
"313",7,0,0.0284,0.0539,0,0.3451,0.6549,"DE"
"314",4,0,0,0.0755,0,0,1,"E"
"315",7,0,0.0296,0.0608,0,0.3275,0.6725,"DE"
"316",7,0,0.0338,0.0405,0,0.455,0.545,"DE"
"317",2,0.0265,0,0.0602,0.3054,0,0.6946,"AE"
"318",2,0.0355,0,0.0506,0.412,0,0.588,"AE"
"319",7,0,0.0317,0.0505,0,0.3853,0.6147,"DE"
"320",8,0,0,0.084,0,0,1,"E"
"321",4,0,0,0.0726,0,0,1,"E"
"322",4,0,0,0.0704,0,0,1,"E"
"323",8,0,0,0.0777,0,0,1,"E"
"324",4,0,0,0.0706,0,0,1,"E"
"325",8,0,0,0.0729,0,0,1,"E"
"326",8,0,0,0.0933,0,0,1,"E"
"327",6,0.0312,0,0.0614,0.3365,0,0.6635,"AE"
"328",7,0,0.0529,0.0373,0,0.586,0.414,"DE"
"329",8,0,0,0.0761,0,0,1,"E"
"330",8,0,0,0.0729,0,0,1,"E"
"331",2,0.0291,0,0.0567,0.3389,0,0.6611,"AE"
"332",4,0,0,0.0744,0,0,1,"E"
"333",4,0,0,0.0738,0,0,1,"E"
"334",4,0,0,0.0915,0,0,1,"E"
"335",4,0,0,0.0823,0,0,1,"E"
"336",7,0,0.0246,0.0493,0,0.3333,0.6667,"DE"
"337",4,0,0,0.0725,0,0,1,"E"
"338",7,0,0.033,0.0553,0,0.3733,0.6267,"DE"
"339",7,0,0.0542,0.0429,0,0.5581,0.4419,"DE"
"340",7,0,0.0219,0.0554,0,0.2831,0.7169,"DE"
"341",7,0,0.0461,0.0537,0,0.4618,0.5382,"DE"
"342",4,0,0,0.075,0,0,1,"E"
"343",7,0,0.0351,0.0595,0,0.3712,0.6288,"DE"
"344",7,0,0.0291,0.0579,0,0.3348,0.6652,"DE"
"345",7,0,0.0355,0.0575,0,0.3816,0.6184,"DE"
"346",4,0,0,0.1043,0,0,1,"E"
"347",8,0,0,0.0719,0,0,1,"E"
"348",7,0,0.0381,0.0502,0,0.4315,0.5685,"DE"
"349",8,0,0,0.0928,0,0,1,"E"
"350",4,0,0,0.078,0,0,1,"E"
"351",8,0,0,0.0876,0,0,1,"E"
"352",7,0,0.0392,0.0536,0,0.4223,0.5777,"DE"
"353",4,0,0,0.0769,0,0,1,"E"
"354",7,0,0.0374,0.0414,0,0.4749,0.5251,"DE"
"355",6,0.0404,0,0.0537,0.429,0,0.571,"AE"
"356",4,0,0,0.0899,0,0,1,"E"
"357",2,0.025,0,0.0467,0.3488,0,0.6512,"AE"
"358",4,0,0,0.0845,0,0,1,"E"
"359",7,0,0.0314,0.054,0,0.3675,0.6325,"DE"
"360",8,0,0,0.0828,0,0,1,"E"
"361",4,0,0,0.0725,0,0,1,"E"
"362",4,0,0,0.083,0,0,1,"E"
"363",7,0,0.049,0.0601,0,0.4489,0.5511,"DE"
"364",2,0.0249,0,0.0596,0.295,0,0.705,"AE"
"365",3,0,0.0187,0.0568,0,0.2475,0.7525,"CE"
"366",3,0,0.0164,0.0677,0,0.1947,0.8053,"CE"
"367",8,0,0,0.0683,0,0,1,"E"
"368",8,0,0,0.0847,0,0,1,"E"
"369",7,0,0.0353,0.0545,0,0.3935,0.6065,"DE"
"370",6,0.0293,0,0.0665,0.3057,0,0.6943,"AE"
"371",8,0,0,0.0867,0,0,1,"E"
"372",4,0,0,0.0863,0,0,1,"E"
"373",7,0,0.0368,0.0641,0,0.3646,0.6354,"DE"
"374",2,0.0245,0,0.0429,0.3632,0,0.6368,"AE"
"375",7,0,0.0245,0.0611,0,0.2865,0.7135,"DE"
"376",7,0,0.0398,0.0526,0,0.4309,0.5691,"DE"
"377",2,0.0256,0,0.0675,0.2753,0,0.7247,"AE"
"378",3,0,0.0242,0.0495,0,0.3279,0.6721,"CE"
"379",3,0,0.0167,0.062,0,0.212,0.788,"CE"
"380",7,0,0.0415,0.0483,0,0.4619,0.5381,"DE"
"381",8,0,0,0.0799,0,0,1,"E"
"382",8,0,0,0.074,0,0,1,"E"
"383",7,0,0.0446,0.0524,0,0.4595,0.5405,"DE"
"384",8,0,0,0.0797,0,0,1,"E"
"385",8,0,0,0.0752,0,0,1,"E"
"386",7,0,0.0325,0.0563,0,0.3655,0.6345,"DE"
"387",8,0,0,0.0924,0,0,1,"E"
"388",3,0,0.0241,0.0508,0,0.3218,0.6782,"CE"
"389",6,0.0276,0,0.0676,0.2899,0,0.7101,"AE"
"390",3,0,0.0187,0.0702,0,0.2104,0.7896,"CE"
"391",4,0,0,0.071,0,0,1,"E"
"392",7,0,0.042,0.0424,0,0.4977,0.5023,"DE"
"393",3,0,0.0159,0.0661,0,0.1942,0.8058,"CE"
"394",8,0,0,0.0845,0,0,1,"E"
"395",4,0,0,0.0845,0,0,1,"E"
"396",8,0,0,0.0894,0,0,1,"E"
"397",8,0,0,0.0919,0,0,1,"E"
"398",8,0,0,0.0655,0,0,1,"E"
"399",7,0,0.043,0.0578,0,0.4265,0.5735,"DE"
"400",8,0,0,0.0772,0,0,1,"E"
"401",7,0,0.0342,0.0604,0,0.3618,0.6382,"DE"
"402",7,0,0.0258,0.0552,0,0.3182,0.6818,"DE"
"403",8,0,0,0.0774,0,0,1,"E"
"404",4,0,0,0.0755,0,0,1,"E"
"405",8,0,0,0.0907,0,0,1,"E"
"406",4,0,0,0.0745,0,0,1,"E"
"407",4,0,0,0.0724,0,0,1,"E"
"408",7,0,0.0313,0.0543,0,0.3654,0.6346,"DE"
"409",7,0,0.0415,0.0522,0,0.4427,0.5573,"DE"
"410",8,0,0,0.083,0,0,1,"E"
"411",8,0,0,0.0782,0,0,1,"E"
"412",8,0,0,0.0835,0,0,1,"E"
"413",6,0.0329,0,0.0557,0.3718,0,0.6282,"AE"
"414",4,0,0,0.0711,0,0,1,"E"
"415",8,0,0,0.086,0,0,1,"E"
"416",7,0,0.0351,0.0487,0,0.419,0.581,"DE"
"417",4,0,0,0.0666,0,0,1,"E"
"418",4,0,0,0.0929,0,0,1,"E"
"419",4,0,0,0.0828,0,0,1,"E"
"420",8,0,0,0.0777,0,0,1,"E"
"421",4,0,0,0.0856,0,0,1,"E"
"422",8,0,0,0.067,0,0,1,"E"
"423",3,0,0.0153,0.0592,0,0.2058,0.7942,"CE"
"424",8,0,0,0.0903,0,0,1,"E"
"425",7,0,0.0323,0.0449,0,0.4187,0.5813,"DE"
"426",8,0,0,0.0858,0,0,1,"E"
"427",7,0,0.0293,0.0572,0,0.3387,0.6613,"DE"
"428",4,0,0,0.0862,0,0,1,"E"
"429",8,0,0,0.0769,0,0,1,"E"
"430",7,0,0.0347,0.064,0,0.3516,0.6484,"DE"
"431",6,0.0426,0,0.0529,0.446,0,0.554,"AE"
"432",7,0,0.0302,0.0478,0,0.3871,0.6129,"DE"
"433",4,0,0,0.0646,0,0,1,"E"
"434",8,0,0,0.0748,0,0,1,"E"
"435",4,0,0,0.0856,0,0,1,"E"
"436",4,0,0,0.0796,0,0,1,"E"
"437",6,0.0275,0,0.0617,0.3081,0,0.6919,"AE"
"438",6,0.0357,0,0.0551,0.393,0,0.607,"AE"
"439",8,0,0,0.0884,0,0,1,"E"
"440",8,0,0,0.0761,0,0,1,"E"
"441",8,0,0,0.0765,0,0,1,"E"
"442",8,0,0,0.0847,0,0,1,"E"
"443",4,0,0,0.0688,0,0,1,"E"
"444",8,0,0,0.0765,0,0,1,"E"
"445",7,0,0.0339,0.0568,0,0.3738,0.6262,"DE"
"446",4,0,0,0.0881,0,0,1,"E"
"447",3,0,0.0149,0.0566,0,0.2087,0.7913,"CE"
"448",2,0.0358,0,0.042,0.4603,0,0.5397,"AE"
"449",7,0,0.0309,0.0514,0,0.3755,0.6245,"DE"
"450",4,0,0,0.0929,0,0,1,"E"
"451",4,0,0,0.0699,0,0,1,"E"
"452",4,0,0,0.0921,0,0,1,"E"
"453",7,0,0.029,0.0631,0,0.3151,0.6849,"DE"
"454",8,0,0,0.0807,0,0,1,"E"
"455",3,0,0.0165,0.0638,0,0.2056,0.7944,"CE"
"456",8,0,0,0.0885,0,0,1,"E"
"457",8,0,0,0.0915,0,0,1,"E"
"458",7,0,0.0303,0.0537,0,0.3604,0.6396,"DE"
"459",7,0,0.0424,0.0488,0,0.4648,0.5352,"DE"
"460",7,0,0.0377,0.0545,0,0.4088,0.5912,"DE"
"461",6,0.0211,0,0.0554,0.2757,0,0.7243,"AE"
"462",4,0,0,0.0785,0,0,1,"E"
"463",4,0,0,0.0867,0,0,1,"E"
"464",4,0,0,0.0932,0,0,1,"E"
"465",7,0,0.0399,0.0523,0,0.433,0.567,"DE"
"466",7,0,0.041,0.055,0,0.4274,0.5726,"DE"
"467",8,0,0,0.0806,0,0,1,"E"
"468",8,0,0,0.0791,0,0,1,"E"
"469",7,0,0.0333,0.0553,0,0.3758,0.6242,"DE"
"470",2,0.0326,0,0.0502,0.394,0,0.606,"AE"
"471",4,0,0,0.076,0,0,1,"E"
"472",8,0,0,0.0805,0,0,1,"E"
"473",8,0,0,0.0817,0,0,1,"E"
"474",8,0,0,0.0758,0,0,1,"E"
"475",7,0,0.0407,0.0517,0,0.4402,0.5598,"DE"
"476",7,0,0.0301,0.0498,0,0.3767,0.6233,"DE"
"477",4,0,0,0.0969,0,0,1,"E"
"478",8,0,0,0.0704,0,0,1,"E"
"479",2,0.0237,0,0.0464,0.338,0,0.662,"AE"
"480",7,0,0.032,0.0575,0,0.3576,0.6424,"DE"
"481",4,0,0,0.0863,0,0,1,"E"
"482",7,0,0.0285,0.0646,0,0.3059,0.6941,"DE"
"483",8,0,0,0.0793,0,0,1,"E"
"484",8,0,0,0.0705,0,0,1,"E"
