"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"175",7,0,0.0518,0.0317,0,0.62,0.38,"DE"
"176",7,0,0.034,0.0374,0,0.476,0.524,"DE"
"177",7,0,0.0374,0.0373,0,0.5007,0.4993,"DE"
"178",7,0,0.0484,0.029,0,0.6252,0.3748,"DE"
"179",7,0,0.0388,0.0319,0,0.5494,0.4506,"DE"
"180",7,0,0.0605,0.0289,0,0.6765,0.3235,"DE"
"181",7,0,0.0387,0.0275,0,0.5848,0.4152,"DE"
"182",7,0,0.0474,0.0205,0,0.6979,0.3021,"DE"
"183",7,0,0.0442,0.0312,0,0.5857,0.4143,"DE"
"184",7,0,0.0396,0.0321,0,0.5526,0.4474,"DE"
"185",7,0,0.0434,0.0391,0,0.5263,0.4737,"DE"
"186",7,0,0.035,0.0278,0,0.5574,0.4426,"DE"
"187",7,0,0.042,0.0276,0,0.6031,0.3969,"DE"
"188",7,0,0.0405,0.0385,0,0.5127,0.4873,"DE"
"189",7,0,0.0544,0.0261,0,0.6756,0.3244,"DE"
"190",7,0,0.0319,0.0336,0,0.4866,0.5134,"DE"
"191",7,0,0.0535,0.0348,0,0.606,0.394,"DE"
"192",7,0,0.0312,0.0406,0,0.4349,0.5651,"DE"
"193",7,0,0.044,0.0384,0,0.534,0.466,"DE"
"194",7,0,0.0567,0.027,0,0.6774,0.3226,"DE"
"195",7,0,0.0459,0.0431,0,0.5158,0.4842,"DE"
"196",7,0,0.0505,0.0275,0,0.6475,0.3525,"DE"
"197",7,0,0.0478,0.0246,0,0.6597,0.3403,"DE"
"198",7,0,0.0499,0.03,0,0.6246,0.3754,"DE"
"199",7,0,0.0376,0.0337,0,0.5272,0.4728,"DE"
"200",7,0,0.0477,0.0327,0,0.5935,0.4065,"DE"
"201",7,0,0.047,0.0367,0,0.5615,0.4385,"DE"
"202",7,0,0.0395,0.027,0,0.5935,0.4065,"DE"
"203",7,0,0.0314,0.0439,0,0.4173,0.5827,"DE"
"204",7,0,0.0383,0.0263,0,0.5927,0.4073,"DE"
"205",7,0,0.0404,0.0299,0,0.5751,0.4249,"DE"
"206",7,0,0.0467,0.0282,0,0.6239,0.3761,"DE"
"207",7,0,0.0435,0.0297,0,0.5938,0.4062,"DE"
"208",7,0,0.0415,0.0393,0,0.5137,0.4863,"DE"
"209",7,0,0.0389,0.0323,0,0.5466,0.4534,"DE"
"210",7,0,0.0579,0.0339,0,0.6309,0.3691,"DE"
"211",7,0,0.0369,0.0316,0,0.5387,0.4613,"DE"
"212",7,0,0.0364,0.0374,0,0.4931,0.5069,"DE"
"213",7,0,0.0438,0.0311,0,0.5845,0.4155,"DE"
"214",7,0,0.0355,0.0315,0,0.5297,0.4703,"DE"
"215",7,0,0.0532,0.0304,0,0.6362,0.3638,"DE"
"216",7,0,0.0331,0.0388,0,0.4603,0.5397,"DE"
"217",7,0,0.0548,0.0278,0,0.663,0.337,"DE"
"218",7,0,0.0548,0.0269,0,0.6711,0.3289,"DE"
"219",2,0.0158,0,0.037,0.2988,0,0.7012,"AE"
"220",7,0,0.0402,0.035,0,0.5344,0.4656,"DE"
"221",7,0,0.0518,0.0333,0,0.609,0.391,"DE"
"222",7,0,0.0491,0.0302,0,0.6187,0.3813,"DE"
"223",7,0,0.0295,0.0316,0,0.4829,0.5171,"DE"
"224",7,0,0.0558,0.0246,0,0.6936,0.3064,"DE"
"225",7,0,0.0364,0.0411,0,0.4696,0.5304,"DE"
"226",7,0,0.0437,0.0319,0,0.5785,0.4215,"DE"
"227",7,0,0.0437,0.0247,0,0.639,0.361,"DE"
"228",7,0,0.0299,0.0345,0,0.4647,0.5353,"DE"
"229",6,0.0318,0,0.0388,0.4506,0,0.5494,"AE"
"230",7,0,0.0545,0.036,0,0.6022,0.3978,"DE"
"231",7,0,0.0402,0.0325,0,0.5531,0.4469,"DE"
"232",7,0,0.0469,0.0377,0,0.5544,0.4456,"DE"
"233",7,0,0.0375,0.0447,0,0.4562,0.5438,"DE"
"234",7,0,0.0346,0.0371,0,0.4825,0.5175,"DE"
"235",7,0,0.0523,0.0283,0,0.6488,0.3512,"DE"
"236",7,0,0.0187,0.0372,0,0.3351,0.6649,"DE"
"237",7,0,0.0339,0.043,0,0.4406,0.5594,"DE"
"238",7,0,0.03,0.0408,0,0.4235,0.5765,"DE"
"239",7,0,0.0386,0.0337,0,0.5344,0.4656,"DE"
"240",7,0,0.048,0.031,0,0.6075,0.3925,"DE"
"241",7,0,0.0512,0.0259,0,0.664,0.336,"DE"
"242",7,0,0.0436,0.0422,0,0.5081,0.4919,"DE"
"243",7,0,0.0412,0.0474,0,0.4655,0.5345,"DE"
"244",7,0,0.0487,0.0325,0,0.5997,0.4003,"DE"
"245",7,0,0.0472,0.0266,0,0.6396,0.3604,"DE"
"246",7,0,0.051,0.0388,0,0.5677,0.4323,"DE"
"247",7,0,0.042,0.0294,0,0.5887,0.4113,"DE"
"248",7,0,0.0374,0.043,0,0.4651,0.5349,"DE"
"249",7,0,0.0307,0.0374,0,0.4504,0.5496,"DE"
"250",7,0,0.0522,0.03,0,0.6355,0.3645,"DE"
"251",7,0,0.0435,0.0385,0,0.5305,0.4695,"DE"
"252",7,0,0.0534,0.0322,0,0.6239,0.3761,"DE"
"253",7,0,0.0449,0.0358,0,0.556,0.444,"DE"
"254",7,0,0.0466,0.0334,0,0.5828,0.4172,"DE"
"255",6,0.0361,0,0.0437,0.4524,0,0.5476,"AE"
"256",2,0.0342,0,0.0312,0.5231,0,0.4769,"AE"
"257",7,0,0.0236,0.0397,0,0.3729,0.6271,"DE"
"258",7,0,0.0554,0.0269,0,0.6735,0.3265,"DE"
"259",7,0,0.0399,0.029,0,0.5794,0.4206,"DE"
"260",7,0,0.0424,0.0264,0,0.6165,0.3835,"DE"
"261",7,0,0.038,0.0434,0,0.4671,0.5329,"DE"
"262",7,0,0.0428,0.034,0,0.5572,0.4428,"DE"
"263",6,0.0418,0,0.0372,0.5294,0,0.4706,"AE"
"264",7,0,0.0429,0.0329,0,0.5663,0.4337,"DE"
"265",7,0,0.0442,0.035,0,0.5585,0.4415,"DE"
"266",7,0,0.0537,0.0275,0,0.6612,0.3388,"DE"
"267",7,0,0.0362,0.0375,0,0.4912,0.5088,"DE"
"268",7,0,0.0458,0.033,0,0.5815,0.4185,"DE"
"269",7,0,0.0253,0.0344,0,0.4243,0.5757,"DE"
"270",7,0,0.0538,0.0227,0,0.7028,0.2972,"DE"
"271",7,0,0.0392,0.0339,0,0.5362,0.4638,"DE"
"272",7,0,0.0213,0.0407,0,0.3439,0.6561,"DE"
"273",7,0,0.0534,0.0289,0,0.6488,0.3512,"DE"
"274",7,0,0.0523,0.0351,0,0.5983,0.4017,"DE"
"275",7,0,0.0332,0.0446,0,0.4267,0.5733,"DE"
"276",7,0,0.031,0.0413,0,0.4286,0.5714,"DE"
"277",7,0,0.0449,0.0292,0,0.6057,0.3943,"DE"
"278",7,0,0.03,0.0356,0,0.4576,0.5424,"DE"
"279",7,0,0.0419,0.0274,0,0.6043,0.3957,"DE"
"280",7,0,0.0574,0.0294,0,0.6609,0.3391,"DE"
"281",7,0,0.0527,0.02,0,0.7249,0.2751,"DE"
"282",7,0,0.0469,0.0355,0,0.5689,0.4311,"DE"
"283",7,0,0.0445,0.0204,0,0.6855,0.3145,"DE"
"284",7,0,0.0245,0.0388,0,0.3875,0.6125,"DE"
"285",6,0.0266,0,0.0384,0.4093,0,0.5907,"AE"
"286",2,0.0406,0,0.0357,0.532,0,0.468,"AE"
"287",7,0,0.0522,0.0269,0,0.6595,0.3405,"DE"
"288",7,0,0.0479,0.0384,0,0.5554,0.4446,"DE"
"289",7,0,0.0543,0.0198,0,0.7326,0.2674,"DE"
"290",7,0,0.0438,0.0397,0,0.5248,0.4752,"DE"
"291",7,0,0.056,0.0266,0,0.6781,0.3219,"DE"
"292",7,0,0.0574,0.0334,0,0.6318,0.3682,"DE"
"293",7,0,0.0429,0.0315,0,0.5766,0.4234,"DE"
"294",7,0,0.0416,0.0328,0,0.5588,0.4412,"DE"
"295",7,0,0.0454,0.0286,0,0.6137,0.3863,"DE"
"296",7,0,0.0561,0.0299,0,0.6524,0.3476,"DE"
"297",7,0,0.0414,0.0369,0,0.5291,0.4709,"DE"
"298",7,0,0.0431,0.0274,0,0.6112,0.3888,"DE"
"299",7,0,0.0613,0.0284,0,0.683,0.317,"DE"
"300",7,0,0.0507,0.0273,0,0.6499,0.3501,"DE"
"301",7,0,0.0507,0.0337,0,0.6007,0.3993,"DE"
"302",7,0,0.0419,0.022,0,0.6558,0.3442,"DE"
"303",7,0,0.0336,0.0357,0,0.4851,0.5149,"DE"
"304",7,0,0.0423,0.0276,0,0.6048,0.3952,"DE"
"305",7,0,0.0533,0.0321,0,0.6246,0.3754,"DE"
"306",7,0,0.0419,0.0341,0,0.5519,0.4481,"DE"
"307",7,0,0.038,0.0374,0,0.5037,0.4963,"DE"
"308",7,0,0.0474,0.0276,0,0.6321,0.3679,"DE"
"309",7,0,0.0398,0.0289,0,0.5795,0.4205,"DE"
"310",7,0,0.0395,0.0332,0,0.5431,0.4569,"DE"
"311",7,0,0.0577,0.0239,0,0.7068,0.2932,"DE"
"312",7,0,0.0466,0.0321,0,0.5922,0.4078,"DE"
"313",7,0,0.0358,0.0355,0,0.5024,0.4976,"DE"
"314",7,0,0.049,0.029,0,0.6278,0.3722,"DE"
"315",7,0,0.0345,0.034,0,0.5036,0.4964,"DE"
"316",7,0,0.0415,0.0329,0,0.5582,0.4418,"DE"
"317",7,0,0.0398,0.032,0,0.5538,0.4462,"DE"
"318",7,0,0.0406,0.0365,0,0.5268,0.4732,"DE"
"319",7,0,0.0405,0.042,0,0.4911,0.5089,"DE"
"320",7,0,0.0236,0.0412,0,0.364,0.636,"DE"
"321",7,0,0.0556,0.03,0,0.6495,0.3505,"DE"
"322",7,0,0.0356,0.0463,0,0.4343,0.5657,"DE"
"323",7,0,0.0545,0.0267,0,0.6714,0.3286,"DE"
"324",7,0,0.0433,0.0377,0,0.5348,0.4652,"DE"
"325",7,0,0.0453,0.0334,0,0.5754,0.4246,"DE"
"326",7,0,0.0546,0.0243,0,0.6917,0.3083,"DE"
"327",7,0,0.0384,0.0334,0,0.535,0.465,"DE"
"328",7,0,0.0369,0.0285,0,0.5638,0.4362,"DE"
"329",7,0,0.0566,0.0239,0,0.7026,0.2974,"DE"
"330",7,0,0.0476,0.0317,0,0.5999,0.4001,"DE"
"331",7,0,0.036,0.0374,0,0.4904,0.5096,"DE"
"332",7,0,0.0409,0.0425,0,0.4905,0.5095,"DE"
"333",7,0,0.0516,0.0325,0,0.6139,0.3861,"DE"
"334",7,0,0.0396,0.0361,0,0.5235,0.4765,"DE"
"335",7,0,0.0286,0.0348,0,0.4509,0.5491,"DE"
"336",6,0.0388,0,0.0313,0.5537,0,0.4463,"AE"
"337",7,0,0.0573,0.0289,0,0.6644,0.3356,"DE"
"338",7,0,0.0436,0.0345,0,0.558,0.442,"DE"
"339",7,0,0.0463,0.0308,0,0.6005,0.3995,"DE"
"340",7,0,0.0389,0.0205,0,0.6549,0.3451,"DE"
"341",7,0,0.047,0.0266,0,0.6389,0.3611,"DE"
"342",7,0,0.0423,0.0368,0,0.5347,0.4653,"DE"
"343",7,0,0.0326,0.0352,0,0.4811,0.5189,"DE"
"344",7,0,0.0302,0.0307,0,0.4953,0.5047,"DE"
"345",7,0,0.0348,0.0404,0,0.4628,0.5372,"DE"
"346",7,0,0.0353,0.0344,0,0.5067,0.4933,"DE"
"347",2,0.0517,0,0.0277,0.6517,0,0.3483,"AE"
"348",7,0,0.0324,0.0308,0,0.5133,0.4867,"DE"
"349",7,0,0.0275,0.0305,0,0.4741,0.5259,"DE"
"350",7,0,0.0533,0.0316,0,0.6278,0.3722,"DE"
"351",7,0,0.0353,0.0396,0,0.4712,0.5288,"DE"
"352",7,0,0.0409,0.0354,0,0.5358,0.4642,"DE"
"353",7,0,0.0384,0.031,0,0.5531,0.4469,"DE"
"354",2,0.0289,0,0.0368,0.4397,0,0.5603,"AE"
"355",7,0,0.037,0.0327,0,0.5309,0.4691,"DE"
"356",7,0,0.0399,0.032,0,0.5552,0.4448,"DE"
"357",7,0,0.0471,0.0366,0,0.5627,0.4373,"DE"
"358",7,0,0.0372,0.0412,0,0.4741,0.5259,"DE"
"359",7,0,0.0443,0.0381,0,0.538,0.462,"DE"
"360",7,0,0.0354,0.0334,0,0.5144,0.4856,"DE"
"361",7,0,0.0457,0.0328,0,0.5825,0.4175,"DE"
"362",6,0.0418,0,0.0332,0.5569,0,0.4431,"AE"
"363",7,0,0.0487,0.036,0,0.5754,0.4246,"DE"
"364",7,0,0.052,0.0293,0,0.6394,0.3606,"DE"
"365",7,0,0.0486,0.0335,0,0.5915,0.4085,"DE"
"366",7,0,0.0549,0.0379,0,0.5913,0.4087,"DE"
"367",7,0,0.0482,0.0371,0,0.5649,0.4351,"DE"
"368",7,0,0.0288,0.039,0,0.4251,0.5749,"DE"
"369",7,0,0.0506,0.0333,0,0.6033,0.3967,"DE"
"370",7,0,0.0659,0.0237,0,0.7354,0.2646,"DE"
"371",7,0,0.0457,0.0356,0,0.5625,0.4375,"DE"
"372",7,0,0.0396,0.0276,0,0.5894,0.4106,"DE"
"373",7,0,0.0382,0.0339,0,0.5298,0.4702,"DE"
"374",7,0,0.0476,0.0281,0,0.6287,0.3713,"DE"
"375",7,0,0.0431,0.0301,0,0.5888,0.4112,"DE"
"376",7,0,0.0527,0.0258,0,0.6712,0.3288,"DE"
"377",7,0,0.0455,0.0304,0,0.5994,0.4006,"DE"
"378",7,0,0.0529,0.0308,0,0.6322,0.3678,"DE"
"379",7,0,0.0324,0.0302,0,0.5176,0.4824,"DE"
"380",7,0,0.0473,0.0372,0,0.56,0.44,"DE"
"381",7,0,0.0322,0.0486,0,0.3986,0.6014,"DE"
"382",7,0,0.0403,0.0388,0,0.5093,0.4907,"DE"
"383",7,0,0.0428,0.039,0,0.5233,0.4767,"DE"
"384",7,0,0.0483,0.0326,0,0.5968,0.4032,"DE"
"385",7,0,0.0372,0.0262,0,0.5865,0.4135,"DE"
"386",7,0,0.0433,0.0341,0,0.5596,0.4404,"DE"
"387",7,0,0.0406,0.0366,0,0.5258,0.4742,"DE"
"388",7,0,0.0227,0.0432,0,0.3447,0.6553,"DE"
"389",7,0,0.0485,0.0266,0,0.6458,0.3542,"DE"
"390",7,0,0.0496,0.038,0,0.5665,0.4335,"DE"
"391",7,0,0.0333,0.0392,0,0.4594,0.5406,"DE"
"392",7,0,0.0355,0.0371,0,0.4888,0.5112,"DE"
"393",7,0,0.0446,0.0392,0,0.5321,0.4679,"DE"
"394",7,0,0.0431,0.0294,0,0.5941,0.4059,"DE"
"395",7,0,0.0309,0.0376,0,0.4509,0.5491,"DE"
"396",7,0,0.041,0.0352,0,0.538,0.462,"DE"
"397",7,0,0.0345,0.033,0,0.5117,0.4883,"DE"
"398",7,0,0.0271,0.0409,0,0.3987,0.6013,"DE"
"399",7,0,0.0484,0.0313,0,0.6076,0.3924,"DE"
"400",7,0,0.0528,0.0283,0,0.6506,0.3494,"DE"
"401",7,0,0.0463,0.0303,0,0.6042,0.3958,"DE"
"402",7,0,0.0521,0.0325,0,0.6159,0.3841,"DE"
"403",7,0,0.0498,0.0359,0,0.581,0.419,"DE"
"404",7,0,0.0445,0.0334,0,0.571,0.429,"DE"
"405",7,0,0.0347,0.0282,0,0.5514,0.4486,"DE"
"406",2,0.0495,0,0.0365,0.5756,0,0.4244,"AE"
"407",7,0,0.0436,0.0353,0,0.5522,0.4478,"DE"
"408",7,0,0.0541,0.0339,0,0.6144,0.3856,"DE"
"409",7,0,0.03,0.0302,0,0.4987,0.5013,"DE"
"410",7,0,0.0305,0.0361,0,0.4581,0.5419,"DE"
"411",7,0,0.0439,0.0382,0,0.5349,0.4651,"DE"
"412",7,0,0.0483,0.0305,0,0.6129,0.3871,"DE"
"413",7,0,0.0455,0.0315,0,0.5907,0.4093,"DE"
"414",7,0,0.044,0.0326,0,0.5742,0.4258,"DE"
