"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"282",2,0.0015,0,0.003,0.3378,0,0.6622,"AE"
"283",4,0,0,0.0049,0,0,1,"E"
"284",4,0,0,0.0048,0,0,1,"E"
"285",4,0,0,0.0049,0,0,1,"E"
"286",4,0,0,0.005,0,0,1,"E"
"287",4,0,0,0.0055,0,0,1,"E"
"288",8,0,0,0.0052,0,0,1,"E"
"289",4,0,0,0.0043,0,0,1,"E"
"290",8,0,0,0.005,0,0,1,"E"
"291",4,0,0,0.0058,0,0,1,"E"
"292",4,0,0,0.0055,0,0,1,"E"
"293",4,0,0,0.005,0,0,1,"E"
"294",4,0,0,0.0057,0,0,1,"E"
"295",8,0,0,0.0048,0,0,1,"E"
"296",4,0,0,0.0057,0,0,1,"E"
"297",8,0,0,0.005,0,0,1,"E"
"298",4,0,0,0.0059,0,0,1,"E"
"299",8,0,0,0.0046,0,0,1,"E"
"300",4,0,0,0.0047,0,0,1,"E"
"301",4,0,0,0.0058,0,0,1,"E"
"302",8,0,0,0.0048,0,0,1,"E"
"303",8,0,0,0.0057,0,0,1,"E"
"304",4,0,0,0.0046,0,0,1,"E"
"305",4,0,0,0.0047,0,0,1,"E"
"306",8,0,0,0.0056,0,0,1,"E"
"307",4,0,0,0.0049,0,0,1,"E"
"308",8,0,0,0.005,0,0,1,"E"
"309",4,0,0,0.0049,0,0,1,"E"
"310",4,0,0,0.0049,0,0,1,"E"
"311",8,0,0,0.0048,0,0,1,"E"
"312",4,0,0,0.0058,0,0,1,"E"
"313",8,0,0,0.0051,0,0,1,"E"
"314",8,0,0,0.0054,0,0,1,"E"
"315",4,0,0,0.0047,0,0,1,"E"
"316",4,0,0,0.0049,0,0,1,"E"
"317",4,0,0,0.006,0,0,1,"E"
"318",4,0,0,0.0049,0,0,1,"E"
"319",8,0,0,0.0052,0,0,1,"E"
"320",4,0,0,0.0059,0,0,1,"E"
"321",4,0,0,0.0054,0,0,1,"E"
"322",4,0,0,0.0055,0,0,1,"E"
"323",4,0,0,0.0052,0,0,1,"E"
"324",4,0,0,0.0049,0,0,1,"E"
"325",4,0,0,0.0055,0,0,1,"E"
"326",8,0,0,0.0054,0,0,1,"E"
"327",8,0,0,0.0046,0,0,1,"E"
"328",4,0,0,0.0049,0,0,1,"E"
"329",4,0,0,0.0056,0,0,1,"E"
"330",3,0,0.0012,0.0042,0,0.2208,0.7792,"CE"
"331",8,0,0,0.0056,0,0,1,"E"
"332",4,0,0,0.0052,0,0,1,"E"
"333",4,0,0,0.0056,0,0,1,"E"
"334",4,0,0,0.0054,0,0,1,"E"
"335",4,0,0,0.0051,0,0,1,"E"
"336",4,0,0,0.0059,0,0,1,"E"
"337",4,0,0,0.0045,0,0,1,"E"
"338",4,0,0,0.0052,0,0,1,"E"
"339",4,0,0,0.0058,0,0,1,"E"
"340",4,0,0,0.0049,0,0,1,"E"
"341",8,0,0,0.0054,0,0,1,"E"
"342",3,0,0.001,0.0034,0,0.2282,0.7718,"CE"
"343",8,0,0,0.0046,0,0,1,"E"
"344",4,0,0,0.0051,0,0,1,"E"
"345",8,0,0,0.0048,0,0,1,"E"
"346",4,0,0,0.006,0,0,1,"E"
"347",4,0,0,0.0052,0,0,1,"E"
"348",7,0,0.0013,0.0034,0,0.2721,0.7279,"DE"
"349",4,0,0,0.0049,0,0,1,"E"
"350",4,0,0,0.0058,0,0,1,"E"
"351",4,0,0,0.005,0,0,1,"E"
"352",8,0,0,0.0053,0,0,1,"E"
"353",8,0,0,0.005,0,0,1,"E"
"354",4,0,0,0.0053,0,0,1,"E"
"355",8,0,0,0.0055,0,0,1,"E"
"356",4,0,0,0.0056,0,0,1,"E"
"357",4,0,0,0.0047,0,0,1,"E"
"358",8,0,0,0.0051,0,0,1,"E"
"359",8,0,0,0.005,0,0,1,"E"
"360",4,0,0,0.0046,0,0,1,"E"
"361",4,0,0,0.0047,0,0,1,"E"
"362",4,0,0,0.0051,0,0,1,"E"
"363",8,0,0,0.0054,0,0,1,"E"
"364",8,0,0,0.0051,0,0,1,"E"
"365",8,0,0,0.0049,0,0,1,"E"
"366",4,0,0,0.0053,0,0,1,"E"
"367",4,0,0,0.005,0,0,1,"E"
"368",8,0,0,0.0049,0,0,1,"E"
"369",8,0,0,0.0058,0,0,1,"E"
"370",4,0,0,0.0049,0,0,1,"E"
"371",4,0,0,0.0048,0,0,1,"E"
"372",4,0,0,0.0051,0,0,1,"E"
"373",4,0,0,0.0059,0,0,1,"E"
"374",8,0,0,0.0046,0,0,1,"E"
"375",8,0,0,0.0057,0,0,1,"E"
"376",4,0,0,0.005,0,0,1,"E"
"377",7,0,0.0013,0.0034,0,0.2723,0.7277,"DE"
"378",8,0,0,0.005,0,0,1,"E"
"379",4,0,0,0.0052,0,0,1,"E"
"380",8,0,0,0.0047,0,0,1,"E"
"381",4,0,0,0.005,0,0,1,"E"
"382",8,0,0,0.0048,0,0,1,"E"
"383",8,0,0,0.0055,0,0,1,"E"
"384",8,0,0,0.0049,0,0,1,"E"
"385",4,0,0,0.0053,0,0,1,"E"
"386",4,0,0,0.0055,0,0,1,"E"
"387",8,0,0,0.0062,0,0,1,"E"
"388",8,0,0,0.0054,0,0,1,"E"
"389",8,0,0,0.0049,0,0,1,"E"
"390",8,0,0,0.0057,0,0,1,"E"
"391",4,0,0,0.0051,0,0,1,"E"
"392",4,0,0,0.0055,0,0,1,"E"
"393",8,0,0,0.0056,0,0,1,"E"
"394",4,0,0,0.0062,0,0,1,"E"
"395",8,0,0,0.0051,0,0,1,"E"
"396",8,0,0,0.0055,0,0,1,"E"
"397",4,0,0,0.0056,0,0,1,"E"
"398",4,0,0,0.0051,0,0,1,"E"
"399",4,0,0,0.0046,0,0,1,"E"
"400",8,0,0,0.0056,0,0,1,"E"
"401",4,0,0,0.0052,0,0,1,"E"
"402",4,0,0,0.0064,0,0,1,"E"
"403",4,0,0,0.0052,0,0,1,"E"
"404",4,0,0,0.0056,0,0,1,"E"
"405",4,0,0,0.0055,0,0,1,"E"
"406",8,0,0,0.0057,0,0,1,"E"
"407",8,0,0,0.0055,0,0,1,"E"
"408",8,0,0,0.0055,0,0,1,"E"
"409",4,0,0,0.0049,0,0,1,"E"
"410",8,0,0,0.0054,0,0,1,"E"
"411",4,0,0,0.0056,0,0,1,"E"
"412",4,0,0,0.0056,0,0,1,"E"
"413",8,0,0,0.0045,0,0,1,"E"
"414",4,0,0,0.0053,0,0,1,"E"
"415",4,0,0,0.0059,0,0,1,"E"
"416",4,0,0,0.0049,0,0,1,"E"
"417",4,0,0,0.0057,0,0,1,"E"
"418",4,0,0,0.0052,0,0,1,"E"
"419",4,0,0,0.0054,0,0,1,"E"
"420",4,0,0,0.005,0,0,1,"E"
"421",4,0,0,0.0053,0,0,1,"E"
"422",4,0,0,0.0056,0,0,1,"E"
"423",4,0,0,0.0049,0,0,1,"E"
"424",8,0,0,0.0044,0,0,1,"E"
"425",8,0,0,0.0051,0,0,1,"E"
"426",4,0,0,0.005,0,0,1,"E"
"427",4,0,0,0.0049,0,0,1,"E"
"428",4,0,0,0.0049,0,0,1,"E"
"429",4,0,0,0.0057,0,0,1,"E"
"430",4,0,0,0.0059,0,0,1,"E"
"431",8,0,0,0.0062,0,0,1,"E"
"432",8,0,0,0.0051,0,0,1,"E"
"433",4,0,0,0.0049,0,0,1,"E"
"434",4,0,0,0.0053,0,0,1,"E"
"435",4,0,0,0.0046,0,0,1,"E"
"436",4,0,0,0.0054,0,0,1,"E"
"437",4,0,0,0.005,0,0,1,"E"
"438",4,0,0,0.0054,0,0,1,"E"
"439",8,0,0,0.0053,0,0,1,"E"
"440",8,0,0,0.0054,0,0,1,"E"
"441",4,0,0,0.0061,0,0,1,"E"
"442",4,0,0,0.0048,0,0,1,"E"
"443",4,0,0,0.0053,0,0,1,"E"
"444",8,0,0,0.0053,0,0,1,"E"
"445",4,0,0,0.0049,0,0,1,"E"
"446",4,0,0,0.0047,0,0,1,"E"
"447",4,0,0,0.0052,0,0,1,"E"
"448",8,0,0,0.0055,0,0,1,"E"
"449",4,0,0,0.0056,0,0,1,"E"
"450",8,0,0,0.0054,0,0,1,"E"
"451",4,0,0,0.005,0,0,1,"E"
"452",8,0,0,0.0051,0,0,1,"E"
"453",4,0,0,0.0057,0,0,1,"E"
"454",4,0,0,0.0054,0,0,1,"E"
"455",4,0,0,0.0052,0,0,1,"E"
"456",8,0,0,0.0049,0,0,1,"E"
"457",4,0,0,0.005,0,0,1,"E"
"458",8,0,0,0.0045,0,0,1,"E"
"459",4,0,0,0.0049,0,0,1,"E"
"460",4,0,0,0.0051,0,0,1,"E"
"461",4,0,0,0.0055,0,0,1,"E"
"462",4,0,0,0.0053,0,0,1,"E"
"463",4,0,0,0.0055,0,0,1,"E"
"464",4,0,0,0.0056,0,0,1,"E"
"465",4,0,0,0.0048,0,0,1,"E"
"466",8,0,0,0.0052,0,0,1,"E"
"467",4,0,0,0.0053,0,0,1,"E"
"468",4,0,0,0.0054,0,0,1,"E"
"469",4,0,0,0.0055,0,0,1,"E"
"470",4,0,0,0.0049,0,0,1,"E"
"471",8,0,0,0.0053,0,0,1,"E"
"472",4,0,0,0.0055,0,0,1,"E"
"473",4,0,0,0.0056,0,0,1,"E"
"474",4,0,0,0.0056,0,0,1,"E"
"475",4,0,0,0.0048,0,0,1,"E"
"476",4,0,0,0.005,0,0,1,"E"
"477",4,0,0,0.0049,0,0,1,"E"
"478",8,0,0,0.0056,0,0,1,"E"
"479",4,0,0,0.0055,0,0,1,"E"
"480",3,0,0.001,0.004,0,0.2013,0.7987,"CE"
"481",4,0,0,0.0054,0,0,1,"E"
"482",4,0,0,0.0051,0,0,1,"E"
"483",8,0,0,0.0051,0,0,1,"E"
"484",7,0,0.0012,0.0035,0,0.2588,0.7412,"DE"
"485",4,0,0,0.0049,0,0,1,"E"
"486",4,0,0,0.005,0,0,1,"E"
"487",4,0,0,0.0052,0,0,1,"E"
"488",4,0,0,0.0054,0,0,1,"E"
"489",4,0,0,0.0056,0,0,1,"E"
"490",4,0,0,0.0057,0,0,1,"E"
"491",4,0,0,0.0055,0,0,1,"E"
"492",4,0,0,0.0047,0,0,1,"E"
"493",4,0,0,0.0044,0,0,1,"E"
"494",4,0,0,0.0048,0,0,1,"E"
"495",8,0,0,0.0054,0,0,1,"E"
"496",4,0,0,0.0054,0,0,1,"E"
"497",4,0,0,0.0056,0,0,1,"E"
"498",4,0,0,0.0048,0,0,1,"E"
"499",8,0,0,0.0046,0,0,1,"E"
"500",8,0,0,0.0057,0,0,1,"E"
"501",3,0,0.001,0.0039,0,0.2059,0.7941,"CE"
"502",4,0,0,0.0052,0,0,1,"E"
"503",4,0,0,0.0042,0,0,1,"E"
"504",4,0,0,0.0048,0,0,1,"E"
"505",4,0,0,0.005,0,0,1,"E"
"506",4,0,0,0.0049,0,0,1,"E"
"507",8,0,0,0.005,0,0,1,"E"
"508",4,0,0,0.0048,0,0,1,"E"
"509",8,0,0,0.0053,0,0,1,"E"
"510",4,0,0,0.0052,0,0,1,"E"
"511",4,0,0,0.0058,0,0,1,"E"
"512",4,0,0,0.0055,0,0,1,"E"
"513",4,0,0,0.0054,0,0,1,"E"
"514",4,0,0,0.0049,0,0,1,"E"
"515",8,0,0,0.0049,0,0,1,"E"
"516",4,0,0,0.005,0,0,1,"E"
"517",4,0,0,0.0047,0,0,1,"E"
"518",4,0,0,0.0046,0,0,1,"E"
"519",4,0,0,0.0046,0,0,1,"E"
"520",8,0,0,0.0056,0,0,1,"E"
"521",4,0,0,0.0054,0,0,1,"E"
"522",4,0,0,0.0048,0,0,1,"E"
"523",4,0,0,0.0049,0,0,1,"E"
"524",4,0,0,0.0052,0,0,1,"E"
"525",8,0,0,0.0054,0,0,1,"E"
"526",8,0,0,0.006,0,0,1,"E"
"527",4,0,0,0.0052,0,0,1,"E"
"528",4,0,0,0.0052,0,0,1,"E"
"529",8,0,0,0.005,0,0,1,"E"
"530",4,0,0,0.0054,0,0,1,"E"
"531",4,0,0,0.0061,0,0,1,"E"
"532",4,0,0,0.0055,0,0,1,"E"
"533",4,0,0,0.005,0,0,1,"E"
"534",4,0,0,0.0056,0,0,1,"E"
"535",4,0,0,0.0055,0,0,1,"E"
"536",4,0,0,0.0058,0,0,1,"E"
"537",4,0,0,0.0052,0,0,1,"E"
"538",4,0,0,0.0049,0,0,1,"E"
"539",4,0,0,0.0057,0,0,1,"E"
"540",4,0,0,0.005,0,0,1,"E"
"541",8,0,0,0.005,0,0,1,"E"
"542",4,0,0,0.0044,0,0,1,"E"
"543",8,0,0,0.0046,0,0,1,"E"
"544",8,0,0,0.0051,0,0,1,"E"
"545",4,0,0,0.0044,0,0,1,"E"
"546",4,0,0,0.0057,0,0,1,"E"
"547",4,0,0,0.0043,0,0,1,"E"
"548",4,0,0,0.0054,0,0,1,"E"
"549",4,0,0,0.0047,0,0,1,"E"
"550",8,0,0,0.005,0,0,1,"E"
"551",4,0,0,0.0046,0,0,1,"E"
"552",8,0,0,0.0053,0,0,1,"E"
"553",4,0,0,0.0041,0,0,1,"E"
"554",4,0,0,0.0047,0,0,1,"E"
"555",4,0,0,0.005,0,0,1,"E"
"556",8,0,0,0.0051,0,0,1,"E"
"557",4,0,0,0.0053,0,0,1,"E"
"558",4,0,0,0.0051,0,0,1,"E"
"559",8,0,0,0.005,0,0,1,"E"
"560",4,0,0,0.0049,0,0,1,"E"
"561",4,0,0,0.0048,0,0,1,"E"
"562",4,0,0,0.0057,0,0,1,"E"
"563",4,0,0,0.006,0,0,1,"E"
"564",4,0,0,0.0048,0,0,1,"E"
"565",4,0,0,0.0049,0,0,1,"E"
"566",4,0,0,0.0052,0,0,1,"E"
"567",8,0,0,0.0049,0,0,1,"E"
"568",4,0,0,0.0056,0,0,1,"E"
"569",4,0,0,0.0048,0,0,1,"E"
"570",4,0,0,0.0051,0,0,1,"E"
"571",8,0,0,0.005,0,0,1,"E"
"572",4,0,0,0.0054,0,0,1,"E"
"573",4,0,0,0.0051,0,0,1,"E"
"574",8,0,0,0.005,0,0,1,"E"
"575",4,0,0,0.0059,0,0,1,"E"
"576",4,0,0,0.005,0,0,1,"E"
"577",8,0,0,0.0053,0,0,1,"E"
"578",4,0,0,0.0051,0,0,1,"E"
"579",8,0,0,0.005,0,0,1,"E"
