"","Mcode","A","A_D","E","SA","SD_SC","SE","M"
"101",7,0,0.0028,0.0028,0,0.5024,0.4976,"DE"
"102",7,0,0.0029,0.0037,0,0.4375,0.5625,"DE"
"103",7,0,0.0023,0.0035,0,0.3913,0.6087,"DE"
"104",7,0,0.0024,0.0042,0,0.3685,0.6315,"DE"
"105",7,0,0.0041,0.0029,0,0.5873,0.4127,"DE"
"106",8,0,0,0.0054,0,0,1,"E"
"107",7,0,0.0028,0.0035,0,0.4454,0.5546,"DE"
"108",6,0.0025,0,0.0033,0.4351,0,0.5649,"AE"
"109",6,0.0014,0,0.004,0.2667,0,0.7333,"AE"
"110",7,0,0.0027,0.0036,0,0.4318,0.5682,"DE"
"111",7,0,0.0018,0.0033,0,0.3502,0.6498,"DE"
"112",7,0,0.0028,0.0035,0,0.441,0.559,"DE"
"113",8,0,0,0.0056,0,0,1,"E"
"114",8,0,0,0.0051,0,0,1,"E"
"115",7,0,0.0017,0.0039,0,0.305,0.695,"DE"
"116",2,0.0015,0,0.0031,0.3246,0,0.6754,"AE"
"117",2,0.0021,0,0.0041,0.3397,0,0.6603,"AE"
"118",6,0.0021,0,0.0039,0.3515,0,0.6485,"AE"
"119",7,0,0.0025,0.0046,0,0.3485,0.6515,"DE"
"120",7,0,0.0026,0.0038,0,0.4134,0.5866,"DE"
"121",7,0,0.0026,0.0038,0,0.4084,0.5916,"DE"
"122",4,0,0,0.0058,0,0,1,"E"
"123",7,0,0.0018,0.0043,0,0.2959,0.7041,"DE"
"124",8,0,0,0.0058,0,0,1,"E"
"125",2,0.0018,0,0.0041,0.2983,0,0.7017,"AE"
"126",8,0,0,0.006,0,0,1,"E"
"127",2,0.0023,0,0.0035,0.3964,0,0.6036,"AE"
"128",7,0,0.0027,0.0028,0,0.4874,0.5126,"DE"
"129",4,0,0,0.0053,0,0,1,"E"
"130",7,0,0.0034,0.0028,0,0.5506,0.4494,"DE"
"131",7,0,0.0026,0.0032,0,0.4428,0.5572,"DE"
"132",7,0,0.0019,0.0042,0,0.3078,0.6922,"DE"
"133",8,0,0,0.0053,0,0,1,"E"
"134",7,0,0.002,0.004,0,0.3369,0.6631,"DE"
"135",7,0,0.0028,0.003,0,0.4824,0.5176,"DE"
"136",8,0,0,0.0051,0,0,1,"E"
"137",6,0.0024,0,0.0038,0.383,0,0.617,"AE"
"138",7,0,0.003,0.0028,0,0.518,0.482,"DE"
"139",8,0,0,0.0062,0,0,1,"E"
"140",7,0,0.0026,0.0033,0,0.4441,0.5559,"DE"
"141",7,0,0.0025,0.003,0,0.4522,0.5478,"DE"
"142",7,0,0.0021,0.0036,0,0.3659,0.6341,"DE"
"143",8,0,0,0.0059,0,0,1,"E"
"144",8,0,0,0.0061,0,0,1,"E"
"145",7,0,0.0031,0.003,0,0.5121,0.4879,"DE"
"146",7,0,0.0023,0.0029,0,0.4361,0.5639,"DE"
"147",4,0,0,0.0055,0,0,1,"E"
"148",2,0.0018,0,0.0036,0.3328,0,0.6672,"AE"
"149",6,0.0019,0,0.0037,0.3313,0,0.6687,"AE"
"150",7,0,0.0024,0.0035,0,0.4115,0.5885,"DE"
"151",2,0.0019,0,0.0031,0.3728,0,0.6272,"AE"
"152",7,0,0.0022,0.0037,0,0.3808,0.6192,"DE"
"153",2,0.0023,0,0.0039,0.3711,0,0.6289,"AE"
"154",7,0,0.0029,0.0029,0,0.5065,0.4935,"DE"
"155",8,0,0,0.0059,0,0,1,"E"
"156",7,0,0.0023,0.0038,0,0.3825,0.6175,"DE"
"157",7,0,0.0032,0.0031,0,0.506,0.494,"DE"
"158",7,0,0.0025,0.0034,0,0.4269,0.5731,"DE"
"159",7,0,0.0031,0.0034,0,0.4766,0.5234,"DE"
"160",7,0,0.0024,0.0037,0,0.3916,0.6084,"DE"
"161",7,0,0.0028,0.0035,0,0.4388,0.5612,"DE"
"162",8,0,0,0.0051,0,0,1,"E"
"163",7,0,0.0036,0.0035,0,0.5088,0.4912,"DE"
"164",7,0,0.0024,0.0036,0,0.3974,0.6026,"DE"
"165",8,0,0,0.0052,0,0,1,"E"
"166",7,0,0.0023,0.0036,0,0.3904,0.6096,"DE"
"167",7,0,0.0025,0.0033,0,0.4282,0.5718,"DE"
"168",8,0,0,0.0062,0,0,1,"E"
"169",6,0.002,0,0.0041,0.3247,0,0.6753,"AE"
"170",7,0,0.0036,0.0035,0,0.5044,0.4956,"DE"
"171",8,0,0,0.0049,0,0,1,"E"
"172",8,0,0,0.006,0,0,1,"E"
"173",7,0,0.0026,0.0031,0,0.4536,0.5464,"DE"
"174",8,0,0,0.0057,0,0,1,"E"
"175",7,0,0.002,0.004,0,0.3392,0.6608,"DE"
"176",8,0,0,0.0054,0,0,1,"E"
"177",7,0,0.0025,0.0035,0,0.414,0.586,"DE"
"178",7,0,0.0026,0.0034,0,0.4265,0.5735,"DE"
"179",7,0,0.0036,0.0023,0,0.6158,0.3842,"DE"
"180",7,0,0.0018,0.0043,0,0.3007,0.6993,"DE"
"181",7,0,0.0021,0.0037,0,0.361,0.639,"DE"
"182",8,0,0,0.0059,0,0,1,"E"
"183",8,0,0,0.0056,0,0,1,"E"
"184",3,0,0.001,0.0043,0,0.1861,0.8139,"CE"
"185",7,0,0.0022,0.0032,0,0.4127,0.5873,"DE"
"186",4,0,0,0.0057,0,0,1,"E"
"187",8,0,0,0.006,0,0,1,"E"
"188",7,0,0.0034,0.0035,0,0.4967,0.5033,"DE"
"189",8,0,0,0.0057,0,0,1,"E"
"190",7,0,0.0019,0.0033,0,0.3652,0.6348,"DE"
"191",8,0,0,0.0051,0,0,1,"E"
"192",8,0,0,0.0054,0,0,1,"E"
"193",8,0,0,0.0053,0,0,1,"E"
"194",4,0,0,0.0051,0,0,1,"E"
"195",8,0,0,0.0057,0,0,1,"E"
"196",3,0,0.0011,0.004,0,0.2123,0.7877,"CE"
"197",7,0,0.0019,0.0036,0,0.3468,0.6532,"DE"
"198",7,0,0.0032,0.0034,0,0.4859,0.5141,"DE"
"199",6,0.0016,0,0.0044,0.2696,0,0.7304,"AE"
"200",6,0.0022,0,0.0041,0.3483,0,0.6517,"AE"
"201",6,0.0024,0,0.0039,0.377,0,0.623,"AE"
"202",6,0.0019,0,0.0039,0.3253,0,0.6747,"AE"
"203",8,0,0,0.005,0,0,1,"E"
"204",8,0,0,0.0051,0,0,1,"E"
"205",7,0,0.0023,0.0037,0,0.3867,0.6133,"DE"
"206",7,0,0.0019,0.0041,0,0.3213,0.6787,"DE"
"207",7,0,0.0023,0.0042,0,0.3611,0.6389,"DE"
"208",2,0.0021,0,0.0034,0.3771,0,0.6229,"AE"
"209",7,0,0.0026,0.0035,0,0.4251,0.5749,"DE"
"210",7,0,0.0029,0.0036,0,0.4514,0.5486,"DE"
"211",8,0,0,0.0051,0,0,1,"E"
"212",7,0,0.0029,0.0021,0,0.584,0.416,"DE"
"213",7,0,0.0029,0.0039,0,0.4286,0.5714,"DE"
"214",3,0,0.0012,0.0044,0,0.214,0.786,"CE"
"215",7,0,0.0027,0.003,0,0.4776,0.5224,"DE"
"216",4,0,0,0.0055,0,0,1,"E"
"217",8,0,0,0.0052,0,0,1,"E"
"218",8,0,0,0.006,0,0,1,"E"
"219",7,0,0.0037,0.0025,0,0.5966,0.4034,"DE"
"220",7,0,0.0016,0.0041,0,0.2833,0.7167,"DE"
"221",6,0.0015,0,0.0045,0.2537,0,0.7463,"AE"
"222",8,0,0,0.005,0,0,1,"E"
"223",2,0.0021,0,0.0043,0.3285,0,0.6715,"AE"
"224",2,0.0015,0,0.0039,0.2866,0,0.7134,"AE"
"225",6,0.0029,0,0.0029,0.4995,0,0.5005,"AE"
"226",4,0,0,0.0055,0,0,1,"E"
"227",7,0,0.0016,0.0039,0,0.2868,0.7132,"DE"
"228",3,0,0.0013,0.0036,0,0.2646,0.7354,"CE"
"229",7,0,0.004,0.0033,0,0.5534,0.4466,"DE"
"230",2,0.0017,0,0.0046,0.2655,0,0.7345,"AE"
"231",7,0,0.0027,0.0035,0,0.4361,0.5639,"DE"
"232",7,0,0.0034,0.0034,0,0.5047,0.4953,"DE"
"233",7,0,0.0023,0.0038,0,0.3731,0.6269,"DE"
"234",4,0,0,0.005,0,0,1,"E"
"235",6,0.0024,0,0.0042,0.3644,0,0.6356,"AE"
"236",7,0,0.0023,0.0042,0,0.3535,0.6465,"DE"
"237",2,0.0027,0,0.0032,0.4529,0,0.5471,"AE"
"238",7,0,0.0014,0.0038,0,0.2759,0.7241,"DE"
"239",8,0,0,0.0058,0,0,1,"E"
"240",7,0,0.0019,0.0038,0,0.3339,0.6661,"DE"
"241",6,0.0022,0,0.0035,0.3886,0,0.6114,"AE"
"242",2,0.0022,0,0.0043,0.334,0,0.666,"AE"
"243",7,0,0.003,0.0029,0,0.5044,0.4956,"DE"
"244",8,0,0,0.0058,0,0,1,"E"
"245",3,0,0.0016,0.004,0,0.2933,0.7067,"CE"
"246",6,0.002,0,0.004,0.3289,0,0.6711,"AE"
"247",7,0,0.0023,0.003,0,0.4325,0.5675,"DE"
"248",3,0,0.0012,0.0043,0,0.2164,0.7836,"CE"
"249",2,0.0025,0,0.0028,0.4707,0,0.5293,"AE"
"250",6,0.002,0,0.0044,0.3079,0,0.6921,"AE"
"251",6,0.0026,0,0.004,0.3959,0,0.6041,"AE"
"252",2,0.0024,0,0.0034,0.4158,0,0.5842,"AE"
"253",7,0,0.0025,0.003,0,0.454,0.546,"DE"
"254",8,0,0,0.0056,0,0,1,"E"
"255",4,0,0,0.0055,0,0,1,"E"
"256",7,0,0.002,0.0041,0,0.3349,0.6651,"DE"
"257",7,0,0.0027,0.0032,0,0.4637,0.5363,"DE"
"258",7,0,0.0027,0.0036,0,0.4231,0.5769,"DE"
"259",7,0,0.0029,0.0035,0,0.4492,0.5508,"DE"
"260",3,0,0.0013,0.0041,0,0.2415,0.7585,"CE"
"261",8,0,0,0.0052,0,0,1,"E"
"262",6,0.0026,0,0.0033,0.4403,0,0.5597,"AE"
"263",7,0,0.002,0.0037,0,0.3522,0.6478,"DE"
"264",7,0,0.002,0.0036,0,0.3591,0.6409,"DE"
"265",7,0,0.0028,0.003,0,0.4798,0.5202,"DE"
"266",3,0,0.0012,0.0044,0,0.2139,0.7861,"CE"
"267",8,0,0,0.0063,0,0,1,"E"
"268",6,0.002,0,0.0042,0.3288,0,0.6712,"AE"
"269",4,0,0,0.0049,0,0,1,"E"
"270",8,0,0,0.0053,0,0,1,"E"
"271",6,0.0026,0,0.0032,0.4422,0,0.5578,"AE"
"272",7,0,0.0023,0.0034,0,0.404,0.596,"DE"
"273",7,0,0.0027,0.0038,0,0.4186,0.5814,"DE"
"274",2,0.002,0,0.0035,0.3618,0,0.6382,"AE"
"275",6,0.0019,0,0.0035,0.352,0,0.648,"AE"
"276",8,0,0,0.0059,0,0,1,"E"
"277",8,0,0,0.0056,0,0,1,"E"
"278",6,0.0016,0,0.0042,0.2803,0,0.7197,"AE"
"279",7,0,0.0022,0.0035,0,0.3781,0.6219,"DE"
"280",7,0,0.003,0.0039,0,0.4344,0.5656,"DE"
"281",2,0.0028,0,0.0041,0.4089,0,0.5911,"AE"
"282",7,0,0.002,0.0033,0,0.3752,0.6248,"DE"
"283",7,0,0.0036,0.0029,0,0.5518,0.4482,"DE"
"284",7,0,0.0032,0.0028,0,0.5282,0.4718,"DE"
"285",8,0,0,0.0043,0,0,1,"E"
"286",4,0,0,0.005,0,0,1,"E"
"287",8,0,0,0.0056,0,0,1,"E"
"288",8,0,0,0.006,0,0,1,"E"
"289",2,0.0019,0,0.0044,0.2967,0,0.7033,"AE"
"290",4,0,0,0.0053,0,0,1,"E"
"291",7,0,0.0027,0.0031,0,0.461,0.539,"DE"
"292",7,0,0.0032,0.003,0,0.5118,0.4882,"DE"
"293",3,0,0.0013,0.0043,0,0.2336,0.7664,"CE"
"294",7,0,0.003,0.0032,0,0.4897,0.5103,"DE"
"295",7,0,0.0025,0.0037,0,0.4064,0.5936,"DE"
"296",2,0.0017,0,0.0036,0.3218,0,0.6782,"AE"
"297",7,0,0.003,0.0035,0,0.4572,0.5428,"DE"
"298",7,0,0.0034,0.0029,0,0.542,0.458,"DE"
"299",6,0.0026,0,0.0027,0.4943,0,0.5057,"AE"
"300",7,0,0.002,0.004,0,0.3304,0.6696,"DE"
"301",7,0,0.0024,0.0037,0,0.3979,0.6021,"DE"
"302",6,0.0019,0,0.0035,0.3498,0,0.6502,"AE"
"303",8,0,0,0.0058,0,0,1,"E"
"304",6,0.002,0,0.004,0.3352,0,0.6648,"AE"
"305",2,0.0028,0,0.0025,0.5265,0,0.4735,"AE"
"306",7,0,0.0018,0.004,0,0.3101,0.6899,"DE"
"307",8,0,0,0.0048,0,0,1,"E"
"308",6,0.0019,0,0.0045,0.3018,0,0.6982,"AE"
"309",8,0,0,0.0059,0,0,1,"E"
"310",2,0.0022,0,0.0034,0.3924,0,0.6076,"AE"
"311",2,0.0016,0,0.0038,0.2962,0,0.7038,"AE"
"312",7,0,0.0031,0.0034,0,0.4719,0.5281,"DE"
"313",7,0,0.0018,0.0035,0,0.3452,0.6548,"DE"
"314",8,0,0,0.0062,0,0,1,"E"
"315",8,0,0,0.0055,0,0,1,"E"
"316",6,0.0022,0,0.0034,0.3971,0,0.6029,"AE"
"317",7,0,0.0038,0.0032,0,0.5478,0.4522,"DE"
"318",7,0,0.0025,0.0032,0,0.4422,0.5578,"DE"
"319",7,0,0.0024,0.0026,0,0.4821,0.5179,"DE"
"320",6,0.0016,0,0.0035,0.3121,0,0.6879,"AE"
"321",2,0.0022,0,0.003,0.4277,0,0.5723,"AE"
"322",8,0,0,0.0047,0,0,1,"E"
"323",8,0,0,0.0061,0,0,1,"E"
"324",7,0,0.0024,0.0045,0,0.3447,0.6553,"DE"
"325",7,0,0.0022,0.0039,0,0.3615,0.6385,"DE"
"326",8,0,0,0.0058,0,0,1,"E"
"327",8,0,0,0.0059,0,0,1,"E"
"328",7,0,0.0032,0.0032,0,0.501,0.499,"DE"
"329",4,0,0,0.005,0,0,1,"E"
"330",7,0,0.0032,0.0033,0,0.4945,0.5055,"DE"
"331",7,0,0.0029,0.0038,0,0.4312,0.5688,"DE"
"332",7,0,0.0018,0.0042,0,0.2965,0.7035,"DE"
"333",7,0,0.0032,0.0018,0,0.6373,0.3627,"DE"
"334",7,0,0.0024,0.0038,0,0.3936,0.6064,"DE"
"335",7,0,0.0033,0.003,0,0.5238,0.4762,"DE"
"336",7,0,0.0027,0.004,0,0.3991,0.6009,"DE"
"337",8,0,0,0.0055,0,0,1,"E"
"338",8,0,0,0.0051,0,0,1,"E"
"339",8,0,0,0.0056,0,0,1,"E"
"340",7,0,0.0028,0.0036,0,0.436,0.564,"DE"
"341",8,0,0,0.0067,0,0,1,"E"
"342",7,0,0.0022,0.0028,0,0.4478,0.5522,"DE"
"343",2,0.0021,0,0.0039,0.352,0,0.648,"AE"
"344",7,0,0.002,0.0027,0,0.4236,0.5764,"DE"
"345",7,0,0.0027,0.0031,0,0.4661,0.5339,"DE"
"346",3,0,0.0015,0.0037,0,0.2847,0.7153,"CE"
"347",7,0,0.0021,0.0039,0,0.3528,0.6472,"DE"
"348",7,0,0.0023,0.0039,0,0.3764,0.6236,"DE"
"349",7,0,0.0031,0.0043,0,0.4178,0.5822,"DE"
"350",8,0,0,0.0065,0,0,1,"E"
"351",2,0.0023,0,0.0037,0.3797,0,0.6203,"AE"
"352",6,0.0019,0,0.0036,0.3481,0,0.6519,"AE"
"353",7,0,0.003,0.0033,0,0.4776,0.5224,"DE"
"354",8,0,0,0.0053,0,0,1,"E"
"355",6,0.0022,0,0.0036,0.3758,0,0.6242,"AE"
"356",8,0,0,0.0059,0,0,1,"E"
"357",7,0,0.0024,0.0038,0,0.3859,0.6141,"DE"
"358",6,0.0025,0,0.0039,0.3837,0,0.6163,"AE"
"359",7,0,0.0016,0.0039,0,0.2915,0.7085,"DE"
"360",7,0,0.0031,0.0033,0,0.4839,0.5161,"DE"
"361",7,0,0.0021,0.0043,0,0.3317,0.6683,"DE"
"362",7,0,0.0025,0.0036,0,0.4074,0.5926,"DE"
"363",6,0.0029,0,0.0033,0.4638,0,0.5362,"AE"
"364",6,0.0016,0,0.0035,0.312,0,0.688,"AE"
"365",7,0,0.0034,0.0028,0,0.5509,0.4491,"DE"
"366",7,0,0.0023,0.0036,0,0.3944,0.6056,"DE"
"367",8,0,0,0.0056,0,0,1,"E"
"368",6,0.0025,0,0.0037,0.4048,0,0.5952,"AE"
"369",7,0,0.0034,0.0029,0,0.5389,0.4611,"DE"
"370",4,0,0,0.0054,0,0,1,"E"
"371",7,0,0.0022,0.003,0,0.423,0.577,"DE"
"372",7,0,0.0022,0.0034,0,0.3904,0.6096,"DE"
"373",3,0,0.0013,0.0043,0,0.2389,0.7611,"CE"
"374",7,0,0.003,0.0033,0,0.4721,0.5279,"DE"
"375",7,0,0.0017,0.0038,0,0.3074,0.6926,"DE"
"376",6,0.0028,0,0.003,0.4768,0,0.5232,"AE"
"377",7,0,0.0031,0.0028,0,0.5243,0.4757,"DE"
"378",7,0,0.0022,0.0042,0,0.3431,0.6569,"DE"
"379",8,0,0,0.0056,0,0,1,"E"
"380",7,0,0.0028,0.0031,0,0.4787,0.5213,"DE"
"381",7,0,0.0017,0.0033,0,0.3421,0.6579,"DE"
"382",6,0.0024,0,0.0034,0.4125,0,0.5875,"AE"
"383",7,0,0.003,0.0032,0,0.4845,0.5155,"DE"
"384",7,0,0.0033,0.0039,0,0.4557,0.5443,"DE"
"385",4,0,0,0.005,0,0,1,"E"
"386",7,0,0.0021,0.0036,0,0.3662,0.6338,"DE"
"387",8,0,0,0.0058,0,0,1,"E"
"388",7,0,0.0023,0.0035,0,0.3968,0.6032,"DE"
"389",7,0,0.002,0.0037,0,0.351,0.649,"DE"
"390",7,0,0.0021,0.0035,0,0.3806,0.6194,"DE"
"391",3,0,9e-04,0.0041,0,0.1858,0.8142,"CE"
"392",7,0,0.0021,0.0037,0,0.363,0.637,"DE"
"393",4,0,0,0.006,0,0,1,"E"
"394",6,0.0019,0,0.0047,0.2876,0,0.7124,"AE"
"395",7,0,0.0033,0.0026,0,0.5599,0.4401,"DE"
"396",3,0,0.0011,0.0039,0,0.221,0.779,"CE"
"397",7,0,0.0034,0.0025,0,0.5726,0.4274,"DE"
"398",6,0.0025,0,0.0039,0.3909,0,0.6091,"AE"
"399",7,0,0.0021,0.0043,0,0.3311,0.6689,"DE"
"400",6,0.0021,0,0.0033,0.3911,0,0.6089,"AE"
"401",2,0.0025,0,0.0039,0.3891,0,0.6109,"AE"
"402",7,0,0.0024,0.0034,0,0.4219,0.5781,"DE"
"403",7,0,0.0035,0.0027,0,0.5655,0.4345,"DE"
"404",2,0.0021,0,0.0036,0.3663,0,0.6337,"AE"
"405",7,0,0.0032,0.0028,0,0.5303,0.4697,"DE"
"406",7,0,0.0021,0.0038,0,0.3527,0.6473,"DE"
"407",6,0.0026,0,0.0037,0.4117,0,0.5883,"AE"
"408",7,0,0.0021,0.0033,0,0.3856,0.6144,"DE"
"409",7,0,0.0022,0.0041,0,0.3513,0.6487,"DE"
"410",8,0,0,0.0056,0,0,1,"E"
"411",4,0,0,0.0047,0,0,1,"E"
"412",3,0,0.0014,0.0042,0,0.2466,0.7534,"CE"
"413",7,0,0.0031,0.0028,0,0.5227,0.4773,"DE"
"414",7,0,0.0025,0.0039,0,0.3914,0.6086,"DE"
"415",3,0,0.0012,0.0049,0,0.1949,0.8051,"CE"
"416",7,0,0.0023,0.004,0,0.3667,0.6333,"DE"
"417",2,0.0015,0,0.0041,0.2761,0,0.7239,"AE"
"418",8,0,0,0.0062,0,0,1,"E"
"419",7,0,0.0019,0.0037,0,0.3379,0.6621,"DE"
"420",2,0.0015,0,0.0037,0.2869,0,0.7131,"AE"
"421",4,0,0,0.0062,0,0,1,"E"
"422",7,0,0.0025,0.0042,0,0.3795,0.6205,"DE"
"423",2,0.0024,0,0.0028,0.4556,0,0.5444,"AE"
"424",3,0,0.001,0.0044,0,0.189,0.811,"CE"
"425",8,0,0,0.0058,0,0,1,"E"
"426",7,0,0.0021,0.0039,0,0.3456,0.6544,"DE"
"427",7,0,0.0018,0.0039,0,0.3202,0.6798,"DE"
"428",2,0.0027,0,0.0039,0.4139,0,0.5861,"AE"
"429",7,0,0.0023,0.0041,0,0.3575,0.6425,"DE"
"430",7,0,0.0031,0.0035,0,0.4685,0.5315,"DE"
"431",8,0,0,0.0064,0,0,1,"E"
"432",6,0.0024,0,0.0032,0.4291,0,0.5709,"AE"
"433",2,0.0022,0,0.0031,0.4214,0,0.5786,"AE"
"434",7,0,0.002,0.0036,0,0.3559,0.6441,"DE"
"435",7,0,0.0018,0.0037,0,0.3272,0.6728,"DE"
"436",4,0,0,0.0057,0,0,1,"E"
"437",2,0.0027,0,0.0034,0.4471,0,0.5529,"AE"
"438",2,0.0019,0,0.0038,0.331,0,0.669,"AE"
"439",6,0.004,0,0.0024,0.6225,0,0.3775,"AE"
"440",7,0,0.0029,0.003,0,0.4887,0.5113,"DE"
"441",7,0,0.0026,0.0033,0,0.4433,0.5567,"DE"
"442",7,0,0.0029,0.0031,0,0.4806,0.5194,"DE"
"443",7,0,0.0037,0.0032,0,0.54,0.46,"DE"
"444",4,0,0,0.0058,0,0,1,"E"
"445",7,0,0.0032,0.0034,0,0.4912,0.5088,"DE"
"446",6,0.0022,0,0.0041,0.352,0,0.648,"AE"
"447",7,0,0.0029,0.0034,0,0.4577,0.5423,"DE"
