%% MetaTwinsTri_behave_Conf for '_notguess': starting at liumiao (       50.0000000000).3-Jun-2019 17:25:517.375997e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   10   3   1    6    2.498871 1.050148   3.665017 0.392787   4.181432 3.817658   6  
   2  1   10   1   1    5    8.496139 1.033358   9.645628 0.482643  10.245361 3.750988   6  
   3  2   10   2   1    2   14.493427 1.366648  15.976085 0.627908  16.725737 3.267854   6  
   4  1   10   1   1    5   20.490702 0.883662  21.490257 0.434455  22.040005 3.950847   6  
   5  2   10   4   0    2   26.487981 1.916425  28.520393 0.518202  29.153446 2.834664   6  
   6  1   10   1   1    5   32.501935 0.783525  33.401510 0.436279  33.951263 4.050754   6  
   7  4   10   1   0    2   38.499190 1.533261  40.148457 0.562993  40.831473 3.167795   6  
   8  2   10   1   0    2   44.513144 0.833465  45.462707 0.531502  46.112420 3.900958   6  
   9  3   10   1   0    2   50.510417 1.233527  51.859806 0.431757  52.409553 3.601091   6  
  10  1   10   2   0    2   56.507708 1.433332  58.056988 0.905589  59.089871 2.918054   6  
  11  3   10   3   1    5   62.504973 1.184313  63.804393 0.318247  64.237515 3.767701   6  
  12  2   10   1   0    2   68.502260 0.916905  69.535126 0.605126  70.268114 3.734378   6  
  13  4   10   1   0    2   74.499536 1.233146  75.848926 0.391092  76.365358 3.634406   6  
  14  3   10   3   1    5   80.496821 0.983521  81.596319 0.533426  82.246020 3.751025   6  
  15  3   10   3   1    5   86.510749 1.450538  88.076712 0.366475  88.559822 3.451155   6  
  16  4   10   1   0    2   92.508025 1.016796  93.640848 0.492502  94.257235 3.751026   6  
  17  1   10   1   1    2   98.505312 1.466709 100.104514 0.370529 100.587696 3.417856   6  
  18  2   10   1   0    2  104.502585 1.099941 105.718716 0.384855 106.218480 3.784342   6  
  19  1   10   1   1    5  110.499875 1.033373 111.649348 0.546475 112.315703 3.684375   6  
  20  3   10   1   0    2  116.497163 1.350010 117.963158 0.429186 118.512906 3.484428   6  
  21  2   10   2   1    3  122.494429 1.533268 124.143693 0.484799 124.743415 3.251167   6  
  22  4   10   4   1    5  128.491712 1.399853 130.007689 0.188336 130.324217 3.667635   6  
  23  1   10   1   1    5  134.488996 1.100136 135.705100 0.314794 136.138234 3.850859   6  
  24  1   10   1   1    5  140.486263 0.866958 141.469152 0.303590 141.902288 4.084067   6  
  25  1   10   1   1    5  146.500211 1.050010 147.666343 0.273204 148.066171 3.934099   6  
  26  3   10   3   1    2  152.514149 1.549876 154.180049 0.645879 154.946365 3.068011   6  
  27  3   10   1   0    2  158.511424 1.183309 159.810836 0.348926 160.277286 3.734363   6  
  28  2   10   2   1    5  164.508702 1.033537 165.658184 0.355979 166.141300 3.867620   6  
  29  4   10   4   1    6  170.505989 0.883864 171.505532 0.504669 172.138573 3.867633   6  
  30  4   10   4   1    6  176.503264 0.983589 177.602759 0.354643 178.085872 3.917617   6  
  31  2   10   2   1    5  182.500558 1.466487 184.083163 0.612925 184.816169 3.184600   6  
  32  1   10   1   1    5  188.497815 1.066793 189.680622 0.270252 190.080444 3.917606   6  
  33  1   10   1   1    5  194.495121 1.016762 195.627916 0.249548 195.994417 4.000908   6  
  34  2   10   2   1    2  200.509041 1.000255 201.625201 0.377727 202.124978 3.884295   6  
  35  3   10   1   0    2  206.506311 1.250015 207.872362 0.386359 208.372149 3.634404   6  
  36  2   10   2   1    5  212.503605 1.016732 213.636411 0.369388 214.119534 3.884304   6  
  37  4   10   2   0    5  218.500874 1.333335 219.950227 0.261846 220.333371 3.667698   6  
  38  3   10   1   0    5  224.498149 1.333359 225.947506 0.438199 226.513909 3.484416   6  
  39  3   10   2   0    2  230.495438 1.366998 231.978093 0.480956 232.577820 3.417771   6  
  40  2   10   2   1    5  236.492711 1.050176 237.658828 0.304618 238.091984 3.900848   6  
  41  4   10   4   1    5  242.490006 1.067131 243.672791 0.415292 244.205892 3.784191   6  
  42  4   10   4   1    6  248.487274 0.916862 249.520145 0.343639 249.986604 4.000743   6  
  43  4   10   4   1    5  254.501213 0.916901 255.534084 0.605841 256.267088 3.734359   6  
  44  4   10   4   1    5  260.515148 0.850121 261.481380 0.529626 262.131086 3.884296   6  
  45  1   10   1   1    7  266.512430 1.016827 267.661916 0.315316 268.095055 3.917598   6  
  46  3   10   3   1    6  272.509707 1.499925 274.125643 0.318902 274.558785 3.451154   6  
  47  3   10   3   1    2  278.506980 1.916210 280.539412 0.563530 281.222414 2.784802   6  
  48  3   10   3   1    2  284.504265 1.649980 286.270132 0.612811 287.003145 3.001346   6  
  49  4   10   2   0    2  290.501546 1.999537 292.617263 0.768553 293.516844 2.484929   6  
