%% MetaTwinsTri_behave_Conf for '_notguess': starting at hetao (       49.0000000000).6-Apr-2019 17:46:557.375317e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   14   1   1    7    2.498850 1.016930   3.665003 0.422129   4.214742 3.784336   6  
   2  2   14   2   1    7    8.496158 1.335227   9.962161 0.318974  10.395300 3.601120   6  
   3  4   14   4   1    6   14.493434 1.899739  16.509187 0.168839  16.792395 3.201227   6  
   4  2   14   3   0    6   20.490728 2.200368  22.806346 0.182558  23.106207 2.884784   6  
   5  3   14   4   0    6   26.504661 2.366222  28.986879 0.115416  29.220092 2.784732   6  
   6  4   14   4   1    6   32.501949 1.784091  34.401099 0.098050  34.617667 3.384510   6  
   7  3   14   4   0    6   38.499234 2.049730  40.664915 0.374321  41.164699 2.834674   6  
   8  2   14   1   0    6   44.496535 1.467647  46.095811 0.134263  46.345698 3.651057   6  
   9  3   14   3   1    3   50.493806 1.716572  52.326303 0.196515  52.642840 3.351071   6  
  10  3   14   2   0    1   56.491093 1.350731  57.957109 0.305816  58.373589 3.617744   6  
  11  1   14   2   0    2   62.488377 1.616421  64.220939 0.395296  64.737355 3.251107   6  
  12  1   14   1   1    2   68.485669 1.983898  70.618050 0.297475  71.034522 2.951339   6  
  13  4   14   2   0    2   74.499613 2.199643  76.848553 0.186681  77.165064 2.834594   6  
  14  2   14   1   0    7   80.513562 2.033952  82.679249 0.250560  83.045748 2.968034   6  
  15  2   14   2   1    6   86.510837 1.716275  88.360026 0.453875  88.926406 3.084665   6  
  16  4   14   2   0    7   92.508137 1.867601  94.540555 0.337043  94.990350 3.018024   6  
  17  1   14   1   1    7   98.505422 1.450011 100.104595 0.180769 100.404563 3.601072   6  
  18  3   14   2   0    6  104.502713 2.433718 107.101522 0.247246 107.468029 2.534927   6  
  19  4   14   4   1    7  110.499984 1.683158 112.299175 0.306301 112.732315 3.267902   6  
  20  4   14   4   1    8  116.513945 1.434320 118.063236 0.559822 118.746267 3.267908   6  
  21  2   14   2   1    5  122.511214 1.766518 124.393696 0.997726 125.509857 2.501581   6  
  22  1   14   1   1    8  128.508490 0.884540 129.524697 0.267196 129.907876 4.100863   6  
  23  3   14   3   1    2  134.505793 1.534364 136.205047 1.057407 137.387815 2.618193   6  
  24  2   14   1   0    8  140.503088 2.150771 142.835363 0.398425 143.351791 2.651508   6  
  25  1   14   1   1    7  146.500353 1.799862 148.482823 0.542276 149.149167 2.851422   6  
  26  4   14   4   1    8  152.497658 1.734149 154.363469 0.679250 155.163123 2.834755   6  
  27  1   14   4   0    1  158.494926 1.799828 160.427402 0.765311 161.310348 2.684807   6  
  28  3   14   3   1    7  164.508880 1.851020 166.491322 0.411310 167.024412 2.984688   6  
  29  1   14   1   1    1  170.506155 1.899723 172.521946 0.074724 172.721834 3.284562   6  
  30  3   14   4   0    3  176.503455 2.117286 178.735786 0.727465 179.585409 2.418277   6  
  31  1   14   1   1    7  182.500735 2.399491 185.049595 0.357008 185.532710 2.468252   6  
  32  2   14   3   0    7  188.498026 1.983222 190.613733 0.367563 191.096865 2.901395   6  
  33  3   14  -1   0    2  194.495310 0.000000 197.010862 0.020100 197.144109 2.851401   6  
  34  3   14   3   1    7  200.492605 1.984316 202.608272 0.170196 202.891518 3.101307   6  
  35  4   14   4   1    7  206.489875 1.183302 207.789296 0.130582 208.039187 3.950868   6  
  36  2   14   2   1    6  212.503828 1.434168 214.086422 0.318243 214.519588 3.484481   6  
  37  4   14   4   1    7  218.501107 1.633035 220.250315 0.509542 220.883367 3.117898   6  
  38  4   14   4   1    4  224.498414 2.217084 226.830686 0.208862 227.163871 2.834757   6  
  39  1   14   1   1    7  230.495677 1.849634 232.494786 0.307526 232.927911 3.067897   6  
  40  1   14   1   1    7  236.492966 1.283398 237.925677 0.211777 238.258841 3.734298   6  
  41  1   14   1   1    7  242.490259 2.299610 244.939123 0.286327 245.338970 2.651381   6  
  42  1   14   1   1    8  248.487560 1.984307 250.619913 0.561320 251.302939 2.684818   6  
  43  3   14   1   0    1  254.501498 1.500003 256.117432 0.071955 256.317327 3.684233   6  
  44  3   14   1   0    1  260.498789 2.501013 263.180895 0.068771 263.364147 2.634816   6  
  45  3   14   1   0    1  266.512721 2.332914 268.978280 0.120010 269.211523 2.801416   6  
  46  4   14   4   1    7  272.510022 1.517956 274.142617 0.181258 274.442478 3.567783   6  
  47  4   14   4   1    8  278.507287 1.299983 279.923326 0.211665 280.256502 3.751024   6  
  48  2   14   2   1    7  284.504586 1.467487 286.103870 0.195776 286.420387 3.584418   6  
  49  4   14  -1   0    2  290.501865 0.000000 293.017412 0.035917 293.167333 2.834760   6  
  50  2   14   2   1    7  296.499159 1.600668 298.248364 0.271090 298.648194 3.351210   6  
