%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at hubinglun (       48.0000000000).6-Apr-2019 12:51:197.375215e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   14   3   1    3    2.498888 1.383146   4.081494 1.060499   5.264293 2.734817   6  
   2  4   14   1   0    1    8.496163 1.533322  10.195386 0.700128  11.011687 2.984676   6  
   3  2   14   2   1    4   14.493439 1.449889  16.109371 1.028288  17.258848 2.734778   6  
   4  4   14   4   1    3   20.490710 1.466604  22.089993 1.038605  23.256127 2.734775   6  
   5  3   14   3   1    6   26.504653 1.350020  28.020631 0.884951  29.020168 2.984644   6  
   6  2   14   1   0    1   32.501934 1.649829  34.317767 1.252934  35.683819 2.318267   6  
   7  2   14   3   0    6   38.499198 1.749799  40.431526 1.972456  42.530713 1.468632   6  
   8  3   14   3   1    3   44.496479 1.916180  46.595464 1.379104  48.094842 1.901763   6  
   9  2   14   2   1    2   50.493752 1.799794  52.476147 0.982378  53.575688 2.418190   6  
  10  1   14   4   0    4   56.491033 1.649947  58.290220 0.981776  59.389715 2.601417   6  
  11  1   14   3   0    6   62.488304 1.283376  63.970978 1.060599  65.153766 2.834622   6  
  12  1   14   2   0    2   68.502243 2.182751  70.817740 1.146736  72.083946 1.918367   6  
  13  3   14   3   1    2   74.499518 1.833135  76.481875 1.012752  77.614774 2.384807   6  
  14  2   14   3   0    2   80.513457 1.499998  82.229350 1.018501  83.362168 2.651505   6  
  15  3   14   1   0    6   86.510726 1.366632  87.993379 0.382187  88.493171 3.517781   6  
  16  2   14   3   0    6   92.508005 1.433379  94.173922 0.618207  94.906923 3.101304   6  
  17  4   14   1   0    2   98.505281 1.350062 100.004613 1.074411 101.204078 2.801435   6  
  18  1   14   2   0    4  104.502551 1.566537 106.251769 1.164612 107.534509 2.468284   6  
  19  1   14   3   0    3  110.499834 1.849760 112.515485 0.877134 113.515139 2.484937   6  
  20  3   14   3   1    5  116.513766 1.716461 118.412913 0.923554 119.462430 2.551575   6  
  21  2   14   1   0    1  122.511049 2.116326 124.793356 0.470627 125.393068 2.618206   6  
  22  1   14   3   0    3  128.508325 1.699797 130.390810 0.579054 131.090483 2.918076   6  
  23  2   14   2   1    5  134.505598 1.949721 136.637801 0.512545 137.271015 2.734812   6  
  24  4   14   3   0    5  140.502868 1.749834 142.418516 0.661304 143.201657 2.801448   6  
  25  3   14   4   0    5  146.500154 1.566501 148.199386 0.744577 149.065653 2.934732   6  
  26  4   14   3   0    5  152.497427 1.233453 153.913460 1.281752 155.312824 2.684828   6  
  27  3   14   4   0    4  158.494711 1.999758 160.660387 0.898667 161.676589 2.318348   6  
  28  2   14   2   1    2  164.508647 1.516576 166.224484 0.704879 167.057492 2.951375   6  
  29  4   14   4   1    4  170.505912 1.699931 172.371637 1.174893 173.671153 2.334994   6  
  30  2   14   3   0    1  176.503201 1.683156 178.335704 0.687567 179.135326 2.868099   6  
  31  4   14   4   1    4  182.500463 2.016369 184.699423 0.614833 185.432477 2.568230   6  
  32  4   14   3   0    2  188.497751 1.966342 190.696743 0.820023 191.629668 2.368308   6  
  33  1   14   1   1    2  194.495021 1.399931 196.044224 0.976825 197.143815 2.851439   6  
  34  2   14   4   0    5  200.492322 2.216222 202.857847 1.209655 204.190624 1.801895   6  
  35  3   14   3   1    1  206.506240 1.899678 208.571860 0.860342 209.554842 2.451599   6  
  36  1   14   1   1    4  212.503505 2.232866 214.902430 0.682476 215.702067 2.301642   6  
  37  4   14  -1   0    2  218.500793 0.000000 221.016339 0.036979 221.166247 2.834719   6  
  38  1   14   2   0    2  224.498072 1.016706 225.697523 0.536231 226.347219 3.651011   6  
  39  1   14   1   1    5  230.495343 1.250107 231.911250 1.017738 233.044174 2.951326   6  
  40  2   14   4   0    5  236.492621 1.999578 238.658297 0.612760 239.391299 2.601454   6  
  41  1   14   4   0    5  242.489891 1.832986 244.472333 0.406734 245.005418 2.984605   6  
  42  4   14   4   1    3  248.487168 1.699755 250.386252 0.754958 251.269247 2.718036   6  
  43  1   14   2   0    1  254.501101 1.316449 255.983769 0.533189 256.633477 3.367734   6  
  44  4   14   4   1    5  260.498386 1.699626 262.364074 0.950085 263.430380 2.568094   6  
  45  2   14   4   0    5  266.495662 1.599834 268.278189 0.699708 269.094487 2.901241   6  
  46  3   14   3   1    1  272.509597 2.049566 274.741831 0.898334 275.758128 2.251695   6  
  47  3   14   4   0    2  278.506871 1.466608 280.122811 0.990955 281.238970 2.768120   6  
  48  1   14   1   1    3  284.504146 1.616481 286.303330 0.542524 286.969696 3.034677   6  
  49  3   14   3   1    4  290.501420 1.983028 292.683648 1.093339 293.899872 2.101791   6  
  50  3   14   4   0    5  296.515360 1.349954 297.981353 0.453309 298.564426 3.451160   6  
  51  1   14   4   0    6  302.512635 1.499903 304.145095 1.279286 305.544600 2.468272   6  
  52  3   14   4   0    6  308.509915 1.499854 310.142503 0.601075 310.858846 3.151289   6  
  53  2   14   4   0    3  314.507186 1.882954 316.539502 1.036462 317.689082 2.318331   6  
  54  4   14   2   0    2  320.504474 2.049514 322.736785 0.638681 323.503104 2.501588   6  
  55  2   14   1   0    1  326.501737 2.166206 328.850675 0.551327 329.517039 2.484936   6  
  56  4   14   4   1    4  332.499016 1.767048 334.448135 0.926880 335.497648 2.501589   6  
  57  1   14   4   0    3  338.496298 1.333402 339.995614 0.624584 340.745280 3.251247   6  
  58  4   14   4   1    3  344.510233 1.549893 346.259431 0.869510 347.242346 2.768123   6  
  59  3   14   1   0    4  350.507497 2.066331 352.756429 0.698806 353.572786 2.434948   6  
  60  4   14   3   0    4  356.504787 1.716440 358.387153 1.149196 359.653350 2.351671   6  
  61  1   14   3   0    1  362.502054 1.649834 364.317732 0.825608 365.267478 2.734813   6  
  62  2   14   4   0    1  368.499327 1.366625 369.998543 0.616648 370.731656 3.267916   6  
  63  3   14   3   1    5  374.496612 1.100148 375.846003 1.253062 377.228709 2.768137   6  
  64  1   14   1   1    6  380.493883 1.383407 382.026532 0.607567 382.759526 3.234603   6  
  65  1   14   4   0    4  386.507823 1.766257 388.423597 0.832015 389.373190 2.634854   6  
  66  1   14   2   0    1  392.505098 1.983080 394.687452 1.047723 395.853580 2.151756   6  
  67  3   14   4   0    7  398.502364 0.966865 399.618537 0.801160 400.534795 3.467797   6  
  68  1   14   4   0    7  404.499658 1.449925 406.082273 0.589380 406.798616 3.201234   6  
  69  1   14   1   1    5  410.496923 1.866391 412.529343 0.653933 413.312327 2.684781   6  
  70  4   14   4   1    5  416.494198 1.016925 417.660346 0.410573 418.193432 3.800944   6  
  71  3   14   3   1    1  422.491481 1.383273 424.040628 0.425463 424.590535 3.401103   6  
  72  3   14   3   1    1  428.488767 1.749740 430.421211 0.855585 431.404106 2.584802   6  
  73  4   14   3   0    4  434.502685 1.216699 435.885317 0.703315 436.701691 3.301133   6  
  74  3   14   4   0    5  440.499975 1.299966 441.949316 0.633049 442.698968 3.301131   6  
  75  3   14   1   0    1  446.497247 1.733016 448.429600 0.657177 449.212676 2.784671   6  
  76  2   14   4   0    7  452.494521 1.233700 453.877230 0.379705 454.377002 3.617604   6  
  77  4   14   2   0    5  458.491795 1.999692 460.657346 0.974997 461.740332 2.251550   6  
  78  3   14   4   0    1  464.489075 1.050112 465.688468 1.136314 466.937961 3.051172   6  
  79  1   14   4   0    3  470.503020 1.349769 472.018992 0.657586 472.801969 3.201273   6  
  80  4   14   4   1    7  476.516950 1.533249 478.232834 0.500605 478.849223 3.167958   6  
  81  2   14   4   0    7  482.514224 1.266723 483.913514 0.166333 484.196801 3.817645   6  
  82  1   14   1   1    1  488.511496 1.749803 490.460617 0.880102 491.460161 2.551557   6  
  83  4   14   2   0    3  494.508785 1.716446 496.391218 0.816170 497.324167 2.684837   6  
  84  2   14   3   0    3  500.506051 1.999653 502.655082 0.876098 503.654619 2.351660   6  
  85  2   14   3   0    3  506.503332 1.150055 507.802745 0.294082 508.219216 3.784336   6  
  86  3   14   1   0    4  512.500600 1.383683 514.049897 1.180929 515.349320 2.651506   6  
  87  2   14   1   0    3  518.497879 1.216550 519.880594 0.944481 520.946774 3.051330   6  
  88  2   14   4   0    3  524.511816 1.433334 526.144405 1.472850 527.743692 2.268347   6  
  89  4   14   4   1    6  530.509099 1.383236 532.041714 0.990644 533.157894 2.851423   6  
  90  4   14   4   1    6  536.506370 1.466523 538.138972 0.496186 538.755343 3.251253   6  
]; % This session completes at 06-Apr-2019 13:00:47, 544.005s after session start, 540s on 90 trials, totally 567.549s.

