%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at yubin (       49.0000000000).6-Mar-2019 12:26:047.375005e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   15   4   0    6    2.498859 1.183693   3.798273 1.745736   5.664093 2.334999   6  
   2  3   15   4   0    5    8.496148 1.101489   9.712271 1.774374  11.594743 2.401633   6  
   3  2   15   4   0    8   14.493426 0.966848  15.576265 0.789728  16.475881 3.517769   6  
   4  2   15   1   0    7   20.507379 0.934404  21.590222 0.983895  22.689720 3.317880   6  
   5  1   15   1   1    7   26.504644 1.317059  28.003999 0.336018  28.453770 3.551078   6  
   6  3   15   3   1    8   32.501935 0.769135  33.401492 1.089155  34.600991 3.401180   6  
   7  4   15   1   0    7   38.499206 0.700184  39.315481 1.082589  40.514964 3.484441   6  
   8  2   15   3   0    7   44.496489 0.666908  45.296133 0.358263  45.762590 4.234143   6  
   9  1   15   1   1    7   50.493765 0.533685  51.193465 0.694950  52.009753 3.984257   6  
  10  4   15   3   0    7   56.491049 0.583735  57.190737 0.906869  58.206933 3.784362   6  
  11  3   15   3   1    4   62.504994 1.633185  64.254199 0.036808  64.404138 3.601098   6  
  12  2   15   4   0    5   68.502285 1.800584  70.418078 1.161582  71.684179 2.318340   6  
  13  1   15   4   0    5   74.499554 2.199558  76.815168 0.795233  77.731445 2.268302   6  
  14  1   15   4   0    5   80.496856 1.367454  81.979514 0.484029  82.579238 3.417842   6  
  15  2   15   4   0    7   86.494121 1.266722  87.876832 1.808565  89.792621 2.201674   6  
  16  3   15   2   0    5   92.491413 1.401101  94.007334 1.126289  95.240168 2.751472   6  
  17  4   15   3   0    7   98.505339 0.716876  99.338298 1.070569 100.521089 3.484413   6  
  18  3   15   3   1    7  104.502620 1.016712 105.635352 0.301776 106.051929 3.950931   6  
  19  2   15   4   0    7  110.499917 1.001269 111.616070 1.005314 112.732242 3.267900   6  
  20  1   15   3   0   -1  116.497178 0.883503 117.496727 0.000000 119.495847 2.501486   6  
  21  2   15   4   0    7  122.494457 0.816931 123.427372 1.307869 124.843394 3.151304   6  
  22  1   15   1   1    7  128.491751 1.616527 130.257645 1.615572 131.990162 2.001825   6  
