%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at yubin (       49.0000000000).6-Mar-2019 12:14:457.375005e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   15   2   1    5      6      2.498860 1.949746   4.964411 0.373241   5.447559 2.551534   6  
   2  4   15   4   1    5      5      8.496190 2.249744  11.261567 0.564465  11.944581 2.051792   6  
   3  2   15   2   1    6      4     14.493423 1.249781  16.259298 0.257554  16.625818 3.367845   6  
   4  3   15   3   1    7      4     20.507370 1.700243  22.723047 0.361026  23.206157 2.801447   6  
   5  3   15   3   1    7      4     26.504666 1.466401  28.487099 0.573251  29.170106 2.834774   6  
   6  1   15   2   0    7      3     32.501931 1.667340  34.684326 0.278792  35.084109 2.918063   6  
   7  3   15   4   0    7      3     38.499207 1.932832  40.948092 0.001298  41.064717 2.934720   6  
   8  3   15   2   0    7      4     44.496504 1.449971  46.462272 0.296965  46.878753 3.117960   6  
   9  4   15   2   0    6      4     50.510430 1.516310  52.542843 0.058299  52.709433 3.301231   6  
  10  4   15   4   1    7      3     56.507716 1.500122  58.523477 0.343264  58.973267 3.034674   6  
  11  3   15   3   1    6      4     62.504995 2.249303  65.270405 0.000948  65.387019 2.618202   6  
  12  2   15   2   1    7      4     68.502284 1.716844  70.734610 0.239832  71.084445 2.918062   6  
  13  2   15   2   1    7      5     74.499554 1.749544  76.765200 0.576769  77.448230 2.551562   6  
  14  4   15   3   0    6      5     80.496845 2.333281  83.345548 1.104255  84.561673 1.435401   6  
  15  4   15   3   0    7      5     86.510772 1.832623  88.859719 0.851310  89.825945 2.185059   6  
  16  1   15   2   0    7      5     92.508063 1.699884  94.723727 0.477416  95.306801 2.701491   6  
  17  2   15   2   1    6      5     98.505344 1.682709 100.704343 0.101283 100.920904 3.084667   6  
  18  2   15   2   1    7      5    104.502634 1.866939 106.884877 0.000592 107.001494 3.001352   6  
  19  4   15   2   0    7      5    110.499897 1.532953 112.548995 0.000598 112.665589 3.334532   6  
