%% MetaTwinsTri_behave_Conf for '_guess': starting at liuyao (       50.0000000000).7-Jan-2019 12:51:437.374525e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   10   1   0    3      6      2.498848 1.799666   4.814484 0.764153   5.697402 2.301668   6  
   2  1   10   3   0    4      6      8.496143 1.933375  10.945032 0.922249  11.994553 2.001816   6  
   3  2   10   1   0    3      4     14.493419 2.399225  17.408764 0.760573  18.291705 1.701864   6  
   4  1   10   2   0    2      2     20.490704 2.466209  23.472684 0.326145  23.922463 2.068468   6  
   5  2   10   1   0    3      2     26.487966 2.049436  29.053476 0.604734  29.786476 2.201619   6  
   6  3   10   3   1    4      6     32.501925 1.966414  34.984120 1.079035  36.183586 1.818548   6  
   7  2   10   2   1    5      5     38.499197 1.732821  40.748168 1.008555  41.880986 2.118263   6  
   8  1   10  -1   0    2      1     44.513135 0.000000  47.028664 0.773578  47.928252 2.085136   6  
   9  4   10   4   1    3      2     50.510408 2.166004  53.192539 0.465480  53.775598 2.235038   6  
  10  1   10   1   1    4      1     56.507695 2.083197  59.106514 0.419677  59.656269 2.351654   6  
  11  1   10   2   0    3      3     62.504967 2.332541  65.353673 1.083784  66.553137 1.452048   6  
  12  3   10   3   1    3      6     68.502254 2.449796  71.467576 1.423077  73.016870 0.985605   6  
  13  4   10  -1   0    2      4     74.499531 0.000000  77.015058 1.019220  78.147884 1.851864   6  
  14  2   10   2   1    6      7     80.496807 1.466888  82.479253 0.837069  83.445489 2.551559   6  
  15  2   10   3   0    5      5     86.494088 2.082691  89.092901 0.684618  89.892540 2.101776   6  
  16  2   10   2   1    6      6     92.508039 1.800055  94.823641 0.817516  95.756571 2.251694   6  
  17  4   10   4   1    3      2     98.505282 2.399407 101.420645 0.720439 102.253599 1.751938   6  
  18  4   10   2   0    5      5    104.502581 2.266327 107.284662 0.724939 108.134266 1.868548   6  
  19  4   10   2   0    4      1    110.499849 2.465863 113.481830 0.865775 114.464727 1.535324   6  
  20  4   10  -1   0    3      4    116.497139 0.000000 119.012662 1.396011 120.528650 1.468727   6  
  21  3   10   1   0    7      6    122.494418 1.299537 124.310265 1.510791 125.942846 2.051707   6  
  22  1   10   2   0    7      5    128.491702 1.466877 130.474136 0.945369 131.540322 2.451509   6  
  23  3   10   3   1    7      7    134.488969 1.749521 136.754612 0.762099 137.637549 2.351512   6  
  24  3   10   2   0    8      4    140.486254 1.649864 142.651944 0.686370 143.468247 2.518196   6  
  25  4   10   4   1    7      5    146.516823 1.632842 148.665868 0.946739 149.732050 2.285031   6  
  26  2   10   4   0    4      6    152.514138 2.283120 155.312868 0.636953 156.079182 1.935181   6  
  27  3   10  -1   0    3      3    158.511414 0.000000 161.026941 1.387046 162.542913 1.468718   6  
  28  2   10   4   0    8      7    164.508699 1.466897 166.491135 1.962407 168.573505 1.435403   6  
  29  3   10   1   0    8      5    170.505961 1.532975 172.555034 1.194208 173.871113 2.135066   6  
  30  2   10   2   1    7      4    176.503260 1.632776 178.652273 0.071652 178.852212 3.151262   6  
  31  1   10   1   1    6      3    182.500531 2.099363 185.116015 0.516311 185.749042 2.251701   6  
  32  1   10   1   1    5      1    188.497814 2.249562 191.263231 0.860876 192.246110 1.751918   6  
  33  2   10   2   1    5      2    194.495073 2.499007 197.510397 0.527097 198.160087 1.835217   6  
  34  4   10   2   0    3      5    200.492367 2.282966 203.291106 1.104911 204.523874 1.468717   6  
  35  4   10   1   0    5      4    206.506302 2.082663 209.105117 0.868179 210.088016 1.918493   6  
  36  4   10   4   1    4      5    212.503596 2.250297 215.269007 0.607938 216.001998 2.001823   6  
  37  1   10  -1   0    6      1    218.500856 0.000000 221.016397 1.023471 222.165864 1.835157   6  
  38  2   10   1   0    6      2    224.498155 1.966254 226.980347 1.172186 228.279757 1.718620   6  
  39  4   10   3   0    6      5    230.495407 1.966088 232.977617 1.360558 234.460305 1.535225   6  
  40  3   10   2   0    7      7    236.492703 1.750386 238.758337 0.722192 239.607953 2.384960   6  
  41  1   10   1   1    5      5    242.489967 2.466075 245.471956 0.613785 246.204960 1.785072   6  
  42  4   10   4   1    4      3    248.503917 2.399514 251.419266 0.338517 251.885718 2.118425   6  
  43  3   10   4   0    7      6    254.501191 1.999578 257.016710 0.887624 258.032915 1.968512   6  
  44  3   10   3   1    6      4    260.515135 2.016548 263.047321 0.899462 264.063528 1.951833   6  
  45  1   10   3   0    7      4    266.512413 1.982826 269.011269 0.999702 270.127437 1.885190   6  
  46  4   10   4   1    8      2    272.509669 1.533122 274.558773 0.886698 275.574976 2.434944   6  
  47  2   10   1   0    7      6    278.506969 1.849502 280.872577 1.303996 282.305245 1.701949   6  
  48  4   10   4   1    8      7    284.504259 1.433568 286.453371 0.691666 287.269674 2.734808   6  
  49  1   10   1   1    8      3    290.501520 1.832807 292.850454 0.607406 293.583465 2.418284   6  
  50  2   10  -1   0    5      3    296.498809 0.000000 299.014330 1.180811 300.313746 1.685298   6  
]; % This session completes at 27-Jan-2019 12:57:02, 304.004s after session start, 300s on 50 trials, totally 319.15s.

