%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at wuzixing (       49.0000000000).6-Mar-2019 17:11:007.375007e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   9    3   0    4      3      2.498876 1.932791   4.947765 0.000788   5.081043 2.918041   6  
   2  3   9    4   0    7      3      8.496154 1.749446  10.761779 0.504412  11.394845 2.601535   6  
   3  4   9    3   0    7      4     14.493435 1.782651  16.792391 0.246330  17.158897 2.834728   6  
   4  1   9    1   1    2      6     20.490728 1.699494  22.706377 0.735113  23.556009 2.434923   6  
   5  4   9    2   0    3      3     26.504675 1.899434  28.920237 0.590018  29.636584 2.368279   6  
   6  3   9    3   1    4      4     32.501952 2.015913  35.034133 0.976390  36.133648 1.868508   6  
   7  3   9    4   0    6      3     38.499235 1.532946  40.548313 0.861793  41.531201 2.468233   6  
   8  3   9    2   0    1      3     44.496529 2.249242  47.261926 0.413630  47.795038 2.201673   6  
   9  2   9    1   0    3      2     50.493810 2.415800  53.425808 1.076279  54.625272 1.368708   6  
  10  2   9    3   0    3      2     56.491093 2.215786  59.223208 1.133011  60.472623 1.518643   6  
  11  2   9    4   0    7      2     62.505027 1.382953  64.404181 1.145430  65.670267 2.334921   6  
  12  1   9    1   1    7      8     68.502323 1.216541  70.234869 0.669010  71.017845 2.984625   6  
  13  2   9    2   1    5      4     74.499597 1.816022  76.831871 1.501536  78.447819 1.551937   6  
  14  1   9    3   0    3      3     80.496884 2.032591  83.045725 1.965023  85.128121 0.868926   6  
  15  4   9    4   1    3      3     86.494164 1.816080  88.826448 1.295326  90.242473 1.751829   6  
  16  2   9    1   0    3      4     92.491465 2.099287  95.106947 1.084520  96.306394 1.685196   6  
  17  4   9    2   0    1      3     98.488740 2.166003 101.170864 0.971781 102.270373 1.718512   6  
  18  1   9    3   0    6      3    104.502695 1.699305 106.718350 0.903334 107.751219 2.251596   6  
  19  2   9    1   0    4      3    110.499966 1.865983 112.882215 1.361895 114.364889 1.635187   6  
  20  3   9   -1   0    1      3    116.497261 2.499063 119.012791 1.234515 120.362168 1.635198   6  
