%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at xiajinjiao (       48.0000000000).2-Mar-2019 12:51:517.374865e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   9    3   0    6    2.498855 2.166557   4.781145 0.101911   4.997711 3.001369   6  
   2  2   9    1   0    6    8.496144 1.550961  10.212032 0.262600  10.595194 3.401173   6  
   3  1   9    3   0    6   14.493424 1.933035  16.542487 0.036876  16.692422 3.301232   6  
   4  1   9    1   1    6   20.507373 1.734086  22.373111 0.094063  22.573099 3.434494   6  
   5  3   9    1   0    6   26.504635 1.916508  28.570385 0.170645  28.853575 3.151292   6  
   6  2   9    2   1    6   32.501934 1.567408  34.234473 0.000516  34.351087 3.651071   6  
   7  3   9    1   0    6   38.499204 1.733183  40.348362 0.062569  40.531613 3.467815   6  
   8  4   9    2   0    6   44.496489 1.917144  46.545550 0.054072  46.712154 3.284553   6  
   9  4   9    4   1    6   50.510417 1.632978  52.259648 0.003808  52.376250 3.634396   6  
  10  4   9    4   1    6   56.507719 1.750771  58.373503 0.059135  58.540129 3.467800   6  
  11  4   9    3   0    2   62.504989 2.166149  64.787282 0.000847  64.903889 3.101322   6  
  12  1   9    4   0    5   68.502278 2.151731  70.784579 0.049464  70.951162 3.051344   6  
  13  2   9    4   0    7   74.499554 2.199476  76.815179 0.024372  76.948454 3.051326   6  
  14  2   9    3   0    6   80.496840 2.350464  82.979041 0.019496  83.112322 2.884738   6  
  15  4   9    4   1    6   86.510775 1.266455  87.926791 0.000171  88.043427 3.967564   6  
  16  4   9    4   1    6   92.508065 1.650865  94.323915 0.000187  94.440526 3.567760   6  
  17  4   9    4   1    6   98.505330 1.966341 100.604383 0.012320 100.737660 3.267894   6  
  18  1   9    3   0    6  104.502622 2.200349 106.868209 0.000885 106.984825 3.018026   6  
  19  4   9    4   1    6  110.499895 1.949665 112.565629 0.000856 112.682235 3.317882   6  
  20  2   9    4   0    7  116.513835 1.967625 118.646215 0.030115 118.796147 3.217913   6  
  21  1   9    3   0   -1  122.511103 2.382782 125.043274 0.000000 125.059986 2.951364   6  
  22  4   9    4   1    7  128.508408 1.668197 130.307591 0.044426 130.457527 3.551103   6  
  23  4   9    4   1    7  134.505673 1.600009 136.238189 0.100976 136.454797 3.551112   6  
  24  1   9    4   0    7  140.502970 2.067434 142.701975 0.012264 142.818587 3.184608   6  
  25  3   9    3   1    7  146.500237 1.733097 148.366070 0.136065 148.615969 3.384504   6  
  26  2   9    2   1    7  152.514196 1.300822 153.946866 0.055134 154.113463 3.900957   6  
  27  4   9    4   1    7  158.511440 2.216144 160.843733 0.000964 160.960350 3.051342   6  
  28  3   9    1   0    8  164.508748 1.251246 165.891457 0.094972 166.108025 3.900969   6  
  29  2   9    4   0    7  170.506024 2.266257 172.888292 0.050131 173.054870 2.951383   6  
  30  2   9    1   0    5  176.503322 1.084554 177.752720 0.067508 177.935998 4.067563   6  
  31  2   9    1   0    6  182.517227 2.333310 184.999471 0.039949 185.149418 2.868053   6  
  32  3   9    3   1    8  188.514531 1.467365 190.097155 0.586030 190.796831 3.217928   6  
  33  3   9    1   0    6  194.495149 1.316809 195.977850 0.244029 196.327641 3.667578   6  
  34  4   9    3   0    6  200.492442 2.150781 202.774703 0.084655 202.974651 3.017966   6  
  35  2   9    1   0    5  206.489704 1.083607 207.722501 0.097720 207.939056 4.050728   6  
  36  3   9    3   1    6  212.487002 1.934054 214.552753 0.238951 214.902585 3.084636   6  
  37  1   9    1   1    6  218.500936 1.833181 220.483388 0.132854 220.733252 3.267772   6  
  38  1   9    2   0    6  224.498223 2.400724 227.030381 0.179627 227.330275 2.668095   6  
  39  2   9    3   0    6  230.495498 2.316237 232.927732 0.873274 233.910623 2.084981   6  
  40  4   9    4   1    6  236.492780 0.984409 237.592289 0.143439 237.842182 4.150834   6  
  41  2   9    1   0    7  242.490054 0.949993 243.606255 0.314963 244.039356 3.950822   6  
  42  4   9    4   1    7  248.504005 1.417498 250.036644 0.489777 250.636371 3.367871   6  
  43  3   9    3   1    6  254.501269 2.349590 257.016821 0.104193 257.233376 2.768057   6  
  44  3   9    1   0    6  260.498570 2.100563 262.730884 0.082241 262.930802 3.068001   6  
  45  2   9    4   0    7  266.495841 1.516595 268.128438 0.020362 268.261729 3.734275   6  
  46  4   9    4   1    7  272.493129 1.484230 274.092377 0.095010 274.292316 3.701046   6  
  47  4   9    3   0    6  278.490401 2.449366 281.055918 0.045680 281.205834 2.784739   6  
  48  3   9    1   0    6  284.504346 1.017674 285.687152 0.118199 285.920375 4.084182   6  
  49  2   9    1   0    6  290.501626 1.766428 292.400628 0.094012 292.600675 3.401151   6  
  50  3   9    4   0    6  296.498914 2.267233 298.881021 0.123631 299.114400 2.884745   6  
  51  3   9    2   0    6  302.496185 1.300076 303.978738 0.000168 304.095463 3.900942   6  
  52  4   9    4   1   -1  308.493475 1.001022 309.609640 0.000000 309.659620 4.334083   6  
  53  2   9    4   0    6  314.507417 2.199530 316.823029 0.094075 317.022943 2.984678   6  
  54  1   9    2   0   -1  320.504696 1.584539 322.237241 0.000000 322.370491 3.634430   6  
  55  1   9    1   1    7  326.501966 1.399812 328.017969 0.218676 328.351145 3.651050   6  
