%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at lifei (       49.0000000000).0-Mar-2019 12:58:587.374945e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   15   4   0    3    2.498825 1.817096   4.447976 0.971453   5.530796 2.468252   6  
   2  1   15   3   0    2    8.496099 2.282951  10.895026 0.986802  11.994528 2.001821   6  
   3  4   15   2   0    5   14.510065 1.667266  16.292586 0.666883  17.075446 2.934821   6  
   4  1   15   3   0    3   20.507337 2.149840  22.789643 0.790272  23.689248 2.318316   6  
   5  2   15   2   1    5   26.504624 1.700686  28.320469 0.326912  28.753604 3.251249   6  
   6  1   15   1   1    3   32.501898 1.899809  34.517655 0.598810  35.233989 2.768143   6  
   7  4   15   2   0    5   38.499188 2.067477  40.698186 0.385540  41.197964 2.801468   6  
   8  2   15   4   0    3   44.513113 1.899758  46.528871 0.533083  47.178586 2.834756   6  
   9  4   15   2   0    5   50.510409 1.867267  52.492841 0.389062  52.992611 3.018020   6  
  10  4   15   4   1    4   56.507678 1.916332  58.540100 0.694275  59.356393 2.651516   6  
  11  1   15   2   0    3   62.504971 2.200361  64.820591 0.854212  65.786807 2.218394   6  
  12  2   15   4   0    4   68.502246 2.449459  71.067742 1.245857  72.433795 1.568533   6  
  13  3   15  -1   0    4   74.499531 0.000000  77.015065 0.061373  77.181654 2.817907   6  
  14  2   15   2   1    4   80.496802 1.499899  82.112739 0.637587  82.862400 3.134543   6  
  15  2   15   3   0    3   86.494091 1.617246  88.226635 0.614036  88.959637 3.034685   6  
  16  4   15   2   0    3   92.491366 1.616411  94.223905 0.657970  94.990238 3.001318   6  
  17  3   15   1   0    4   98.505316 1.150866  99.771402 1.091470 100.970863 3.034677   6  
  18  3   15   3   1    3  104.502591 1.549811 106.168363 0.493703 106.768179 3.234635   6  
  19  3   15   3   1    3  110.499766 1.584020 112.198935 0.472255 112.782169 3.217956   6  
  20  3   15   4   0    3  116.497148 1.666208 118.279686 0.370418 118.762820 3.234559   6  
  21  4   15   2   0    3  122.510952 1.334306 123.960453 0.748602 124.826721 3.184617   6  
  22  1   15   2   0    4  128.508370 1.599774 130.224262 0.820747 131.157170 2.851438   6  
  23  3   15   4   0    5  134.505669 1.534095 136.154907 0.588237 136.854586 3.151321   6  
  24  4   15   4   1    5  140.502929 1.683179 142.335457 0.231748 142.685271 3.317892   6  
  25  4   15   4   1    5  146.500217 1.900889 148.532639 0.180806 148.832496 3.167976   6  
  26  3   15   2   0    5  152.514156 1.649923 154.280019 0.308115 154.696492 3.317887   6  
  27  2   15   3   0    3  158.511492 1.751751 160.393918 0.601755 161.110263 2.901421   6  
  28  4   15   4   1    3  164.492058 1.333415 165.958038 0.412724 166.491150 3.500996   6  
  29  4   15   4   1    4  170.489354 1.567425 172.188575 0.836923 173.138143 2.851423   6  
