%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at jiaxiuwen (       48.0000000000).2-Jun-2019 12:46:547.375785e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   14   1   0    7    2.498958 0.850092   3.481858 0.174608   3.781714 4.217464   6  
   2  2   14   2   1    7    8.496236 1.133371   9.828975 0.030605   9.978909 4.017513   6  
   3  4   14   4   1    7   14.493522 1.200017  15.842919 0.038244  16.009503 3.984151   6  
   4  1   14   1   1    7   20.490805 1.766398  22.406626 0.201257  22.723129 3.267765   6  
   5  4   14   2   0    6   26.504752 1.799721  28.503840 0.683094  29.303478 2.701491   6  
   6  2   14   2   1    2   32.502026 2.216180  34.917600 0.725613  35.767204 2.235050   6  
   7  3   14   4   0    6   38.499306 1.183153  39.848703 0.242206  40.215212 3.784326   6  
   8  3   14   3   1    7   44.513251 1.950164  46.645613 0.153162  46.912155 3.101321   6  
   9  2   14   3   0    1   50.510532 2.399543  53.076033 0.724438  53.925648 2.085109   6  
  10  3   14   4   0    6   56.507802 2.399349  59.056647 0.503586  59.689704 2.318324   6  
  11  2   14  -1   0    2   62.505078 0.000000  65.020635 0.054604  65.203861 2.801455   6  
  12  1   14   4   0    3   68.502369 2.199425  70.851305 1.535974  72.500559 1.502010   6  
  13  3   14   3   1    7   74.499643 1.933152  76.581983 0.215920  76.915225 3.084581   6  
  14  1   14   1   1    7   80.496935 0.816750  81.479818 0.376171  81.979586 4.017474   6  
  15  4   14   3   0    8   86.494207 1.266785  87.926737 0.310289  88.360034 3.634260   6  
  16  4   14   3   0    1   92.508149 2.049669  94.690465 1.119168  95.923273 2.085112   6  
  17  2   14  -1   0    3   98.505423 0.000000 101.020990 0.047336 101.187544 2.818108   6  
  18  4   14   4   1    6  104.502728 2.499476 107.151518 0.897452 108.167721 1.835212   6  
  19  2   14  -1   0    1  110.500007 0.000000 113.015536 0.115568 113.248751 2.751469   6  
  20  3   14   2   0    8  116.497274 1.216742 117.896655 0.388028 118.413068 3.584443   6  
  21  4   14   3   0    7  122.494558 1.916449 124.543542 0.255937 124.926792 3.067990   6  
  22  3   14   2   0    7  128.491832 1.116701 129.791241 0.335430 130.241047 3.751012   6  
