%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at fumengchen (       49.0000000000).7-Mar-2019 12:28:287.375015e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi        iti    total
   1  1   10   3   0    6    2.498401 1.166675   3.780926 0.875152   4.763634   3.235089   6  
   2  3   10   3   1    5    8.494586 1.499487  10.110250 0.197741  10.426695   3.568160   6  
   3  4   10   4   1    6   14.490777 0.983232  15.590077 0.736889  16.439526   3.551499   6  
   4  3   10   4   0    5   20.503597 1.366241  21.986019 0.448518  22.552298   3.451548   6  
   5  1   10   2   0    5   26.499785 1.582629  28.198717 0.140454  28.448545   3.551444   6  
   6  2   10   2   1    5   32.495973 1.349586  33.961704 0.158043  34.228207   3.767936   6  
   7  4   10   4   1    6   38.492162 1.332942  39.941254 0.318469  40.374286   3.618010   6  
   8  4   10   4   1    5   44.488421 1.616012  46.220566 0.108027  46.437107   3.551329   6  
   9  4   10   3   0    5   50.501168 1.349603  51.966914 0.113178  52.200066   3.801438   6  
  10  1   10   1   1    5   56.514005 1.549524  58.179622 0.079721  58.379486   3.634855   6  
  11  1   10   2   0    5   62.510195 1.616110  64.242426 0.044540  64.408974   3.601545   6  
  12  1   10   4   0    5   68.506376 1.299857  69.922158 0.137990  70.172070   3.834640   6  
  13  3   10   2   0    5   74.502550 0.799872  75.418638 0.164503  75.701795   4.301092   6  
  14  3   10   3   1    5   80.498742 1.249487  81.864542 0.231027  82.214317   3.784753   6  
  15  4   10   4   1    6   86.511582 1.083526  87.710817 0.411188  88.243816   3.768078   6  
  16  3   10   3   1    2   92.507765 1.282934  93.906878 0.720917  94.739671   3.268419   6  
  17  2   10   4   0    3   98.503950 1.666198 100.286145 0.912466 101.318820   2.685447   6  
  18  2   10   4   0    6  104.500121 1.149626 105.765981 0.372145 106.249015   3.751437   6  
  19  1   10   3   0    6  110.496317 1.399441 112.012017 0.116409 112.245194   3.751449   6  
  20  2   10   3   0    4  116.492477 1.099634 117.708385 0.438714 118.258035   3.734781   6  
  21  2   10   2   1    3  122.505335 1.832605 124.454079 0.378676 124.953759   3.051882   6  
  22  4   10   3   0    4  128.501510 1.366146 129.983890 0.287755 130.383638   3.618146   6  
  23  1   10   2   0    5  134.497684 1.333131 135.946775 0.277502 136.329871   3.668047   6  
  24  1   10   3   0    5  140.493882 1.232894 141.843016 0.430515 142.392668   3.601425   6  
  25  4   10   4   1    5  146.490075 1.166222 147.772575 0.193116 148.089028   3.901207   6  
  26  2   10   3   0    5  152.502893 1.099757 153.718677 0.164365 154.001944   4.001114   6  
  27  1   10   3   0    5  158.499077 1.449880 160.064740 0.212603 160.397879   3.601315   6  
  28  4   10   4   1    6  164.511905 1.233144 165.861048 0.901476 166.877066   3.135194   6  
  29  3   10   2   0    6  170.508094 1.449480 172.073776 0.690379 172.873264   3.135154   6  
  30  1   10   4   0    5  176.504276 1.915741 178.536305 0.247195 178.902753   3.101849   6  
  31  4   10   2   0    5  182.500464 1.899164 184.515836 0.048944 184.682405   3.318381   6  
  32  3   10   4   0    3  188.513281 1.533001 190.162249 0.533609 190.811835   3.201774   6  
  33  2   10   1   0    3  194.509486 1.233335 195.858619 0.744435 196.724735   3.285051   6  
  34  4   10   4   1    7  200.505651 1.166234 201.788171 0.669551 202.571010   3.434982   6  
  35  3   10   3   1    5  206.501827 1.499359 208.117485 0.283421 208.517210   3.484955   6  
  36  2   10   2   1    2  212.498010 1.499508 214.113671 1.136283 215.362835   2.635503   6  
  37  4   10   4   1    7  218.494195 1.682547 220.293067 0.732607 221.142524   2.852011   6  
  38  3   10   1   0    5  224.507038 1.516243 226.139334 0.074882 226.322550   3.684819   6  
  39  3   10   3   1    5  230.503217 1.399820 232.018933 0.107471 232.235452   3.768099   6  
  40  2   10   4   0    6  236.499402 1.649437 238.264939 0.268305 238.648036   3.351688   6  
