%% MetaTwinsTri_behave_Conf for '_guess': starting at yinyuhang (       50.0000000000).0-Mar-2019 12:22:197.375045e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   14   2   0    2      4      2.498858 2.016061   5.031038 0.720650   5.864003 2.135077   6  
   2  4   14   1   0    2      1      8.496149 1.916807  10.928368 0.398559  11.444820 2.551560   6  
   3  4   14  -1   0    1      2     14.493422 0.000000  17.008945 0.552763  17.675337 2.318239   6  
   4  1   14   3   0    1      2     20.490756 2.366186  23.372747 0.227727  23.706009 2.284978   6  
   5  3   14   3   1    3      5     26.487985 1.866092  28.870233 0.939842  29.919753 2.068320   6  
   6  1   14   1   1    1      3     32.485267 2.466227  35.467310 0.000450  35.583859 2.401604   6  
   7  4   14   2   0    5      6     38.515861 1.432923  40.464984 0.946689  41.531181 2.484914   6  
   8  4   14   3   0    3      6     44.513149 2.066462  47.095325 0.470743  47.678428 2.334977   6  
   9  1   14   1   1    4      7     50.510416 1.432812  52.459570 0.920410  53.492411 2.518247   6  
  10  1   14   1   1    4      7     56.507712 1.799866  58.823380 0.466987  59.406442 2.601488   6  
  11  4   14   3   0    2      2     62.504983 2.382424  65.403679 0.322731  65.836807 2.168406   6  
  12  3   14  -1   0    1      3     68.502333 0.000000  71.017800 0.383677  71.517577 2.484923   6  
  13  3   14   3   1    2      5     74.499541 2.182688  77.198334 1.263541  78.581040 1.418747   6  
  14  3   14   3   1    4      6     80.496902 1.166657  82.179405 0.829138  83.128986 2.868083   6  
  15  2   14   2   1    3      4     86.494100 2.165984  89.176222 0.444294  89.725975 2.268359   6  
  16  2   14   2   1    3      7     92.491411 1.900162  94.906977 0.446130  95.473386 2.518289   6  
  17  2   14   2   1    5      7     98.488686 1.566214 100.571058 0.500454 101.187458 2.801375   6  
  18  2   14  -1   0    2      1    104.502673 2.499827 107.018146 0.499014 107.634536 2.368235   6  
  19  1   14   1   1    4      7    110.499895 1.349730 112.365711 0.484892 112.965448 3.034544   6  
  20  3   14   3   1    4      6    116.497190 1.583486 118.596280 0.423369 119.129345 2.868024   6  
  21  4   14   2   0    2      6    122.511115 2.199309 125.226558 0.346773 125.693000 2.318347   6  
  22  2   14   2   1    4      6    128.508461 1.500188 130.524168 0.436888 131.073908 2.934731   6  
  23  3   14   3   1    3      6    134.505688 1.649450 136.671368 0.385836 137.171150 2.834754   6  
  24  2   14   2   1    4      6    140.502959 1.350241 142.368788 0.218691 142.701985 3.301218   6  
  25  3   14   3   1    4      6    146.500234 1.133139 148.149499 0.265217 148.532663 3.467801   6  
  26  2   14   2   1    5      7    152.497538 1.333595 154.346703 0.534593 154.996401 3.001341   6  
  27  4   14   3   0    4      6    158.494811 1.882803 160.893723 0.385612 161.393486 2.601548   6  
  28  1   14   2   0    3      6    164.508754 1.883240 166.907672 0.668989 167.690655 2.318329   6  
  29  1   14   1   1    4      6    170.506031 1.366390 172.388496 0.820453 173.321421 2.684838   6  
  30  4   14   3   0    3      6    176.503390 2.099573 179.118849 0.269146 179.502009 2.501539   6  
  31  3   14   3   1    4      6    182.500585 1.699424 184.716259 0.581439 185.415929 2.584816   6  
  32  3   14   3   1    3      4    188.497931 1.550660 190.563664 0.511169 191.180007 2.818209   6  
  33  3   14   3   1    2      6    194.495152 2.016098 197.027333 0.253219 197.393837 2.601400   6  
  34  4   14   2   0    3      6    200.509156 1.983406 203.007881 0.352579 203.474388 2.534929   6  
  35  4   14   3   0    3      6    206.506368 1.749332 208.772017 0.552013 209.438404 2.568199   6  
  36  3   14   3   1    4      6    212.503717 1.816814 214.835989 0.923101 215.868858 2.135038   6  
  37  4   14   3   0    3      6    218.500945 1.916101 220.933169 0.636189 221.682838 2.318327   6  
  38  1   14   2   0    3      1    224.498228 1.916390 226.930480 0.301599 227.346998 2.651447   6  
  39  2   14   2   1    5      7    230.512159 1.332984 232.361310 0.774293 233.244231 2.768149   6  
  40  4   14   3   0    2      4    236.509492 2.099998 239.124930 0.322077 239.558062 2.451608   6  
  41  1   14   1   1    5      4    242.506715 1.666223 244.689062 0.467185 245.272128 2.734816   6  
  42  3   14   3   1    5      6    248.504012 1.317044 250.336516 0.461333 250.902998 3.101232   6  
  43  3   14   3   1    5      4    254.501285 1.316493 256.333801 0.485244 256.933511 3.067988   6  
  44  4   14   3   0    5      6    260.498619 1.333363 262.347726 0.712838 263.180698 2.818143   6  
  45  2   14   2   1    5      6    266.495836 1.183113 268.195069 0.401087 268.711575 3.284419   6  
  46  4   14   2   0    5      6    272.493186 1.266730 274.275664 0.425722 274.808744 3.184629   6  
  47  1   14   2   0    5      6    278.490400 1.183479 280.189642 0.144048 280.439510 3.550982   6  
  48  4   14   2   0    5      6    284.487755 1.283318 286.286927 0.375939 286.770004 3.217891   6  
  49  1   14   2   0    4      4    290.501614 1.933002 292.950513 0.424596 293.483611 2.518241   6  
  50  2   14   2   1    5      4    296.515584 1.300211 298.331425 0.264733 298.714583 3.301217   6  
  51  3   14   2   0    5      4    302.512850 1.183056 304.212096 0.814074 305.144996 2.868084   6  
  52  1   14   1   1    4      7    308.510146 1.933062 310.959032 0.415137 311.492127 2.518241   6  
  53  2   14   2   1    4      7    314.507397 1.383087 316.406574 0.909282 317.422765 2.584887   6  
  54  1   14   2   0    3      4    320.504706 1.966297 322.986915 0.600192 323.703252 2.301679   6  
  55  2   14   2   1    3      5    326.501976 1.766173 328.784262 0.675880 329.567252 2.434941   6  
  56  2   14   1   0    4      3    332.499314 1.849654 334.864931 0.348547 335.331319 2.668166   6  
  57  2   14   2   1    2      6    338.496541 2.099403 341.112039 0.575083 341.795033 2.201733   6  
  58  2   14   2   1    5      6    344.493825 1.050506 346.059836 0.752647 346.926060 3.068035   6  
  59  3   14   3   1    5      6    350.491092 1.449574 352.456896 0.628542 353.206560 2.784688   6  
  60  1   14   1   1    4      7    356.488392 0.934293 357.937729 0.813216 358.870655 3.117838   6  
]; % This session completes at 20-Mar-2019 12:28:37, 364.005s after session start, 360s on 60 trials, totally 377.441s.

