%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at taizhenglin (       48.0000000000).6-Apr-2019 17:42:137.375217e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   11   2   1    6      6      2.498515 1.183089   4.197433 0.212342   4.530574 3.468272   6  
   2  1   11   1   1    5      2      8.494704 1.532590  10.543399 0.287680  10.943153 3.051794   6  
   3  1   11   2   0    6      6     14.490879 1.449336  16.456288 0.120677  16.689499 3.301583   6  
   4  2   11   2   1    5      8     20.487063 0.866474  21.869524 0.509736  22.502520 3.484681   6  
   5  4   11   4   1    6      6     26.516550 1.382873  28.415345 0.001325  28.531949 3.484942   6  
   6  2   11   2   1    6      5     32.512728 1.066765  34.095066 0.119161  34.328265 3.684918   6  
   7  1   11   3   0    5      7     38.508981 1.532576  40.557620 0.001639  40.674218 3.335136   6  
   8  1   11   2   0    6      6     44.505092 1.099698  46.120822 0.190521  46.420551 3.584996   6  
   9  2   11   2   1    6      6     50.501278 1.232963  52.250160 0.001469  52.366778 3.634845   6  
  10  1   11   1   1    6      6     56.497461 0.983178  57.996508 0.161473  58.279669 3.718137   6  
  11  3   11   3   1    5      7     62.493648 1.432688  64.442411 0.100276  64.658944 3.335023   6  
  12  2   11   2   1    5      2     68.489826 1.399407  70.405281 0.490636  71.004905 2.985183   6  
  13  1   11   4   0    5      5     74.502732 1.449450  76.468076 0.226710  76.817859 3.185011   6  
  14  3   11   3   1    5      6     80.498862 1.882313  82.897317 0.001513  83.013933 2.985059   6  
  15  2   11   2   1    5      6     86.511666 1.466018  88.493759 0.105348  88.710307 3.301714   6  
  16  4   11   4   1    5      6     92.507930 1.349451  94.373339 0.744141  95.239470 2.768722   6  
  17  3   11   2   0    4      7     98.504043 1.915815 100.935841 0.290608 101.335583 2.668803   6  
  18  2   11   1   0    3      7    104.500233 2.049018 107.065267 0.116813 107.298447 2.702112   6  
  19  4   11   4   1    5      6    110.496416 1.599249 112.611733 0.269935 112.994901 3.001953   6  
  20  2   11   3   0    3      7    116.509241 2.215551 119.240839 0.001343 119.357447 2.652138   6  
  21  2   11   2   1    5      7    122.505439 1.216246 124.237658 0.213903 124.570790 3.434965   6  
  22  4   11   2   0    5      8    128.501615 1.349457 130.367167 0.256650 130.733541 3.268338   6  
  23  3   11   3   1    6      5    134.497802 1.133010 136.146752 0.285589 136.546495 3.451507   6  
  24  1   11   1   1    5      8    140.493981 1.232819 142.242864 0.348643 142.709239 3.284889   6  
  25  2   11   2   1    6      8    146.506865 1.182871 148.205753 0.020307 148.338998 3.668148   6  
  26  2   11   3   0    4      7    152.503005 2.182255 155.201273 0.001354 155.317878 2.685448   6  
  27  3   11   2   0    6      6    158.499176 1.382813 160.397955 0.246666 160.764406 3.235101   6  
  28  1   11   1   1    5      7    164.512024 0.999610 166.027719 0.123478 166.260913 3.751436   6  
  29  3   11   3   1    6      7    170.508274 1.099554 172.123836 0.001266 172.240433 3.768096   6  
  30  1   11   1   1    6      6    176.504385 1.049785 178.070109 0.175054 178.369860 3.634859   6  
  31  1   11   2   0    5      7    182.500561 1.632727 184.649202 0.073350 184.832420 3.168477   6  
  32  3   11   3   1    6      7    188.496747 1.882448 190.895231 0.283922 191.294961 2.702072   6  
  33  2   11   2   1    5      7    194.492924 1.466068 196.475002 0.419285 197.008004 2.985210   6  
  34  3   11   1   0    5      2    200.489116 1.732508 202.737677 0.081819 202.937559 3.051713   6  
  35  1   11   1   1    5      6    206.501954 1.815918 208.833870 0.260308 209.216904 2.785383   6  
  36  4   11   4   1    6      5    212.514772 1.132953 214.163741 0.226976 214.513517 3.501713   6  
  37  4   11   4   1    5      8    218.510967 1.782545 220.809502 0.240525 221.159291 2.852013   6  
  38  2   11   2   1    6      7    224.507150 1.899158 226.922287 0.045857 227.088919 2.918567   6  
  39  2   11   2   1    5      6    230.503323 1.749235 232.768550 0.242893 233.134989 2.868668   6  
  40  4   11   4   1    5      6    236.499511 1.382743 238.398381 0.261528 238.781399 3.218454   6  
  41  3   11   1   0    4      7    242.495695 1.316098 244.327859 0.230182 244.677730 3.318311   6  
  42  2   11   4   0    5      5    248.491876 1.532666 250.540570 0.337487 250.990292 3.001935   6  
  43  1   11   1   1    3      7    254.504710 1.965715 256.986534 0.329009 257.436274 2.568661   6  
