%% MetaTwinsTri_behave_Conf for '_guess': starting at zhanglin (       50.0000000000).5-Feb-2019 17:28:477.374817e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   9    2   1    7      7      2.498844 1.316386   4.331349 0.465649   4.914418 3.084630   6  
   2  2   9    2   1    8      8      8.496132 0.833299   9.845512 0.649398  10.611843 3.384406   6  
   3  4   9    4   1    7      6     14.510078 1.582921  16.609127 0.422340  17.158882 2.851425   6  
   4  2   9    2   1    5      3     20.507361 1.949492  22.972899 0.236426  23.322757 2.684834   6  
   5  1   9    1   1    5      4     26.504645 1.866139  28.886902 0.200623  29.203426 2.801451   6  
   6  3   9    3   1    5      5     32.501923 1.666333  34.684268 0.426796  35.234027 2.768106   6  
   7  3   9    3   1    5      6     38.499213 1.399700  40.415012 0.503225  41.048058 2.951281   6  
   8  4   9    4   1    6      6     44.513151 1.632771  46.662180 0.014773  46.795460 3.217919   6  
   9  1   9    1   1    6      6     50.510443 1.333096  52.359616 0.283027  52.759424 3.251245   6  
  10  3   9    2   0    7      8     56.507718 1.016604  58.040362 0.474843  58.640117 3.367836   6  
  11  3   9    3   1    8      5     62.505008 1.249807  64.270877 0.053084  64.437473 3.567760   6  
  12  4   9    4   1    6      6     68.502276 1.183155  70.201527 0.472395  70.801246 3.201195   6  
  13  1   9    1   1    8      6     74.516228 1.016414  76.048891 0.168794  76.332085 3.684380   6  
  14  3   9    3   1    5      3     80.513520 1.682856  82.712514 0.746635  83.578795 2.434950   6  
  15  4   9    4   1    6      2     86.510798 1.999517  89.026331 0.364512  89.509441 2.501599   6  
  16  2   9    2   1    5      3     92.508080 1.966089  94.990288 0.825149  95.939874 2.068441   6  
  17  4   9    4   1    3      2     98.488714 2.016078 101.020899 0.401844 101.537340 2.451526   6  
  18  2   9    2   1    4      3    104.485991 1.832777 106.834938 0.452970 107.401353 2.584698   6  
  19  1   9    1   1    6      4    110.499936 1.449726 112.465717 0.024600 112.615649 3.384519   6  
  20  1   9    1   1    8      6    116.497221 1.149747 118.163135 0.462611 118.746221 3.251231   6  
