%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at xutongfei (       50.0000000000).6-Jan-2019 12:45:047.374515e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   11   4   0    2      1      2.498873 2.499737   5.514159 0.522336   6.147219 1.851878   6  
   2  3   11   4   0    7      3      8.496136 1.883371  10.895059 0.758473  11.761329 2.235052   6  
   3  3   11   1   0    7      5     14.493417 1.632972  16.642447 0.381406  17.142211 2.851448   6  
   4  3   11   3   1    6      7     20.507365 1.666151  22.689695 0.761989  23.572635 2.434960   6  
   5  3   11   1   0    7      3     26.504636 1.782837  28.803606 1.117527  30.036374 1.968494   6  
   6  4   11   1   0    2      1     32.501921 2.116028  35.134062 0.239440  35.483903 2.518237   6  
   7  3   11   2   0    3      1     38.499200 2.249195  41.264612 0.269757  41.647766 2.351652   6  
   8  2   11   3   0    3      5     44.496504 2.232596  47.245235 0.805396  48.161482 1.835218   6  
   9  2   11   3   0    2      5     50.510420 2.382640  53.409098 0.000961  53.525711 2.484934   6  
  10  4   11   1   0    2      1     56.507696 2.299274  59.323081 0.000739  59.439695 2.568225   6  
  11  3   11   4   0    3      1     62.504963 1.649621  64.670656 0.631804  65.420311 2.584883   6  
  12  3   11   1   0    3      3     68.502246 2.232636  71.251008 0.466541  71.834083 2.168409   6  
  13  4   11   4   1    7      6     74.516181 1.916148  76.948437 0.786907  77.848015 2.168399   6  
  14  3   11   4   0    3      4     80.513475 1.982778  83.012341 0.844964  83.961904 2.051798   6  
  15  1   11   1   1    7      7     86.510751 1.216527  88.243301 1.560182  89.909203 2.101782   6  
  16  2   11   1   0    6      3     92.491372 1.932705  94.940256 0.769441  95.823193 2.168232   6  
  17  2   11   1   0    3      1     98.488661 2.115942 101.120787 0.803228 102.037030 1.951704   6  
  18  3   11   1   0    3      1    104.502586 2.149228 107.168049 0.303539 107.584526 2.418172   6  
  19  4   11   4   1    3      3    110.499870 2.116049 113.132020 0.342405 113.581800 2.418196   6  
  20  1   11  -1   0    3      1    116.497153 2.499187 119.012684 1.943171 121.061730 0.935564   6  
  21  1   11   1   1    4      1    122.494424 2.132561 125.143222 1.092098 126.342673 1.651893   6  
  22  3   11   3   1    6      6    128.491699 1.532951 130.540783 0.728543 131.390406 2.601474   6  
  23  2   11   4   0    2      5    134.505646 2.382498 137.404335 1.087896 138.603772 1.402067   6  
  24  1   11   1   1    2      2    140.502922 2.149404 143.168384 0.146817 143.434936 2.568195   6  
  25  3   11  -1   0    2      3    146.500209 2.498998 149.015755 0.736547 149.865338 2.135084   6  
  26  3   11   4   0    7      8    152.497494 1.566208 154.579865 0.522447 155.212917 2.784798   6  
  27  2   11   1   0    2      3    158.494768 2.216000 161.226848 0.180842 161.526728 2.468261   6  
  28  1   11   1   1    2      3    164.508701 2.049502 167.074205 0.000855 167.190820 2.818099   6  
  29  4   11   3   0    7      4    170.505984 1.916198 172.938207 0.801568 173.854453 2.151758   6  
  30  3   11   1   0    7      4    176.503262 1.832825 178.852187 0.396315 179.368631 2.634855   6  
  31  4   11   4   1    7      6    182.500537 1.766119 184.782838 0.930095 185.832363 2.168409   6  
  32  1   11   1   1    7      7    188.497810 1.949298 190.963366 0.000978 191.079977 2.918062   6  
  33  4   11   1   0    7      1    194.511753 2.049386 197.077257 0.140771 197.327150 2.684837   6  
  34  1   11   3   0    7      3    200.509013 2.049190 203.074539 0.174964 203.357744 2.651519   6  
  35  4   11   1   0    8      4    206.506309 1.433037 208.455424 1.566769 210.138001 1.868534   6  
  36  3   11   3   1    2      8    212.503597 1.849444 214.869193 1.205648 216.185263 1.818559   6  
  37  3   11   3   1    2      6    218.500873 2.482501 221.499513 0.563495 222.182540 1.818552   6  
  38  2   11   1   0    7      5    224.514808 1.499613 226.530560 0.300647 226.947046 3.067998   6  
  39  2   11   2   1    6      8    230.512091 1.532798 232.561161 1.072241 233.743948 2.268383   6  
  40  3   11   1   0    2      1    236.509361 2.349114 239.374732 0.114219 239.607980 2.401646   6  
  41  4   11   1   0    7      1    242.489991 2.282438 245.288714 0.772862 246.171671 1.818372   6  
  42  4   11   4   1    6      5    248.487278 2.165983 251.169378 0.509710 251.785781 2.201571   6  
  43  4   11   4   1    7      8    254.501207 1.282901 256.300385 0.557077 256.966748 3.034551   6  
  44  4   11   4   1    7      6    260.498479 1.849463 262.864093 0.672347 263.647067 2.351551   6  
  45  4   11   4   1    7      8    266.495769 1.749367 268.761400 0.833516 269.710968 2.284953   6  
  46  2   11   3   0    7      4    272.493042 2.449364 275.458359 0.231384 275.808198 2.185012   6  
  47  3   11   3   1    2      1    278.490311 2.382550 281.389004 0.610301 282.105351 1.885148   6  
  48  1   11   3   0    3     -1    284.504273 2.399332 287.419615 0.360198 287.886063 2.118400   6  
  49  1   11   1   1    7      5    290.501542 1.916161 292.933765 0.798435 293.850028 2.151732   6  
  50  4   11   2   0    7      1    296.498829 2.049485 299.064333 0.841013 300.013889 1.985166   6  
  51  4   11   4   1   -1      8    302.496099 2.299303 305.311491 0.000000 307.310506 0.685833   6  
  52  2   11   2   1    2      6    308.493377 2.099342 311.108863 0.859469 312.075078 1.918527   6  
  53  3   11   3   1    3      5    314.507316 2.082779 317.106138 0.209642 317.422646 2.584903   6  
  54  2   11   2   1    7      7    320.504583 1.099760 322.120534 0.430676 322.670287 3.334524   6  
  55  1   11   1   1    7      5    326.501885 2.266045 329.283950 0.049114 329.450532 2.551565   6  
  56  1   11   1   1    7      7    332.499160 1.899353 334.914719 0.788654 335.814317 2.185073   6  
  57  2   11   2   1    7      7    338.496448 1.949371 340.961980 0.412518 341.495078 2.501583   6  
  58  1   11   1   1    7      2    344.510367 2.299374 347.325764 0.285694 347.725581 2.285025   6  
  59  3   11   3   1    2      6    350.507632 1.899622 352.923233 0.838516 353.872786 2.135095   6  
  60  1   11   1   1    2      2    356.504920 2.415884 359.436918 0.394298 359.936716 2.068438   6  
  61  4   11   2   0    7      4    362.502214 1.949243 364.967758 0.749909 365.834035 2.168408   6  
  62  2   11   2   1    7      5    368.516143 1.966071 370.998362 0.982383 372.097863 1.918518   6  
  63  2   11   1   0   -1      1    374.513433 2.415898 377.445415 0.000000 379.444484 0.569175   6  
  64  1   11   3   0    2      5    380.510685 2.232655 383.259465 0.034226 383.409401 2.601526   6  
  65  4   11   1   0    2      1    386.491338 2.215949 389.223423 0.548033 389.889792 2.101587   6  
