%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at chenkexin (       50.0000000000).2-Jan-2019 13:03:587.374475e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   15   2   0    5    2.498874 1.767806   4.381345 0.943719   5.447536 2.551554   6  
   2  2   15   1   0    5    8.496141 1.749629  10.361957 1.191203  11.678024 2.318325   6  
   3  3   15   3   1    4   14.493423 1.284174  15.892789 1.396389  17.408772 2.584871   6  
   4  3   15   3   1    4   20.490695 2.032925  22.639723 1.446246  24.205680 1.785202   6  
   5  4   15   1   0    5   26.504570 1.517617  28.137225 1.350999  29.603199 2.401667   6  
   6  2   15   3   0    5   32.501903 1.516558  34.134499 0.464781  34.717565 3.284504   6  
   7  1   15   2   0    6   38.499203 1.118009  39.731975 0.651250  40.498292 3.501137   6  
   8  4   15   3   0    6   44.496479 1.383279  45.995792 0.757084  46.878724 3.117893   6  
   9  3   15   3   1    6   50.493765 1.717066  52.326260 1.026092  53.475732 2.518257   6  
  10  1   15   1   1    6   56.491025 1.366748  57.973695 0.325456  58.423482 3.567655   6  
  11  2   15   3   0    7   62.488318 1.134117  63.737750 0.154978  64.020958 3.967535   6  
  12  2   15   2   1    6   68.502239 2.199691  70.817874 0.290905  71.234332 2.768005   6  
  13  1   15   4   0    3   74.499536 2.100375  76.715204 0.705479  77.548141 2.451597   6  
  14  1   15   3   0    3   80.496805 1.333396  81.946138 1.387527  83.445461 2.551407   6  
  15  4   15   3   0    6   86.510749 1.535425  88.160004 0.488950  88.759728 3.251244   6  
  16  4   15   3   0    6   92.491358 1.383357  93.990690 0.390024  94.507119 3.484275   6  
  17  2   15   2   1    7   98.505308 1.200992  99.821344 0.816075 100.754282 3.251261   6  
  18  4   15   1   0    6  104.502578 1.266519 105.885307 1.459509 107.467900 2.534907   6  
  19  2   15   1   0    7  110.499857 2.100848 112.715517 1.657174 114.498048 1.502037   6  
  20  4   15   3   0    4  116.513789 1.616491 118.246335 1.660066 120.028880 1.985143   6  
  21  2   15   2   1    7  122.511084 1.834147 124.460193 0.733949 125.309813 2.701501   6  
  22  1   15   1   1    5  128.508357 1.199846 129.824416 1.210915 131.157152 2.851416   6  
  23  3   15   2   0    4  134.505664 1.584197 136.204885 1.053920 137.371008 2.634871   6  
  24  1   15   1   1    6  140.502907 0.966601 141.585771 1.303086 143.001777 3.001360   6  
  25  1   15   1   1    8  146.500182 1.016768 147.633011 0.880960 148.632555 3.367880   6  
  26  4   15   2   0    6  152.497473 2.250550 154.863070 0.883130 155.862624 2.135109   6  
  27  1   15   1   1    7  158.511409 1.250063 159.877460 0.707122 160.710407 3.301224   6  
  28  4   15   3   0    3  164.508690 1.368194 165.991366 1.764371 167.873842 2.135076   6  
  29  3   15   1   0    6  170.505975 0.950174 171.572171 1.353211 173.038149 2.968049   6  
