%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at zhangxin (       49.0000000000).9-Jan-2019 17:47:237.374447e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   15   2   0    3    2.498921 0.984805   3.598434 1.004457   4.714594 3.284571   6  
   2  1   15   3   0    3    8.496205 1.333317   9.962218 0.592757  10.661892 3.334465   6  
   3  3   15   2   0    2   14.493486 1.667675  16.309355 0.615943  17.042339 2.951378   6  
   4  1   15   2   0    2   20.507408 1.933272  22.556511 0.418138  23.089580 2.918058   6  
   5  3   15   3   1    2   26.504711 1.800703  28.420503 1.086024  29.619961 2.384978   6  
   6  4   15   2   0    6   32.501968 1.933131  34.551044 0.527123  35.184098 2.818110   6  
   7  4   15   2   0    5   38.499265 1.967522  40.598308 1.379056  42.097639 1.901840   6  
   8  2   15   2   1    8   44.496524 1.000230  45.612699 0.484106  46.212422 3.784355   6  
   9  4   15   1   0    4   50.493831 2.500599  53.109313 1.264103  54.492020 1.502041   6  
  10  2   15   2   1    7   56.491103 1.250050  57.857152 0.696517  58.673442 3.317773   6  
  11  1   15   2   0    4   62.488389 1.816435  64.454155 1.090403  65.653616 2.334949   6  
  12  4   15   2   0    6   68.502309 2.082931  70.717990 0.827053  71.650888 2.351647   6  
  13  1   15   2   0    7   74.499592 1.984091  76.615299 1.126479  77.848084 2.151739   6  
  14  1   15   2   0    7   80.496865 1.849724  82.495971 0.838123  83.445535 2.551560   6  
  15  4   15   2   0    4   86.494159 1.867333  88.526567 0.905882  89.542773 2.451611   6  
  16  1   15   3   0    2   92.491423 1.583209  94.190659 0.413325  94.723743 3.267886   6  
  17  3   15   2   0    2   98.488722 2.283847 100.937612 0.825578 101.870516 2.118438   6  
  18  2   15   2   1    1  104.485982 1.599946 106.201864 0.890239 107.201413 2.784655   6  
  19  2   15   2   1    2  110.516596 1.500622 112.165830 0.475934 112.748912 3.267920   6  
  20  1   15   2   0    2  116.513847 1.966377 118.612918 0.662691 119.395916 2.618172   6  
  21  1   15   3   0    2  122.511159 1.567310 124.227035 0.420546 124.760136 3.251233   6  
  22  3   15  -1   0    2  128.508419 0.000000 131.023963 0.006525 131.140559 2.868101   6  
  23  3   15   1   0    4  134.505712 1.801448 136.421492 1.036631 137.570991 2.434953   6  
  24  4   15   2   0    2  140.502976 1.749855 142.385463 0.675167 143.168436 2.834698   6  
  25  2   15   2   1    3  146.500307 2.000370 148.649295 1.215168 149.982038 2.018456   6  
  26  4   15   2   0    3  152.514195 1.750117 154.446670 0.544188 155.096356 2.918063   6  
  27  4   15   2   0    2  158.511467 1.867204 160.493917 0.815247 161.426827 2.584906   6  
  28  3   15   1   0    5  164.508752 2.366516 166.990977 0.819965 167.923859 2.085126   6  
  29  2   15  -1   0    2  170.506036 0.000000 173.021567 0.615453 173.754578 2.251680   6  
  30  4   15   2   0    2  176.503317 1.466627 178.102612 0.958237 179.168768 2.834772   6  
  31  3   15   3   1    5  182.500599 2.150797 184.782892 0.818697 185.715817 2.285006   6  
  32  1   15   2   0    4  188.497863 1.583531 190.197105 0.591673 190.896775 3.101229   6  
  33  2   15   1   0    5  194.495171 1.617708 196.244361 0.840221 197.193937 2.801421   6  
  34  4   15   1   0    5  200.509078 1.583207 202.208318 0.602444 202.924659 3.084649   6  
  35  3   15   2   0    4  206.506369 1.618280 208.238922 0.786559 209.138520 2.868095   6  
  36  4   15   2   0    5  212.503635 1.832976 214.452751 0.859619 215.418991 2.584886   6  
  37  1   15   2   0    4  218.500929 1.484262 220.100217 0.463613 220.683282 3.317859   6  
  38  4   15   2   0    4  224.498207 1.483318 226.097477 0.962869 227.180320 2.818100   6  
  39  2   15   2   1    4  230.495501 1.700589 232.328014 0.691831 233.127624 2.868087   6  
  40  2   15   2   1    5  236.492765 1.766500 238.375244 0.281295 238.775054 3.217802   6  
  41  1   15   1   1    6  242.506715 1.500782 244.172667 0.674336 244.955590 3.051349   6  
  42  3   15   2   0    4  248.503965 2.049659 250.669669 0.637674 251.419329 2.584876   6  
  43  2   15   2   1    1  254.501257 1.950501 256.566996 0.407453 257.083433 2.918051   6  
  44  3   15   4   0    1  260.498535 2.133025 262.747537 0.507098 263.363902 2.634855   6  
  45  2   15   3   0    1  266.495821 2.117256 268.778179 1.032870 269.927603 2.068434   6  
  46  2   15   2   1    1  272.493091 1.883131 274.492200 0.413512 275.025287 2.967972   6  
  47  2   15   2   1    4  278.490429 1.484078 280.106314 0.395660 280.622741 3.367786   6  
  48  3   15   3   1    1  284.487660 1.816384 286.453456 0.596280 287.169778 2.817930   6  
  49  3   15   2   0    6  290.501603 1.984135 292.633987 0.775014 293.516896 2.484936   6  
  50  1   15  -1   0    3  296.498868 0.000000 299.014421 0.003157 299.131028 2.868070   6  
  51  3   15   2   0    3  302.496153 1.700755 304.311997 1.171065 305.594751 2.401628   6  
  52  4   15   2   0    1  308.493418 1.866463 310.492524 0.547154 311.158907 2.834756   6  
  53  1   15   3   0   -1  314.490717 2.283932 316.922952 0.000000 318.922039 1.068904   6  
  54  3   15   2   0    1  320.504647 2.083072 322.736990 0.547367 323.403332 2.601459   6  
  55  2   15   2   1    2  326.501935 1.817438 328.467716 0.626238 329.200714 2.801429   6  
  56  2   15   4   0    1  332.515857 2.465971 335.098042 1.121907 336.330793 1.685301   6  
  57  2   15  -1   0    1  338.513154 0.000000 341.028667 0.014295 341.161942 2.851445   6  
  58  4   15   1   0    3  344.510416 1.916357 346.576181 0.478076 347.159225 2.851432   6  
  59  2   15   2   1    1  350.507756 1.983867 352.606805 0.396422 353.123186 2.884731   6  
  60  2   15  -1   0    1  356.504966 0.000000 359.020521 0.005489 359.137114 2.868092   6  
  61  1   15   2   0    2  362.502269 1.400973 364.068221 1.066496 365.251023 2.751465   6  
  62  4   15   2   0    1  368.499525 2.132915 370.748524 0.895607 371.764720 2.234924   6  
  63  3   15   1   0    5  374.513531 2.000480 376.629189 0.597001 377.345507 2.668224   6  
  64  1   15   2   0    2  380.510749 1.916518 382.543167 1.070313 383.725953 2.285034   6  
  65  3   15   3   1    2  386.508039 1.850721 388.523771 0.663574 389.306766 2.701500   6  
  66  4   15   1   0    5  392.505304 1.549922 394.171220 1.073577 395.354016 2.651525   6  
  67  1   15   2   0    7  398.502571 1.801058 400.418406 0.411729 400.934829 3.067993   6  
  68  2   15   2   1    8  404.499862 1.483308 406.099145 0.338156 406.548936 3.451127   6  
  69  4   15   1   0    5  410.497158 1.351989 411.963166 0.780038 412.862755 3.134639   6  
  70  4   15   2   0    6  416.494429 1.484004 418.110367 1.226274 419.443085 2.551404   6  
  71  4   15   3   0    5  422.508371 1.601061 424.224248 0.775365 425.107192 2.901421   6  
  72  3   15   4   0    6  428.505629 2.432862 431.054487 1.399427 432.570484 1.435394   6  
  73  3   15   1   0    5  434.502928 2.167209 436.785231 0.549768 437.451596 2.551554   6  
  74  1   15   2   0    5  440.500193 1.983042 442.599274 1.187995 443.898663 2.101769   6  
  75  3   15   2   0    5  446.497498 1.734285 448.346664 0.991480 449.446150 2.551569   6  
  76  1   15   2   0    7  452.494755 1.766442 454.377245 0.777838 455.260181 2.734726   6  
  77  1   15   1   1    3  458.492058 2.017118 460.624414 1.164436 461.907171 2.085094   6  
  78  2   15   2   1    8  464.505974 1.050128 465.705457 0.230277 466.055272 3.950932   6  
  79  4   15   2   0    6  470.503242 1.617571 472.235828 0.731445 473.085435 2.918055   6  
  80  4   15   2   0    3  476.500529 2.216066 478.832806 1.855722 480.798604 1.202155   6  
  81  3   15   1   0    5  482.497828 2.200640 484.813448 0.659151 485.579751 2.418297   6  
  82  2   15   2   1    3  488.495084 1.716491 490.327597 0.923597 491.360459 2.634854   6  
  83  3   15   1   0    3  494.492384 2.133918 496.758023 0.561592 497.424375 2.568231   6  
  84  2   15   2   1    8  500.489654 1.149966 501.772435 0.330964 502.222195 3.767581   6  
  85  4   15   2   0    8  506.486934 1.550841 508.152824 0.282000 508.552663 3.434473   6  
  86  1   15   2   0    5  512.500852 2.199509 514.816476 0.912385 515.849353 2.151743   6  
  87  2   15   2   1    8  518.498161 1.167763 519.797560 0.658290 520.563887 3.434486   6  
  88  3   15  -1   0    3  524.495417 0.000000 527.010956 0.136377 527.260845 2.734814   6  
  89  4   15   3   0    4  530.509375 2.083834 532.725043 0.901477 533.741249 2.268354   6  
  90  1   15   2   0    6  536.506631 1.416675 538.039292 0.705885 538.855574 3.151268   6  
]; % This session completes at 19-Jan-2019 17:56:45, 544.004s after session start, 540s on 90 trials, totally 561.725s.

