%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at niuyuhe (       50.0000000000).7-Jan-2019 17:46:017.374527e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   10   1   1    8    2.498865 1.366865   3.981525 0.490152   4.581257 3.417839   6  
   2  4   10   4   1    7    8.496142 1.350008   9.962158 0.097738  10.178722 3.817657   6  
   3  4   10   4   1    6   14.493431 1.250068  15.859473 0.566634  16.542507 3.451141   6  
   4  2   10   2   1    6   20.507380 1.583147  22.206590 0.184008  22.506463 3.501131   6  
   5  2   10   1   0    2   26.504649 1.599856  28.220537 0.162844  28.503745 3.501121   6  
   6  3   10   3   1    7   32.501928 1.299925  33.917960 0.235902  34.267783 3.734374   6  
   7  4   10   4   1    7   38.499208 1.333464  39.948560 0.293954  40.348371 3.651057   6  
   8  2   10   2   1    3   44.496483 1.633171  46.245690 0.330980  46.695488 3.301245   6  
   9  3   10   3   1    6   50.493772 1.799776  52.409560 0.360421  52.876006 3.117987   6  
  10  1   10   1   1    6   56.507704 1.666595  58.290228 0.377796  58.773333 3.234598   6  
  11  4   10   4   1    7   62.504984 2.366609  64.987193 0.238471  65.337036 2.668168   6  
  12  1   10   1   1    3   68.502256 1.733060  70.351420 0.239354  70.701275 3.301216   6  
  13  2   10   4   0    6   74.499552 1.599906  76.215427 0.171834  76.498636 3.501127   6  
  14  3   10   3   1    4   80.496823 1.599872  82.212706 0.138534  82.462598 3.534446   6  
  15  3   10   1   0    2   86.494093 1.266750  87.876785 0.316519  88.309939 3.684396   6  
  16  1   10   1   1    6   92.508039 1.550258  94.173949 0.868514  95.156843 2.851421   6  
  17  2   10   2   1    3   98.505311 2.332694 100.954214 0.957397 102.020392 1.985151   6  
  18  1   10   1   1    6  104.502594 1.716543 106.335097 0.396752 106.851533 3.151306   6  
  19  1   10   1   1    6  110.499865 1.783089 112.399016 0.317867 112.832149 3.167965   6  
  20  3   10   3   1    1  116.497159 2.183015 118.796105 0.305448 119.212602 2.784792   6  
  21  4   10   4   1    7  122.494426 1.516680 124.127029 0.276932 124.510181 3.484481   6  
  22  1   10   2   0    1  128.508376 2.099720 130.724031 0.115438 130.957262 3.051348   6  
  23  2   10   2   1    8  134.505647 1.516653 136.138243 0.164194 136.421461 3.584426   6  
  24  2   10   1   0    3  140.502918 1.799685 142.418730 0.581197 143.118404 2.884765   6  
  25  4   10   4   1    8  146.500220 1.416653 148.032850 0.310600 148.449330 3.551108   6  
  26  1   10   3   0    4  152.497494 2.449478 155.062993 0.347927 155.529449 2.468278   6  
  27  3   10   3   1    1  158.494770 2.216152 160.827042 0.341475 161.276852 2.718152   6  
  28  1   10   1   1    2  164.508706 1.816474 166.441157 0.303756 166.857647 3.151287   6  
  29  3   10   2   0    3  170.505981 1.999678 172.621698 0.612775 173.354705 2.651510   6  
  30  3   10   3   1    8  176.503262 1.749808 178.369078 0.160132 178.635620 3.367877   6  
  31  4   10   4   1    8  182.500550 1.166840 183.783293 0.099574 183.999865 4.000910   6  
  32  3   10   4   0    7  188.497825 1.283342 189.897191 0.195942 190.213709 3.784352   6  
  33  4   10   4   1    6  194.495112 1.983075 196.594151 0.331213 197.043947 2.951380   6  
  34  3   10   1   0    2  200.509039 1.666526 202.291568 0.219939 202.624747 3.384530   6  
  35  4   10   4   1    8  206.506323 1.166791 207.789085 0.173717 208.072274 3.934269   6  
  36  2   10   2   1    6  212.503594 1.416618 214.036232 0.342539 214.486032 3.517804   6  
  37  3   10   4   0    6  218.500890 1.199884 219.816898 0.383935 220.316711 3.684401   6  
  38  2   10   4   0    3  224.498160 2.116224 226.730478 0.829332 227.680050 2.318339   6  
  39  1   10   3   0    3  230.495438 1.633197 232.244644 0.314115 232.677775 3.317902   6  
  40  3   10   3   1    2  236.509381 1.733181 238.358549 0.146823 238.625088 3.384516   6  
  41  3   10   1   0    2  242.506657 2.316224 244.938885 0.250260 245.305385 2.701506   6  
  42  1   10   2   0    2  248.503939 2.116282 250.736258 0.209289 251.052783 2.951377   6  
  43  4   10   4   1    7  254.501211 1.933059 256.550286 0.311886 256.966765 3.034671   6  
  44  4   10   4   1    8  260.498503 1.083499 261.697948 0.196088 262.014469 3.984256   6  
  45  3   10   3   1    7  266.495773 1.966434 268.578166 0.279124 268.977974 3.018022   6  
  46  2   10   4   0    8  272.509707 1.016755 273.642535 0.103669 273.859104 4.150838   6  
  47  3   10  -1   0    3  278.506990 0.000000 281.022541 0.071920 281.205770 2.801455   6  
  48  4   10   4   1    6  284.504274 1.550700 286.170185 0.065123 286.353422 3.651069   6  
  49  4   10   4   1    3  290.501550 1.500486 292.117481 0.162516 292.400695 3.601080   6  
  50  1   10   4   0    3  296.498826 1.899741 298.514583 0.148076 298.781134 3.217929   6  
  51  4   10   4   1    2  302.496105 1.733298 304.345275 0.280887 304.745092 3.251244   6  
  52  3   10   3   1    2  308.510043 1.649969 310.275905 0.197145 310.592433 3.417832   6  
  53  4   10   2   0    8  314.507329 1.916271 316.539692 0.217288 316.872916 3.134637   6  
  54  2   10   2   1    6  320.504597 1.899796 322.520348 0.255968 322.886863 3.117963   6  
  55  4   10   4   1    7  326.501879 1.916445 328.534292 0.493733 329.134027 2.868080   6  
  56  2   10   1   0    6  332.499165 1.283482 333.898530 0.596660 334.614860 3.384525   6  
  57  3   10   3   1    8  338.496444 1.483104 340.112382 0.137031 340.362270 3.634411   6  
  58  2   10   2   1    7  344.510375 1.633234 346.259584 0.220771 346.592772 3.417834   6  
  59  4   10   1   0    7  350.507664 2.066371 352.689997 0.272162 353.073164 2.934735   6  
  60  2   10   3   0    4  356.504936 2.399581 359.020472 0.133158 359.270345 2.734829   6  
  61  2   10   2   1    3  362.502223 2.466194 365.084389 0.107609 365.300952 2.701493   6  
  62  3   10   3   1    2  368.499499 1.866422 370.481942 0.150973 370.748469 3.251268   6  
  63  2   10   2   1    6  374.496770 2.232944 376.845732 0.390375 377.345483 2.651518   6  
]; % This session breaks at 27-Jan-2019 17:53:00, 393.232s after session start, 378s on 63 trials, totally 419.111s.

