%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at chenyaxin (       49.0000000000).3-Jan-2019 15:44:247.374387e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   10   4   1    5      8      2.498858 1.083113   4.098138 0.673581   4.881118 3.117978   6  
   2  1   10   1   1    6      8      8.496152 0.866989   9.878855 0.051584  10.045456 3.950932   6  
   3  4   10   4   1    6      7     14.493425 1.183068  16.192646 1.209594  17.508721 2.484934   6  
   4  2   10   3   0    6      6     20.507416 1.016851  22.040017 0.606958  22.756350 3.251233   6  
   5  1   10   2   0    6      2     26.504641 1.732902  28.753616 0.932186  29.803145 2.201728   6  
   6  2   10   3   0    7      2     32.501926 1.633640  34.650951 0.642221  35.400556 2.601609   6  
   7  3   10   3   1    7      7     38.499190 1.433051  40.448308 0.590838  41.148016 2.851415   6  
   8  2   10   1   0    7      3     44.496488 1.983161  46.995357 0.715581  47.828310 2.168402   6  
   9  4   10   4   1    7      8     50.493759 1.049860  52.059714 0.700574  52.876033 3.117947   6  
  10  3   10   3   1    8      7     56.507712 1.633263  58.656725 0.487088  59.256470 2.751461   6  
  11  3   10   4   0    8      7     62.504971 1.982690  65.003850 0.609454  65.720188 2.285013   6  
  12  3   10   3   1    7      2     68.502262 1.616502  70.634627 0.545870  71.301001 2.701489   6  
  13  2   10   3   0    8      2     74.499531 1.882972  76.898465 0.691249  77.698095 2.301674   6  
  14  1   10   4   0    8      7     80.496816 1.066724  82.079442 0.739424  82.929043 3.068006   6  
  15  1   10   1   1    7      2     86.494085 1.749412  88.759734 0.514330  89.392777 2.601543   6  
  16  4   10   4   1    7      8     92.508041 1.000303  94.024018 0.612634  94.757011 3.251263   6  
  17  1   10   1   1    7      3     98.505299 0.966401  99.987959 0.822446 100.920870 3.084661   6  
  18  3   10   3   1    8     -1    104.502602 1.400263 106.418403 0.555484 107.084756 2.918074   6  
  19  3   10   3   1    8      7    110.499865 1.882748 112.898774 0.510985 113.515170 2.484925   6  
  20  2   10   2   1    7      7    116.497151 1.833115 118.846095 0.603853 119.562433 2.434943   6  
  21  1   10   3   0    6      6    122.494417 1.499668 124.510175 0.348030 124.976633 3.018012   6  
  22  1   10   1   1    7      5    128.491716 1.216712 130.224264 0.522493 130.857313 3.134622   6  
  23  4   10   4   1    7      7    134.505639 1.283093 136.304841 0.316614 136.737959 3.267907   6  
  24  1   10   3   0    8      6    140.502929 1.583655 142.601974 0.534541 143.251675 2.751474   6  
  25  2   10   2   1    7      7    146.500208 1.433015 148.449314 0.437277 148.999064 3.001358   6  
  26  3   10   1   0    7      3    152.497489 2.466435 155.479470 0.016356 155.612743 2.384973   6  
  27  1   10   2   0    8      2    158.494760 1.616093 160.627140 0.470259 161.210212 2.784769   6  
  28  3   10   2   0    7      2    164.492046 1.932983 166.940925 0.357733 167.407394 2.584886   6  
  29  4   10   4   1    7      7    170.505978 1.399694 172.421792 0.664971 173.204755 2.801450   6  
  30  4   10   4   1    6      7    176.503261 1.166957 178.185830 0.469693 178.768897 3.234588   6  
  31  2   10   1   0    4      8    182.500535 0.999898 184.016508 0.949972 185.082697 2.918065   6  
