%% MetaTwinsTri_behave_Conf for '_guess': starting at lvyifan (       48.0000000000).1-Jul-2019 17:53:447.376077e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  1   14   2   0    6      3      2.498862 1.199758   4.214752 1.262955   5.597462 2.401621   6  
   2  3   14   1   0    8      5      8.496160 0.967224   9.978819 0.793863  10.895073 3.101303   6  
   3  1   14   3   0    6      5     14.493425 1.316419  16.325935 0.759802  17.208863 2.784721   6  
   4  2   14   2   1    8      7     20.490722 0.883603  21.890050 0.766603  22.773021 3.217931   6  
   5  4   14   2   0    5      1     26.487993 1.832890  28.836927 1.039804  30.003075 1.985028   6  
   6  1   14   2   0    6      4     32.501945 1.899776  34.917521 0.942705  35.983716 2.018438   6  
   7  1   14   2   0    7      1     38.515874 1.632962  40.664931 0.971397  41.764404 2.251713   6  
   8  1   14   4   0    7      4     44.513178 1.483278  46.512271 0.426010  47.062022 2.951399   6  
   9  1   14   1   1    6      5     50.510425 1.149910  52.176367 1.279663  53.575741 2.434934   6  
  10  4   14   2   0    6      2     56.507750 1.200056  58.223630 0.764967  59.106568 2.901428   6  
  11  4   14   1   0    5      3     62.505017 1.432923  64.454138 0.746513  65.320409 2.684841   6  
  12  3   14   2   0    5      1     68.502314 2.416629  71.434314 1.520047  73.083562 0.918993   6  
  13  2   14   4   0    7      4     74.499591 1.682920  76.698597 0.870855  77.681484 2.318336   6  
  14  2   14   2   1    8      3     80.496883 1.633218  82.645914 0.520103  83.295606 2.701485   6  
  15  2   14  -1   0    4      1     86.494158 2.499118  89.009683 1.751354  90.875496 1.118911   6  
  16  3   14   2   0    6      1     92.491453 2.282887  95.290174 0.768570  96.173112 1.818554   6  
  17  2   14   3   0    6      2     98.505385 2.382386 101.404068 0.482752 102.003794 2.001785   6  
  18  2   14   3   0    6      1    104.502671 2.482754 107.501349 1.563066 109.183893 0.819017   6  
  19  1   14   2   0    5      1    110.499954 2.382611 113.398647 1.155801 114.681393 1.318699   6  
  20  3   14   1   0    5      1    116.497222 2.233110 119.246006 1.306977 120.678675 1.318686   6  
  21  3   14   2   0    4      3    122.494515 2.399257 125.409849 0.658395 126.192845 1.801745   6  
  22  2   14  -1   0    1      2    128.508464 2.483103 131.007331 1.488118 132.623328 1.385380   6  
  23  3   14   2   0    4      1    134.505757 1.866111 136.888003 1.208442 138.220725 1.785248   6  
  24  4   14   1   0    6      5    140.503033 1.500319 142.518785 1.346618 143.984796 2.018459   6  
  25  3   14  -1   0    3      3    146.500319 2.499090 149.015857 1.206302 150.348567 1.651963   6  
  26  4   14   1   0    7      5    152.497609 0.933591 153.946952 0.829253 154.896520 3.101308   6  
  27  2   14   2   1    6      5    158.511532 1.499710 160.527306 1.576154 162.226551 1.785211   6  
  28  2   14   4   0    7      5    164.508834 1.833128 166.857774 0.901517 167.874005 2.135046   6  
  29  3   14   1   0    6      4    170.506107 1.299580 172.321943 0.802441 173.238222 2.768112   6  
  30  4   14   1   0    5      1    176.503404 2.016450 179.035587 1.450854 180.601551 1.402080   6  
  31  4   14   2   0    4     -1    182.500668 1.866196 184.882949 1.116553 186.115737 1.885174   6  
  32  2   14   2   1    7      5    188.497971 1.433283 190.447090 0.777604 191.346677 2.651569   6  
  33  4   14   3   0    6      3    194.495246 2.282651 197.293983 1.277360 198.693343 1.302073   6  
  34  1   14  -1   0    3      1    200.492536 0.000000 203.008065 1.489504 204.623996 1.368696   6  
  35  1   14   1   1    4      4    206.489807 2.482576 209.488455 1.216214 210.821187 1.168736   6  
  36  4   14   4   1    5      3    212.487106 1.899941 214.902674 1.018310 216.035504 1.951816   6  
  37  1   14   2   0    5      1    218.501038 2.249307 221.266459 1.040867 222.432595 1.568492   6  
  38  1   14   1   1    7      1    224.514993 1.449889 226.480766 1.562622 228.163352 1.851883   6  
  39  2   14   2   1    5      2    230.512265 2.032752 233.061112 1.690204 234.876957 1.135526   6  
  40  1   14   1   1    6      5    236.509561 1.050229 238.075513 1.362109 239.558183 2.451612   6  
  41  3   14   3   1    7      2    242.506826 2.382663 245.405534 1.449422 246.971478 1.035576   6  
  42  4   14   2   0    8      7    248.504170 0.916774 249.936809 0.804621 250.869726 3.134631   6  
  43  3   14   2   0    6      1    254.501392 1.699498 256.717066 1.613113 258.449604 1.552036   6  
  44  2   14   3   0    6      3    260.498687 1.483362 262.497783 0.930917 263.547316 2.451587   6  
  45  4   14   2   0    8      7    266.495943 0.866632 267.878677 0.907809 268.911545 3.084652   6  
  46  3   14   3   1    6      3    272.493250 2.315879 275.325312 0.687550 276.141624 1.851875   6  
  47  4   14   2   0    6      3    278.507207 1.533209 280.556301 1.000855 281.672441 2.334999   6  
  48  1   14   1   1    7      4    284.504484 2.465870 287.486470 1.144259 288.752562 1.252092   6  
  49  4   14   2   0    8      4    290.501781 1.116840 292.134374 0.624684 292.884033 3.117979   6  
  50  3   14   1   0    4      1    296.499055 2.382399 299.397739 0.681104 300.197391 1.801785   6  
  51  3   14   2   0    6      1    302.496345 2.099776 305.111820 0.761158 305.994763 2.001804   6  
  52  4   14  -1   0    2      2    308.493615 2.498975 311.009171 0.976292 312.108669 1.885011   6  
  53  2   14   1   0    6      1    314.507579 1.566637 316.589964 0.977352 317.689458 2.318355   6  
  54  3   14   4   0    7      3    320.504848 1.882660 322.903773 0.896800 323.919972 2.085097   6  
  55  3   14  -1   0    2      2    326.502140 2.499798 329.017661 1.227117 330.367060 1.635304   6  
  56  2   14   3   0    5      1    332.499413 1.599599 334.615142 1.551964 336.281028 1.718608   6  
  57  4   14   2   0    6      6    338.496712 1.716647 340.729031 1.635022 342.478239 1.518717   6  
  58  1   14   3   0    6      4    344.510642 1.799481 346.826263 0.845062 347.792480 2.218380   6  
  59  2   14   2   1    6      6    350.507935 1.216686 352.240483 0.883651 353.256695 2.751455   6  
  60  1   14   4   0    1      2    356.505207 1.416312 358.437658 0.000858 358.554280 3.451162   6  
]; % This session completes at 01-Jul-2019 18:00:11, 364.005s after session start, 360s on 60 trials, totally 386.471s.

