%% MetaTwinsTri_behave_Conf for '_notguess': starting at lvyifan (       48.0000000000).1-Jul-2019 18:00:267.376078e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   18   4   0    6    2.498923 1.516677   4.131540 1.192882   5.447586 2.551548   6  
   2  3   18   4   0    5    8.496213 1.984018  10.595269 1.042657  11.744751 2.251747   6  
   3  4   18   4   1    4   14.493517 2.049521  16.659190 1.812035  18.591641 1.401974   6  
   4  1   18  -1   0    3   20.490781 0.000000  23.006313 0.086185  23.222877 2.768108   6  
   5  1   18   2   0    5   26.504719 1.349945  28.004043 1.156015  29.286797 2.718140   6  
   6  3   18   3   1    6   32.502015 1.717235  34.351174 1.143488  35.600607 2.401624   6  
   7  4   18   2   0    4   38.499276 1.949774  40.565020 1.597684  42.280914 1.718606   6  
   8  4   18   3   0    6   44.496584 2.117224  46.728915 1.101646  47.945010 2.051804   6  
   9  2   18  -1   0    3   50.493843 0.000000  53.009370 0.058605  53.192644 2.801445   6  
  10  1   18   2   0    6   56.507797 2.282941  58.906613 1.135468  60.172825 1.835204   6  
  11  2   18   2   1    4   62.505090 2.283770  64.920675 1.324871  66.370016 1.635310   6  
  12  2   18   2   1    4   68.502371 2.299543  70.917920 1.258690  72.300638 1.701866   6  
  13  1   18   2   0    4   74.499668 2.267974  76.881862 1.393444  78.397898 1.601986   6  
  14  2   18   1   0    7   80.513588 2.266773  82.895848 1.135120  84.161939 1.851875   6  
  15  1   18  -1   0    2   86.510879 0.000000  89.026419 0.000556  89.143015 2.868092   6  
  16  2   18   1   0    5   92.508159 1.799738  94.423983 0.864721  95.406868 2.601530   6  
  17  1   18   1   1    7   98.505463 1.900965 100.521209 1.314633 101.953894 2.051779   6  
  18  4   18   1   0    5  104.502737 1.933227 106.551796 1.478037 108.151080 1.851878   6  
  19  1   18  -1   0    1  110.500072 0.000000 113.015578 0.104433 113.248770 2.751479   6  
  20  3   18   2   0    4  116.497292 2.482820 119.112778 1.297139 120.528813 1.468671   6  
  21  4   18   2   0    4  122.494520 1.901104 124.527020 1.018996 125.659826 2.334988   6  
  22  4   18   4   1    4  128.491871 2.415957 131.024059 1.652355 132.806592 1.185374   6  
  23  3   18   4   0    2  134.505798 1.784263 136.404960 1.487550 138.020894 1.985143   6  
  24  2   18   2   1    6  140.503089 2.266613 142.885335 1.353320 144.351351 1.651981   6  
  25  3   18   3   1    8  146.500384 1.768163 148.382871 0.556374 149.065891 2.934737   6  
  26  4   18   2   0    5  152.497657 1.966286 154.596720 1.013805 155.729546 2.268349   6  
  27  3   18   3   1    6  158.494960 1.968186 160.577347 0.797644 161.493602 2.501571   6  
  28  3   18   1   0    6  164.508887 1.483068 166.108174 0.920868 167.157683 2.851428   6  
  29  1   18   1   1    5  170.506184 2.067163 172.688523 0.744874 173.554800 2.451611   6  
  30  4   18   1   0    4  176.503448 1.833097 178.452588 1.556031 180.135147 1.868450   6  
  31  4   18   2   0    5  182.500749 1.917355 184.549810 1.033094 185.699318 2.301583   6  
  32  2   18   2   1    3  188.498013 2.016182 190.647070 1.363797 192.129701 1.868386   6  
  33  3   18   3   1    6  194.511978 1.967082 196.594362 1.226969 197.943758 2.068437   6  
  34  4   18   2   0    3  200.509249 2.416218 203.058104 1.475575 204.657375 1.352102   6  
  35  2   18   3   0    5  206.506540 1.517749 208.172466 1.101046 209.388569 2.618204   6  
  36  4   18   1   0    4  212.503811 2.199673 214.852769 1.383979 216.352097 1.651953   6  
  37  2   18   2   1    2  218.501105 1.917093 220.550171 1.661459 222.332720 1.668600   6  
  38  3   18  -1   0    1  224.498389 0.000000 227.013933 0.081975 227.213829 2.784786   6  
  39  1   18   1   1    4  230.495675 2.500320 233.111165 1.472807 234.710442 1.285461   6  
  40  4   18   4   1   -1  236.492951 1.683212 238.292133 0.000000 240.291174 1.701911   6  
  41  4   18   4   1    3  242.490251 1.850816 244.456028 1.457524 246.038638 1.951819   6  
  42  3   18   3   1    7  248.504183 1.299946 249.920213 0.693731 250.736509 3.267900   6  
  43  2   18   2   1    5  254.501475 1.251499 255.900886 1.284355 257.300209 2.701491   6  
  44  1   18   1   1    6  260.498759 1.516679 262.148010 0.943693 263.214210 2.784770   6  
  45  3   18   3   1    7  266.496035 2.450549 269.061443 1.283418 270.460913 1.535344   6  
  46  1   18   1   1    5  272.509982 1.433240 274.059279 1.093550 275.275398 2.734804   6  
  47  3   18   3   1    7  278.507307 2.150627 280.772911 1.180578 282.072296 1.935209   6  
  48  3   18   1   0    4  284.504538 1.883007 286.503603 1.835923 288.469411 1.535308   6  
