%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at zhangyue (       49.0000000000).5-Jun-2019 17:35:547.375917e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   18   2   1    7    2.498848 2.266370   4.881105 0.802475   5.814003 2.185067   6  
   2  4   18   4   1    2    8.496114 1.949717  10.561844 0.867479  11.544744 2.451543   6  
   3  2   18   2   1    2   14.493402 2.299498  16.908959 0.806796  17.841863 2.151648   6  
   4  4   18   2   0    6   20.490666 2.049747  22.656345 0.799908  23.572607 2.418125   6  
   5  4   18   2   0    7   26.504597 1.666542  28.287116 1.254001  29.669826 2.335003   6  
   6  1   18   1   1    8   32.501866 1.416760  34.051168 0.347151  34.517630 3.484475   6  
   7  4   18   4   1    2   38.499138 1.999739  40.614846 1.657230  42.397370 1.601993   6  
   8  4   18  -1   0    1   44.496411 0.000000  47.011948 1.468666  48.611208 1.385433   6  
   9  3   18   1   0    8   50.493682 1.449932  52.109622 0.560525  52.792648 3.201274   6  
  10  4   18   2   0    2   56.490960 1.749839  58.356785 0.869285  59.339660 2.651505   6  
  11  4   18   2   0    6   62.504892 1.966414  64.587269 1.589281  66.303169 1.701878   6  
  12  4   18   2   0    2   68.502161 2.032820  70.651182 0.615055  71.384194 2.618080   6  
  13  1   18   1   1    8   74.516094 1.200032  75.865362 0.206870  76.198663 3.817669   6  
  14  4   18   2   0    2   80.513364 2.049561  82.695713 0.768208  83.578651 2.434940   6  
  15  4   18   4   1    2   86.510640 1.449932  88.076589 0.872214  89.076139 2.934731   6  
  16  1   18   1   1    8   92.507908 1.099881  93.724031 0.493561  94.323751 3.684383   6  
  17  1   18   1   1    8   98.505192 1.233493  99.887896 0.644157 100.654214 3.351201   6  
  18  2   18   2   1    7  104.502459 1.483254 106.101724 0.330057 106.551515 3.451170   6  
  19  3   18   4   0    2  110.499719 1.566745 112.182300 1.416033 113.714944 2.284972   6  
  20  3   18   3   1    2  116.497007 2.216236 118.829282 1.105833 120.062055 1.935093   6  
  21  3   18   4   0    2  122.494284 2.216295 124.826548 0.545626 125.492912 2.501456   6  
  22  1   18   1   1    8  128.508208 1.383239 130.040843 0.266929 130.424001 3.584433   6  
  23  3   18   4   0    2  134.505481 2.349408 136.971026 1.003651 138.103841 1.901870   6  
  24  4   18   4   1    1  140.502759 2.149368 142.768383 1.557092 144.450961 1.552020   6  
  25  3   18   4   0    2  146.500021 2.399440 149.015540 0.685804 149.815189 2.185069   6  
  26  1   18   1   1    8  152.497296 0.983532 153.596800 0.406055 154.129879 3.867644   6  
  27  4   18   4   1    2  158.494565 2.250133 160.860158 0.870764 161.859698 2.135101   6  
  28  1   18   1   1    8  164.491838 1.832992 166.490902 0.729771 167.340552 2.651469   6  
  29  1   18   1   1    8  170.489116 1.133394 171.771875 0.392464 172.288292 3.700955   6  
