%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at zhangyue (       49.0000000000).5-Jun-2019 17:45:387.375917e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  3   12   3   1    2      2      2.498841 1.433466   4.447958 1.540830   6.113878 1.885166   6  
   2  1   12   3   0    3      5      8.496132 1.116783  10.128699 1.420954  11.678010 2.318235   6  
   3  1   12   2   0   -1      2     14.510043 1.399745  16.425855 0.000000  18.441622 1.568662   6  
   4  4   12   4   1    2      7     20.507321 1.066547  22.089932 0.302908  22.523076 3.484476   6  
   5  1   12   3   0    3      3     26.504597 1.333148  28.353756 0.880079  29.353304 2.651520   6  
   6  4   12   4   1    7      7     32.501867 1.016548  34.034499 1.208965  35.367240 2.634863   6  
   7  1   12   3   0    2      6     38.499155 1.416286  40.431597 1.267113  41.814298 2.184995   6  
   8  4   12   4   1    6      7     44.496421 0.966372  45.979070 0.884173  46.978632 3.017852   6  
   9  1   12   1   1    2      1     50.510340 1.699501  52.726008 1.221842  54.075391 1.935182   6  
  10  2   12   3   0    3      2     56.507611 1.099897  58.123543 1.407139  59.656182 2.351663   6  
  11  2   12   3   0    2      3     62.504876 2.082647  65.103712 0.901015  66.119914 1.885217   6  
  12  2   12   3   0    3      2     68.502156 1.866164  70.884403 0.404029  71.417502 2.584824   6  
  13  4   12   4   1    4      6     74.499439 1.349708  76.365266 1.222285  77.714638 2.284884   6  
  14  2   12   3   0    3      3     80.513350 1.832849  82.862289 1.584878  84.561528 1.452070   6  
  15  1   12   3   0    2      2     86.510642 2.232635  89.259390 1.127853  90.508829 1.502035   6  
  16  4   12   4   1    7      6     92.507912 1.249660  94.273764 1.695775  96.089610 1.918528   6  
  17  1   12   4   0    7      6     98.505181 0.933269  99.954524 1.072737 101.153974 2.851401   6  
  18  2   12   2   1    2      6    104.502458 1.732815 106.751428 0.548945 107.417796 2.584780   6  
  19  3   12   3   1    2      6    110.516380 1.816186 112.848654 1.758532 114.731145 1.285466   6  
  20  1   12   2   0    6      2    116.513662 1.249891 118.279521 0.752787 119.162460 2.851436   6  
  21  1   12   4   0    3      7    122.494267 1.049766 124.060215 0.349016 124.526689 3.467840   6  
  22  4   12   4   1    6      7    128.491549 0.916573 129.924227 1.700550 131.740073 2.251705   6  
  23  1   12   2   0    5     -1    134.488818 1.482970 136.487903 1.848418 138.453689 1.535265   6  
