%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at zhanglu (       48.0000000000).2-Mar-2019 17:33:537.374867e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   9    3   0    2    2.498854 1.899689   4.514743 1.332006   5.963957 2.035130   6  
   2  4   9    4   1    2    8.496136 1.799824  10.411951 1.616551  12.144493 1.851878   6  
   3  1   9    3   0    1   14.493469 2.117302  16.725764 0.948182  17.791994 2.201794   6  
   4  1   9    3   0    8   20.507349 1.899708  22.523122 0.862013  23.506003 2.501573   6  
   5  2   9    2   1    6   26.504692 1.501018  28.120634 1.092945  29.320091 2.684833   6  
   6  4   9    2   0    1   32.501921 2.116399  34.734238 0.464166  35.317315 2.684819   6  
   7  3   9    2   0    7   38.499257 1.818236  40.448286 0.641373  41.198066 2.801388   6  
   8  1   9    1   1    6   44.496483 1.932880  46.545548 0.937667  47.595081 2.401606   6  
   9  4   9    3   0    1   50.493769 2.050485  52.659506 0.332964  53.109310 2.884658   6  
  10  2   9    2   1    8   56.491038 1.233342  57.840454 0.307541  58.256900 3.734340   6  
  11  4   9    4   1    7   62.505032 1.566660  64.187504 1.044908  65.353754 2.651509   6  
  12  3   9    3   1    7   68.502263 1.716496  70.334636 1.209760  71.650835 2.351624   6  
  13  3   9    2   0    1   74.499606 2.384043  77.065084 0.447065  77.631506 2.368318   6  
  14  3   9    3   1    1   80.496940 2.232586  82.845681 0.444099  83.395506 2.601501   6  
  15  2   9    2   1    8   86.494166 1.450822  88.060130 0.776434  88.943032 3.051359   6  
  16  2   9    2   1    7   92.491395 1.916406  94.523808 0.535409  95.173506 2.818070   6  
  17  1   9    3   0    7   98.505382 2.051073 100.671080 0.434167 101.220823 2.784791   6  
  18  3   9    1   0    5  104.502607 2.232867 106.851547 1.275606 108.234260 1.768523   6  
  19  3   9    2   0    1  110.499954 2.267617 112.915469 0.617077 113.648532 2.351641   6  
  20  3   9    3   1    7  116.497168 1.799777 118.412969 0.531216 119.062659 2.934676   6  
  21  2   9    2   1    7  122.494511 1.300156 123.993796 0.442022 124.543599 3.451141   6  
  22  3   9    3   1    6  128.491739 1.966372 130.607456 0.961107 131.673629 2.318257   6  
  23  1   9    1   1    6  134.489078 1.767142 136.371570 0.521422 137.004604 2.984692   6  
  24  3   9    3   1    1  140.502963 2.183006 142.851902 0.768546 143.734881 2.268234   6  
  25  2   9    2   1    7  146.500249 1.599665 148.216120 0.324005 148.649261 3.351132   6  
  26  3   9    3   1    6  152.497583 2.200274 154.813176 1.006322 155.929331 2.068477   6  
  27  1   9    1   1    7  158.494797 2.116313 160.727140 0.531165 161.376825 2.618123   6  
  28  2   9    2   1    7  164.492139 2.201829 166.841028 0.346824 167.307522 2.684847   6  
  29  1   9    1   1    7  170.489354 2.066379 172.671717 0.487094 173.271441 2.718060   6  
  30  4   9    3   0    1  176.503360 2.417183 179.035537 0.631951 179.785207 2.218383   6  
  31  4   9   -1   0    3  182.500588 0.000000 185.016126 0.002040 185.132719 2.867993   6  
  32  1   9    4   0    1  188.497918 1.950455 190.580261 0.953795 191.646465 2.351682   6  
  33  2   9    3   0    1  194.495140 2.332919 196.944059 0.591935 197.643719 2.351569   6  
  34  4   9    2   0    1  200.492436 1.950953 202.608150 0.501653 203.224578 2.768027   6  
  35  3   9    3   1    1  206.489718 2.116505 208.788511 0.232795 209.138513 2.851318   6  
  36  4   9    4   1    2  212.503711 2.283871 214.952556 0.486012 215.552324 2.451436   6  
  37  2   9    1   0    1  218.500931 1.899812 220.583289 0.499379 221.199722 2.801321   6  
  38  1   9    1   1    8  224.498267 2.051062 226.713760 0.603804 227.430266 2.568218   6  
  39  1   9    2   0    2  230.495487 2.166297 232.860964 0.607816 233.577432 2.418167   6  
  40  1   9    1   1    7  236.492834 2.267296 238.875084 0.738149 239.724702 2.268329   6  
