%% MetaTwinsDoubleBlind_behave_Conf for '_guess': starting at wangweixu (       50.0000000000).0-Jul-2019 12:51:517.376265e+05 for '
record = [
%  n dir coh resp isc conf conforig    osti      rtime     oconf     ctime     oisi       iti   total
   1  2   8    4   0    8      5      2.498842 1.599968   4.614576 0.562612   5.297603 2.701478   6  
   2  2   8    1   0    8      2      8.496136 1.683369  10.695127 0.419180  11.228223 2.768139   6  
   3  4   8    4   1    8      7     14.493386 1.199918  16.209277 0.900524  17.225504 2.768106   6  
   4  4   8    4   1    7      5     20.507335 1.550627  22.573056 1.362715  24.055721 1.951837   6  
   5  1   8    2   0    8      4     26.504590 2.149262  29.170041 0.396910  29.686486 2.318313   6  
   6  2   8    4   0    4      4     32.501869 2.250010  35.267282 1.268588  36.649979 1.352124   6  
   7  4   8    4   1    4      6     38.499130 1.699588  40.714817 1.520521  42.364042 1.635300   6  
   8  1   8    4   0    3     -1     44.496395 2.283041  47.295119 0.000249  47.411750 2.584888   6  
   9  4   8    2   0    2      3     50.493673 1.616329  52.626031 0.695574  53.442320 2.551552   6  
  10  3   8    3   1    2      2     56.490949 1.866818  58.873204 0.568994  59.556227 2.434949   6  
  11  1   8    2   0    1      2     62.504861 2.315874  65.336916 0.483291  65.936646 2.068430   6  
  12  3   8    4   0    2      3     68.502146 1.650218  70.667830 1.237459  72.033863 1.968506   6  
  13  4   8    4   1    3      3     74.499399 1.499710  76.515178 0.467554  77.098226 2.901385   6  
  14  2   8    1   0    2      3     80.496683 2.349572  83.362033 0.701794  84.178362 1.818558   6  
  15  1   8    2   0    2      5     86.493942 1.333070  88.343113 0.653588  89.126085 2.868061   6  
  16  3   8    3   1    2      5     92.491226 1.783199  94.790183 0.370867  95.289943 2.701505   6  
  17  4   8    2   0    1      5     98.505132 2.498997 101.520441 0.832953 102.486665 1.518674   6  
  18  1   8    3   0    1      5    104.502330 2.283161 107.301155 0.679449 108.100789 1.901871   6  
  19  1   8    4   0    1      4    110.499680 1.732969 112.748649 0.694650 113.564952 2.434909   6  
  20  2   8    2   1    2      6    116.496973 1.233360 118.246156 0.784393 119.145718 2.851473   6  
  21  4   8    3   0    2      6    122.494242 2.332661 125.342921 0.796938 126.259177 1.735224   6  
  22  4   8    4   1    2      2    128.491490 2.332788 131.340206 0.527503 131.989909 2.001826   6  
  23  2   8    2   1    4      6    134.505410 1.549702 136.571147 1.247323 137.937208 2.068383   6  
  24  1   8    1   1    5      5    140.502703 1.583167 142.601748 1.482164 144.201014 1.801849   6  
  25  2   8    2   1    4      6    146.499949 1.999371 149.015488 0.995546 150.131639 1.868492   6  
  26  2   8    2   1    6      5    152.497240 1.450240 154.463012 1.192684 155.779072 2.218390   6  
  27  3   8    4   0    2      1    158.494502 2.299273 161.309889 0.840395 162.276111 1.718550   6  
  28  4   8    2   0    1      3    164.491781 2.233236 167.240521 0.484731 167.840254 2.151752   6  
  29  4   8    2   0    3      4    170.489046 2.099219 173.104516 1.540902 174.770424 1.218759   6  
  30  3   8   -1   0    2      2    176.502976 2.482926 179.001846 0.960407 180.084684 1.918523   6  
  31  4   8    2   0    2      2    182.500234 2.349279 185.365624 0.628990 186.115252 1.885142   6  
  32  2   8    2   1    3      6    188.497517 1.799963 190.813135 0.553202 191.479485 2.518263   6  
  33  2   8    2   1    2     -1    194.494775 1.532996 196.543861 0.418526 197.076938 2.917987   6  
  34  2   8    4   0    6      3    200.492054 1.216929 202.224591 1.259854 203.607297 2.384987   6  
  35  4   8    4   1    5      4    206.489314 1.682837 208.688316 1.728312 210.537473 1.451992   6  
  36  3   8    3   1    1      3    212.503250 2.399727 215.418595 0.596095 216.134930 1.868548   6  
  37  4   8    4   1    2      3    218.500509 2.016113 221.032700 0.303255 221.449165 2.551492   6  
  38  4   8    3   0    2     -1    224.497792 2.382962 227.396469 0.386568 227.896244 2.101787   6  
  39  3   8    4   0    6      6    230.495047 0.966372 231.977704 1.049667 233.143849 2.851347   6  
  40  2   8    2   1    7      6    236.492335 1.016950 238.024968 0.825504 238.974540 3.018011   6  
  41  3   8    4   0    3      5    242.489593 2.049506 245.055096 1.098701 246.271207 1.718533   6  
  42  3   8    3   1    4      6    248.503525 2.232525 251.252281 0.881080 252.251818 1.751932   6  
  43  3   8    3   1    3      5    254.500785 2.315960 257.332833 0.570089 258.032514 1.968408   6  
  44  4   8    1   0    3      1    260.498065 2.316283 263.330112 0.767475 264.213040 1.785258   6  
  45  2   8    3   0    4      3    266.495325 2.315983 269.327377 0.383743 269.827150 2.168305   6  
  46  3   8    2   0    4      2    272.492608 2.183219 275.191377 0.273439 275.591194 2.401539   6  
  47  2   8    2   1    2      2    278.489867 2.365728 281.371894 0.258420 281.755064 2.234919   6  
  48  4   8    1   0    2     -1    284.503801 2.449461 287.469123 0.377050 287.968897 2.035140   6  
  49  2   8    2   1    2      5    290.501054 2.215990 293.233182 0.321174 293.682955 2.318227   6  
  50  4   8    3   0    2      2    296.498344 2.416125 299.430366 0.602962 300.146686 1.851814   6  
  51  2   8    2   1    5     -1    302.495606 1.849479 304.861191 1.167166 306.143936 1.851789   6  
  52  4   8    2   0    3      3    308.492887 2.333719 311.341594 1.029261 312.491054 1.502063   6  
  53  3   8    3   1    6      5    314.490138 1.599659 316.605846 0.886153 317.605393 2.384853   6  
  54  4   8    4   1    3      4    320.487417 2.116581 323.119558 0.598326 323.835906 2.151725   6  
  55  3   8    3   1    5     -1    326.501347 1.699409 328.716996 0.590016 329.433355 2.568080   6  
  56  1   8    4   0    3      4    332.498627 2.383033 335.397306 0.853062 336.363534 1.635317   6  
  57  3   8    3   1    6      6    338.495882 1.182931 340.195099 0.992471 341.311286 2.684690   6  
  58  1   8    1   1    7      6    344.493158 1.266663 346.275685 0.763796 347.158619 2.834761   6  
  59  2   8    2   1    2      2    350.490408 2.299226 353.305821 0.451148 353.872222 2.118284   6  
  60  1   8    1   1    2      4    356.487690 2.316391 359.319746 0.801571 360.235995 1.751921   6  
  61  3   8    3   1    6      3    362.501614 1.416152 364.434075 1.041261 365.600227 2.401470   6  
  62  4   8    4   1    7      6    368.498899 1.116795 370.131496 1.079142 371.330942 2.668168   6  
  63  1   8    1   1    6      6    374.496157 1.049797 376.062117 0.841373 377.028343 2.967900   6  
  64  1   8    1   1    6      6    380.493426 1.499872 382.509177 1.324916 383.958526 2.035114   6  
  65  1   8    1   1    4      6    386.490696 2.232606 389.239474 0.385634 389.739237 2.251534   6  
  66  1   8    2   0    2      1    392.487974 2.416203 395.419983 0.287717 395.836448 2.151733   6  
  67  3   8    3   1    3     -1    398.501901 2.249413 401.267304 0.793317 402.183547 1.818413   6  
  68  1   8    2   0    5      1    404.499175 1.949765 406.964709 1.087006 408.180833 1.818535   6  
  69  1   8    1   1    5      2    410.496436 1.716224 412.728764 0.859048 413.711638 2.284860   6  
  70  1   8    1   1    1      2    416.493721 2.466108 419.475682 0.520598 420.108741 1.885175   6  
  71  3   8    2   0    2      1    422.490972 2.249294 425.256403 0.731917 426.105996 1.885040   6  
  72  1   8    1   1    2      2    428.488246 2.283233 431.286977 0.249732 431.653494 2.334948   6  
  73  1   8    3   0    3      1    434.485517 2.482449 437.484147 0.375698 437.983923 2.001639   6  
  74  2   8    3   0    5      3    440.516114 2.016450 443.048297 1.522151 444.697535 1.318802   6  
  75  1   8    2   0    5      4    446.496705 2.415941 449.428708 0.783540 450.328317 1.668442   6  
  76  1   8   -1   0    3      4    452.510650 2.482814 455.009507 1.216481 456.342229 1.668641   6  
  77  2   8    3   0    2      3    458.491244 2.266016 461.273313 0.638166 462.039626 1.951664   6  
  78  4   8    2   0    3      3    464.505188 2.016482 467.037366 0.948632 468.103556 1.901869   6  
  79  3   8    2   0    2      2    470.502439 2.315782 473.334498 0.353701 473.800950 2.201727   6  
  80  2   8    4   0    2      4    476.516385 2.066366 479.098535 0.509463 479.731591 2.285030   6  
  81  3   8    3   1    5      4    482.513636 1.999505 485.029176 1.041414 486.195323 1.818559   6  
  82  4   8    2   0    3      2    488.510927 1.833089 490.859860 1.154182 492.142604 1.868569   6  
  83  3   8    3   1    5      3    494.508179 1.616353 496.640556 0.875672 497.640085 2.368319   6  
  84  1   8    1   1    5      4    500.505462 1.666568 502.687808 0.741330 503.554080 2.451611   6  
  85  4   8   -1   0    3      3    506.502719 0.000000 509.018258 0.954231 510.101079 1.901866   6  
  86  2   8    3   0    7      3    512.516662 1.200222 514.232548 1.054409 515.415345 2.601566   6  
  87  2   8    2   1    8      6    518.513913 0.983303 520.013236 0.813603 520.946169 3.067973   6  
  88  3   8    3   1    6      6    524.511199 1.516784 526.543607 1.257611 527.926303 2.085127   6  
  89  1   8    1   1   -1      6    530.508487 1.116185 532.141052 0.000000 534.140159 1.868530   6  
  90  2   8    2   1    8      6    536.505736 0.949707 537.971739 0.761774 538.854674 3.151279   6  
]; % This session completes at 20-Jul-2019 13:01:14, 544.004s after session start, 540s on 90 trials, totally 562.692s.

