%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at dubo (       49.0000000000).6-Jun-2019 17:42:397.375927e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti    total
   1  4   3   -1   0    2    2.498402 0.000000   5.013318 0.084561   5.213341  2.785372   6  
   2  2   3    2   1    6    8.494588 1.532575  10.176867 0.907311  11.192854  2.802045   6  
   3  1   3    1   1    7   14.507416 2.115497  16.755935 0.819384  17.688727  2.319018   6  
   4  3   3    1   0    1   20.503599 2.115529  22.768825 1.252891  24.134627  1.869290   6  
   5  4   3    2   0    8   26.499783 1.682460  28.315121 0.328407  28.765006  3.235097   6  
   6  2   3    2   1    8   32.495964 2.116332  34.744490 0.143328  34.994367  3.001923   6  
   7  1   3    2   0    8   38.508797 2.148921  40.790689 0.147618  41.057160  2.951960   6  
   8  1   3    4   0    8   44.504979 0.999581  45.620942 0.066382  45.804155  4.201153   6  
   9  4   3    2   0    2   50.501163 1.682475  52.300018 0.035666  52.449920  3.551567   6  
  10  2   3    1   0    1   56.497352 0.167112  56.780497 0.025344  56.913747  5.083918   6  
  11  1   3    2   0    8   62.510177 1.965783  64.625512 0.209917  64.941971  3.068535   6  
  12  4   3    3   0    8   68.506369 2.098860  70.721590 0.578096  71.421176  2.585514   6  
  13  1   3    1   1    3   74.502557 2.048945  76.684402 1.659242  78.450038  1.552840   6  
  14  1   3    1   1    7   80.498734 1.799109  82.463987 0.469483  83.047114  2.951945   6  
  15  2   3    2   1    8   86.511580 2.132225  88.776797 0.609860  89.493004  2.518891   6  
  16  1   3    1   1    1   92.507750 0.050539  92.707613 0.060931  92.874191  5.133875   6  
  17  1   3    4   0    1   98.503934 2.315396 100.952300 0.033839 101.102284  2.901972   6  
  18  1   3    2   0    1  104.500115 2.481964 107.148281 0.682127 107.947917  2.052511   6  
  19  3   3    2   0    7  110.512961 1.932357 112.594962 0.991591 113.694267  2.319012   6  
  20  1   3    1   1    2  116.509143 2.448606 119.107490 1.409407 120.623175  1.386283   6  
  21  2   3    1   0    1  122.505323 2.298706 124.920444 0.008023 125.037034  2.968606   6  
  22  1   3    2   0    2  128.501499 0.017303 133.215171 0.936383 134.264500 -0.262675   6  
  23  4   3    4   1    1  134.797497 1.632463 136.596213 0.683448 137.395846  2.901864   6  
  24  1   3    4   0    8  140.510526 1.982296 142.609190 0.528452 143.258778  2.752064   6  
  25  3   3    3   1    8  146.506708 1.665836 148.288829 0.448086 148.855215  3.151807   6  
  26  2   3    2   1    5  152.502894 1.865725 154.534932 1.297594 155.950693  2.052507   6  
  27  1   3    1   1    1  158.515721 2.415333 161.064097 0.387849 161.563785  2.452256   6  
  28  1   3    4   0    1  164.511899 1.449180 166.077576 0.099666 166.294107  3.718119   6  
  29  2   3    2   1    8  170.508089 1.932342 172.606746 0.332416 173.056468  2.951936   6  
  30  2   3   -1   0    1  176.504285 0.000000 179.019211 0.048784 179.185891  2.818724   6  
  31  2   3    1   0    1  182.500456 2.082222 184.698893 0.132528 184.948892  3.051661   6  
  32  3   3    1   0    1  188.496634 1.765803 190.378770 0.022539 190.512021  3.484726   6  
  33  4   3    3   0    3  194.492812 0.067275 194.676026 0.055245 194.842596  5.150372   6  
  34  3   3    4   0    1  200.489000 1.899078 202.504199 0.301017 202.920774  3.068361   6  
  35  4   3    4   1    3  206.501834 2.215476 208.833675 0.071567 209.016901  2.985101   6  
  36  4   3    3   0    8  212.498020 1.016199 213.630638 0.048191 213.797191  4.200997   6  
  37  4   3    3   0    1  218.494195 1.815725 220.492774 0.174572 220.776072  3.218313   6  
  38  3   3    3   1    1  224.490379 2.481963 227.105355 0.237849 227.455168  2.535410   6  
  39  3   3   -1   0    2  230.503220 0.000000 233.018117 0.248410 233.384724  2.618709   6  
  40  3   3    2   0    1  236.499409 1.699152 238.364881 0.027742 238.498132  3.501483   6  
  41  1   3    4   0    8  242.495580 1.948997 244.577491 0.225883 244.910710  3.085110   6  
  42  3   3   -1   0    2  248.491760 0.000000 251.006686 0.000156 251.123415  2.868592   6  
  43  2   3    1   0    1  254.504606 2.299216 256.986360 0.466271 257.569324  2.435538   6  
  44  1   3    2   0    1  260.500789 1.166134 263.315662 0.255351 263.682080  2.318982   6  
  45  3   3    2   0    2  266.496963 0.017350 267.596273 0.667896 268.379103  3.618151   6  
  46  4   3    4   1    2  272.493148 2.282090 274.924927 0.107567 275.141452  2.851986   6  
  47  3   3    2   0    8  278.505992 1.682427 280.354610 0.709367 281.170956  2.835348   6  
  48  2   3   -1   0    4  284.502170 0.000000 287.017093 0.169879 287.300392  2.702086   6  
  49  4   3    4   1    2  290.498355 1.982277 292.613650 0.721482 293.446470  2.552203   6  
  50  1   3    3   0    8  296.494528 1.366069 297.976922 0.111902 298.210106  3.784743   6  
  51  4   3    2   0    8  302.507368 1.399342 304.056262 0.286263 304.456136  3.551556   6  
  52  2   3   -1   0    1  308.503554 0.000000 311.018439 1.231790 312.367766  1.636102   6  
  53  2   3    1   0    1  314.499736 1.615841 316.231968 0.121820 316.465150  3.534913   6  
  54  4   3    1   0    8  320.495911 1.432672 322.061582 0.140939 322.311421  3.684819   6  
  55  2   3    2   1    8  326.508751 1.432704 328.091109 0.337215 328.540805  3.468272   6  
  56  4   3    2   0    8  332.504945 1.449342 334.103851 0.125188 334.337105  3.668154   6  
  57  2   3    3   0    8  338.501117 2.098894 340.716376 0.621618 341.449243  2.552192   6  
  58  4   3    2   0    2  344.497299 0.183748 344.830418 0.074709 345.013645  4.983973   6  
  59  2   3    3   0    1  350.510141 1.915653 352.542084 0.785784 353.441603  2.568860   6  
  60  3   3    2   0    1  356.506327 2.298796 359.254572 1.043466 360.403837  1.602808   6  
  61  1   3    2   0    8  362.502509 1.149471 363.784989 0.038961 363.934920  4.067905   6  
  62  4   3    1   0    1  368.498681 2.165630 370.780564 0.030179 370.930470  3.068532   6  
  63  1   3    4   0    1  374.511513 0.666519 375.444265 0.744440 376.310386  3.701459   6  
