%% MetaTwinsDoubleBlind_behave_Conf for '_notguess': starting at lvhaonan (       49.0000000000).7-Jan-2019 11:33:497.374425e+05 for '
record = [
%  n dir coh resp isc conf    osti      rtime     oconf     ctime     oisi       iti   total
   1  4   11   3   0    6    2.498859 1.533460   4.164769 0.275227   4.547943 3.451141   6  
   2  2   11   3   0    6    8.496148 1.666526  10.311994 0.472989  10.895060 3.101296   6  
   3  1   11   4   0    6   14.493422 1.733265  16.342580 0.132426  16.592485 3.401155   6  
   4  4   11   3   0    5   20.490708 1.949775  22.589752 0.263393  22.972937 3.017970   6  
   5  2   11   3   0    6   26.504657 1.466662  28.153913 0.164083  28.437112 3.567732   6  
   6  2   11   4   0    5   32.501930 1.683262  34.351088 0.357425  34.817552 3.184573   6  
   7  1   11   3   0    6   38.499223 1.883212  40.531634 0.302232  40.948102 3.051284   6  
   8  3   11   3   1    5   44.496504 1.366464  45.979164 0.507853  46.595562 3.401118   6  
   9  1   11   2   0    6   50.493788 1.899805  52.576175 0.076275  52.759422 3.234530   6  
  10  1   11   3   0    6   56.491070 1.649829  58.273466 0.092156  58.473495 3.517721   6  
  11  4   11   3   0    6   62.505015 1.999719  64.653875 0.093777  64.853943 3.151222   6  
  12  4   11   1   0    5   68.502287 2.099793  70.717955 0.259561  71.084454 2.917994   6  
  13  3   11   3   1    5   74.499573 1.250123  75.882280 0.084998  76.082194 3.917526   6  
  14  4   11   3   0    5   80.496856 2.366219  82.978906 0.262284  83.362216 2.634779   6  
  15  2   11   3   0    6   86.494139 1.150128  87.776820 0.195943  88.093420 3.900839   6  
  16  2   11   2   1    5   92.491419 1.067198  93.674214 0.102764  93.890792 4.100747   6  
  17  4   11   3   0    5   98.488716 2.149572 100.804329 0.040851 100.954254 3.034569   6  
  18  4   11   1   0   -1  104.502658 1.849832 106.518408 0.000000 106.635006 3.367743   6  
  19  2   11   2   1    7  110.499932 1.849779 112.499025 0.001119 112.615644 3.384380   6  
  20  1   11   3   0    6  116.497222 0.966861 117.613373 0.025281 117.746650 4.250654   6  
  21  2   11   2   1    7  122.494500 0.883642 123.594009 0.000753 123.710607 4.283974   6  
  22  2   11   2   1    7  128.491792 1.866335 130.540862 0.639554 131.290516 2.701335   6  
  23  4   11   3   0    6  134.489069 2.016429 136.621446 0.039462 136.771364 3.217761   6  
  24  1   11   1   1    8  140.486348 1.916496 142.585315 0.117742 142.818627 3.167772   6  
  25  3   11   3   1    6  146.516940 0.916892 147.549813 0.049102 147.716403 4.300766   6  
  26  4   11   4   1    5  152.514239 1.416611 154.063530 0.137582 154.313412 3.701035   6  
  27  3   11   3   1    6  158.511513 0.950241 159.594355 0.021728 159.727630 4.284106   6  
  28  3   11   3   1    7  164.508792 1.083500 165.708093 0.238434 166.058100 3.950915   6  
  29  4   11   4   1    6  170.506083 1.150135 171.788838 0.142806 172.038714 3.967592   6  
  30  1   11   2   0    7  176.503369 1.916433 178.569093 0.091391 178.769003 3.234591   6  
  31  3   11   3   1    7  182.500676 1.150161 183.766741 0.080837 183.966646 4.034218   6  
  32  3   11   3   1    7  188.514587 1.649986 190.313772 0.062204 190.480356 3.534462   6  
  33  3   11   3   1    6  194.511874 1.116870 195.777966 0.093499 195.977873 4.034221   6  
  34  2   11   4   0    7  200.509159 1.483241 202.125087 0.075330 202.308332 3.701053   6  
  35  1   11   3   0    6  206.506428 1.533477 208.288848 0.004656 208.405565 3.601096   6  
  36  4   11   3   0    6  212.503722 1.583252 214.219604 0.065418 214.402860 3.601099   6  
  37  3   11   3   1    7  218.501002 1.083461 219.733777 0.118681 219.967003 4.034238   6  
  38  2   11   2   1    7  224.498280 1.683167 226.380702 0.010343 226.497378 3.501145   6  
  39  4   11   3   0    6  230.512229 1.483315 232.161438 0.014865 232.294753 3.717700   6  
  40  3   11   3   1    6  236.509515 1.449942 238.075473 0.068927 238.258717 3.751019   6  
  41  1   11   2   0    7  242.506794 1.766417 244.422412 0.014874 244.555872 3.451150   6  
  42  2   11   3   0    7  248.504071 1.133466 249.803491 0.139994 250.053376 3.950923   6  
  43  2   11   3   0    6  254.501384 0.900149 255.534098 0.030485 255.684162 4.317421   6  
  44  3   11   3   1    6  260.498637 0.883456 261.581364 0.005043 261.698105 4.300777   6  
  45  1   11   2   0    7  266.495920 1.849821 268.545006 0.010982 268.678274 3.317879   6  
  46  1   11   3   0    6  272.509866 0.916726 273.576052 0.089669 273.775952 4.234152   6  
  47  3   11   3   1    6  278.507151 1.333386 279.956383 0.036062 280.106424 3.900955   6  
  48  2   11   2   1    7  284.504432 1.266703 285.987105 0.000737 286.103712 3.900944   6  
  49  4   11   4   1    6  290.501719 1.499993 292.134180 0.061094 292.300901 3.701046   6  
  50  1   11   2   0    7  296.499005 1.716613 298.364820 0.022189 298.498093 3.501131   6  
  51  3   11   3   1    6  302.496278 0.983615 303.612364 0.055035 303.779032 4.217477   6  
  52  1   11   2   0    7  308.510228 1.566532 310.242609 0.006884 310.359386 3.651059   6  
  53  1   11   3   0    6  314.507499 1.183320 315.806927 0.054394 315.973513 4.034225   6  
  54  4   11   4   1    6  320.504785 1.183450 321.837518 0.024520 321.970802 4.034216   6  
  55  4   11   4   1    6  326.502070 1.066663 327.718193 0.035223 327.868122 4.134180   6  
  56  2   11   2   1    7  332.499361 1.200069 333.848643 0.076652 334.031998 3.967592   6  
  57  1   11   4   0    6  338.496640 1.599883 340.262438 0.044108 340.412442 3.584431   6  
  58  2   11   3   0    6  344.493930 2.182951 346.826174 0.001432 346.942820 3.051328   6  
  59  2   11   2   1    7  350.507871 0.933481 351.624033 0.000745 351.740646 4.267443   6  
  60  3   11   3   1    6  356.505154 1.816520 358.470845 0.099078 358.687492 3.317877   6  
  61  4   11   1   0    8  362.502432 1.916474 364.668125 0.042122 364.818048 3.184610   6  
  62  4   11   4   1    6  368.499704 1.133467 369.749155 0.009397 369.865764 4.134159   6  
  63  3   11   3   1    6  374.496999 0.983559 375.629758 0.002650 375.746425 4.250784   6  
  64  2   11   2   1    7  380.494277 1.583302 382.260146 0.001109 382.376762 3.617712   6  
  65  1   11   4   0    6  386.491555 1.366808 387.974150 0.282242 388.374040 3.617722   6  
  66  1   11   3   0    6  392.505520 1.000199 393.688147 0.006472 393.804917 4.200764   6  
  67  3   11   3   1    6  398.502792 1.449809 400.135379 0.000777 400.251992 3.750962   6  
  68  3   11   3   1    6  404.500070 0.800284 405.416204 0.022213 405.549585 4.450658   6  
  69  3   11   1   0    7  410.497346 2.166231 412.896145 0.004960 413.012881 2.984639   6  
  70  2   11   3   0    6  416.494643 1.683257 418.377127 0.000717 418.493730 3.501063   6  
  71  3   11   3   1    6  422.491917 1.116789 423.741303 0.103265 423.957918 4.034142   6  
  72  1   11   2   0    6  428.489202 1.333377 429.988440 0.022241 430.121798 3.867554   6  
  73  2   11   2   1    7  434.503137 1.399962 436.152339 0.002761 436.269018 3.734257   6  
  74  1   11   4   0    6  440.500437 1.533223 442.166155 0.007097 442.282943 3.717610   6  
  75  2   11   4   0    6  446.497713 1.416691 448.030351 0.055495 448.196942 3.800891   6  
  76  1   11   1   1    7  452.495001 2.099703 454.777280 0.212222 455.110472 2.884639   6  
  77  1   11   3   0    5  458.492282 1.016875 459.625092 0.126368 459.858333 4.134045   6  
  78  4   11   3   0    6  464.489561 1.716558 466.405201 0.006536 466.521978 3.467681   6  
  79  1   11   3   0    6  470.486837 0.950252 471.752945 0.000455 471.869546 4.117383   6  
  80  2   11   4   0    6  476.500782 0.983470 477.616778 0.071140 477.800201 4.200672   6  
  81  3   11   4   0    6  482.498068 1.016879 483.664095 0.269555 484.047360 3.950785   6  
  82  4   11   4   1    7  488.495354 1.050193 489.661497 0.013946 489.794766 4.200658   6  
  83  4   11   4   1    7  494.492631 0.866923 495.475527 0.029374 495.625463 4.367233   6  
  84  3   11   3   1    7  500.506585 1.549937 502.255760 0.009567 502.372398 3.634401   6  
  85  3   11   3   1    7  506.503860 1.466643 508.202941 0.006132 508.319701 3.684383   6  
  86  2   11   4   0    7  512.501147 1.116803 513.733923 0.044770 513.883846 4.117518   6  
  87  1   11   3   0    7  518.515086 2.016364 520.697284 0.241270 521.047269 2.968035   6  
  88  3   11   3   1    6  524.512365 1.233411 525.928398 0.002785 526.044998 3.967596   6  
  89  2   11   4   0    7  530.509641 0.933576 531.575829 0.056795 531.742423 4.267452   6  
  90  4   11   4   1    7  536.506933 0.933576 537.589767 0.001049 537.706384 4.300775   6  
]; % This session completes at 17-Jan-2019 11:43:19, 544.005s after session start, 540s on 90 trials, totally 569.323s.

