"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"5453",0.24,0,0.14096,0.05762,-0.08335
"5454",0.24,0,0.18179,0,-0.18179
"5455",0.24,0,0.25704,0,-0.25704
"5456",0.24,0,0.11565,0.09152,-0.02412
"5457",0.24,0,0.22565,0,-0.22565
"5458",0.24,0,0.10551,0.09404,-0.01147
"5459",0.24,0,0.1428,0.06565,-0.07715
"5460",0.24,0,0.24974,0,-0.24974
"5461",0.24,0,0.22228,0,-0.22228
"5462",0.24,0,0.15316,0.04885,-0.1043
"5463",0.24,0,0.21884,0,-0.21884
"5464",0.24,0,0.195,0,-0.195
"5465",0.24,0,0.20921,0,-0.20921
"5466",0.24,0,0.24046,0,-0.24046
"5467",0.24,0,0.28088,0,-0.28088
"5468",0.24,0,0.09265,0.07425,-0.0184
"5469",0.24,0,0.22471,0,-0.22471
"5470",0.24,0,0.16363,0.08331,-0.08032
"5471",0.24,0,0.18915,0.07742,-0.11173
"5472",0.24,0,0.20324,0.07879,-0.12445
"5473",0.24,0,0.25006,0,-0.25006
"5474",0.24,0,0.16076,0.08429,-0.07647
"5475",0.24,0,0.2043,0,-0.2043
"5476",0.24,0,0.23076,0.0462,-0.18456
"5477",0.24,0,0.21346,0,-0.21346
"5478",0.24,0,0.19655,0.03424,-0.16231
"5479",0.24,0,0.21001,0.04038,-0.16963
"5480",0.24,0,0.24233,0.01391,-0.22842
"5481",0.24,0,0.25626,0.00138,-0.25488
"5482",0.24,0,0.26004,0,-0.26004
"5483",0.24,0,0.20737,0.06503,-0.14234
"5484",0.24,0,0.24215,0,-0.24215
"5485",0.24,0,0.14954,0.04615,-0.1034
"5486",0.24,0,0.12798,0.06594,-0.06205
"5487",0.24,0,0.22313,0,-0.22313
"5488",0.24,0,0.15829,0.05297,-0.10531
"5489",0.24,0,0.1891,0.0173,-0.1718
"5490",0.24,0,0.29946,0,-0.29946
"5491",0.24,0,0.2017,0.00323,-0.19847
"5492",0.24,0,0.25466,0,-0.25466
"5493",0.24,0,0.22308,0,-0.22308
"5494",0.24,0,0.22447,0,-0.22447
"5495",0.24,0,0.26651,0,-0.26651
"5496",0.24,0,0.1672,0.05341,-0.11379
"5497",0.24,0,0.18657,0.01339,-0.17318
"5498",0.24,0,0.27153,0,-0.27153
"5499",0.24,0,0.19621,0,-0.19621
"5500",0.24,0,0.2484,0.01044,-0.23796
"5501",0.24,0,0.236,0,-0.236
"5502",0.24,0,0.24869,0,-0.24869
"5503",0.24,0,0.21923,0.03717,-0.18206
"5504",0.24,0,0.25009,0,-0.25009
"5505",0.24,0,0.29161,0.00114,-0.29047
"5506",0.24,0,0.28937,0,-0.28937
"5507",0.24,0,0.22868,0.00738,-0.22129
"5508",0.24,0,0.2234,0.05458,-0.16883
"5509",0.24,0,0.20496,0.06237,-0.14259
"5510",0.24,0,0.21935,0,-0.21935
"5511",0.24,0,0.23329,0,-0.23329
"5512",0.24,0,0.22584,0.0294,-0.19644
"5513",0.24,0,0.2325,0,-0.2325
"5514",0.24,0,0.24202,0,-0.24202
"5515",0.24,0,0.18183,0.03768,-0.14415
"5516",0.24,0,0.1911,0.01404,-0.17707
"5517",0.24,0,0.23596,0,-0.23596
"5518",0.24,0,0.23301,0,-0.23301
"5519",0.24,0,0.256,0,-0.256
"5520",0.24,0,0.15502,0.08078,-0.07424
"5521",0.24,0,0.20307,0,-0.20307
"5522",0.24,0,0.24398,0,-0.24398
"5523",0.24,0,0.22027,0,-0.22027
"5524",0.24,0,0.23496,0,-0.23496
"5525",0.24,0,0.14927,0.04097,-0.1083
"5526",0.24,0,0.24277,0,-0.24277
"5527",0.24,0,0.22752,0.00943,-0.21809
"5528",0.24,0,0.15897,0.0562,-0.10278
"5529",0.24,0,0.27098,0,-0.27098
"5530",0.24,0,0.14331,0.08661,-0.0567
"5531",0.24,0,0.25839,0,-0.25839
"5532",0.24,0,0.22857,0,-0.22857
"5533",0.24,0,0.19858,0,-0.19858
"5534",0.24,0,0.17238,0.03761,-0.13477
"5535",0.24,0,0.18277,0.05312,-0.12965
"5536",0.24,0,0.23658,0.01387,-0.22271
"5537",0.24,0,0.26661,0,-0.26661
"5538",0.24,0,0.22937,0,-0.22937
"5539",0.24,0,0.175,0.02636,-0.14864
"5540",0.24,0,0.26685,0.01492,-0.25193
"5541",0.24,0,0.27667,0,-0.27667
"5542",0.24,0,0.23128,0,-0.23128
"5543",0.24,0,0.23313,0,-0.23313
"5544",0.24,0,0.26927,0,-0.26927
"5545",0.24,0,0.19331,0,-0.19331
"5546",0.24,0,0.21899,0,-0.21899
"5547",0.24,0,0.2382,0,-0.2382
"5548",0.24,0,0.21445,0,-0.21445
"5549",0.24,0,0.21353,0,-0.21353
"5550",0.24,0,0.02426,0.1512,0.12694
"5551",0.24,0,0.22344,0,-0.22344
"5552",0.24,0,0.20842,0,-0.20842
"5553",0.24,0,0.08753,0.11882,0.03129
"5554",0.24,0,0.27066,0,-0.27066
"5555",0.24,0,0.21611,0,-0.21611
"5556",0.24,0,0.19021,0.0185,-0.17172
"5557",0.24,0,0.18043,0.00807,-0.17236
"5558",0.24,0,0.08191,0.11982,0.03791
"5559",0.24,0,0.16162,0.06679,-0.09483
"5560",0.24,0,0.18123,0.04096,-0.14028
"5561",0.24,0,0.24312,0,-0.24312
"5562",0.24,0,0.22311,0,-0.22311
"5563",0.24,0,0.27285,0,-0.27285
"5564",0.24,0,0.22455,0,-0.22455
"5565",0.24,0,0.20028,0,-0.20028
"5566",0.24,0,0.28288,0,-0.28288
"5567",0.24,0,0.05323,0.15803,0.1048
"5568",0.24,0,0.15455,0.04327,-0.11128
"5569",0.24,0,0.14838,0.08791,-0.06047
"5570",0.24,0,0.25068,0,-0.25068
"5571",0.24,0,0.2521,0,-0.2521
"5572",0.24,0,0.23627,0,-0.23627
"5573",0.24,0,0.20323,0.07953,-0.1237
"5574",0.24,0,0.24137,0,-0.24137
"5575",0.24,0,0.1837,0.06374,-0.11996
"5576",0.24,0,0.17468,0.08198,-0.0927
"5577",0.24,0,0.2145,0,-0.2145
"5578",0.24,0,0.23304,0,-0.23304
"5579",0.24,0,0.23787,0,-0.23787
"5580",0.24,0,0.25572,0.0032,-0.25252
"5581",0.24,0,0.19191,0.04437,-0.14754
"5582",0.24,0,0.20192,0.02227,-0.17965
"5583",0.24,0,0.22571,0.03324,-0.19247
"5584",0.24,0,0.24381,0,-0.24381
"5585",0.24,0,0.23033,0,-0.23033
"5586",0.24,0,0.26305,0,-0.26305
"5587",0.24,0,0.2931,0,-0.2931
"5588",0.24,0,0.10038,0.13535,0.03498
"5589",0.24,0,0.2233,0,-0.2233
"5590",0.24,0,0.20382,0,-0.20382
"5591",0.24,0,0.14397,0.04486,-0.0991
"5592",0.24,0,0.00928,0.19363,0.18435
"5593",0.24,0,0.06782,0.11548,0.04767
"5594",0.24,0,0.24239,0,-0.24239
"5595",0.24,0,0.1284,0.09107,-0.03733
"5596",0.24,0,0.20105,0,-0.20105
"5597",0.24,0,0.20586,0,-0.20586
"5598",0.24,0,0.23563,0,-0.23563
"5599",0.24,0,0.21886,0,-0.21886
"5600",0.24,0,0.1863,0.06773,-0.11857
"5601",0.24,0,0.16364,0.04009,-0.12354
"5602",0.24,0,0.2219,0,-0.2219
"5603",0.24,0,0.11782,0.08244,-0.03538
"5604",0.24,0,0.18654,0.02817,-0.15837
"5605",0.24,0,0.20691,0.00616,-0.20075
"5606",0.24,0,0.21046,0.0107,-0.19976
"5607",0.24,0,0.25474,0,-0.25474
"5608",0.24,0,0.25252,0,-0.25252
"5609",0.24,0,0.22913,0,-0.22913
"5610",0.24,0,0.10527,0.11389,0.00863
"5611",0.24,0,0.19549,0.00117,-0.19432
"5612",0.24,0,0.11784,0.09146,-0.02638
"5613",0.24,0,0.16484,0.02616,-0.13868
"5614",0.24,0,0.2095,0.02437,-0.18513
"5615",0.24,0,0.24926,0,-0.24926
