"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"3405",0.46,0.05,0.71438,0,-0.71438
"3406",0.46,0.05,0.00759,0.51058,0.50299
"3407",0.46,0.05,0.57662,0,-0.57662
"3408",0.46,0.05,0.57067,0,-0.57067
"3409",0.46,0.05,0.34932,0.14904,-0.20028
"3410",0.46,0.05,0.66605,0,-0.66605
"3411",0.46,0.05,0.54673,0,-0.54673
"3412",0.46,0.05,0.24375,0.19838,-0.04536
"3413",0.46,0.05,0.57779,0,-0.57779
"3414",0.46,0.05,0.48227,0.11476,-0.36751
"3415",0.46,0.05,0.62332,0,-0.62332
"3416",0.46,0.05,0.25568,0.23798,-0.0177
"3417",0.46,0.05,0.33249,0.09303,-0.23946
"3418",0.46,0.05,0.07963,0.53934,0.45971
"3419",0.46,0.05,0.63435,0,-0.63435
"3420",0.46,0.05,0.16312,0.16647,0.00335
"3421",0.46,0.05,0.63756,0.05713,-0.58044
