"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"1",0,0.26,0,0.24559,0.24559
"2",0,0.26,0.10607,0.2234,0.11733
"3",0,0.26,0,0.25112,0.25112
"4",0,0.26,0,0.26385,0.26385
"5",0,0.26,0,0.27349,0.27349
"6",0,0.26,0,0.26759,0.26759
"7",0,0.26,0,0.28353,0.28353
"8",0,0.26,0.04861,0.22032,0.1717
"9",0,0.26,0,0.24661,0.24661
"10",0,0.26,0.02787,0.24974,0.22187
"11",0,0.26,0.04806,0.24073,0.19267
"12",0,0.26,0,0.29192,0.29192
"13",0,0.26,0.09857,0.20684,0.10827
"14",0,0.26,0,0.24375,0.24375
"15",0,0.26,0,0.27268,0.27268
"16",0,0.26,0,0.27153,0.27153
"17",0,0.26,0.05602,0.24103,0.18501
"18",0,0.26,0.04923,0.22949,0.18026
"19",0,0.26,0,0.23483,0.23483
"20",0,0.26,0,0.28704,0.28704
"21",0,0.26,0.01141,0.2718,0.2604
"22",0,0.26,0,0.24594,0.24594
"23",0,0.26,0.07962,0.21599,0.13638
"24",0,0.26,0.11495,0.18689,0.07194
"25",0,0.26,0,0.26846,0.26846
"26",0,0.26,0.02865,0.25071,0.22206
"27",0,0.26,0,0.28837,0.28837
"28",0,0.26,0.02036,0.24877,0.2284
"29",0,0.26,0,0.25513,0.25513
"30",0,0.26,0,0.24324,0.24324
"31",0,0.26,0.08698,0.17392,0.08694
"32",0,0.26,0.07311,0.1919,0.1188
"33",0,0.26,0.0073,0.24518,0.23788
"34",0,0.26,0.05362,0.24743,0.19381
"35",0,0.26,0.04323,0.22709,0.18386
"36",0,0.26,0.03889,0.21608,0.17719
"37",0,0.26,0,0.23004,0.23004
"38",0,0.26,0.14197,0.12817,-0.0138
"39",0,0.26,0,0.27745,0.27745
"40",0,0.26,0.02695,0.228,0.20105
"41",0,0.26,0.07016,0.19075,0.1206
"42",0,0.26,0.048,0.22316,0.17516
"43",0,0.26,0.00817,0.23479,0.22662
"44",0,0.26,0.02419,0.23885,0.21466
"45",0,0.26,0.1565,0.15488,-0.00163
"46",0,0.26,0.03207,0.20204,0.16997
"47",0,0.26,0,0.26003,0.26003
"48",0,0.26,0,0.25566,0.25566
"49",0,0.26,0,0.25722,0.25722
"50",0,0.26,0,0.26801,0.26801
"51",0,0.26,0.09056,0.1982,0.10764
"52",0,0.26,0.16925,0.06994,-0.09931
"53",0,0.26,0.06454,0.17971,0.11518
"54",0,0.26,0.05258,0.202,0.14941
"55",0,0.26,0.1005,0.21075,0.11025
"56",0,0.26,0,0.2834,0.2834
"57",0,0.26,0.0874,0.20955,0.12215
"58",0,0.26,0,0.25493,0.25493
"59",0,0.26,0.02899,0.22752,0.19853
"60",0,0.26,0,0.29977,0.29977
"61",0,0.26,0,0.2445,0.2445
"62",0,0.26,0,0.25391,0.25391
"63",0,0.26,0.09232,0.15907,0.06675
"64",0,0.26,0,0.24657,0.24657
"65",0,0.26,0,0.23556,0.23556
"66",0,0.26,0,0.28251,0.28251
"67",0,0.26,0.19616,0.1402,-0.05597
"68",0,0.26,0.16296,0.14549,-0.01748
"69",0,0.26,0,0.25998,0.25998
"70",0,0.26,0.08226,0.21037,0.12811
"71",0,0.26,0,0.25861,0.25861
"72",0,0.26,0.03055,0.23793,0.20738
"73",0,0.26,0,0.26977,0.26977
"74",0,0.26,0,0.23227,0.23227
"75",0,0.26,0.00466,0.25779,0.25313
"76",0,0.26,0.04696,0.22007,0.17311
"77",0,0.26,0,0.28081,0.28081
"78",0,0.26,0.07965,0.20554,0.12589
"79",0,0.26,0.06805,0.20474,0.13669
"80",0,0.26,0,0.21956,0.21956
"81",0,0.26,0.19546,0.13981,-0.05565
"82",0,0.26,0.00071,0.2326,0.23189
"83",0,0.26,0.09436,0.23088,0.13652
"84",0,0.26,0.09516,0.21736,0.1222
"85",0,0.26,0.02341,0.23206,0.20865
"86",0,0.26,0.0512,0.23083,0.17963
"87",0,0.26,0,0.25127,0.25127
"88",0,0.26,0.02857,0.21808,0.18951
"89",0,0.26,0,0.24091,0.24091
"90",0,0.26,0,0.24511,0.24511
"91",0,0.26,0,0.26417,0.26417
"92",0,0.26,0.04556,0.22253,0.17697
"93",0,0.26,0.05945,0.18822,0.12877
"94",0,0.26,0.07621,0.2375,0.16129
"95",0,0.26,0.08823,0.19399,0.10575
"96",0,0.26,0.05612,0.20774,0.15162
"97",0,0.26,0,0.26946,0.26946
"98",0,0.26,0.02358,0.22236,0.19878
"99",0,0.26,0.07689,0.20073,0.12384
"100",0,0.26,0.05881,0.26994,0.21113
"101",0,0.26,0.00082,0.27579,0.27497
"102",0,0.26,0,0.24507,0.24507
"103",0,0.26,0.00542,0.25905,0.25363
"104",0,0.26,0,0.26494,0.26494
"105",0,0.26,0,0.26611,0.26611
"106",0,0.26,0,0.27014,0.27014
"107",0,0.26,0.1175,0.17081,0.0533
"108",0,0.26,0,0.2742,0.2742
"109",0,0.26,0.13666,0.17865,0.04199
"110",0,0.26,0.05088,0.2352,0.18432
"111",0,0.26,0,0.27049,0.27049
"112",0,0.26,0.02375,0.23728,0.21353
"113",0,0.26,0.05353,0.22587,0.17234
"114",0,0.26,0.03542,0.23461,0.19919
"115",0,0.26,0,0.27055,0.27055
"116",0,0.26,0.00354,0.26694,0.26341
"117",0,0.26,0.07766,0.18913,0.11147
"118",0,0.26,0.11432,0.19144,0.07712
"119",0,0.26,0,0.27392,0.27392
"120",0,0.26,0.0084,0.24971,0.24131
"121",0,0.26,0.00206,0.24215,0.24009
"122",0,0.26,0,0.24713,0.24713
"123",0,0.26,0,0.26896,0.26896
"124",0,0.26,0.11031,0.18199,0.07168
"125",0,0.26,0.07032,0.17706,0.10675
"126",0,0.26,0.0816,0.17727,0.09567
"127",0,0.26,0.18491,0.12308,-0.06183
"128",0,0.26,0.03809,0.22692,0.18883
"129",0,0.26,0.09719,0.17752,0.08032
"130",0,0.26,0,0.26915,0.26915
"131",0,0.26,0.02256,0.25374,0.23118
"132",0,0.26,0,0.26164,0.26164
"133",0,0.26,0.00772,0.26198,0.25426
"134",0,0.26,0.05894,0.22482,0.16587
"135",0,0.26,0.06867,0.17568,0.10701
"136",0,0.26,0,0.25201,0.25201
"137",0,0.26,0,0.24935,0.24935
"138",0,0.26,0,0.26853,0.26853
"139",0,0.26,0,0.26599,0.26599
"140",0,0.26,0.00324,0.2544,0.25116
"141",0,0.26,0,0.25055,0.25055
"142",0,0.26,0,0.24994,0.24994
"143",0,0.26,0.12249,0.16843,0.04594
"144",0,0.26,0,0.2344,0.2344
"145",0,0.26,0.00722,0.23586,0.22863
"146",0,0.26,0.01132,0.25811,0.24679
"147",0,0.26,0.04629,0.22909,0.1828
"148",0,0.26,0.10522,0.16539,0.06018
"149",0,0.26,0.05502,0.18834,0.13332
"150",0,0.26,0.09726,0.20045,0.10319
"151",0,0.26,0.14021,0.13438,-0.00583
"152",0,0.26,0.00088,0.26028,0.2594
"153",0,0.26,0,0.25613,0.25613
"154",0,0.26,0,0.25953,0.25953
"155",0,0.26,0,0.27719,0.27719
"156",0,0.26,0,0.25836,0.25836
"157",0,0.26,0.11148,0.1849,0.07342
"158",0,0.26,0.15002,0.15082,8e-04
"159",0,0.26,0,0.27389,0.27389
"160",0,0.26,0.01997,0.22449,0.20452
"161",0,0.26,0,0.26212,0.26212
"162",0,0.26,0,0.25776,0.25776
"163",0,0.26,0,0.26375,0.26375
