"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"150",0.46,0.05,0.46495,0.04073,-0.42421
"151",0.46,0.05,0.44618,0.04912,-0.39706
"152",0.46,0.05,0.44291,0.08622,-0.35669
"153",0.46,0.05,0.43701,0.10273,-0.33427
"154",0.46,0.05,0.4985,0.03148,-0.46702
"155",0.46,0.05,0.44417,0.03668,-0.40749
"156",0.46,0.05,0.44513,0.06504,-0.3801
"157",0.46,0.05,0.44512,0.06428,-0.38084
"158",0.46,0.05,0.52689,0,-0.52689
"159",0.46,0.05,0.42973,0.11294,-0.31679
"160",0.46,0.05,0.4972,0,-0.4972
"161",0.46,0.05,0.4129,0.07105,-0.34185
"162",0.46,0.05,0.32748,0.14674,-0.18074
"163",0.46,0.05,0.47661,0.0179,-0.45871
"164",0.46,0.05,0.41,0.11819,-0.29181
"165",0.46,0.05,0.5107,0.02354,-0.48717
"166",0.46,0.05,0.54497,0.00228,-0.54269
"167",0.46,0.05,0.52463,0,-0.52463
"168",0.46,0.05,0.53607,0,-0.53607
"169",0.46,0.05,0.51263,0.01623,-0.4964
"170",0.46,0.05,0.44615,0.01959,-0.42656
"171",0.46,0.05,0.49224,0.02236,-0.46988
"172",0.46,0.05,0.5162,0,-0.5162
"173",0.46,0.05,0.4368,0.05935,-0.37745
"174",0.46,0.05,0.43527,0.10502,-0.33025
"175",0.46,0.05,0.51297,0,-0.51297
"176",0.46,0.05,0.52013,0.01423,-0.5059
"177",0.46,0.05,0.44868,0.04406,-0.40462
"178",0.46,0.05,0.47399,0.02688,-0.4471
"179",0.46,0.05,0.49464,0.04501,-0.44963
"180",0.46,0.05,0.43879,0.06589,-0.37291
"181",0.46,0.05,0.51212,0.03429,-0.47783
"182",0.46,0.05,0.51793,0,-0.51793
"183",0.46,0.05,0.44026,0.0471,-0.39316
"184",0.46,0.05,0.41448,0.10134,-0.31314
"185",0.46,0.05,0.52143,0.02352,-0.49791
"186",0.46,0.05,0.50064,0.02298,-0.47767
"187",0.46,0.05,0.45362,0.05633,-0.39729
"188",0.46,0.05,0.39525,0.14226,-0.25298
"189",0.46,0.05,0.51854,0.0089,-0.50964
"190",0.46,0.05,0.48872,0.04223,-0.44649
"191",0.46,0.05,0.48985,0.02522,-0.46464
"192",0.46,0.05,0.47145,0.05319,-0.41826
"193",0.46,0.05,0.41817,0.07496,-0.34321
"194",0.46,0.05,0.40503,0.08651,-0.31851
"195",0.46,0.05,0.43253,0.11145,-0.32107
"196",0.46,0.05,0.53047,0,-0.53047
"197",0.46,0.05,0.38644,0.08838,-0.29805
"198",0.46,0.05,0.38264,0.11512,-0.26752
"199",0.46,0.05,0.52896,0,-0.52896
"200",0.46,0.05,0.49645,0,-0.49645
"201",0.46,0.05,0.47631,0.05062,-0.42569
"202",0.46,0.05,0.45484,0.05179,-0.40306
"203",0.46,0.05,0.44235,0.05559,-0.38676
"204",0.46,0.05,0.4289,0.04801,-0.38089
"205",0.46,0.05,0.40883,0.0724,-0.33643
"206",0.46,0.05,0.45886,0.06631,-0.39255
"207",0.46,0.05,0.37231,0.12116,-0.25114
"208",0.46,0.05,0.37609,0.14125,-0.23484
"209",0.46,0.05,0.53196,0.01405,-0.51791
"210",0.46,0.05,0.4172,0.06335,-0.35386
"211",0.46,0.05,0.49708,0.00262,-0.49446
"212",0.46,0.05,0.23663,0.23499,-0.00165
"213",0.46,0.05,0.39408,0.10724,-0.28684
"214",0.46,0.05,0.43771,0.06738,-0.37033
"215",0.46,0.05,0.43202,0.06545,-0.36657
"216",0.46,0.05,0.44798,0.03267,-0.41531
"217",0.46,0.05,0.40055,0.09333,-0.30723
"218",0.46,0.05,0.52436,0,-0.52436
"219",0.46,0.05,0.46072,0.0509,-0.40982
"220",0.46,0.05,0.40766,0.08234,-0.32532
"221",0.46,0.05,0.38224,0.08896,-0.29328
"222",0.46,0.05,0.41184,0.10176,-0.31008
"223",0.46,0.05,0.5505,0,-0.5505
"224",0.46,0.05,0.38548,0.11679,-0.26869
"225",0.46,0.05,0.34561,0.15587,-0.18974
"226",0.46,0.05,0.4533,0.03526,-0.41804
"227",0.46,0.05,0.32057,0.17927,-0.14129
"228",0.46,0.05,0.4397,0.0721,-0.3676
"229",0.46,0.05,0.52539,0.01571,-0.50968
"230",0.46,0.05,0.45952,0.02134,-0.43818
"231",0.46,0.05,0.4641,0,-0.4641
"232",0.46,0.05,0.41267,0.08472,-0.32795
"233",0.46,0.05,0.50772,0,-0.50772
"234",0.46,0.05,0.38328,0.10169,-0.28159
"235",0.46,0.05,0.46579,0,-0.46579
"236",0.46,0.05,0.5448,0,-0.5448
"237",0.46,0.05,0.49065,0.00664,-0.48401
"238",0.46,0.05,0.35246,0.14368,-0.20878
"239",0.46,0.05,0.52449,0.02354,-0.50095
"240",0.46,0.05,0.38915,0.0955,-0.29366
"241",0.46,0.05,0.40689,0.08244,-0.32445
"242",0.46,0.05,0.50592,0,-0.50592
"243",0.46,0.05,0.47992,0.03222,-0.44769
"244",0.46,0.05,0.44769,0.0669,-0.38079
"245",0.46,0.05,0.45313,0.04604,-0.40709
"246",0.46,0.05,0.39907,0.09877,-0.3003
"247",0.46,0.05,0.34791,0.14063,-0.20728
"248",0.46,0.05,0.49159,0.00396,-0.48763
"249",0.46,0.05,0.4457,0.04307,-0.40263
"250",0.46,0.05,0.38161,0.10501,-0.2766
"251",0.46,0.05,0.38838,0.10883,-0.27955
"252",0.46,0.05,0.4766,0.04153,-0.43507
"253",0.46,0.05,0.31457,0.14879,-0.16578
"254",0.46,0.05,0.50113,0,-0.50113
"255",0.46,0.05,0.55302,0,-0.55302
"256",0.46,0.05,0.44683,0.08063,-0.36621
"257",0.46,0.05,0.46893,0.05695,-0.41198
"258",0.46,0.05,0.46638,0.04993,-0.41645
"259",0.46,0.05,0.32201,0.2011,-0.12091
"260",0.46,0.05,0.44346,0.08803,-0.35542
"261",0.46,0.05,0.51639,0,-0.51639
"262",0.46,0.05,0.47299,0.04343,-0.42956
"263",0.46,0.05,0.50891,0.02586,-0.48305
"264",0.46,0.05,0.46848,0.05035,-0.41813
"265",0.46,0.05,0.3571,0.12431,-0.23279
"266",0.46,0.05,0.43851,0.08674,-0.35177
"267",0.46,0.05,0.47227,0.05843,-0.41384
"268",0.46,0.05,0.51829,0.03098,-0.48731
"269",0.46,0.05,0.528,0.01629,-0.51171
"270",0.46,0.05,0.49591,0.03232,-0.46359
"271",0.46,0.05,0.45254,0.05294,-0.3996
"272",0.46,0.05,0.545,0,-0.545
"273",0.46,0.05,0.45259,0.08271,-0.36988
"274",0.46,0.05,0.4088,0.06566,-0.34314
"275",0.46,0.05,0.36237,0.13587,-0.22651
"276",0.46,0.05,0.49284,0.02296,-0.46988
"277",0.46,0.05,0.44531,0.08198,-0.36333
"278",0.46,0.05,0.43047,0.07554,-0.35492
"279",0.46,0.05,0.48512,0.03895,-0.44616
"280",0.46,0.05,0.44233,0.08398,-0.35835
"281",0.46,0.05,0.42647,0.06624,-0.36022
"282",0.46,0.05,0.33626,0.17899,-0.15727
"283",0.46,0.05,0.37588,0.12921,-0.24667
"284",0.46,0.05,0.47173,0.03905,-0.43268
"285",0.46,0.05,0.52677,0,-0.52677
"286",0.46,0.05,0.4317,0.06685,-0.36485
"287",0.46,0.05,0.40162,0.11776,-0.28386
"288",0.46,0.05,0.42144,0.09898,-0.32247
"289",0.46,0.05,0.42472,0.10094,-0.32378
"290",0.46,0.05,0.45354,0.07815,-0.37539
"291",0.46,0.05,0.4061,0.11319,-0.29291
"292",0.46,0.05,0.56074,0,-0.56074
"293",0.46,0.05,0.45161,0.07308,-0.37853
"294",0.46,0.05,0.42877,0.0689,-0.35987
"295",0.46,0.05,0.53141,0,-0.53141
"296",0.46,0.05,0.50974,0,-0.50974
"297",0.46,0.05,0.41129,0.05545,-0.35584
"298",0.46,0.05,0.45034,0.06146,-0.38888
"299",0.46,0.05,0.49456,0.03392,-0.46063
"300",0.46,0.05,0.51678,0,-0.51678
"301",0.46,0.05,0.47245,0.04182,-0.43064
"302",0.46,0.05,0.51577,0,-0.51577
"303",0.46,0.05,0.43887,0.10451,-0.33435
"304",0.46,0.05,0.41395,0.11536,-0.29858
"305",0.46,0.05,0.40603,0.09676,-0.30927
"306",0.46,0.05,0.51268,0,-0.51268
"307",0.46,0.05,0.49738,0.0286,-0.46878
"308",0.46,0.05,0.37535,0.09995,-0.2754
"309",0.46,0.05,0.40802,0.10892,-0.2991
"310",0.46,0.05,0.48064,0,-0.48064
"311",0.46,0.05,0.4922,0.06818,-0.42402
"312",0.46,0.05,0.41388,0.09677,-0.31711
"313",0.46,0.05,0.49487,0.02739,-0.46747
"314",0.46,0.05,0.5161,0,-0.5161
"315",0.46,0.05,0.29274,0.17685,-0.11589
"316",0.46,0.05,0.38887,0.13107,-0.2578
"317",0.46,0.05,0.53543,0,-0.53543
"318",0.46,0.05,0.39586,0.09443,-0.30143
"319",0.46,0.05,0.5249,0.00134,-0.52355
"320",0.46,0.05,0.44562,0.05643,-0.38919
"321",0.46,0.05,0.4608,0.07567,-0.38513
"322",0.46,0.05,0.39186,0.12338,-0.26848
"323",0.46,0.05,0.47276,0.02568,-0.44708
"324",0.46,0.05,0.50057,0,-0.50057
"325",0.46,0.05,0.52126,0.01844,-0.50283
"326",0.46,0.05,0.48505,0.01085,-0.4742
"327",0.46,0.05,0.47356,0.06206,-0.4115
"328",0.46,0.05,0.42424,0.05867,-0.36557
"329",0.46,0.05,0.35639,0.14822,-0.20817
"330",0.46,0.05,0.42802,0.08452,-0.3435
"331",0.46,0.05,0.40036,0.07968,-0.32069
"332",0.46,0.05,0.5167,0,-0.5167
"333",0.46,0.05,0.46678,0.07729,-0.38948
"334",0.46,0.05,0.46408,0.0369,-0.42717
"335",0.46,0.05,0.32262,0.1625,-0.16012
"336",0.46,0.05,0.39893,0.10034,-0.29859
"337",0.46,0.05,0.45659,0.03288,-0.42371
"338",0.46,0.05,0.43527,0.08361,-0.35167
"339",0.46,0.05,0.51207,0,-0.51207
"340",0.46,0.05,0.50503,0.0032,-0.50183
"341",0.46,0.05,0.46981,0.03427,-0.43554
"342",0.46,0.05,0.52631,0,-0.52631
"343",0.46,0.05,0.44575,0.08392,-0.36183
"344",0.46,0.05,0.51275,0,-0.51275
"345",0.46,0.05,0.44604,0.07461,-0.37143
"346",0.46,0.05,0.47715,0,-0.47715
"347",0.46,0.05,0.47774,0.03563,-0.4421
"348",0.46,0.05,0.35271,0.13649,-0.21623
"349",0.46,0.05,0.42499,0.09622,-0.32876
"350",0.46,0.05,0.33891,0.1445,-0.19441
"351",0.46,0.05,0.5088,0,-0.5088
"352",0.46,0.05,0.54193,0,-0.54193
"353",0.46,0.05,0.46967,0.03949,-0.43019
"354",0.46,0.05,0.44911,0.06353,-0.38557
"355",0.46,0.05,0.39941,0.11169,-0.28772
"356",0.46,0.05,0.38782,0.11787,-0.26995
"357",0.46,0.05,0.40745,0.09309,-0.31436
"358",0.46,0.05,0.47836,0.0689,-0.40946
"359",0.46,0.05,0.51288,0,-0.51288
"360",0.46,0.05,0.40666,0.09969,-0.30697
"361",0.46,0.05,0.54522,0.00259,-0.54263
"362",0.46,0.05,0.4097,0.07762,-0.33208
"363",0.46,0.05,0.49084,0.01524,-0.4756
"364",0.46,0.05,0.44035,0.06127,-0.37908
"365",0.46,0.05,0.50291,0,-0.50291
"366",0.46,0.05,0.53482,0,-0.53482
"367",0.46,0.05,0.37925,0.14366,-0.23559
"368",0.46,0.05,0.40677,0.09827,-0.3085
"369",0.46,0.05,0.39373,0.08268,-0.31104
"370",0.46,0.05,0.53713,0,-0.53713
"371",0.46,0.05,0.54533,0,-0.54533
"372",0.46,0.05,0.42524,0.06423,-0.361
"373",0.46,0.05,0.44524,0.03828,-0.40696
"374",0.46,0.05,0.47979,0.02156,-0.45823
"375",0.46,0.05,0.50876,0,-0.50876
"376",0.46,0.05,0.4957,0,-0.4957
"377",0.46,0.05,0.46867,0.03595,-0.43272
"378",0.46,0.05,0.49796,0,-0.49796
"379",0.46,0.05,0.32752,0.20507,-0.12244
"380",0.46,0.05,0.37626,0.07424,-0.30202
"381",0.46,0.05,0.36073,0.10832,-0.25241
"382",0.46,0.05,0.44077,0.04298,-0.39779
"383",0.46,0.05,0.47237,0,-0.47237
"384",0.46,0.05,0.47503,0.03546,-0.43957
"385",0.46,0.05,0.5269,0,-0.5269
"386",0.46,0.05,0.39038,0.08166,-0.30872
"387",0.46,0.05,0.52546,0,-0.52546
"388",0.46,0.05,0.45925,0.04422,-0.41503
"389",0.46,0.05,0.43314,0.06523,-0.36791
"390",0.46,0.05,0.44975,0.05032,-0.39943
"391",0.46,0.05,0.4708,0.03907,-0.43173
"392",0.46,0.05,0.49947,0.026,-0.47347
"393",0.46,0.05,0.47065,0.0636,-0.40705
"394",0.46,0.05,0.47079,0.03063,-0.44016
"395",0.46,0.05,0.37059,0.12089,-0.24971
"396",0.46,0.05,0.47401,0.00295,-0.47106
"397",0.46,0.05,0.48825,0.02161,-0.46664
"398",0.46,0.05,0.45703,0.00973,-0.44729
"399",0.46,0.05,0.49429,0.04292,-0.45137
"400",0.46,0.05,0.41924,0.10769,-0.31155
"401",0.46,0.05,0.49263,0.04509,-0.44754
"402",0.46,0.05,0.51106,0,-0.51106
"403",0.46,0.05,0.47007,0.03437,-0.4357
"404",0.46,0.05,0.34017,0.14316,-0.19701
"405",0.46,0.05,0.52895,0,-0.52895
"406",0.46,0.05,0.44908,0.09386,-0.35522
"407",0.46,0.05,0.4233,0.03679,-0.3865
"408",0.46,0.05,0.38935,0.13365,-0.25571
"409",0.46,0.05,0.54757,0,-0.54757
"410",0.46,0.05,0.52738,0,-0.52738
"411",0.46,0.05,0.43735,0.08772,-0.34964
"412",0.46,0.05,0.41287,0.05309,-0.35978
"413",0.46,0.05,0.41862,0.06377,-0.35485
"414",0.46,0.05,0.53875,0.00703,-0.53172
"415",0.46,0.05,0.48,0.05443,-0.42556
"416",0.46,0.05,0.39367,0.11799,-0.27569
"417",0.46,0.05,0.44378,0.06967,-0.37411
"418",0.46,0.05,0.38892,0.09209,-0.29683
"419",0.46,0.05,0.53618,0,-0.53618
"420",0.46,0.05,0.49114,0.0559,-0.43524
"421",0.46,0.05,0.38222,0.10385,-0.27836
"422",0.46,0.05,0.41585,0.07819,-0.33766
"423",0.46,0.05,0.43959,0.07414,-0.36545
"424",0.46,0.05,0.54351,0.00538,-0.53814
"425",0.46,0.05,0.51323,0,-0.51323
"426",0.46,0.05,0.48599,0.05294,-0.43304
"427",0.46,0.05,0.34245,0.15234,-0.19011
"428",0.46,0.05,0.45044,0.07249,-0.37795
"429",0.46,0.05,0.52319,0.01622,-0.50697
"430",0.46,0.05,0.46422,0.0513,-0.41292
"431",0.46,0.05,0.34734,0.16449,-0.18285
"432",0.46,0.05,0.49343,0,-0.49343
"433",0.46,0.05,0.41952,0.08357,-0.33595
"434",0.46,0.05,0.46057,0.05574,-0.40483
"435",0.46,0.05,0.41185,0.10906,-0.30279
"436",0.46,0.05,0.48571,0,-0.48571
"437",0.46,0.05,0.5308,0,-0.5308
"438",0.46,0.05,0.46501,0.04416,-0.42086
"439",0.46,0.05,0.48035,0,-0.48035
"440",0.46,0.05,0.43293,0.08929,-0.34365
"441",0.46,0.05,0.46624,0.01618,-0.45006
"442",0.46,0.05,0.38801,0.11629,-0.27172
"443",0.46,0.05,0.47471,0.00148,-0.47323
"444",0.46,0.05,0.45097,0.0487,-0.40227
"445",0.46,0.05,0.42124,0.09258,-0.32866
"446",0.46,0.05,0.44076,0.06783,-0.37294
"447",0.46,0.05,0.34554,0.12019,-0.22535
"448",0.46,0.05,0.42255,0.06335,-0.3592
"449",0.46,0.05,0.44577,0.0902,-0.35557
"450",0.46,0.05,0.52102,0.01986,-0.50115
"451",0.46,0.05,0.50461,0.02849,-0.47612
"452",0.46,0.05,0.45262,0.06342,-0.3892
"453",0.46,0.05,0.50091,0.02086,-0.48005
"454",0.46,0.05,0.50524,0.04141,-0.46383
"455",0.46,0.05,0.51953,0.01291,-0.50662
"456",0.46,0.05,0.44994,0.0398,-0.41014
"457",0.46,0.05,0.52248,0,-0.52248
"458",0.46,0.05,0.3934,0.13254,-0.26085
"459",0.46,0.05,0.45127,0.0595,-0.39177
"460",0.46,0.05,0.37628,0.09183,-0.28445
"461",0.46,0.05,0.46166,0.07335,-0.38831
"462",0.46,0.05,0.40213,0.14137,-0.26075
"463",0.46,0.05,0.5022,0,-0.5022
"464",0.46,0.05,0.44968,0.02596,-0.42371
"465",0.46,0.05,0.49067,0.02227,-0.46839
"466",0.46,0.05,0.51096,0,-0.51096
"467",0.46,0.05,0.42453,0.06777,-0.35677
"468",0.46,0.05,0.51825,0,-0.51825
"469",0.46,0.05,0.35811,0.14689,-0.21121
"470",0.46,0.05,0.44009,0.06046,-0.37963
"471",0.46,0.05,0.5161,0.00331,-0.51279
"472",0.46,0.05,0.32529,0.17487,-0.15041
"473",0.46,0.05,0.39757,0.07866,-0.31891
"474",0.46,0.05,0.52791,0,-0.52791
"475",0.46,0.05,0.39281,0.10761,-0.28521
"476",0.46,0.05,0.46838,0.03014,-0.43824
"477",0.46,0.05,0.40342,0.09306,-0.31036
"478",0.46,0.05,0.50595,0,-0.50595
"479",0.46,0.05,0.34531,0.13478,-0.21053
"480",0.46,0.05,0.48928,0,-0.48928
"481",0.46,0.05,0.381,0.11836,-0.26264
"482",0.46,0.05,0.49092,0,-0.49092
"483",0.46,0.05,0.50118,0,-0.50118
"484",0.46,0.05,0.45521,0.0719,-0.38331
"485",0.46,0.05,0.37782,0.13495,-0.24287
"486",0.46,0.05,0.46119,0.04851,-0.41269
"487",0.46,0.05,0.49757,0.02108,-0.4765
"488",0.46,0.05,0.37297,0.12579,-0.24718
"489",0.46,0.05,0.48716,0.01585,-0.47131
"490",0.46,0.05,0.42659,0.07648,-0.35011
"491",0.46,0.05,0.43641,0.07899,-0.35742
"492",0.46,0.05,0.48802,0.0111,-0.47692
"493",0.46,0.05,0.43138,0.07199,-0.35939
"494",0.46,0.05,0.45329,0.04836,-0.40493
"495",0.46,0.05,0.5257,0,-0.5257
"496",0.46,0.05,0.56672,0,-0.56672
"497",0.46,0.05,0.48272,0.03034,-0.45238
"498",0.46,0.05,0.47864,0.07053,-0.40811
"499",0.46,0.05,0.45047,0.06583,-0.38464
"500",0.46,0.05,0.45685,0.05486,-0.40199
"501",0.46,0.05,0.44235,0.0166,-0.42574
"502",0.46,0.05,0.47312,0.08817,-0.38495
"503",0.46,0.05,0.43988,0.03729,-0.40259
"504",0.46,0.05,0.39791,0.07407,-0.32384
"505",0.46,0.05,0.41063,0.10532,-0.3053
"506",0.46,0.05,0.51914,0.0061,-0.51304
"507",0.46,0.05,0.44638,0.06231,-0.38407
"508",0.46,0.05,0.50544,0.00474,-0.5007
"509",0.46,0.05,0.43469,0.09756,-0.33712
"510",0.46,0.05,0.44278,0.03684,-0.40594
"511",0.46,0.05,0.48329,0.03787,-0.44542
"512",0.46,0.05,0.47454,0.04507,-0.42947
"513",0.46,0.05,0.51641,0,-0.51641
"514",0.46,0.05,0.45322,0.05886,-0.39437
"515",0.46,0.05,0.43788,0.08566,-0.35223
"516",0.46,0.05,0.5237,0,-0.5237
"517",0.46,0.05,0.52618,0.00388,-0.52231
"518",0.46,0.05,0.49744,0.01651,-0.48093
"519",0.46,0.05,0.50546,0,-0.50546
"520",0.46,0.05,0.31177,0.15277,-0.159
"521",0.46,0.05,0.48241,0.02867,-0.45374
"522",0.46,0.05,0.4606,0.04063,-0.41997
"523",0.46,0.05,0.46765,0.04164,-0.42601
"524",0.46,0.05,0.37869,0.10243,-0.27626
"525",0.46,0.05,0.36049,0.10346,-0.25703
"526",0.46,0.05,0.46151,0.07512,-0.38639
"527",0.46,0.05,0.35439,0.14079,-0.2136
