"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"902",0.31,0,0.33798,0,-0.33798
"903",0.31,0,0.30123,0.01903,-0.28219
"904",0.31,0,0.29251,0,-0.29251
"905",0.31,0,0.37802,0,-0.37802
"906",0.31,0,0.27496,0.03933,-0.23563
"907",0.31,0,0.25537,0.04899,-0.20638
"908",0.31,0,0.15994,0.09083,-0.06911
"909",0.31,0,0.25033,0.04372,-0.20661
"910",0.31,0,0.35486,0,-0.35486
"911",0.31,0,0.31462,0,-0.31462
"912",0.31,0,0.15646,0.12307,-0.03338
"913",0.31,0,0.3199,0.01133,-0.30857
"914",0.31,0,0.30696,0,-0.30696
"915",0.31,0,0.28695,0,-0.28695
"916",0.31,0,0.30533,0,-0.30533
"917",0.31,0,0.34213,0.0085,-0.33364
"918",0.31,0,0.34616,0,-0.34616
"919",0.31,0,0.31273,0,-0.31273
"920",0.31,0,0.35301,0,-0.35301
"921",0.31,0,0.27006,0,-0.27006
"922",0.31,0,0.21036,0.07648,-0.13389
"923",0.31,0,0.35534,0,-0.35534
"924",0.31,0,0.22983,0.0762,-0.15363
"925",0.31,0,0.19228,0.10891,-0.08337
"926",0.31,0,0.29617,0.04344,-0.25273
"927",0.31,0,0.19085,0.09123,-0.09961
"928",0.31,0,0.30919,0,-0.30919
"929",0.31,0,0.30613,0,-0.30613
"930",0.31,0,0.26916,0.0299,-0.23926
"931",0.31,0,0.29445,0.01077,-0.28368
"932",0.31,0,0.27161,0,-0.27161
"933",0.31,0,0.35418,0,-0.35418
"934",0.31,0,0.35843,0,-0.35843
"935",0.31,0,0.31784,0,-0.31784
"936",0.31,0,0.31054,0,-0.31054
"937",0.31,0,0.1334,0.16246,0.02906
"938",0.31,0,0.3454,0,-0.3454
"939",0.31,0,0.2723,0.02566,-0.24664
"940",0.31,0,0.27353,0.00376,-0.26976
"941",0.31,0,0.28737,0,-0.28737
"942",0.31,0,0.33982,0,-0.33982
"943",0.31,0,0.27127,0,-0.27127
"944",0.31,0,0.22828,0.05919,-0.16909
"945",0.31,0,0.29404,0,-0.29404
"946",0.31,0,0.30957,0,-0.30957
"947",0.31,0,0.28709,0,-0.28709
"948",0.31,0,0.30571,0,-0.30571
"949",0.31,0,0.30002,0,-0.30002
"950",0.31,0,0.18929,0.06932,-0.11997
"951",0.31,0,0.32702,0,-0.32702
"952",0.31,0,0.29879,0,-0.29879
"953",0.31,0,0.25986,0,-0.25986
"954",0.31,0,0.28136,0.01164,-0.26972
"955",0.31,0,0.27697,0.04414,-0.23284
"956",0.31,0,0.33431,0.02302,-0.31129
"957",0.31,0,0.23926,0.01524,-0.22402
"958",0.31,0,0.23968,0,-0.23968
"959",0.31,0,0.32711,0,-0.32711
"960",0.31,0,0.31147,0,-0.31147
"961",0.31,0,0.25909,0.04548,-0.21361
"962",0.31,0,0.29517,0,-0.29517
"963",0.31,0,0.20044,0.11288,-0.08756
"964",0.31,0,0.24865,0.04981,-0.19884
"965",0.31,0,0.32301,0,-0.32301
"966",0.31,0,0.32622,0,-0.32622
"967",0.31,0,0.32762,0,-0.32762
"968",0.31,0,0.29991,0,-0.29991
"969",0.31,0,0.28142,0,-0.28142
"970",0.31,0,0.26842,0.02495,-0.24347
"971",0.31,0,0.16908,0.10985,-0.05923
"972",0.31,0,0.31141,0,-0.31141
"973",0.31,0,0.34697,0,-0.34697
"974",0.31,0,0.28054,0.04531,-0.23523
"975",0.31,0,0.24965,0.05015,-0.1995
"976",0.31,0,0.2685,0.04064,-0.22786
"977",0.31,0,0.28516,0.03804,-0.24712
"978",0.31,0,0.2905,0,-0.2905
"979",0.31,0,0.26002,0,-0.26002
"980",0.31,0,0.35998,0,-0.35998
"981",0.31,0,0.32397,0,-0.32397
"982",0.31,0,0.22268,0.05653,-0.16615
"983",0.31,0,0.24644,0,-0.24644
"984",0.31,0,0.25104,0.05508,-0.19595
"985",0.31,0,0.25111,0.0572,-0.19391
"986",0.31,0,0.14033,0.13543,-0.00491
"987",0.31,0,0.15278,0.105,-0.04778
"988",0.31,0,0.32153,0,-0.32153
"989",0.31,0,0.27257,0,-0.27257
"990",0.31,0,0.31227,0,-0.31227
"991",0.31,0,0.19556,0.04952,-0.14603
"992",0.31,0,0.20305,0.07984,-0.12321
"993",0.31,0,0.27328,0.02663,-0.24665
"994",0.31,0,0.32007,0,-0.32007
"995",0.31,0,0.30762,0,-0.30762
"996",0.31,0,0.16847,0.14461,-0.02386
"997",0.31,0,0.29618,0.01326,-0.28292
"998",0.31,0,0.05511,0.21872,0.16361
"999",0.31,0,0.30969,0,-0.30969
"1000",0.31,0,0.2912,0,-0.2912
"1001",0.31,0,0.05939,0.20105,0.14166
"1002",0.31,0,0.1428,0.14326,0.00046
"1003",0.31,0,0.30662,0.00465,-0.30198
"1004",0.31,0,0.29861,0.03752,-0.26109
"1005",0.31,0,0.29245,0,-0.29245
"1006",0.31,0,0.29607,0,-0.29607
"1007",0.31,0,0.28044,0,-0.28044
"1008",0.31,0,0.2653,0.01387,-0.25144
"1009",0.31,0,0.23366,0.06485,-0.16881
"1010",0.31,0,0.32494,0,-0.32494
"1011",0.31,0,0.29753,0,-0.29753
"1012",0.31,0,0.28354,0,-0.28354
"1013",0.31,0,0.3254,0,-0.3254
"1014",0.31,0,0.28263,0,-0.28263
"1015",0.31,0,0.27854,0.05949,-0.21904
"1016",0.31,0,0.31776,0,-0.31776
"1017",0.31,0,0.21124,0.0273,-0.18394
"1018",0.31,0,0.30702,0,-0.30702
"1019",0.31,0,0.19224,0.07937,-0.11286
"1020",0.31,0,0.31527,0,-0.31527
"1021",0.31,0,0.36144,0,-0.36144
"1022",0.31,0,0.20688,0.08404,-0.12284
"1023",0.31,0,0.28171,0,-0.28171
"1024",0.31,0,0.28628,0,-0.28628
"1025",0.31,0,0.35662,0,-0.35662
"1026",0.31,0,0.25247,0.02563,-0.22684
"1027",0.31,0,0.29394,0.04735,-0.24659
"1028",0.31,0,0.18228,0.08574,-0.09654
"1029",0.31,0,0.1834,0.06765,-0.11575
"1030",0.31,0,0.32716,0,-0.32716
"1031",0.31,0,0.30456,0,-0.30456
"1032",0.31,0,0.31785,0,-0.31785
"1033",0.31,0,0.28473,0.0096,-0.27513
"1034",0.31,0,0.17771,0.11709,-0.06062
"1035",0.31,0,0.28802,0.02389,-0.26413
"1036",0.31,0,0.18981,0.05526,-0.13455
"1037",0.31,0,0.3003,0,-0.3003
"1038",0.31,0,0.3047,0,-0.3047
"1039",0.31,0,0.33335,0,-0.33335
"1040",0.31,0,0.30427,0.03823,-0.26604
"1041",0.31,0,0.27041,0,-0.27041
"1042",0.31,0,0.26216,0,-0.26216
"1043",0.31,0,0.31353,0,-0.31353
"1044",0.31,0,0.32944,0,-0.32944
"1045",0.31,0,0.26196,0,-0.26196
"1046",0.31,0,0.27779,0.02358,-0.25421
"1047",0.31,0,0.29855,0,-0.29855
"1048",0.31,0,0.24734,0.04965,-0.19769
"1049",0.31,0,0.27874,0,-0.27874
"1050",0.31,0,0.26957,0.03375,-0.23582
"1051",0.31,0,0.22139,0.08022,-0.14117
