"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"60",0.33,0,0.08852,0.16073,0.07222
"61",0.33,0,0.31068,0,-0.31068
"62",0.33,0,0.37751,0,-0.37751
"63",0.33,0,0,0.34788,0.34788
"64",0.33,0,0.303,0.12483,-0.17817
"65",0.33,0,0.45123,0,-0.45123
"66",0.33,0,0.5058,0,-0.5058
"67",0.33,0,0.27143,0,-0.27143
"68",0.33,0,0.41908,0,-0.41908
"69",0.33,0,0,0.06101,0.06101
"70",0.33,0,0.4313,0,-0.4313
"71",0.33,0,0.11101,0.13898,0.02797
"72",0.33,0,0.09745,0,-0.09745
"73",0.33,0,0.32491,0.03105,-0.29386
"74",0.33,0,0.22528,0.01788,-0.2074
"75",0.33,0,0.272,0,-0.272
"76",0.33,0,0.21466,0.05441,-0.16026
"77",0.33,0,0.44992,0,-0.44992
"78",0.33,0,0.29076,0,-0.29076
"79",0.33,0,0.0711,0,-0.0711
"80",0.33,0,0.29379,0.09351,-0.20028
"81",0.33,0,0.42186,0,-0.42186
"82",0.33,0,0.09293,0.32756,0.23463
"83",0.33,0,0.29509,0.06891,-0.22618
"84",0.33,0,0,0.27359,0.27359
"85",0.33,0,0.38655,0,-0.38655
"86",0.33,0,0.28494,0,-0.28494
"87",0.33,0,0.20877,0,-0.20877
"88",0.33,0,0,0.33012,0.33012
"89",0.33,0,0.02634,0.22329,0.19695
"90",0.33,0,0,0.35706,0.35706
"91",0.33,0,0.17226,0.18224,0.00998
"92",0.33,0,0.3604,0,-0.3604
"93",0.33,0,0.00398,0.25262,0.24864
"94",0.33,0,0.3041,0.12839,-0.1757
"95",0.33,0,0.40214,0,-0.40214
"96",0.33,0,0,0.16672,0.16672
"97",0.33,0,0.15666,0,-0.15666
"98",0.33,0,0.1336,0.18112,0.04751
"99",0.33,0,0.26669,0,-0.26669
"100",0.33,0,0,0.07498,0.07498
"101",0.33,0,0.37153,0.06229,-0.30924
"102",0.33,0,0.19725,0,-0.19725
"103",0.33,0,0.55078,0,-0.55078
"104",0.33,0,0,0.14881,0.14881
"105",0.33,0,0.0128,0.1037,0.0909
"106",0.33,0,0.31821,0,-0.31821
"107",0.33,0,0,0.33061,0.33061
"108",0.33,0,0.03498,0.24485,0.20988
"109",0.33,0,0.11959,0,-0.11959
"110",0.33,0,0.48268,0,-0.48268
"111",0.33,0,0.26482,0,-0.26482
"112",0.33,0,0.4385,0,-0.4385
"113",0.33,0,0,0.25461,0.25461
"114",0.33,0,0.34205,0,-0.34205
"115",0.33,0,0.2136,0.16625,-0.04736
"116",0.33,0,0,0.37458,0.37458
"117",0.33,0,0.35381,0,-0.35381
"118",0.33,0,0.19327,0.06719,-0.12608
"119",0.33,0,0.30571,0,-0.30571
"120",0.33,0,0.04058,0,-0.04058
"121",0.33,0,0.60324,0,-0.60324
"122",0.33,0,0.29731,0,-0.29731
"123",0.33,0,0.31344,0,-0.31344
"124",0.33,0,0.04184,0.10564,0.06379
"125",0.33,0,0.26451,0,-0.26451
"126",0.33,0,0.43987,0,-0.43987
"127",0.33,0,0,0.10734,0.10734
"128",0.33,0,0.31171,0,-0.31171
"129",0.33,0,0.26706,0.06718,-0.19988
"130",0.33,0,0.34607,0,-0.34607
"131",0.33,0,0,0.26862,0.26862
"132",0.33,0,0.45967,0,-0.45967
"133",0.33,0,0.22598,0,-0.22598
"134",0.33,0,0.27807,0.10071,-0.17736
"135",0.33,0,0.39634,0,-0.39634
"136",0.33,0,0,0.30805,0.30805
"137",0.33,0,0.38356,0,-0.38356
"138",0.33,0,0.31131,0,-0.31131
"139",0.33,0,0.35883,0.03491,-0.32392
"140",0.33,0,0.34447,0.01689,-0.32759
"141",0.33,0,0.06051,0.29989,0.23938
"142",0.33,0,0.35371,0,-0.35371
"143",0.33,0,0.38475,0,-0.38475
"144",0.33,0,0.04849,0.07547,0.02698
"145",0.33,0,0.18555,0,-0.18555
"146",0.33,0,0.02485,0.22257,0.19772
"147",0.33,0,0.32308,0.07215,-0.25094
"148",0.33,0,0.4782,0,-0.4782
"149",0.33,0,0.47154,0,-0.47154
"150",0.33,0,0,0.13739,0.13739
"151",0.33,0,0.04288,0.22611,0.18323
"152",0.33,0,0,0.13956,0.13956
"153",0.33,0,0.05853,0.28859,0.23007
"154",0.33,0,0,0.12632,0.12632
"155",0.33,0,0.36197,0,-0.36197
"156",0.33,0,0.32593,0,-0.32593
"157",0.33,0,0.34158,0.0594,-0.28218
"158",0.33,0,0.03184,0.238,0.20616
"159",0.33,0,0.15732,0,-0.15732
"160",0.33,0,0.4523,0.09916,-0.35314
"161",0.33,0,0.15623,0.20125,0.04502
"162",0.33,0,0.34369,0.02366,-0.32002
"163",0.33,0,0.48134,0,-0.48134
"164",0.33,0,0.22654,0.09621,-0.13034
"165",0.33,0,0.38761,0,-0.38761
"166",0.33,0,0.23321,0.04568,-0.18753
"167",0.33,0,0,0.32574,0.32574
"168",0.33,0,0.2965,0,-0.2965
"169",0.33,0,0.10853,0.21859,0.11006
"170",0.33,0,0.14722,0.22718,0.07996
"171",0.33,0,0.05242,0.53816,0.48574
"172",0.33,0,0.24349,0,-0.24349
"173",0.33,0,0.41269,0.00583,-0.40686
"174",0.33,0,0.25273,0,-0.25273
"175",0.33,0,0.34876,0,-0.34876
"176",0.33,0,0,0.17158,0.17158
"177",0.33,0,0,0.14212,0.14212
"178",0.33,0,0,0.14548,0.14548
"179",0.33,0,0,0.2432,0.2432
"180",0.33,0,0.00448,0.07882,0.07434
"181",0.33,0,0.33176,0.046,-0.28576
"182",0.33,0,0,0.39831,0.39831
"183",0.33,0,0.23572,0,-0.23572
"184",0.33,0,0.05379,0.15846,0.10468
"185",0.33,0,0,0.10207,0.10207
"186",0.33,0,0.53352,0,-0.53352
"187",0.33,0,0,0.25466,0.25466
"188",0.33,0,0.52131,0,-0.52131
"189",0.33,0,0.37001,0,-0.37001
"190",0.33,0,0.19728,0.201,0.00372
"191",0.33,0,0.48204,0,-0.48204
"192",0.33,0,0.47707,0,-0.47707
"193",0.33,0,0,0.28279,0.28279
"194",0.33,0,0.22536,0,-0.22536
"195",0.33,0,0.37079,0,-0.37079
"196",0.33,0,0.00665,0.15533,0.14868
"197",0.33,0,0.34053,0.18338,-0.15715
"198",0.33,0,0.08714,0.1396,0.05246
"199",0.33,0,0.29578,0,-0.29578
"200",0.33,0,0.19652,0,-0.19652
"201",0.33,0,0.47928,0.09313,-0.38614
"202",0.33,0,0.4086,0,-0.4086
"203",0.33,0,0.054,0.23579,0.18179
"204",0.33,0,0.50756,0,-0.50756
"205",0.33,0,0.10854,0.22597,0.11743
"206",0.33,0,0.5411,0,-0.5411
"207",0.33,0,0.37032,0,-0.37032
"208",0.33,0,0,0.39808,0.39808
"209",0.33,0,0,0.20964,0.20964
"210",0.33,0,0.32011,0,-0.32011
"211",0.33,0,0.23864,0.12372,-0.11492
"212",0.33,0,0,0.20861,0.20861
"213",0.33,0,0,0.17619,0.17619
"214",0.33,0,0.30652,0.25174,-0.05478
"215",0.33,0,0,0.18741,0.18741
"216",0.33,0,0.3123,0,-0.3123
"217",0.33,0,0.22379,0,-0.22379
"218",0.33,0,0.16575,0,-0.16575
"219",0.33,0,0.40916,0,-0.40916
"220",0.33,0,0,0.12851,0.12851
"221",0.33,0,0.31917,0,-0.31917
"222",0.33,0,0.06977,0.18812,0.11835
"223",0.33,0,0.36571,0,-0.36571
"224",0.33,0,0.28145,0.07698,-0.20448
"225",0.33,0,0.31411,0.0528,-0.2613
"226",0.33,0,0,0.25305,0.25305
"227",0.33,0,0.44323,0.11062,-0.33261
"228",0.33,0,0.04774,0.31167,0.26393
"229",0.33,0,0.40327,0,-0.40327
"230",0.33,0,0.03223,0.00521,-0.02702
"231",0.33,0,0.12594,0.10346,-0.02248
"232",0.33,0,0.37424,0.10614,-0.2681
"233",0.33,0,0.09408,0.17527,0.08119
"234",0.33,0,0,0.32925,0.32925
"235",0.33,0,0.23957,0.06665,-0.17293
"236",0.33,0,0.51001,0,-0.51001
"237",0.33,0,0.50619,0,-0.50619
"238",0.33,0,0.10514,0.2732,0.16806
"239",0.33,0,0.21015,0.03361,-0.17653
"240",0.33,0,0.01771,0.09831,0.0806
"241",0.33,0,0.21835,0.03524,-0.18311
"242",0.33,0,0,0.2322,0.2322
"243",0.33,0,0.16484,0.06462,-0.10022
"244",0.33,0,0.07334,0.31978,0.24644
"245",0.33,0,0.31221,0.09139,-0.22082
"246",0.33,0,0.21302,0.13433,-0.07869
"247",0.33,0,0,0.23334,0.23334
"248",0.33,0,0.2603,0,-0.2603
"249",0.33,0,0.05592,0.14622,0.09031
"250",0.33,0,0.24842,0,-0.24842
"251",0.33,0,0.48923,0,-0.48923
"252",0.33,0,0.23509,0.02864,-0.20645
"253",0.33,0,0.24406,0,-0.24406
"254",0.33,0,0,0.1158,0.1158
"255",0.33,0,0.12801,0.13402,0.00601
"256",0.33,0,0,0.32025,0.32025
"257",0.33,0,0.3608,0.00909,-0.35171
"258",0.33,0,0,0.30596,0.30596
"259",0.33,0,0,0.20322,0.20322
"260",0.33,0,0.35192,0,-0.35192
"261",0.33,0,0.46649,0,-0.46649
"262",0.33,0,0,0.16871,0.16871
"263",0.33,0,0.15937,0,-0.15937
"264",0.33,0,0.19501,0.12034,-0.07467
"265",0.33,0,0.32025,0,-0.32025
"266",0.33,0,0.10619,0.2012,0.095
"267",0.33,0,0.22661,0,-0.22661
"268",0.33,0,0,0.12706,0.12706
"269",0.33,0,0,0.16369,0.16369
"270",0.33,0,0.34014,0,-0.34014
"271",0.33,0,0.47611,0,-0.47611
"272",0.33,0,0.2282,0,-0.2282
"273",0.33,0,0.35371,0,-0.35371
"274",0.33,0,0.15825,0.09325,-0.06499
"275",0.33,0,0,0.20022,0.20022
"276",0.33,0,0.21292,0,-0.21292
"277",0.33,0,0.39877,0,-0.39877
"278",0.33,0,0.29639,0.07795,-0.21844
"279",0.33,0,0.10251,0.11339,0.01089
"280",0.33,0,0,0.28188,0.28188
"281",0.33,0,0.23683,0.00999,-0.22683
"282",0.33,0,0.27433,0.0315,-0.24283
"283",0.33,0,0.2607,0.03741,-0.22329
"284",0.33,0,0.31845,0.08472,-0.23373
"285",0.33,0,0.30271,0,-0.30271
"286",0.33,0,0.36449,0,-0.36449
"287",0.33,0,0.10243,0.02577,-0.07667
"288",0.33,0,0.039,0,-0.039
"289",0.33,0,0.3261,0,-0.3261
"290",0.33,0,0.26947,0.04417,-0.2253
"291",0.33,0,0.26795,0,-0.26795
"292",0.33,0,0.18861,0.14357,-0.04504
"293",0.33,0,0,0.2144,0.2144
"294",0.33,0,0.34148,0.00548,-0.336
"295",0.33,0,0.21091,0,-0.21091
"296",0.33,0,0.33299,0,-0.33299
"297",0.33,0,0.09139,0.19045,0.09906
"298",0.33,0,0,0.26836,0.26836
"299",0.33,0,0.44218,0.12763,-0.31456
"300",0.33,0,0.35706,0,-0.35706
"301",0.33,0,0.17332,0.30275,0.12943
"302",0.33,0,0.1386,0,-0.1386
"303",0.33,0,0.1511,0,-0.1511
"304",0.33,0,0.4343,0,-0.4343
"305",0.33,0,0.37157,0,-0.37157
"306",0.33,0,0.17777,0,-0.17777
"307",0.33,0,0.41237,0,-0.41237
"308",0.33,0,0.3027,0,-0.3027
"309",0.33,0,0,0.24705,0.24705
"310",0.33,0,0.29236,0.09441,-0.19795
"311",0.33,0,0,0.22867,0.22867
"312",0.33,0,0.06488,0.11447,0.04959
"313",0.33,0,0.32971,0,-0.32971
"314",0.33,0,0,0.17764,0.17764
"315",0.33,0,0.35465,0,-0.35465
"316",0.33,0,0.38574,0,-0.38574
"317",0.33,0,0.33789,0,-0.33789
"318",0.33,0,0.63633,0,-0.63633
"319",0.33,0,0.22327,0.08965,-0.13361
"320",0.33,0,0.11127,0.30133,0.19006
"321",0.33,0,0.33918,0.0325,-0.30669
"322",0.33,0,0.28709,0,-0.28709
"323",0.33,0,0.18125,0,-0.18125
"324",0.33,0,0.31909,0,-0.31909
"325",0.33,0,0.08534,0.20485,0.11951
"326",0.33,0,0.31115,0.01197,-0.29917
"327",0.33,0,0,0.22783,0.22783
"328",0.33,0,0.34915,0,-0.34915
"329",0.33,0,0.31557,0,-0.31557
"330",0.33,0,0.2623,0,-0.2623
"331",0.33,0,0.29365,0,-0.29365
"332",0.33,0,0.13911,0,-0.13911
"333",0.33,0,0.164,0.10493,-0.05906
"334",0.33,0,0.25783,0,-0.25783
"335",0.33,0,0.16388,0.17984,0.01596
"336",0.33,0,0,0.21564,0.21564
"337",0.33,0,0.50831,0,-0.50831
"338",0.33,0,0.27782,0,-0.27782
"339",0.33,0,0.42927,0,-0.42927
"340",0.33,0,0.35424,0.01231,-0.34193
"341",0.33,0,0.34041,0,-0.34041
"342",0.33,0,0.21159,0.18144,-0.03015
"343",0.33,0,0,0.10689,0.10689
"344",0.33,0,0,0.33215,0.33215
"345",0.33,0,0.31613,0.11772,-0.19842
"346",0.33,0,0.10276,0.28046,0.1777
"347",0.33,0,0.28135,0.10312,-0.17823
"348",0.33,0,0.1886,0,-0.1886
"349",0.33,0,0.34835,0,-0.34835
"350",0.33,0,0.3623,0,-0.3623
"351",0.33,0,0.08644,0.23494,0.1485
"352",0.33,0,0.27116,0,-0.27116
"353",0.33,0,0.33316,0,-0.33316
"354",0.33,0,0,0.32471,0.32471
"355",0.33,0,0.43928,0,-0.43928
"356",0.33,0,0.34726,0,-0.34726
"357",0.33,0,0.22725,0,-0.22725
"358",0.33,0,0,0.32382,0.32382
"359",0.33,0,0.29196,0.07489,-0.21707
"360",0.33,0,0,0.07782,0.07782
"361",0.33,0,0.09072,0.23944,0.14872
"362",0.33,0,0.29853,0.01113,-0.2874
"363",0.33,0,0,0.25717,0.25717
"364",0.33,0,0.19225,0,-0.19225
"365",0.33,0,0.08201,0.22834,0.14633
"366",0.33,0,0.20238,0.2432,0.04081
"367",0.33,0,0.39655,0,-0.39655
"368",0.33,0,0.20859,0,-0.20859
"369",0.33,0,0.38876,0,-0.38876
"370",0.33,0,0.14969,0.22808,0.07839
"371",0.33,0,0.18198,0.18416,0.00218
"372",0.33,0,0.46414,0,-0.46414
"373",0.33,0,0.11271,0.26892,0.15621
"374",0.33,0,0,0.12137,0.12137
"375",0.33,0,0.25374,0,-0.25374
"376",0.33,0,0.36493,0,-0.36493
"377",0.33,0,0.36998,0,-0.36998
"378",0.33,0,0.41989,0,-0.41989
"379",0.33,0,0.22286,0.10454,-0.11831
"380",0.33,0,0.41436,0.02576,-0.3886
"381",0.33,0,0.0987,0.1538,0.0551
"382",0.33,0,0,0.22121,0.22121
"383",0.33,0,0.14774,0,-0.14774
"384",0.33,0,0.33841,0,-0.33841
"385",0.33,0,0,0.27503,0.27503
"386",0.33,0,0.45364,0,-0.45364
"387",0.33,0,0.30702,0.09073,-0.21629
"388",0.33,0,0.36724,0.00699,-0.36026
"389",0.33,0,0.00905,0.15689,0.14784
"390",0.33,0,0.29902,0,-0.29902
"391",0.33,0,0.20484,0.23278,0.02794
"392",0.33,0,0,0.25345,0.25345
"393",0.33,0,0.2104,0.02986,-0.18055
"394",0.33,0,0.14464,0,-0.14464
"395",0.33,0,0.24784,0.06258,-0.18526
"396",0.33,0,0,0.14656,0.14656
"397",0.33,0,0.13596,0.28922,0.15325
"398",0.33,0,0.52967,0,-0.52967
"399",0.33,0,0.56868,0,-0.56868
"400",0.33,0,0,0.21112,0.21112
"401",0.33,0,0.32373,0,-0.32373
"402",0.33,0,0.38384,0,-0.38384
"403",0.33,0,0.21278,0.09647,-0.1163
"404",0.33,0,0.44884,0.19292,-0.25592
"405",0.33,0,0.23096,0.00126,-0.2297
"406",0.33,0,0.33137,0.03124,-0.30014
"407",0.33,0,0,0.08649,0.08649
"408",0.33,0,0.16986,0.14656,-0.0233
"409",0.33,0,0.46433,0,-0.46433
"410",0.33,0,0.20806,0,-0.20806
"411",0.33,0,0.32819,0.02612,-0.30208
"412",0.33,0,0.48189,0,-0.48189
"413",0.33,0,0.13508,0.10474,-0.03035
"414",0.33,0,0.44414,0,-0.44414
"415",0.33,0,0.26851,0,-0.26851
"416",0.33,0,0.14136,0,-0.14136
"417",0.33,0,0.3745,0.063,-0.3115
"418",0.33,0,0.25919,0,-0.25919
"419",0.33,0,0,0.16797,0.16797
"420",0.33,0,0.31645,0,-0.31645
"421",0.33,0,0.35195,0,-0.35195
"422",0.33,0,0.2779,0,-0.2779
"423",0.33,0,0.27194,0.14207,-0.12987
"424",0.33,0,0.11877,0.21299,0.09422
"425",0.33,0,0.25931,0.04859,-0.21072
"426",0.33,0,0.05459,0.15166,0.09708
"427",0.33,0,0.17526,0,-0.17526
"428",0.33,0,0,0.32207,0.32207
"429",0.33,0,0.44955,0.06509,-0.38447
"430",0.33,0,0.44514,0,-0.44514
"431",0.33,0,0.31227,0,-0.31227
"432",0.33,0,0.0176,0.29397,0.27637
"433",0.33,0,0.33801,0.06722,-0.27078
"434",0.33,0,0.37094,0,-0.37094
"435",0.33,0,0,0.34403,0.34403
"436",0.33,0,0.40266,0,-0.40266
"437",0.33,0,0.18347,0,-0.18347
"438",0.33,0,0.33361,0,-0.33361
"439",0.33,0,0.5191,0,-0.5191
"440",0.33,0,0.39719,0,-0.39719
"441",0.33,0,0,0.26754,0.26754
"442",0.33,0,0.34501,0,-0.34501
"443",0.33,0,0,0.10756,0.10756
"444",0.33,0,0.29226,0.04001,-0.25225
"445",0.33,0,0.37556,0,-0.37556
"446",0.33,0,0,0.36307,0.36307
"447",0.33,0,0.10207,0.36912,0.26705
"448",0.33,0,0.41457,0,-0.41457
"449",0.33,0,0,0.2829,0.2829
"450",0.33,0,0,0.25961,0.25961
"451",0.33,0,0.13321,0.28847,0.15526
"452",0.33,0,0,0.18313,0.18313
"453",0.33,0,0.00919,0.30066,0.29148
"454",0.33,0,0.53333,0,-0.53333
"455",0.33,0,0.38717,0,-0.38717
"456",0.33,0,0.34519,0,-0.34519
"457",0.33,0,0.21849,0,-0.21849
"458",0.33,0,0.27608,0,-0.27608
"459",0.33,0,0.26076,0,-0.26076
"460",0.33,0,0.43729,0,-0.43729
"461",0.33,0,0.05767,0.26774,0.21008
"462",0.33,0,0.18797,0,-0.18797
"463",0.33,0,0.13519,0,-0.13519
"464",0.33,0,0.20348,0,-0.20348
"465",0.33,0,0,0.35852,0.35852
"466",0.33,0,0.12069,0.17669,0.05601
"467",0.33,0,0.00315,0.3233,0.32015
"468",0.33,0,0.15227,0,-0.15227
"469",0.33,0,0.37125,0,-0.37125
"470",0.33,0,0.22753,0,-0.22753
"471",0.33,0,0.26393,0.14556,-0.11837
"472",0.33,0,0,0.48234,0.48234
"473",0.33,0,0.5669,0,-0.5669
"474",0.33,0,0.32877,0,-0.32877
"475",0.33,0,0,0.08468,0.08468
"476",0.33,0,0.5014,0.0868,-0.4146
"477",0.33,0,0.23903,0,-0.23903
"478",0.33,0,0,0.08215,0.08215
"479",0.33,0,0.20032,0.10831,-0.09201
"480",0.33,0,0.35043,0,-0.35043
"481",0.33,0,0.43515,0,-0.43515
"482",0.33,0,0.0651,0,-0.0651
"483",0.33,0,0,0.2066,0.2066
"484",0.33,0,0.34246,0,-0.34246
"485",0.33,0,0.23372,0,-0.23372
"486",0.33,0,0,0.36404,0.36404
"487",0.33,0,0.16222,0.19627,0.03405
"488",0.33,0,0.40859,0,-0.40859
"489",0.33,0,0.17722,0.18331,0.00609
"490",0.33,0,0.47403,0,-0.47403
"491",0.33,0,0.22576,0,-0.22576
"492",0.33,0,0.2,0.1133,-0.0867
"493",0.33,0,0.39415,0,-0.39415
"494",0.33,0,0.34828,0,-0.34828
"495",0.33,0,0.20076,0,-0.20076
"496",0.33,0,0.44085,0,-0.44085
"497",0.33,0,0.25753,0,-0.25753
"498",0.33,0,0.44303,0.13445,-0.30859
"499",0.33,0,0.30933,0,-0.30933
"500",0.33,0,0.19329,0.28278,0.08949
"501",0.33,0,0.25765,0.16565,-0.09199
"502",0.33,0,0.37113,0.09978,-0.27135
"503",0.33,0,0.43194,0,-0.43194
"504",0.33,0,0.37447,0.02598,-0.34849
"505",0.33,0,0,0.22222,0.22222
"506",0.33,0,0.67381,0,-0.67381
"507",0.33,0,0,0.21273,0.21273
"508",0.33,0,0.22792,0.04059,-0.18733
"509",0.33,0,0.34765,0.03255,-0.3151
"510",0.33,0,0.22144,0,-0.22144
"511",0.33,0,0.2929,0,-0.2929
"512",0.33,0,0.29378,0,-0.29378
"513",0.33,0,0.44391,0,-0.44391
"514",0.33,0,0.30822,0,-0.30822
"515",0.33,0,0.47292,0.03612,-0.4368
"516",0.33,0,0.1052,0.19177,0.08656
"517",0.33,0,0,0.23014,0.23014
"518",0.33,0,0.27411,0,-0.27411
"519",0.33,0,0.25347,0.05,-0.20347
"520",0.33,0,0.39846,0,-0.39846
"521",0.33,0,0.16685,0.1514,-0.01546
"522",0.33,0,0.5448,0,-0.5448
"523",0.33,0,0.41836,0.01554,-0.40282
"524",0.33,0,0.18659,0,-0.18659
"525",0.33,0,0.49544,0,-0.49544
"526",0.33,0,0.05173,0.26084,0.20911
"527",0.33,0,0.40538,0,-0.40538
"528",0.33,0,0.06632,0.08726,0.02095
"529",0.33,0,0.04453,0.31634,0.2718
"530",0.33,0,0.05541,0,-0.05541
"531",0.33,0,0.44003,0,-0.44003
"532",0.33,0,0,0.11217,0.11217
"533",0.33,0,0,0.30075,0.30075
"534",0.33,0,0.33942,0,-0.33942
"535",0.33,0,0.11684,0.09541,-0.02143
"536",0.33,0,0.35964,0,-0.35964
"537",0.33,0,0,0.26605,0.26605
"538",0.33,0,0.05327,0.23189,0.17862
"539",0.33,0,0.23289,0.09739,-0.1355
"540",0.33,0,0,0.28278,0.28278
"541",0.33,0,0.34974,0,-0.34974
"542",0.33,0,0.26787,0,-0.26787
"543",0.33,0,0.37671,0,-0.37671
"544",0.33,0,0.11104,0.02572,-0.08532
"545",0.33,0,0.16567,0.1585,-0.00717
"546",0.33,0,0.15073,0.01708,-0.13365
"547",0.33,0,0.31649,0,-0.31649
"548",0.33,0,0.18072,0,-0.18072
"549",0.33,0,0.45794,0,-0.45794
"550",0.33,0,0.23494,0,-0.23494
"551",0.33,0,0.34121,0,-0.34121
"552",0.33,0,0.08625,0.31763,0.23138
"553",0.33,0,0.30223,0,-0.30223
"554",0.33,0,0.14148,0,-0.14148
"555",0.33,0,0,0.29334,0.29334
"556",0.33,0,0.49278,0,-0.49278
"557",0.33,0,0,0.32215,0.32215
"558",0.33,0,0.38496,0,-0.38496
"559",0.33,0,0.07843,0.42294,0.34451
"560",0.33,0,0,0.33247,0.33247
"561",0.33,0,0.39118,0,-0.39118
"562",0.33,0,0.16797,0,-0.16797
"563",0.33,0,0.1275,0.14342,0.01593
"564",0.33,0,0.32684,0,-0.32684
"565",0.33,0,0.31263,0,-0.31263
"566",0.33,0,0,0.17183,0.17183
"567",0.33,0,0.35103,0,-0.35103
"568",0.33,0,0.19426,0,-0.19426
"569",0.33,0,0.3106,0,-0.3106
"570",0.33,0,0.29618,0.06089,-0.23529
"571",0.33,0,0.50466,0,-0.50466
"572",0.33,0,0.45593,0.00857,-0.44736
"573",0.33,0,0.22235,0,-0.22235
"574",0.33,0,0.37615,0,-0.37615
"575",0.33,0,0.30172,0.12581,-0.17591
"576",0.33,0,0.34818,0,-0.34818
"577",0.33,0,0,0.09997,0.09997
"578",0.33,0,0.35557,0,-0.35557
"579",0.33,0,0.35451,0.02446,-0.33005
"580",0.33,0,0.32131,0,-0.32131
"581",0.33,0,0.39564,0,-0.39564
"582",0.33,0,0.53984,0,-0.53984
"583",0.33,0,0.35929,0,-0.35929
"584",0.33,0,0.18457,0.06223,-0.12234
"585",0.33,0,0.32821,0,-0.32821
"586",0.33,0,0.33154,0,-0.33154
"587",0.33,0,0.41255,0,-0.41255
"588",0.33,0,0.21687,0,-0.21687
"589",0.33,0,0.39162,0,-0.39162
"590",0.33,0,0.19437,0,-0.19437
"591",0.33,0,0.16173,0,-0.16173
"592",0.33,0,0.26684,0,-0.26684
"593",0.33,0,0,0.24485,0.24485
"594",0.33,0,0,0.26171,0.26171
"595",0.33,0,0.15468,0,-0.15468
"596",0.33,0,0.29885,0.06436,-0.23449
"597",0.33,0,0.2578,0,-0.2578
"598",0.33,0,0.28256,0.13653,-0.14603
"599",0.33,0,0,0.21177,0.21177
"600",0.33,0,0.49225,0,-0.49225
"601",0.33,0,0.40353,0.10144,-0.3021
"602",0.33,0,0.21076,0,-0.21076
"603",0.33,0,0.3286,0,-0.3286
"604",0.33,0,0.48833,0,-0.48833
"605",0.33,0,0.37111,0,-0.37111
"606",0.33,0,0.03442,0.19676,0.16234
"607",0.33,0,0.20051,0.07954,-0.12096
"608",0.33,0,0.22217,0,-0.22217
"609",0.33,0,0.43925,0,-0.43925
"610",0.33,0,0,0.25264,0.25264
"611",0.33,0,0,0.18517,0.18517
"612",0.33,0,0.24246,0,-0.24246
"613",0.33,0,0.28691,0,-0.28691
"614",0.33,0,0.35869,0,-0.35869
